,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
390,4,9:17.0,,Offensive rebound by D. Ayton,71,81
391,4,9:16.0,,D. Ayton misses 2-pt layup from 5 ft,71,81
392,4,9:16.0,Defensive rebound by Team,,71,81
393,4,9:16.0,,Loose ball foul by D. Melton (drawn by D. Harris),71,81
394,4,9:16.0,,J. Crawford enters the game for D. Melton,71,81
395,4,9:08.0,D. Powell misses 3-pt jump shot from 26 ft,,71,81
396,4,9:05.0,,Defensive rebound by M. Bridges,71,81
397,4,8:47.0,,J. Jackson misses 2-pt jump shot from 12 ft,71,81
398,4,8:44.0,Defensive rebound by D. Powell,,71,81
399,4,8:34.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,71,81
400,4,8:32.0,,Defensive rebound by D. Ayton,71,81
401,4,8:15.0,,D. Ayton misses 2-pt layup from 3 ft (block by D. Powell),71,81
402,4,8:14.0,Defensive rebound by D. Harris,,71,81
403,4,8:10.0,J. Brunson makes 2-pt layup from 1 ft (assist by D. Harris),,73,81
404,4,8:09.0,,Phoenix full timeout,73,81
405,4,8:09.0,,R. Holmes enters the game for D. Ayton,73,81
406,4,8:09.0,,T. Warren enters the game for M. Bridges,73,81
407,4,7:59.0,,Personal foul by J. Brunson (drawn by J. Crawford),73,81
408,4,7:59.0,,J. Crawford makes free throw 1 of 2,73,82
409,4,7:59.0,,J. Crawford makes free throw 2 of 2,73,83
410,4,7:42.0,Shooting foul by T. Warren (drawn by M. Kleber),,73,83
411,4,7:42.0,M. Kleber makes free throw 1 of 2,,74,83
412,4,7:42.0,M. Kleber makes free throw 2 of 2,,75,83
413,4,7:28.0,,J. Crawford makes 2-pt jump shot from 18 ft,75,85
414,4,7:15.0,J. Brunson makes 3-pt jump shot from 26 ft,,78,85
415,4,6:52.0,,J. Crawford misses 3-pt jump shot from 27 ft,78,85
416,4,6:49.0,Defensive rebound by D. Powell,,78,85
417,4,6:40.0,M. Kleber misses 3-pt jump shot from 24 ft,,78,85
418,4,6:37.0,,Defensive rebound by T. Ariza,78,85
419,4,6:18.0,,Shooting foul by D. Finney-Smith (drawn by T. Warren),78,85
420,4,6:18.0,,T. Warren makes free throw 1 of 2,78,86
421,4,6:18.0,H. Barnes enters the game for J. Brunson,,78,86
422,4,6:18.0,L. Dončić enters the game for D. Finney-Smith,,78,86
423,4,6:18.0,D. Jordan enters the game for D. Harris,,78,86
424,4,6:18.0,W. Matthews enters the game for M. Kleber,,78,86
425,4,6:18.0,D. Smith enters the game for D. Powell,,78,86
426,4,6:18.0,,T. Warren misses free throw 2 of 2,78,86
427,4,6:16.0,Defensive rebound by H. Barnes,,78,86
428,4,6:09.0,Personal foul by R. Holmes (drawn by D. Jordan),,78,86
429,4,5:55.0,W. Matthews misses 2-pt jump shot from 9 ft,,78,86
430,4,5:53.0,Offensive rebound by W. Matthews,,78,86
431,4,5:51.0,L. Dončić misses 3-pt jump shot from 26 ft,,78,86
432,4,5:48.0,,Defensive rebound by J. Jackson,78,86
433,4,5:33.0,,T. Warren makes 2-pt jump shot from 12 ft,78,88
434,4,5:19.0,Turnover by D. Smith (bad pass; steal by R. Holmes),,78,88
435,4,5:05.0,,T. Ariza misses 3-pt jump shot from 24 ft,78,88
436,4,5:03.0,Defensive rebound by H. Barnes,,78,88
437,4,4:55.0,H. Barnes misses 2-pt layup from 4 ft (block by R. Holmes),,78,88
438,4,4:53.0,Offensive rebound by Team,,78,88
439,4,4:53.0,,Loose ball foul by T. Warren (drawn by D. Jordan),78,88
440,4,4:53.0,D. Jordan misses free throw 1 of 2,,78,88
441,4,4:53.0,Offensive rebound by Team,,78,88
442,4,4:53.0,D. Jordan makes free throw 2 of 2,,79,88
443,4,4:32.0,,J. Crawford makes 2-pt jump shot from 19 ft,79,90
444,4,4:18.0,L. Dončić makes 2-pt jump shot from 11 ft,,81,90
445,4,4:01.0,,J. Crawford misses 2-pt jump shot from 7 ft,81,90
446,4,4:00.0,Defensive rebound by Team,,81,90
447,4,3:43.0,H. Barnes makes 2-pt jump shot from 6 ft,,83,90
448,4,3:25.0,,T. Warren misses 2-pt layup from 3 ft,83,90
449,4,3:22.0,,Offensive rebound by R. Holmes,83,90
450,4,3:20.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by T. Ariza),83,93
451,4,3:18.0,Dallas full timeout,,83,93
452,4,3:02.0,Turnover by H. Barnes (lost ball; steal by T. Ariza),,83,93
453,4,2:46.0,,J. Crawford makes 2-pt jump shot from 19 ft,83,95
454,4,2:33.0,W. Matthews misses 3-pt jump shot from 27 ft,,83,95
455,4,2:30.0,,Defensive rebound by R. Holmes,83,95
456,4,2:14.0,,J. Jackson misses 3-pt jump shot from 26 ft,83,95
457,4,2:10.0,Defensive rebound by D. Jordan,,83,95
458,4,2:07.0,Shooting foul by R. Holmes (drawn by W. Matthews),,83,95
459,4,2:07.0,W. Matthews misses free throw 1 of 2,,83,95
460,4,2:07.0,Offensive rebound by Team,,83,95
461,4,2:07.0,W. Matthews makes free throw 2 of 2,,84,95
462,4,1:51.0,,Turnover by J. Crawford (lost ball; steal by D. Smith),84,95
463,4,1:47.0,L. Dončić misses 3-pt jump shot from 28 ft,,84,95
464,4,1:43.0,,Defensive rebound by R. Holmes,84,95
465,4,1:25.0,,R. Holmes makes 2-pt jump shot from 11 ft (assist by T. Ariza),84,97
466,4,1:15.0,Turnover by L. Dončić (out of bounds lost ball),,84,97
467,4,0:56.0,,J. Crawford misses 3-pt jump shot from 25 ft,84,97
468,4,0:53.0,Defensive rebound by L. Dončić,,84,97
469,4,0:48.0,D. Jordan makes 2-pt dunk from 2 ft (assist by W. Matthews),,86,97
470,4,0:28.0,,J. Crawford makes 2-pt jump shot from 18 ft,86,99
471,4,0:11.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by L. Dončić),,89,99
