,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
381,4,5:46.0,Turnover by R. Gobert (bad pass; steal by L. Deng),,111,101
382,4,5:42.0,,Turnover by A. Wiggins (bad pass),111,101
383,4,5:42.0,Utah full timeout,,111,101
384,4,5:24.0,Turnover by J. Ingles (lost ball; steal by A. Wiggins),,111,101
385,4,5:05.0,,K. Towns makes 3-pt jump shot from 27 ft (assist by A. Wiggins),111,104
386,4,4:53.0,Utah full timeout,,111,104
387,4,4:53.0,J. Crowder enters the game for D. Favors,,111,104
388,4,4:53.0,R. Rubio enters the game for R. O'Neale,,111,104
389,4,4:39.0,D. Mitchell makes 2-pt jump shot from 10 ft,,113,104
390,4,4:16.0,,J. Bayless misses 3-pt jump shot from 26 ft,113,104
391,4,4:16.0,,Offensive rebound by Team,113,104
392,4,4:16.0,Loose ball foul by R. Gobert (drawn by T. Gibson),,113,104
393,4,4:11.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Bayless),113,106
394,4,3:53.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. Rubio),,116,106
395,4,3:33.0,,J. Bayless misses 2-pt jump shot from 23 ft,116,106
396,4,3:30.0,,Offensive rebound by L. Deng,116,106
397,4,3:21.0,,T. Gibson makes 2-pt hook shot from 7 ft,116,108
398,4,2:57.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,118,108
399,4,2:38.0,,Turnover by J. Bayless (out of bounds lost ball),118,108
400,4,2:26.0,R. Rubio misses 3-pt jump shot from 22 ft,,118,108
401,4,2:22.0,,Defensive rebound by T. Gibson,118,108
402,4,2:03.0,,A. Wiggins makes 3-pt jump shot from 25 ft,118,111
403,4,1:50.0,D. Mitchell makes 2-pt layup from 2 ft,,120,111
404,4,1:50.0,Shooting foul by J. Bayless (drawn by D. Mitchell),,120,111
405,4,1:50.0,D. Mitchell makes free throw 1 of 1,,121,111
406,4,1:33.0,,J. Bayless misses 3-pt jump shot from 25 ft,121,111
407,4,1:31.0,Defensive rebound by Team,,121,111
408,4,1:18.0,Personal foul by T. Gibson (drawn by D. Mitchell),,121,111
409,4,1:18.0,D. Mitchell misses free throw 1 of 2,,121,111
410,4,1:18.0,Offensive rebound by Team,,121,111
411,4,1:18.0,,Minnesota full timeout,121,111
412,4,1:18.0,,D. Šarić enters the game for T. Gibson,121,111
413,4,1:18.0,D. Mitchell makes free throw 2 of 2,,122,111
414,4,1:07.0,,A. Wiggins misses 3-pt jump shot from 28 ft,122,111
415,4,1:04.0,Defensive rebound by R. Rubio,,122,111
416,4,0:45.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,125,111
417,4,0:45.0,,Minnesota full timeout,125,111
418,4,0:45.0,G. Allen enters the game for J. Crowder,,125,111
419,4,0:45.0,T. Cavanaugh enters the game for R. Gobert,,125,111
420,4,0:45.0,N. Mitrou-Long enters the game for J. Ingles,,125,111
421,4,0:45.0,G. Niang enters the game for D. Mitchell,,125,111
422,4,0:45.0,R. O'Neale enters the game for R. Rubio,,125,111
423,4,0:41.0,,A. Wiggins misses 3-pt jump shot from 27 ft,125,111
424,4,0:37.0,Defensive rebound by G. Allen,,125,111
425,4,0:21.0,T. Cavanaugh misses 3-pt jump shot from 23 ft,,125,111
426,4,0:17.0,,Defensive rebound by A. Wiggins,125,111
427,4,0:08.0,,J. Bayless misses 2-pt layup from 2 ft,125,111
428,4,0:05.0,Defensive rebound by T. Cavanaugh,,125,111
