,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
377,4,5:38.0,A. Gordon makes 2-pt layup from 2 ft,,97,103
378,4,5:28.0,,Personal foul by T. Ross (drawn by D. Šarić),97,103
379,4,5:28.0,E. Fournier enters the game for W. Iwundu,,97,103
380,4,5:28.0,,T. McConnell enters the game for M. Fultz,97,103
381,4,5:26.0,,R. Covington makes 2-pt layup from 3 ft (assist by J. Redick),97,105
382,4,5:26.0,Violation by Team (def goaltending),,97,105
383,4,5:14.0,T. Ross misses 2-pt jump shot from 16 ft,,97,105
384,4,5:13.0,Offensive rebound by A. Gordon,,97,105
385,4,5:12.0,Turnover by A. Gordon (out of bounds lost ball),,97,105
386,4,5:02.0,,Personal foul by E. Fournier (drawn by J. Redick),97,105
387,4,5:02.0,Technical foul by E. Fournier,,97,105
388,4,5:02.0,,J. Redick makes technical free throw,97,106
389,4,5:02.0,,J. Redick makes free throw 1 of 2,97,107
390,4,5:02.0,,J. Redick makes free throw 2 of 2,97,108
391,4,4:43.0,E. Fournier misses 2-pt layup from 4 ft,,97,108
392,4,4:41.0,,Defensive rebound by D. Šarić,97,108
393,4,4:37.0,,J. Redick misses 3-pt jump shot from 26 ft,97,108
394,4,4:35.0,Defensive rebound by E. Fournier,,97,108
395,4,4:31.0,Shooting foul by T. McConnell (drawn by T. Ross),,97,108
396,4,4:31.0,T. Ross makes free throw 1 of 2,,98,108
397,4,4:31.0,,J. Embiid enters the game for A. Johnson,98,108
398,4,4:31.0,T. Ross makes free throw 2 of 2,,99,108
399,4,4:22.0,,T. McConnell misses 2-pt layup from 2 ft,99,108
400,4,4:20.0,Defensive rebound by N. Vučević,,99,108
401,4,4:14.0,Personal foul by D. Šarić (drawn by N. Vučević),,99,108
402,4,4:14.0,N. Vučević makes free throw 1 of 2,,100,108
403,4,4:14.0,N. Vučević makes free throw 2 of 2,,101,108
404,4,3:56.0,,J. Embiid misses 2-pt jump shot from 8 ft,101,108
405,4,3:54.0,Defensive rebound by E. Fournier,,101,108
406,4,3:45.0,T. Ross makes 3-pt jump shot from 26 ft (assist by N. Vučević),,104,108
407,4,3:43.0,,Philadelphia full timeout,104,108
408,4,3:32.0,,Turnover by T. McConnell (bad pass; steal by E. Fournier),104,108
409,4,3:20.0,A. Gordon misses 2-pt jump shot from 15 ft,,104,108
410,4,3:18.0,,Defensive rebound by T. McConnell,104,108
411,4,3:03.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by J. Embiid),104,110
412,4,2:46.0,E. Fournier makes 2-pt layup from 2 ft (assist by D. Augustin),,106,110
413,4,2:30.0,,J. Redick misses 2-pt layup from 2 ft (block by A. Gordon),106,110
414,4,2:27.0,Defensive rebound by A. Gordon,,106,110
415,4,2:11.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),,109,110
416,4,1:50.0,,J. Embiid misses 2-pt jump shot from 11 ft,109,110
417,4,1:47.0,Defensive rebound by T. Ross,,109,110
418,4,1:24.0,T. Ross makes 3-pt jump shot from 42 ft,,112,110
419,4,1:11.0,,Personal foul by A. Gordon (drawn by D. Šarić),112,110
420,4,1:11.0,,D. Šarić makes free throw 1 of 2,112,111
421,4,1:11.0,,D. Šarić makes free throw 2 of 2,112,112
422,4,1:00.0,E. Fournier makes 2-pt hook shot from 5 ft,,114,112
423,4,0:47.0,,Personal foul by T. Ross (drawn by J. Embiid),114,112
424,4,0:47.0,,J. Embiid makes free throw 1 of 2,114,113
425,4,0:47.0,,J. Embiid misses free throw 2 of 2,114,113
426,4,0:45.0,Defensive rebound by A. Gordon,,114,113
427,4,0:31.0,A. Gordon misses 2-pt layup from 3 ft (block by D. Šarić),,114,113
428,4,0:29.0,,Defensive rebound by R. Covington,114,113
429,4,0:17.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by J. Embiid),114,116
430,4,0:17.0,Orlando full timeout,,114,116
431,4,0:17.0,J. Isaac enters the game for T. Ross,,114,116
432,4,0:10.0,Shooting foul by J. Redick (drawn by A. Gordon),,114,116
433,4,0:10.0,A. Gordon makes free throw 1 of 2,,115,116
434,4,0:10.0,A. Gordon misses free throw 2 of 2,,115,116
435,4,0:06.0,Offensive rebound by Team,,115,116
436,4,0:04.0,Orlando full timeout,,115,116
437,4,0:04.0,T. Ross enters the game for D. Augustin,,115,116
438,4,0:04.0,,A. Johnson enters the game for J. Redick,115,116
439,4,0:02.0,T. Ross misses 3-pt jump shot from 27 ft,,115,116
440,4,0:02.0,,Defensive rebound by J. Embiid,115,116
