,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
384,4,3:52.0,,Shooting foul by J. Calderón (drawn by H. Ellenson),111,71
385,4,3:52.0,,Offensive rebound by Team,111,71
386,4,3:52.0,,H. Ellenson misses free throw 1 of 2,111,71
387,4,3:52.0,,H. Ellenson makes free throw 2 of 2,111,72
388,4,3:40.0,K. Thomas misses 2-pt jump shot from 16 ft (block by K. Allen),,111,72
389,4,3:38.0,,Defensive rebound by I. Hicks,111,72
390,4,3:29.0,,B. Garrett misses 3-pt jump shot from 25 ft,111,72
391,4,3:28.0,Defensive rebound by G. Robinson,,111,72
392,4,3:15.0,J. Calderón misses 3-pt jump shot from 28 ft,,111,72
393,4,3:13.0,,Defensive rebound by K. Allen,111,72
394,4,2:58.0,,I. Hicks makes 2-pt jump shot from 14 ft,111,74
395,4,2:44.0,Z. Pachulia makes 2-pt jump shot from 18 ft,,113,74
396,4,2:30.0,,H. Ellenson makes 3-pt jump shot from 28 ft (assist by K. Allen),113,77
397,4,2:18.0,J. Leuer makes 2-pt layup at rim (assist by Z. Pachulia),,115,77
398,4,2:05.0,,H. Ellenson makes 3-pt jump shot from 25 ft (assist by K. Allen),115,80
399,4,1:48.0,Turnover by Z. Pachulia (bad pass; steal by I. Hicks),,115,80
400,4,1:45.0,,H. Ellenson makes 2-pt layup from 1 ft (assist by J. Jenkins),115,82
401,4,1:45.0,,Shooting foul by G. Robinson (drawn by H. Ellenson),115,82
402,4,1:45.0,,New York full timeout,115,82
403,4,1:45.0,,H. Ellenson makes free throw 1 of 1,115,83
404,4,1:36.0,K. Thomas misses 2-pt jump shot from 17 ft,,115,83
405,4,1:34.0,,Defensive rebound by K. Allen,115,83
406,4,1:25.0,,Shooting foul by Z. Pachulia (drawn by B. Garrett),115,83
407,4,1:25.0,,B. Garrett makes free throw 1 of 2,115,84
408,4,1:25.0,,B. Garrett makes free throw 2 of 2,115,85
409,4,1:08.0,K. Thomas misses 2-pt jump shot from 10 ft,,115,85
410,4,1:06.0,,Defensive rebound by J. Jenkins,115,85
411,4,0:53.0,,B. Garrett misses 2-pt jump shot from 21 ft,115,85
412,4,0:51.0,Defensive rebound by G. Robinson,,115,85
413,4,0:34.0,Turnover by Z. Pachulia (bad pass),,115,85
414,4,0:29.0,,Shooting foul by K. Thomas (drawn by J. Jenkins),115,85
415,4,0:29.0,,J. Jenkins makes free throw 1 of 2,115,86
416,4,0:29.0,,J. Jenkins misses free throw 2 of 2,115,86
417,4,0:28.0,Defensive rebound by J. Leuer,,115,86
418,4,0:05.0,Turnover by Team (shot clock),,115,86
419,4,0:02.0,,K. Allen makes 3-pt jump shot from 26 ft (assist by I. Hicks),115,89
