,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
380,4,10:29.0,Loose ball foul by S. Brown (drawn by L. Kornet),,87,70
381,4,10:08.0,,L. Thomas misses 3-pt jump shot from 23 ft,87,70
382,4,10:05.0,Defensive rebound by S. Brown,,87,70
383,4,10:02.0,M. Brogdon makes 2-pt layup from 1 ft (assist by S. Brown),,89,70
384,4,9:51.0,,L. Kornet makes 3-pt jump shot from 27 ft (assist by T. Burke),89,73
385,4,9:36.0,Shooting foul by L. Thomas (drawn by T. Maker),,89,73
386,4,9:36.0,T. Maker makes free throw 1 of 2,,90,73
387,4,9:36.0,K. Middleton enters the game for S. Brown,,90,73
388,4,9:36.0,T. Snell enters the game for G. Hill,,90,73
389,4,9:36.0,T. Maker misses free throw 2 of 2,,90,73
390,4,9:32.0,,Defensive rebound by L. Thomas,90,73
391,4,9:17.0,,A. Trier misses 2-pt layup from 2 ft,90,73
392,4,9:14.0,,Offensive rebound by L. Thomas,90,73
393,4,9:10.0,,T. Burke misses 3-pt jump shot from 31 ft,90,73
394,4,9:07.0,Defensive rebound by T. Snell,,90,73
395,4,8:56.0,K. Middleton misses 2-pt layup from 6 ft,,90,73
396,4,8:52.0,,Defensive rebound by L. Thomas,90,73
397,4,8:41.0,,A. Trier makes 2-pt jump shot from 20 ft,90,75
398,4,8:25.0,Shooting foul by A. Trier (drawn by D. Wilson),,90,75
399,4,8:25.0,D. Wilson misses free throw 1 of 2,,90,75
400,4,8:25.0,Offensive rebound by Team,,90,75
401,4,8:25.0,G. Antetokounmpo enters the game for T. Maker,,90,75
402,4,8:25.0,,K. Knox enters the game for L. Thomas,90,75
403,4,8:25.0,D. Wilson misses free throw 2 of 2,,90,75
404,4,8:23.0,,Defensive rebound by K. Knox,90,75
405,4,8:15.0,,T. Burke misses 2-pt layup from 1 ft,90,75
406,4,8:12.0,Defensive rebound by T. Snell,,90,75
407,4,8:07.0,D. Wilson misses 2-pt dunk from 1 ft (block by L. Kornet),,90,75
408,4,8:04.0,,Defensive rebound by L. Kornet,90,75
409,4,7:52.0,,A. Trier misses 3-pt jump shot from 26 ft,90,75
410,4,7:49.0,Defensive rebound by M. Brogdon,,90,75
411,4,7:43.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,92,75
412,4,7:42.0,,New York full timeout,92,75
413,4,7:42.0,E. Bledsoe enters the game for M. Brogdon,,92,75
414,4,7:42.0,,E. Mudiay enters the game for T. Burke,92,75
415,4,7:42.0,,N. Vonleh enters the game for L. Kornet,92,75
416,4,7:30.0,,D. Dotson makes 2-pt layup at rim,92,77
417,4,7:10.0,T. Snell misses 3-pt jump shot from 23 ft,,92,77
418,4,7:08.0,,Defensive rebound by N. Vonleh,92,77
419,4,7:02.0,,Shooting foul by D. Wilson (drawn by N. Vonleh),92,77
420,4,7:02.0,,N. Vonleh makes free throw 1 of 2,92,78
421,4,7:02.0,,T. Hardaway enters the game for A. Trier,92,78
422,4,7:02.0,,N. Vonleh makes free throw 2 of 2,92,79
423,4,6:38.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,92,79
424,4,6:35.0,,Defensive rebound by E. Mudiay,92,79
425,4,6:20.0,,N. Vonleh misses 2-pt layup from 1 ft,92,79
426,4,6:18.0,Defensive rebound by K. Middleton,,92,79
427,4,6:12.0,D. Wilson makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,95,79
428,4,5:52.0,,D. Dotson misses 3-pt jump shot from 25 ft,95,79
429,4,5:50.0,Defensive rebound by E. Bledsoe,,95,79
430,4,5:35.0,E. Bledsoe makes 2-pt layup from 1 ft,,97,79
431,4,5:19.0,,Turnover by K. Knox (lost ball; steal by G. Antetokounmpo),97,79
432,4,5:13.0,K. Middleton misses 2-pt layup from 1 ft,,97,79
433,4,5:09.0,,Defensive rebound by N. Vonleh,97,79
434,4,5:01.0,,N. Vonleh makes 2-pt layup at rim,97,81
435,4,4:54.0,Milwaukee full timeout,,97,81
436,4,4:54.0,M. Brogdon enters the game for T. Snell,,97,81
437,4,4:54.0,B. Lopez enters the game for D. Wilson,,97,81
438,4,4:44.0,Personal foul by N. Vonleh (drawn by G. Antetokounmpo),,97,81
439,4,4:37.0,M. Brogdon misses 3-pt jump shot from 22 ft,,97,81
440,4,4:34.0,,Defensive rebound by D. Dotson,97,81
441,4,4:29.0,,E. Mudiay misses 2-pt jump shot from 13 ft,97,81
442,4,4:26.0,Defensive rebound by B. Lopez,,97,81
443,4,4:14.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,97,81
444,4,4:11.0,,Defensive rebound by N. Vonleh,97,81
445,4,3:54.0,,Shooting foul by K. Middleton (drawn by N. Vonleh),97,81
446,4,3:54.0,,N. Vonleh makes free throw 1 of 2,97,82
447,4,3:54.0,,N. Vonleh makes free throw 2 of 2,97,83
448,4,3:38.0,E. Bledsoe makes 2-pt layup from 7 ft (assist by G. Antetokounmpo),,99,83
449,4,3:38.0,Shooting foul by N. Vonleh (drawn by E. Bledsoe),,99,83
450,4,3:38.0,E. Bledsoe makes free throw 1 of 1,,100,83
451,4,3:29.0,,E. Mudiay misses 2-pt jump shot from 12 ft (block by G. Antetokounmpo),100,83
452,4,3:26.0,,Offensive rebound by K. Knox,100,83
453,4,3:24.0,,K. Knox misses 2-pt jump shot from 22 ft,100,83
454,4,3:20.0,Defensive rebound by K. Middleton,,100,83
455,4,3:17.0,M. Brogdon misses 2-pt jump shot from 6 ft,,100,83
456,4,3:16.0,,Defensive rebound by T. Hardaway,100,83
457,4,3:16.0,,Personal foul by G. Antetokounmpo (drawn by T. Hardaway),100,83
458,4,3:16.0,,T. Hardaway makes free throw 1 of 2,100,84
459,4,3:16.0,,T. Hardaway makes free throw 2 of 2,100,85
460,4,3:16.0,G. Hill enters the game for K. Middleton,,100,85
461,4,3:01.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by E. Bledsoe),,102,85
462,4,2:47.0,,K. Knox misses 2-pt jump shot from 11 ft,102,85
463,4,2:46.0,Defensive rebound by G. Antetokounmpo,,102,85
464,4,2:42.0,Shooting foul by N. Vonleh (drawn by G. Antetokounmpo),,102,85
465,4,2:42.0,G. Antetokounmpo makes free throw 1 of 2,,103,85
466,4,2:42.0,D. DiVincenzo enters the game for E. Bledsoe,,103,85
467,4,2:42.0,G. Antetokounmpo makes free throw 2 of 2,,104,85
468,4,2:31.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by T. Hardaway),104,88
469,4,2:13.0,Turnover by M. Brogdon (bad pass; steal by E. Mudiay),,104,88
470,4,2:10.0,,E. Mudiay makes 2-pt layup from 1 ft,104,90
471,4,2:10.0,Violation by Team (def goaltending),,104,90
472,4,1:55.0,Shooting foul by K. Knox (drawn by B. Lopez),,104,90
473,4,1:55.0,B. Lopez makes free throw 1 of 2,,105,90
474,4,1:55.0,S. Brown enters the game for M. Brogdon,,105,90
475,4,1:55.0,B. Lopez makes free throw 2 of 2,,106,90
476,4,1:47.0,,T. Hardaway misses 3-pt jump shot from 27 ft,106,90
477,4,1:44.0,Defensive rebound by G. Antetokounmpo,,106,90
478,4,1:33.0,S. Brown misses 3-pt jump shot from 25 ft,,106,90
479,4,1:31.0,,Defensive rebound by D. Dotson,106,90
480,4,1:26.0,,E. Mudiay misses 3-pt jump shot from 26 ft,106,90
481,4,1:22.0,,Offensive rebound by D. Dotson,106,90
482,4,1:15.0,,Personal foul by B. Lopez (drawn by N. Vonleh),106,90
483,4,1:15.0,,N. Vonleh makes free throw 1 of 2,106,91
484,4,1:15.0,D. Wilson enters the game for G. Antetokounmpo,,106,91
485,4,1:15.0,,N. Vonleh misses free throw 2 of 2,106,91
486,4,1:13.0,Defensive rebound by D. Wilson,,106,91
487,4,0:51.0,B. Lopez makes 2-pt jump shot from 6 ft (assist by G. Hill),,108,91
488,4,0:51.0,Shooting foul by T. Hardaway (drawn by B. Lopez),,108,91
489,4,0:51.0,T. Snell enters the game for G. Hill,,108,91
490,4,0:51.0,B. Lopez makes free throw 1 of 1,,109,91
491,4,0:39.0,,K. Knox makes 2-pt jump shot from 10 ft (assist by E. Mudiay),109,93
492,4,0:24.0,D. Wilson misses 2-pt dunk from 1 ft,,109,93
493,4,0:22.0,,Defensive rebound by N. Vonleh,109,93
494,4,0:17.0,,K. Knox makes 2-pt layup from 2 ft,109,95
495,4,0:17.0,Violation by Team (def goaltending),,109,95
