,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,WASHINGTON_ACTION,LA CLIPPERS_SCORE,WASHINGTON_SCORE
381,4,8:16.0,,Defensive rebound by J. Green,101,94
382,4,8:14.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by J. Green),101,97
383,4,8:12.0,LA Clippers full timeout,,101,97
384,4,8:12.0,A. Bradley enters the game for P. Beverley,,101,97
385,4,8:12.0,D. Gallinari enters the game for B. Marjanović,,101,97
386,4,8:12.0,T. Harris enters the game for M. Scott,,101,97
387,4,7:52.0,T. Harris makes 2-pt jump shot from 17 ft,,103,97
388,4,7:32.0,,J. Wall misses 3-pt jump shot from 25 ft,103,97
389,4,7:29.0,Defensive rebound by L. Williams,,103,97
390,4,7:28.0,,Clear path foul by M. Harrell,103,97
391,4,7:28.0,M. Harrell makes clear path free throw 1 of 2,,104,97
392,4,7:28.0,M. Harrell makes clear path free throw 2 of 2,,105,97
393,4,7:28.0,,O. Porter enters the game for A. Rivers,105,97
394,4,7:12.0,D. Gallinari misses 2-pt jump shot from 4 ft,,105,97
395,4,7:11.0,,Defensive rebound by O. Porter,105,97
396,4,7:06.0,,J. Green makes 3-pt jump shot from 27 ft (assist by J. Wall),105,100
397,4,6:48.0,L. Williams misses 2-pt layup from 5 ft (block by J. Wall),,105,100
398,4,6:46.0,,Defensive rebound by J. Wall,105,100
399,4,6:36.0,,J. Green makes 3-pt jump shot from 26 ft (assist by J. Wall),105,103
400,4,6:11.0,M. Harrell makes 2-pt hook shot from 2 ft (assist by D. Gallinari),,107,103
401,4,5:55.0,,Shooting foul by A. Bradley (drawn by B. Beal),107,103
402,4,5:55.0,,B. Beal misses free throw 1 of 2,107,103
403,4,5:55.0,,Offensive rebound by Team,107,103
404,4,5:55.0,S. Gilgeous-Alexander enters the game for L. Williams,,107,103
405,4,5:55.0,,B. Beal makes free throw 2 of 2,107,104
406,4,5:44.0,S. Gilgeous-Alexander misses 2-pt jump shot from 15 ft,,107,104
407,4,5:40.0,,Defensive rebound by O. Porter,107,104
408,4,5:34.0,,J. Green misses 3-pt jump shot from 26 ft,107,104
409,4,5:31.0,Defensive rebound by D. Gallinari,,107,104
410,4,5:26.0,M. Harrell makes 2-pt dunk from 2 ft (assist by S. Gilgeous-Alexander),,109,104
411,4,5:05.0,,B. Beal makes 2-pt layup from 3 ft,109,106
412,4,5:05.0,,Shooting foul by T. Harris (drawn by B. Beal),109,106
413,4,5:05.0,,B. Beal makes free throw 1 of 1,109,107
414,4,4:41.0,T. Harris misses 2-pt jump shot from 18 ft (block by M. Morris),,109,107
415,4,4:41.0,Offensive rebound by Team,,109,107
416,4,4:40.0,Turnover by Team (shot clock),,109,107
417,4,4:27.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Wall),109,110
418,4,4:26.0,LA Clippers full timeout,,109,110
419,4,4:11.0,M. Harrell makes 2-pt jump shot from 10 ft,,111,110
420,4,3:57.0,,M. Morris misses 3-pt jump shot from 25 ft,111,110
421,4,3:54.0,Defensive rebound by T. Harris,,111,110
422,4,3:47.0,Turnover by T. Harris (lost ball; steal by J. Wall),,111,110
423,4,3:45.0,,Shooting foul by T. Harris (drawn by B. Beal),111,110
424,4,3:45.0,,B. Beal makes free throw 1 of 2,111,111
425,4,3:45.0,,B. Beal misses free throw 2 of 2,111,111
426,4,3:42.0,Defensive rebound by S. Gilgeous-Alexander,,111,111
427,4,3:35.0,Personal foul by M. Morris (drawn by M. Harrell),,111,111
428,4,3:35.0,L. Williams enters the game for D. Gallinari,,111,111
429,4,3:29.0,L. Williams misses 2-pt jump shot from 8 ft,,111,111
430,4,3:26.0,,Defensive rebound by J. Green,111,111
431,4,3:22.0,,B. Beal makes 2-pt layup from 2 ft,111,113
432,4,3:06.0,Offensive foul by M. Harrell (drawn by B. Beal),,111,113
433,4,3:06.0,Turnover by M. Harrell (offensive foul),,111,113
434,4,3:06.0,,Washington full timeout,111,113
435,4,2:52.0,,Turnover by B. Beal (bad pass; steal by S. Gilgeous-Alexander),111,113
436,4,2:38.0,L. Williams makes 2-pt jump shot from 3 ft,,113,113
437,4,2:23.0,,J. Wall makes 2-pt layup from 2 ft,113,115
438,4,2:09.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,,113,115
439,4,2:08.0,,Defensive rebound by Team,113,115
440,4,2:08.0,Loose ball foul by M. Harrell (drawn by M. Morris),,113,115
441,4,2:08.0,,M. Morris makes free throw 1 of 2,113,116
442,4,2:08.0,,Technical foul by M. Morris,113,116
443,4,2:08.0,Technical foul by M. Harrell,,113,116
444,4,2:08.0,,M. Morris makes free throw 2 of 2,113,117
445,4,1:58.0,T. Harris misses 2-pt layup from 7 ft,,113,117
446,4,1:55.0,Offensive rebound by M. Harrell,,113,117
447,4,1:45.0,L. Williams misses 3-pt jump shot from 29 ft (block by B. Beal),,113,117
448,4,1:41.0,,Defensive rebound by M. Morris,113,117
449,4,1:21.0,,J. Wall misses 3-pt jump shot from 27 ft,113,117
450,4,1:19.0,,Offensive rebound by O. Porter,113,117
451,4,1:16.0,,J. Green makes 2-pt dunk from 2 ft (assist by M. Morris),113,119
452,4,1:16.0,LA Clippers full timeout,,113,119
453,4,1:16.0,D. Gallinari enters the game for M. Harrell,,113,119
454,4,1:10.0,D. Gallinari misses 3-pt jump shot from 29 ft,,113,119
455,4,1:09.0,,Defensive rebound by Team,113,119
456,4,0:49.0,,Personal foul by D. Gallinari (drawn by M. Morris),113,119
457,4,0:49.0,,M. Morris makes free throw 1 of 2,113,120
458,4,0:49.0,,M. Morris makes free throw 2 of 2,113,121
459,4,0:46.0,L. Williams makes 2-pt jump shot from 10 ft,,115,121
460,4,0:34.0,,J. Wall makes 2-pt layup at rim,115,123
461,4,0:34.0,LA Clippers full timeout,,115,123
462,4,0:34.0,Technical foul by L. Williams,,115,123
463,4,0:34.0,L. Williams ejected from game,,115,123
464,4,0:34.0,P. Beverley enters the game for L. Williams,,115,123
465,4,0:34.0,,B. Beal makes technical free throw,115,124
466,4,0:31.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,117,124
467,4,0:31.0,,Violation by Team (def goaltending),117,124
468,4,0:31.0,Shooting foul by J. Green (drawn by S. Gilgeous-Alexander),,117,124
469,4,0:31.0,S. Gilgeous-Alexander makes free throw 1 of 1,,118,124
470,4,0:28.0,,Personal take foul by D. Gallinari (drawn by J. Wall),118,124
471,4,0:28.0,,J. Wall misses free throw 1 of 2,118,124
472,4,0:28.0,,Offensive rebound by Team,118,124
473,4,0:28.0,,J. Wall makes free throw 2 of 2,118,125
474,4,0:22.0,T. Harris misses 3-pt jump shot from 26 ft,,118,125
475,4,0:19.0,,Defensive rebound by O. Porter,118,125
