,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
388,4,5:16.0,,A. Aminu misses 3-pt jump shot from 24 ft,102,89
389,4,5:13.0,Defensive rebound by D. Green,,102,89
390,4,5:04.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),,105,89
391,4,5:03.0,,Portland full timeout,105,89
392,4,5:03.0,K. Looney enters the game for D. Green,,105,89
393,4,4:51.0,,C. McCollum misses 2-pt layup from 2 ft (block by K. Durant),105,89
394,4,4:49.0,,Offensive rebound by C. McCollum,105,89
395,4,4:44.0,,D. Lillard makes 3-pt jump shot from 24 ft,105,92
396,4,4:28.0,K. Thompson misses 2-pt jump shot from 18 ft (block by M. Harkless),,105,92
397,4,4:26.0,,Defensive rebound by J. Nurkić,105,92
398,4,4:13.0,,Turnover by J. Nurkić (lost ball; steal by K. Looney),105,92
399,4,4:01.0,Turnover by S. Livingston (bad pass; steal by M. Harkless),,105,92
400,4,3:58.0,,Shooting foul by Q. Cook (drawn by C. McCollum),105,92
401,4,3:58.0,,C. McCollum makes free throw 1 of 2,105,93
402,4,3:58.0,S. Curry enters the game for Q. Cook,,105,93
403,4,3:58.0,D. Green enters the game for S. Livingston,,105,93
404,4,3:58.0,,C. McCollum makes free throw 2 of 2,105,94
405,4,3:39.0,K. Durant misses 2-pt jump shot from 14 ft,,105,94
406,4,3:36.0,,Defensive rebound by D. Lillard,105,94
407,4,3:25.0,,D. Lillard makes 2-pt jump shot from 13 ft,105,96
408,4,3:14.0,Golden State full timeout,,105,96
409,4,3:06.0,Turnover by K. Durant (bad pass; steal by M. Harkless),,105,96
410,4,3:03.0,,Personal foul by K. Durant (drawn by C. McCollum),105,96
411,4,2:56.0,,M. Harkless makes 2-pt dunk from 2 ft (assist by J. Nurkić),105,98
412,4,2:34.0,K. Durant makes 2-pt jump shot from 13 ft (assist by S. Curry),,107,98
413,4,2:23.0,,Shooting foul by K. Looney (drawn by A. Aminu),107,98
414,4,2:23.0,,A. Aminu makes free throw 1 of 2,107,99
415,4,2:23.0,,A. Aminu makes free throw 2 of 2,107,100
416,4,2:13.0,S. Curry makes 2-pt jump shot from 17 ft,,109,100
417,4,1:59.0,,C. McCollum misses 3-pt jump shot from 24 ft,109,100
418,4,1:57.0,,Offensive rebound by D. Lillard,109,100
419,4,1:56.0,,Turnover by D. Lillard (step out of bounds),109,100
420,4,1:49.0,Shooting foul by D. Lillard (drawn by S. Curry),,109,100
421,4,1:49.0,S. Curry misses free throw 1 of 3,,109,100
422,4,1:49.0,Offensive rebound by Team,,109,100
423,4,1:49.0,S. Curry makes free throw 2 of 3,,110,100
424,4,1:49.0,S. Curry misses free throw 3 of 3,,110,100
425,4,1:49.0,,Defensive rebound by M. Harkless,110,100
426,4,1:49.0,,Technical foul by D. Lillard,110,100
427,4,1:49.0,,Portland full timeout,110,100
428,4,1:49.0,Technical foul by T. Stotts,,110,100
429,4,1:49.0,S. Curry makes technical free throw,,111,100
430,4,1:49.0,S. Curry makes technical free throw,,112,100
431,4,1:49.0,,W. Baldwin enters the game for A. Aminu,112,100
432,4,1:49.0,,Z. Collins enters the game for M. Harkless,112,100
433,4,1:49.0,,J. Layman enters the game for D. Lillard,112,100
434,4,1:49.0,,N. Stauskas enters the game for C. McCollum,112,100
435,4,1:49.0,,C. Swanigan enters the game for J. Nurkić,112,100
436,4,1:29.0,,J. Layman misses 3-pt jump shot from 23 ft,112,100
437,4,1:26.0,Defensive rebound by K. Thompson,,112,100
438,4,1:17.0,Shooting foul by W. Baldwin (drawn by S. Curry),,112,100
439,4,1:17.0,Q. Cook enters the game for K. Durant,,112,100
440,4,1:17.0,J. Evans enters the game for D. Green,,112,100
441,4,1:17.0,J. Jerebko enters the game for K. Looney,,112,100
442,4,1:17.0,A. McKinnie enters the game for K. Thompson,,112,100
443,4,1:17.0,S. Curry makes free throw 1 of 2,,113,100
444,4,1:17.0,S. Curry misses free throw 2 of 2,,113,100
445,4,1:12.0,,Defensive rebound by Z. Collins,113,100
446,4,1:12.0,,Shooting foul by J. Evans (drawn by W. Baldwin),113,100
447,4,1:12.0,,W. Baldwin makes free throw 1 of 2,113,101
448,4,1:12.0,J. Bell enters the game for S. Curry,,113,101
449,4,1:12.0,,W. Baldwin makes free throw 2 of 2,113,102
450,4,0:55.0,Q. Cook misses 3-pt jump shot from 27 ft,,113,102
451,4,0:53.0,,Defensive rebound by J. Layman,113,102
452,4,0:48.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by J. Layman),113,105
453,4,0:22.0,J. Evans misses 3-pt jump shot from 25 ft,,113,105
454,4,0:18.0,Offensive rebound by Q. Cook,,113,105
455,4,0:06.0,J. Evans makes 2-pt jump shot from 4 ft (assist by J. Bell),,115,105
