,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
383,4,6:11.0,,Defensive rebound by M. Robinson,98,94
384,4,5:58.0,,Personal foul by D. Augustin (drawn by J. Jenkins),98,94
385,4,5:58.0,,New York full timeout,98,94
386,4,5:58.0,J. Isaac enters the game for A. Gordon,,98,94
387,4,5:42.0,,E. Mudiay misses 3-pt jump shot from 23 ft,98,94
388,4,5:40.0,,Offensive rebound by M. Robinson,98,94
389,4,5:40.0,,M. Robinson makes 2-pt layup at rim,98,96
390,4,5:22.0,T. Ross misses 3-pt jump shot from 26 ft,,98,96
391,4,5:20.0,Offensive rebound by J. Isaac,,98,96
392,4,5:07.0,D. Augustin misses 2-pt hook shot from 6 ft,,98,96
393,4,5:05.0,Offensive rebound by N. Vučević,,98,96
394,4,5:04.0,J. Isaac misses 3-pt jump shot from 24 ft,,98,96
395,4,5:02.0,Offensive rebound by Team,,98,96
396,4,5:02.0,,Loose ball foul by A. Trier (drawn by D. Augustin),98,96
397,4,4:54.0,D. Augustin makes 2-pt layup from 2 ft (assist by E. Fournier),,100,96
398,4,4:30.0,,A. Trier makes 2-pt jump shot from 11 ft,100,98
399,4,4:15.0,N. Vučević misses 2-pt jump shot from 22 ft,,100,98
400,4,4:13.0,,Defensive rebound by Team,100,98
401,4,4:13.0,A. Gordon enters the game for T. Ross,,100,98
402,4,4:00.0,,M. Robinson makes 2-pt dunk at rim (assist by A. Trier),100,100
403,4,3:38.0,E. Fournier misses 3-pt jump shot from 26 ft,,100,100
404,4,3:36.0,,Defensive rebound by E. Mudiay,100,100
405,4,3:31.0,,Offensive foul by E. Mudiay (drawn by D. Augustin),100,100
406,4,3:31.0,,Turnover by E. Mudiay (offensive foul),100,100
407,4,3:28.0,Orlando full timeout,,100,100
408,4,3:20.0,E. Fournier misses 2-pt jump shot from 12 ft,,100,100
409,4,3:18.0,,Defensive rebound by A. Trier,100,100
410,4,2:58.0,,E. Mudiay misses 2-pt layup from 2 ft (block by N. Vučević),100,100
411,4,2:57.0,,Offensive rebound by M. Robinson,100,100
412,4,2:57.0,,Personal foul by D. Augustin (drawn by M. Robinson),100,100
413,4,2:57.0,,M. Robinson misses free throw 1 of 2,100,100
414,4,2:57.0,,Offensive rebound by Team,100,100
415,4,2:57.0,,M. Robinson makes free throw 2 of 2,100,101
416,4,2:40.0,J. Isaac misses 2-pt layup from 1 ft,,100,101
417,4,2:39.0,Offensive rebound by J. Isaac,,100,101
418,4,2:38.0,J. Isaac misses 2-pt layup from 2 ft (block by M. Robinson),,100,101
419,4,2:36.0,Offensive rebound by Team,,100,101
420,4,2:32.0,N. Vučević misses 2-pt jump shot from 21 ft,,100,101
421,4,2:30.0,,Defensive rebound by H. Ellenson,100,101
422,4,2:11.0,,H. Ellenson makes 3-pt jump shot from 26 ft (assist by E. Mudiay),100,104
423,4,1:52.0,E. Fournier misses 3-pt jump shot from 28 ft,,100,104
424,4,1:50.0,,Defensive rebound by E. Mudiay,100,104
425,4,1:30.0,,J. Jenkins misses 3-pt jump shot from 27 ft,100,104
426,4,1:28.0,Defensive rebound by J. Isaac,,100,104
427,4,1:16.0,A. Gordon misses 2-pt jump shot from 19 ft,,100,104
428,4,1:14.0,Offensive rebound by N. Vučević,,100,104
429,4,1:14.0,N. Vučević misses 2-pt layup from 1 ft,,100,104
430,4,1:12.0,,Defensive rebound by A. Trier,100,104
431,4,0:51.0,,A. Trier misses 2-pt jump shot from 18 ft,100,104
432,4,0:48.0,Defensive rebound by E. Fournier,,100,104
433,4,0:38.0,Turnover by N. Vučević (lost ball; steal by A. Trier),,100,104
434,4,0:33.0,,Personal foul by N. Vučević (drawn by E. Mudiay),100,104
435,4,0:33.0,,E. Mudiay makes free throw 1 of 2,100,105
436,4,0:33.0,T. Ross enters the game for J. Isaac,,100,105
437,4,0:33.0,,E. Mudiay makes free throw 2 of 2,100,106
438,4,0:33.0,Orlando full timeout,,100,106
439,4,0:33.0,,L. Thomas enters the game for J. Jenkins,100,106
440,4,0:28.0,T. Ross makes 3-pt jump shot from 26 ft (assist by E. Fournier),,103,106
441,4,0:28.0,,New York full timeout,103,106
442,4,0:28.0,J. Isaac enters the game for D. Augustin,,103,106
443,4,0:28.0,W. Iwundu enters the game for T. Ross,,103,106
444,4,0:28.0,,J. Jenkins enters the game for M. Robinson,103,106
445,4,0:23.0,,Personal take foul by A. Gordon (drawn by A. Trier),103,106
446,4,0:23.0,,A. Trier makes free throw 1 of 2,103,107
447,4,0:23.0,D. Augustin enters the game for J. Isaac,,103,107
448,4,0:23.0,T. Ross enters the game for W. Iwundu,,103,107
449,4,0:23.0,,M. Robinson enters the game for J. Jenkins,103,107
450,4,0:23.0,,A. Trier makes free throw 2 of 2,103,108
451,4,0:10.0,T. Ross misses 3-pt jump shot from 27 ft,,103,108
452,4,0:08.0,,Defensive rebound by M. Robinson,103,108
453,4,0:04.0,,Personal take foul by A. Gordon (drawn by E. Mudiay),103,108
454,4,0:04.0,,E. Mudiay misses free throw 1 of 2,103,108
455,4,0:04.0,,Offensive rebound by Team,103,108
456,4,0:04.0,,E. Mudiay misses free throw 2 of 2,103,108
457,4,0:04.0,Defensive rebound by T. Ross,,103,108
458,4,0:04.0,Orlando full timeout,,103,108
459,4,0:02.0,Turnover by A. Gordon (bad pass; steal by A. Trier),,103,108
