,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
379,4,7:28.0,,Brooklyn full timeout,110,97
380,4,7:28.0,,J. Allen enters the game for R. Hollis-Jefferson,110,97
381,4,7:28.0,,S. Dinwiddie enters the game for R. Kurucs,110,97
382,4,7:14.0,,Shooting foul by K. Walker (drawn by J. Allen),110,97
383,4,7:14.0,,J. Allen misses free throw 1 of 2,110,97
384,4,7:14.0,,Offensive rebound by Team,110,97
385,4,7:14.0,,J. Allen makes free throw 2 of 2,110,98
386,4,7:00.0,N. Batum makes 2-pt layup from 6 ft,,112,98
387,4,6:47.0,,D. Russell misses 3-pt jump shot from 26 ft,112,98
388,4,6:43.0,Defensive rebound by M. Williams,,112,98
389,4,6:26.0,J. Lamb misses 2-pt layup from 4 ft,,112,98
390,4,6:25.0,Offensive rebound by M. Williams,,112,98
391,4,6:14.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by K. Walker),,114,98
392,4,6:05.0,,Personal foul by J. Lamb (drawn by D. Russell),114,98
393,4,6:05.0,,D. Carroll enters the game for A. Crabbe,114,98
394,4,5:52.0,,J. Harris misses 3-pt jump shot from 26 ft,114,98
395,4,5:49.0,Defensive rebound by M. Williams,,114,98
396,4,5:44.0,Charlotte full timeout,,114,98
397,4,5:44.0,,R. Hollis-Jefferson enters the game for J. Allen,114,98
398,4,5:34.0,,Violation by Team (kicked ball),114,98
399,4,5:29.0,Personal foul by S. Dinwiddie (drawn by K. Walker),,114,98
400,4,5:17.0,F. Kaminsky misses 2-pt jump shot from 7 ft,,114,98
401,4,5:15.0,,Defensive rebound by J. Harris,114,98
402,4,5:05.0,,D. Russell makes 2-pt jump shot from 5 ft,114,100
403,4,4:50.0,Offensive foul by M. Williams (drawn by S. Dinwiddie),,114,100
404,4,4:50.0,Turnover by M. Williams (offensive foul),,114,100
405,4,4:39.0,,J. Harris misses 3-pt jump shot from 23 ft,114,100
406,4,4:37.0,Defensive rebound by Team,,114,100
407,4,4:18.0,K. Walker misses 2-pt layup from 3 ft,,114,100
408,4,4:16.0,,Defensive rebound by R. Hollis-Jefferson,114,100
409,4,4:12.0,,D. Russell misses 3-pt jump shot from 26 ft,114,100
410,4,4:09.0,,Offensive rebound by Team,114,100
411,4,4:09.0,,C. LeVert enters the game for J. Harris,114,100
412,4,4:00.0,,D. Russell misses 3-pt jump shot from 26 ft,114,100
413,4,3:57.0,,Offensive rebound by R. Hollis-Jefferson,114,100
414,4,3:53.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft (assist by C. LeVert),114,103
415,4,3:33.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by K. Walker),,116,103
416,4,3:23.0,,D. Russell misses 2-pt layup from 5 ft,116,103
417,4,3:21.0,Defensive rebound by F. Kaminsky,,116,103
418,4,3:15.0,Charlotte full timeout,,116,103
419,4,3:15.0,,R. Kurucs enters the game for D. Carroll,116,103
420,4,3:15.0,,S. Napier enters the game for D. Russell,116,103
421,4,2:57.0,K. Walker makes 2-pt layup from 1 ft,,118,103
422,4,2:46.0,,R. Kurucs misses 3-pt jump shot from 22 ft,118,103
423,4,2:43.0,Defensive rebound by N. Batum,,118,103
424,4,2:30.0,N. Batum misses 3-pt jump shot from 27 ft,,118,103
425,4,2:27.0,,Defensive rebound by C. LeVert,118,103
426,4,2:20.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by S. Dinwiddie),118,105
427,4,2:00.0,J. Lamb makes 2-pt layup from 2 ft (assist by F. Kaminsky),,120,105
428,4,1:55.0,,S. Dinwiddie misses 3-pt jump shot from 29 ft,120,105
429,4,1:51.0,Defensive rebound by K. Walker,,120,105
430,4,1:41.0,Turnover by F. Kaminsky (bad pass),,120,105
431,4,1:33.0,,S. Dinwiddie makes 2-pt layup from 2 ft,120,107
432,4,1:10.0,K. Walker makes 2-pt jump shot from 8 ft,,122,107
433,4,1:04.0,,C. LeVert makes 2-pt dunk from 1 ft,122,109
434,4,0:47.0,Personal foul by R. Hollis-Jefferson (drawn by J. Lamb),,122,109
435,4,0:47.0,Charlotte full timeout,,122,109
436,4,0:45.0,Turnover by F. Kaminsky (step out of bounds),,122,109
437,4,0:40.0,,C. LeVert makes 3-pt jump shot from 27 ft (assist by R. Hollis-Jefferson),122,112
438,4,0:34.0,Personal take foul by C. LeVert (drawn by N. Batum),,122,112
439,4,0:34.0,N. Batum makes free throw 1 of 2,,123,112
440,4,0:34.0,N. Batum misses free throw 2 of 2,,123,112
441,4,0:32.0,,Defensive rebound by R. Hollis-Jefferson,123,112
442,4,0:25.0,,Turnover by S. Napier (bad pass; steal by K. Walker),123,112
443,4,0:00.0,Turnover by Team (shot clock),,123,112
