,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
385,4,0:42.0,,T. Craig enters the game for M. Morris,97,102
386,4,0:42.0,,J. Murray makes free throw 2 of 2,97,103
387,4,0:34.0,G. Temple misses 3-pt jump shot from 25 ft,,97,103
388,4,0:32.0,Offensive rebound by J. Green,,97,103
389,4,0:32.0,J. Green makes 2-pt layup from 2 ft,,99,103
390,4,0:32.0,,Denver full timeout,99,103
391,4,0:32.0,,M. Morris enters the game for T. Craig,99,103
392,4,0:23.0,,Personal foul by G. Temple (drawn by J. Hernangómez),99,103
393,4,0:23.0,,J. Hernangómez makes free throw 1 of 2,99,104
394,4,0:23.0,,T. Craig enters the game for M. Morris,99,104
395,4,0:23.0,,J. Hernangómez makes free throw 2 of 2,99,105
396,4,0:17.0,M. Conley misses 3-pt jump shot from 28 ft,,99,105
397,4,0:14.0,,Defensive rebound by M. Plumlee,99,105
