,QUARTER,TIME_REMAINING,NEW YORK_ACTION,OKLAHOMA CITY_ACTION,NEW YORK_SCORE,OKLAHOMA CITY_SCORE
383,4,6:05.0,,D. Burton misses 3-pt jump shot from 26 ft,90,110
384,4,6:00.0,,Offensive rebound by N. Noel,90,110
385,4,6:00.0,,N. Noel makes 2-pt layup from 1 ft,90,112
386,4,5:42.0,D. Dotson misses 2-pt jump shot from 8 ft,,90,112
387,4,5:40.0,Offensive rebound by D. Dotson,,90,112
388,4,5:38.0,K. Knox misses 3-pt jump shot from 25 ft,,90,112
389,4,5:35.0,,Defensive rebound by D. Burton,90,112
390,4,5:25.0,,H. Diallo misses 2-pt jump shot from 14 ft,90,112
391,4,5:22.0,,Offensive rebound by N. Noel,90,112
392,4,5:22.0,,J. Grant makes 2-pt dunk at rim (assist by N. Noel),90,114
393,4,5:21.0,New York full timeout,,90,114
394,4,5:21.0,R. Baker enters the game for E. Freedom,,90,114
395,4,5:21.0,N. Vonleh enters the game for F. Ntilikina,,90,114
396,4,5:10.0,Personal foul by D. Burton (drawn by D. Dotson),,90,114
397,4,5:10.0,,R. Felton enters the game for J. Grant,90,114
398,4,5:10.0,,T. Ferguson enters the game for D. Schröder,90,114
399,4,5:01.0,D. Dotson makes 2-pt jump shot from 20 ft,,92,114
400,4,4:43.0,,T. Ferguson makes 3-pt jump shot from 26 ft (assist by N. Noel),92,117
401,4,4:26.0,Personal foul by N. Noel (drawn by N. Vonleh),,92,117
402,4,4:26.0,N. Vonleh makes free throw 1 of 2,,93,117
403,4,4:26.0,N. Vonleh makes free throw 2 of 2,,94,117
404,4,4:10.0,,Turnover by R. Felton (bad pass; steal by D. Dotson),94,117
405,4,4:06.0,R. Baker makes 2-pt layup from 1 ft,,96,117
406,4,3:53.0,,Personal foul by R. Baker (drawn by N. Noel),96,117
407,4,3:53.0,,P. Patterson enters the game for N. Noel,96,117
408,4,3:48.0,,T. Ferguson misses 3-pt jump shot from 26 ft,96,117
409,4,3:44.0,Defensive rebound by A. Trier,,96,117
410,4,3:39.0,Turnover by A. Trier (lost ball; steal by H. Diallo),,96,117
411,4,3:39.0,,Personal take foul by A. Trier (drawn by P. Patterson),96,117
412,4,3:23.0,,R. Felton makes 3-pt jump shot from 25 ft,96,120
413,4,2:56.0,N. Vonleh makes 2-pt dunk at rim (assist by A. Trier),,98,120
414,4,2:36.0,,Turnover by T. Ferguson (bad pass),98,120
415,4,2:36.0,,A. Nader enters the game for T. Ferguson,98,120
416,4,2:27.0,A. Trier misses 2-pt layup from 2 ft (block by A. Nader),,98,120
417,4,2:25.0,,Defensive rebound by A. Nader,98,120
418,4,2:10.0,,A. Nader misses 2-pt layup from 1 ft,98,120
419,4,2:10.0,Defensive rebound by Team,,98,120
420,4,2:00.0,D. Dotson misses 2-pt jump shot from 7 ft,,98,120
421,4,1:58.0,,Defensive rebound by A. Nader,98,120
422,4,1:41.0,,D. Burton makes 2-pt dunk from 1 ft (assist by R. Felton),98,122
423,4,1:33.0,A. Trier misses 3-pt jump shot from 25 ft,,98,122
424,4,1:29.0,Offensive rebound by K. Knox,,98,122
425,4,1:28.0,K. Knox makes 2-pt layup from 1 ft,,100,122
426,4,1:19.0,,P. Patterson misses 2-pt layup from 3 ft (block by D. Dotson),100,122
427,4,1:17.0,Defensive rebound by A. Trier,,100,122
428,4,1:16.0,Shooting foul by R. Felton (drawn by A. Trier),,100,122
429,4,1:16.0,A. Trier misses free throw 1 of 2,,100,122
430,4,1:16.0,Offensive rebound by Team,,100,122
431,4,1:16.0,,T. Luwawu-Cabarrot enters the game for R. Felton,100,122
432,4,1:16.0,A. Trier makes free throw 2 of 2,,101,122
433,4,1:06.0,,A. Nader makes 2-pt jump shot from 5 ft,101,124
434,4,0:53.0,Turnover by K. Knox (lost ball; steal by H. Diallo),,101,124
435,4,0:49.0,,H. Diallo misses 2-pt layup from 2 ft,101,124
436,4,0:47.0,,Offensive rebound by A. Nader,101,124
437,4,0:46.0,,A. Nader makes 2-pt jump shot from 4 ft,101,126
438,4,0:36.0,Turnover by R. Baker (bad pass; steal by D. Burton),,101,126
439,4,0:36.0,,Personal take foul by R. Baker (drawn by D. Burton),101,126
440,4,0:30.0,,D. Burton makes 2-pt layup from 1 ft,101,128
441,4,0:19.0,D. Dotson makes 2-pt jump shot from 20 ft (assist by R. Baker),,103,128
