,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
384,4,5:48.0,,Offensive rebound by Team,115,91
385,4,5:48.0,,K. Huerter makes free throw 2 of 2,115,92
386,4,5:27.0,Turnover by E. Fournier (lost ball; steal by K. Huerter),,115,92
387,4,5:23.0,,T. Prince misses 2-pt layup from 2 ft,115,92
388,4,5:17.0,Defensive rebound by J. Isaac,,115,92
389,4,5:03.0,N. Vučević makes 2-pt hook shot from 10 ft (assist by D. Augustin),,117,92
390,4,4:50.0,,J. Lin makes 2-pt jump shot from 18 ft (assist by O. Spellman),117,94
391,4,4:35.0,D. Augustin makes 2-pt layup from 1 ft,,119,94
392,4,4:25.0,,K. Huerter makes 2-pt dunk from 1 ft (assist by J. Lin),119,96
393,4,4:09.0,J. Isaac misses 2-pt layup from 1 ft (block by J. Lin),,119,96
394,4,4:09.0,,Defensive rebound by J. Lin,119,96
395,4,4:09.0,,Personal foul by J. Isaac (drawn by J. Lin),119,96
396,4,4:09.0,,J. Anderson enters the game for D. Dedmon,119,96
397,4,4:09.0,,D. Bembry enters the game for K. Huerter,119,96
398,4,4:09.0,,A. Len enters the game for T. Prince,119,96
399,4,4:02.0,,J. Lin misses 2-pt jump shot from 17 ft,119,96
400,4,3:58.0,Defensive rebound by T. Ross,,119,96
401,4,3:45.0,D. Augustin makes 2-pt layup from 6 ft,,121,96
402,4,3:27.0,,J. Anderson makes 2-pt jump shot from 7 ft (assist by D. Bembry),121,98
403,4,3:27.0,Orlando full timeout,,121,98
404,4,3:27.0,I. Briscoe enters the game for D. Augustin,,121,98
405,4,3:27.0,M. Frazier enters the game for E. Fournier,,121,98
406,4,3:27.0,J. Grant enters the game for J. Isaac,,121,98
407,4,3:27.0,A. Jefferson enters the game for T. Ross,,121,98
408,4,3:27.0,J. Martin enters the game for N. Vučević,,121,98
409,4,3:17.0,Turnover by J. Martin (out of bounds lost ball),,121,98
410,4,3:03.0,,A. Len misses 3-pt jump shot from 24 ft,121,98
411,4,3:01.0,Defensive rebound by J. Martin,,121,98
412,4,2:52.0,J. Martin misses 3-pt jump shot from 23 ft,,121,98
413,4,2:51.0,,Defensive rebound by Team,121,98
414,4,2:51.0,Loose ball foul by A. Jefferson (drawn by A. Len),,121,98
415,4,2:51.0,,A. Len makes free throw 1 of 2,121,99
416,4,2:51.0,,A. Len makes free throw 2 of 2,121,100
417,4,2:34.0,J. Grant misses 3-pt jump shot from 26 ft,,121,100
418,4,2:29.0,Offensive rebound by M. Frazier,,121,100
419,4,2:21.0,I. Briscoe misses 2-pt jump shot from 22 ft,,121,100
420,4,2:17.0,,Defensive rebound by J. Lin,121,100
421,4,2:11.0,,A. Len makes 2-pt layup from 1 ft (assist by J. Lin),121,102
422,4,1:51.0,J. Grant misses 3-pt jump shot from 26 ft,,121,102
423,4,1:46.0,,Defensive rebound by O. Spellman,121,102
424,4,1:33.0,,J. Anderson misses 2-pt jump shot from 18 ft,121,102
425,4,1:29.0,Defensive rebound by J. Martin,,121,102
426,4,1:21.0,I. Briscoe misses 2-pt jump shot from 22 ft,,121,102
427,4,1:19.0,Offensive rebound by Team,,121,102
428,4,1:08.0,J. Martin misses 2-pt jump shot from 23 ft,,121,102
429,4,1:03.0,,Defensive rebound by J. Anderson,121,102
430,4,1:02.0,,J. Anderson makes 2-pt layup from 1 ft,121,104
431,4,1:02.0,,Shooting foul by M. Frazier (drawn by J. Anderson),121,104
432,4,1:02.0,,J. Anderson makes free throw 1 of 1,121,105
433,4,0:51.0,J. Grant makes 3-pt jump shot from 26 ft,,124,105
434,4,0:38.0,,O. Spellman makes 3-pt jump shot from 23 ft (assist by J. Anderson),124,108
435,4,0:27.0,J. Grant misses 3-pt jump shot from 24 ft,,124,108
436,4,0:23.0,,Defensive rebound by O. Spellman,124,108
437,4,0:17.0,,J. Anderson misses 3-pt jump shot from 25 ft,124,108
438,4,0:13.0,Defensive rebound by A. Jefferson,,124,108
