,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
388,4,7:19.0,Turnover by R. Westbrook (bad pass; steal by M. Plumlee),,84,93
389,4,7:05.0,,M. Plumlee makes 2-pt dunk from 2 ft (assist by T. Craig),84,95
390,4,6:51.0,S. Adams makes 2-pt hook shot from 6 ft (assist by P. George),,86,95
391,4,6:32.0,,J. Murray misses 2-pt jump shot from 20 ft,86,95
392,4,6:29.0,Defensive rebound by R. Westbrook,,86,95
393,4,6:23.0,P. George misses 2-pt jump shot from 11 ft,,86,95
394,4,6:20.0,Offensive rebound by P. George,,86,95
395,4,6:17.0,P. George misses 2-pt jump shot from 4 ft,,86,95
396,4,6:17.0,Offensive rebound by P. George,,86,95
397,4,6:17.0,Personal foul by T. Craig (drawn by P. George),,86,95
398,4,6:17.0,D. Schröder enters the game for Á. Abrines,,86,95
399,4,6:17.0,,M. Morris enters the game for N. Young,86,95
400,4,6:11.0,Shooting foul by M. Plumlee (drawn by S. Adams),,86,95
401,4,6:11.0,,N. Jokić enters the game for M. Plumlee,86,95
402,4,6:11.0,S. Adams misses free throw 1 of 2,,86,95
403,4,6:11.0,Offensive rebound by Team,,86,95
404,4,6:11.0,S. Adams makes free throw 2 of 2,,87,95
405,4,6:03.0,,Personal foul by D. Schröder (drawn by M. Morris),87,95
406,4,5:47.0,,J. Murray makes 2-pt jump shot from 7 ft,87,97
407,4,5:31.0,J. Grant misses 2-pt jump shot from 6 ft,,87,97
408,4,5:28.0,Offensive rebound by P. George,,87,97
409,4,5:28.0,P. George makes 2-pt layup from 1 ft,,89,97
410,4,5:10.0,,J. Murray makes 2-pt jump shot from 4 ft (assist by N. Jokić),89,99
411,4,5:00.0,R. Westbrook makes 3-pt jump shot from 25 ft,,92,99
412,4,4:42.0,,Turnover by T. Lyles (lost ball; steal by P. George),92,99
413,4,4:37.0,R. Westbrook misses 2-pt layup from 3 ft,,92,99
414,4,4:36.0,,Defensive rebound by J. Murray,92,99
415,4,4:29.0,,J. Murray misses 2-pt layup from 4 ft,92,99
416,4,4:27.0,Defensive rebound by S. Adams,,92,99
417,4,4:20.0,Shooting foul by T. Lyles (drawn by P. George),,92,99
418,4,4:20.0,,Denver full timeout,92,99
419,4,4:20.0,,J. Hernangómez enters the game for T. Lyles,92,99
420,4,4:20.0,P. George makes free throw 1 of 2,,93,99
421,4,4:20.0,P. George makes free throw 2 of 2,,94,99
422,4,4:08.0,,J. Murray misses 3-pt jump shot from 24 ft,94,99
423,4,4:05.0,Defensive rebound by P. George,,94,99
424,4,3:55.0,S. Adams misses 2-pt layup from 2 ft,,94,99
425,4,3:53.0,Offensive rebound by S. Adams,,94,99
426,4,3:50.0,Turnover by S. Adams (bad pass; steal by J. Hernangómez),,94,99
427,4,3:40.0,,J. Hernangómez misses 3-pt jump shot from 22 ft,94,99
428,4,3:37.0,Defensive rebound by S. Adams,,94,99
429,4,3:20.0,P. George makes 2-pt layup from 2 ft,,96,99
430,4,3:07.0,,J. Murray misses 2-pt jump shot from 13 ft,96,99
431,4,3:04.0,Defensive rebound by P. George,,96,99
432,4,2:53.0,Turnover by P. George (bad pass; steal by M. Morris),,96,99
433,4,2:35.0,,M. Morris makes 2-pt jump shot from 17 ft,96,101
434,4,2:21.0,P. George misses 3-pt jump shot from 25 ft,,96,101
435,4,2:17.0,,Defensive rebound by N. Jokić,96,101
436,4,2:00.0,,T. Craig makes 2-pt dunk from 1 ft (assist by N. Jokić),96,103
437,4,2:00.0,Oklahoma City full timeout,,96,103
438,4,1:51.0,R. Westbrook misses 2-pt layup from 3 ft,,96,103
439,4,1:50.0,,Defensive rebound by J. Murray,96,103
440,4,1:33.0,,Personal foul by R. Westbrook (drawn by M. Morris),96,103
441,4,1:22.0,,J. Hernangómez makes 2-pt layup from 1 ft (assist by N. Jokić),96,105
442,4,1:16.0,D. Schröder makes 2-pt layup from 1 ft,,98,105
443,4,0:56.0,,J. Murray makes 2-pt jump shot from 15 ft,98,107
444,4,0:44.0,D. Schröder misses 2-pt jump shot from 14 ft,,98,107
445,4,0:40.0,Offensive rebound by S. Adams,,98,107
446,4,0:38.0,Shooting foul by N. Jokić (drawn by S. Adams),,98,107
447,4,0:38.0,S. Adams misses free throw 1 of 2,,98,107
448,4,0:38.0,Offensive rebound by Team,,98,107
449,4,0:38.0,S. Adams misses free throw 2 of 2,,98,107
450,4,0:36.0,,Defensive rebound by T. Craig,98,107
451,4,0:35.0,Technical foul by R. Westbrook,,98,107
452,4,0:35.0,,Technical foul by J. Murray,98,107
453,4,0:33.0,,Clear path foul by J. Grant,98,107
454,4,0:33.0,,J. Murray makes clear path free throw 1 of 2,98,108
455,4,0:33.0,,J. Murray makes clear path free throw 2 of 2,98,109
456,4,0:33.0,H. Diallo enters the game for S. Adams,,98,109
457,4,0:33.0,T. Ferguson enters the game for P. George,,98,109
458,4,0:33.0,T. Luwawu-Cabarrot enters the game for J. Grant,,98,109
459,4,0:33.0,A. Nader enters the game for D. Schröder,,98,109
460,4,0:33.0,N. Noel enters the game for R. Westbrook,,98,109
461,4,0:33.0,,D. Akoon-Purcell enters the game for J. Hernangómez,98,109
462,4,0:33.0,,M. Beasley enters the game for N. Jokić,98,109
463,4,0:33.0,,T. Lydon enters the game for M. Morris,98,109
464,4,0:33.0,,T. Welsh enters the game for J. Murray,98,109
465,4,0:12.0,,Turnover by D. Akoon-Purcell (out of bounds lost ball),98,109
