,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
386,4,4:22.0,M. Smart makes free throw 1 of 2,,103,106
387,4,4:22.0,M. Smart makes free throw 2 of 2,,104,106
388,4,4:05.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by T. Parker),104,109
389,4,3:47.0,K. Irving makes 2-pt jump shot from 17 ft (assist by G. Hayward),,106,109
390,4,3:28.0,,Charlotte full timeout,106,109
391,4,3:24.0,,Shooting foul by A. Horford (drawn by K. Walker),106,109
392,4,3:24.0,,K. Walker makes free throw 1 of 2,106,110
393,4,3:24.0,,K. Walker misses free throw 2 of 2,106,110
394,4,3:20.0,Defensive rebound by G. Hayward,,106,110
395,4,3:00.0,K. Irving makes 2-pt layup from 1 ft,,108,110
396,4,2:36.0,,M. Bridges misses 2-pt jump shot from 4 ft,108,110
397,4,2:34.0,Defensive rebound by A. Horford,,108,110
398,4,2:28.0,K. Irving misses 2-pt jump shot from 8 ft,,108,110
399,4,2:25.0,,Defensive rebound by K. Walker,108,110
400,4,2:11.0,,K. Walker misses 2-pt jump shot from 16 ft,108,110
401,4,2:09.0,,Offensive rebound by N. Batum,108,110
402,4,2:06.0,,K. Walker misses 3-pt jump shot from 26 ft,108,110
403,4,2:05.0,,Offensive rebound by K. Walker,108,110
404,4,2:00.0,,T. Parker makes 2-pt jump shot from 21 ft,108,112
405,4,1:47.0,K. Irving misses 3-pt jump shot from 26 ft,,108,112
406,4,1:45.0,,Defensive rebound by M. Bridges,108,112
407,4,1:35.0,,T. Parker makes 2-pt jump shot from 15 ft,108,114
408,4,1:35.0,Boston full timeout,,108,114
409,4,1:35.0,M. Morris enters the game for M. Smart,,108,114
410,4,1:17.0,G. Hayward misses 2-pt jump shot from 12 ft,,108,114
411,4,1:15.0,,Defensive rebound by C. Zeller,108,114
412,4,0:59.0,,K. Walker misses 3-pt jump shot from 26 ft,108,114
413,4,0:57.0,Defensive rebound by J. Tatum,,108,114
414,4,0:49.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by A. Horford),,111,114
415,4,0:48.0,,Charlotte full timeout,111,114
416,4,0:48.0,M. Smart enters the game for K. Irving,,111,114
417,4,0:33.0,,K. Walker makes 3-pt jump shot from 26 ft,111,117
418,4,0:32.0,Boston full timeout,,111,117
419,4,0:32.0,K. Irving enters the game for M. Smart,,111,117
420,4,0:24.0,A. Horford misses 3-pt jump shot from 25 ft,,111,117
421,4,0:21.0,Offensive rebound by Team,,111,117
422,4,0:21.0,,Loose ball foul by C. Zeller (drawn by K. Irving),111,117
423,4,0:21.0,K. Irving misses free throw 1 of 2,,111,117
424,4,0:21.0,Offensive rebound by Team,,111,117
425,4,0:21.0,T. Rozier enters the game for A. Horford,,111,117
426,4,0:21.0,,W. Hernangómez enters the game for N. Batum,111,117
427,4,0:21.0,K. Irving makes free throw 2 of 2,,112,117
428,4,0:21.0,,Charlotte full timeout,112,117
429,4,0:21.0,M. Smart enters the game for M. Morris,,112,117
430,4,0:21.0,,N. Batum enters the game for M. Bridges,112,117
431,4,0:21.0,,J. Lamb enters the game for W. Hernangómez,112,117
432,4,0:21.0,,M. Williams enters the game for C. Zeller,112,117
433,4,0:21.0,,Turnover by (5 sec),112,117
434,4,0:21.0,,D. Bacon enters the game for T. Parker,112,117
435,4,0:21.0,,M. Bridges enters the game for M. Williams,112,117
436,4,0:16.0,K. Irving misses 3-pt jump shot from 26 ft,,112,117
437,4,0:12.0,Offensive rebound by J. Tatum,,112,117
438,4,0:11.0,J. Tatum misses 2-pt jump shot from 10 ft,,112,117
439,4,0:09.0,Offensive rebound by G. Hayward,,112,117
440,4,0:06.0,K. Irving misses 3-pt jump shot from 25 ft,,112,117
441,4,0:06.0,,Defensive rebound by M. Bridges,112,117
442,4,0:06.0,,Personal foul by J. Tatum (drawn by M. Bridges),112,117
443,4,0:06.0,,T. Parker enters the game for D. Bacon,112,117
444,4,0:06.0,,M. Williams enters the game for M. Bridges,112,117
445,4,0:05.0,,Personal take foul by K. Irving (drawn by J. Lamb),112,117
446,4,0:05.0,,J. Lamb misses free throw 1 of 2,112,117
447,4,0:05.0,,Offensive rebound by Team,112,117
448,4,0:05.0,,J. Lamb misses free throw 2 of 2,112,117
449,4,0:02.0,,Offensive rebound by N. Batum,112,117
