,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,ATLANTA_ACTION,LA LAKERS_SCORE,ATLANTA_SCORE
386,4,10:02.0,,T. Prince misses 2-pt jump shot from 14 ft,97,104
387,4,9:58.0,Defensive rebound by B. Ingram,,97,104
388,4,9:53.0,B. Ingram misses 2-pt layup from 8 ft (block by D. Dedmon),,97,104
389,4,9:49.0,,Defensive rebound by K. Huerter,97,104
390,4,9:41.0,,T. Young misses 2-pt layup from 1 ft (block by B. Ingram),97,104
391,4,9:41.0,,Offensive rebound by Team,97,104
392,4,9:38.0,,Shooting foul by R. Rondo (drawn by J. Collins),97,104
393,4,9:38.0,,J. Collins makes free throw 1 of 2,97,105
394,4,9:38.0,LA Lakers full timeout,,97,105
395,4,9:38.0,,J. Collins misses free throw 2 of 2,97,105
396,4,9:36.0,Defensive rebound by R. Rondo,,97,105
397,4,9:28.0,L. James misses 2-pt layup from 3 ft,,97,105
398,4,9:24.0,,Defensive rebound by J. Collins,97,105
399,4,9:21.0,,K. Huerter misses 3-pt jump shot from 25 ft,97,105
400,4,9:19.0,Defensive rebound by Team,,97,105
401,4,9:07.0,L. James misses 2-pt layup from 3 ft,,97,105
402,4,9:03.0,,Defensive rebound by T. Prince,97,105
403,4,8:49.0,,Turnover by T. Young (bad pass; steal by L. James),97,105
404,4,8:47.0,L. James makes 2-pt layup from 10 ft,,99,105
405,4,8:47.0,Shooting foul by T. Prince (drawn by L. James),,99,105
406,4,8:47.0,L. James makes free throw 1 of 1,,100,105
407,4,8:32.0,,K. Huerter misses 3-pt jump shot from 26 ft,100,105
408,4,8:31.0,Defensive rebound by Team,,100,105
409,4,8:31.0,,Loose ball foul by J. Collins (drawn by K. Kuzma),100,105
410,4,8:31.0,,D. Bembry enters the game for T. Young,100,105
411,4,8:19.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,100,105
412,4,8:14.0,Offensive rebound by K. Kuzma,,100,105
413,4,8:02.0,Turnover by Team (shot clock),,100,105
414,4,7:49.0,,D. Dedmon misses 3-pt jump shot from 26 ft,100,105
415,4,7:45.0,,Offensive rebound by D. Dedmon,100,105
416,4,7:42.0,,D. Dedmon makes 2-pt layup from 2 ft,100,107
417,4,7:19.0,Shooting foul by J. Collins (drawn by B. Ingram),,100,107
418,4,7:19.0,B. Ingram misses free throw 1 of 2,,100,107
419,4,7:19.0,Offensive rebound by Team,,100,107
420,4,7:19.0,,V. Carter enters the game for J. Collins,100,107
421,4,7:19.0,,O. Spellman enters the game for T. Prince,100,107
422,4,7:19.0,B. Ingram makes free throw 2 of 2,,101,107
423,4,6:57.0,,D. Bembry misses 3-pt jump shot from 26 ft,101,107
424,4,6:55.0,Defensive rebound by Team,,101,107
425,4,6:55.0,,Loose ball foul by D. Dedmon (drawn by K. Kuzma),101,107
426,4,6:55.0,R. Bullock enters the game for K. Caldwell-Pope,,101,107
427,4,6:55.0,,A. Len enters the game for D. Dedmon,101,107
428,4,6:44.0,Turnover by R. Rondo (traveling),,101,107
429,4,6:33.0,,O. Spellman makes 3-pt jump shot from 23 ft (assist by D. Bembry),101,110
430,4,6:22.0,Shooting foul by O. Spellman (drawn by L. James),,101,110
431,4,6:22.0,L. James makes free throw 1 of 2,,102,110
432,4,6:22.0,,K. Bazemore enters the game for K. Huerter,102,110
433,4,6:22.0,L. James makes free throw 2 of 2,,103,110
434,4,6:04.0,,D. Bembry misses 2-pt layup from 1 ft,103,110
435,4,5:57.0,,Offensive rebound by D. Bembry,103,110
436,4,5:55.0,,K. Bazemore misses 3-pt jump shot from 26 ft,103,110
437,4,5:53.0,Defensive rebound by K. Kuzma,,103,110
438,4,5:48.0,Turnover by K. Kuzma (traveling),,103,110
439,4,5:35.0,,Turnover by A. Len (dbl dribble),103,110
440,4,5:35.0,,T. Young enters the game for A. Len,103,110
441,4,5:21.0,B. Ingram misses 3-pt jump shot from 24 ft,,103,110
442,4,5:19.0,,Defensive rebound by Team,103,110
443,4,5:00.0,,K. Bazemore misses 2-pt jump shot from 17 ft,103,110
444,4,4:57.0,Defensive rebound by R. Rondo,,103,110
445,4,4:50.0,R. Rondo misses 2-pt layup from 12 ft,,103,110
446,4,4:46.0,,Defensive rebound by V. Carter,103,110
447,4,4:46.0,,Atlanta full timeout,103,110
448,4,4:46.0,,J. Collins enters the game for D. Bembry,103,110
449,4,4:46.0,,D. Dedmon enters the game for O. Spellman,103,110
450,4,4:35.0,,Turnover by V. Carter (lost ball; steal by R. Rondo),103,110
451,4,4:31.0,K. Kuzma misses 2-pt layup from 1 ft,,103,110
452,4,4:29.0,,Defensive rebound by V. Carter,103,110
453,4,4:19.0,,Turnover by J. Collins (off goaltending),103,110
454,4,4:02.0,L. James misses 3-pt jump shot from 23 ft,,103,110
455,4,3:58.0,,Defensive rebound by K. Bazemore,103,110
456,4,3:48.0,,Turnover by T. Young (step out of bounds),103,110
457,4,3:39.0,Turnover by L. James (bad pass),,103,110
458,4,3:26.0,,T. Young misses 3-pt jump shot from 29 ft,103,110
459,4,3:22.0,Defensive rebound by L. James,,103,110
460,4,3:19.0,R. Bullock misses 2-pt layup from 1 ft,,103,110
461,4,3:19.0,,Defensive rebound by Team,103,110
462,4,3:19.0,Loose ball foul by R. Bullock (drawn by K. Bazemore),,103,110
463,4,3:19.0,,Atlanta full timeout,103,110
464,4,3:19.0,,K. Huerter enters the game for K. Bazemore,103,110
465,4,3:19.0,,T. Prince enters the game for V. Carter,103,110
466,4,3:00.0,,J. Collins misses 2-pt hook shot from 10 ft,103,110
467,4,2:57.0,Defensive rebound by R. Bullock,,103,110
468,4,2:47.0,B. Ingram misses 2-pt jump shot from 9 ft,,103,110
469,4,2:46.0,Offensive rebound by L. James,,103,110
470,4,2:46.0,Shooting foul by D. Dedmon (drawn by L. James),,103,110
471,4,2:46.0,L. James misses free throw 1 of 2,,103,110
472,4,2:46.0,Offensive rebound by Team,,103,110
473,4,2:46.0,L. James makes free throw 2 of 2,,104,110
474,4,2:27.0,,Turnover by T. Young (bad pass; steal by R. Bullock),104,110
475,4,2:20.0,K. Kuzma misses 3-pt jump shot from 25 ft,,104,110
476,4,2:16.0,Offensive rebound by R. Rondo,,104,110
477,4,2:14.0,K. Kuzma makes 2-pt layup from 1 ft (assist by R. Rondo),,106,110
478,4,1:48.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by K. Huerter),106,113
479,4,1:42.0,L. James makes 2-pt dunk from 1 ft,,108,113
480,4,1:28.0,,T. Young makes 2-pt layup from 1 ft,108,115
481,4,1:28.0,,Shooting foul by L. James (drawn by T. Young),108,115
482,4,1:28.0,,T. Young misses free throw 1 of 1,108,115
483,4,1:26.0,,Offensive rebound by Team,108,115
484,4,1:14.0,,T. Young misses 3-pt jump shot from 26 ft,108,115
485,4,1:11.0,Defensive rebound by L. James,,108,115
486,4,1:06.0,R. Rondo misses 3-pt jump shot from 25 ft,,108,115
487,4,1:01.0,,Defensive rebound by J. Collins,108,115
488,4,0:42.0,,J. Collins misses 2-pt jump shot from 9 ft,108,115
489,4,0:40.0,Defensive rebound by R. Rondo,,108,115
490,4,0:37.0,L. James misses 3-pt jump shot from 26 ft,,108,115
491,4,0:33.0,,Defensive rebound by J. Collins,108,115
492,4,0:29.0,,Personal take foul by R. Rondo (drawn by T. Young),108,115
493,4,0:29.0,,T. Young misses free throw 1 of 2,108,115
494,4,0:29.0,,Offensive rebound by Team,108,115
495,4,0:29.0,,T. Young makes free throw 2 of 2,108,116
496,4,0:29.0,LA Lakers full timeout,,108,116
497,4,0:29.0,,K. Bazemore enters the game for D. Dedmon,108,116
498,4,0:29.0,,D. Bembry enters the game for T. Young,108,116
499,4,0:22.0,R. Rondo makes 3-pt jump shot from 25 ft (assist by L. James),,111,116
500,4,0:21.0,,Atlanta full timeout,111,116
501,4,0:21.0,,V. Carter enters the game for K. Bazemore,111,116
502,4,0:21.0,,D. Dedmon enters the game for D. Bembry,111,116
503,4,0:21.0,,T. Young enters the game for J. Collins,111,116
504,4,0:17.0,,Turnover by D. Dedmon (bad pass; steal by R. Bullock),111,116
505,4,0:13.0,L. James makes 2-pt layup from 1 ft,,113,116
506,4,0:04.0,,Personal foul by R. Rondo (drawn by K. Huerter),113,116
507,4,0:04.0,,K. Huerter misses free throw 1 of 2,113,116
508,4,0:04.0,,Offensive rebound by Team,113,116
509,4,0:04.0,J. McGee enters the game for R. Rondo,,113,116
510,4,0:04.0,,D. Bembry enters the game for T. Young,113,116
511,4,0:04.0,,K. Huerter makes free throw 2 of 2,113,117
512,4,0:04.0,LA Lakers full timeout,,113,117
513,4,0:04.0,R. Rondo enters the game for J. McGee,,113,117
514,4,0:04.0,,K. Bazemore enters the game for V. Carter,113,117
515,4,0:02.0,Turnover by R. Rondo (bad pass; steal by K. Bazemore),,113,117
