,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
379,4,2:53.0,L. Galloway misses 2-pt layup from 8 ft (block by M. Turner),,95,102
380,4,2:51.0,,Defensive rebound by T. Young,95,102
381,4,2:39.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by T. Young),95,105
382,4,2:21.0,R. Jackson makes 2-pt jump shot from 4 ft,,97,105
383,4,1:52.0,,T. Young misses 2-pt layup from 4 ft,97,105
384,4,1:49.0,Defensive rebound by T. Maker,,97,105
385,4,1:45.0,R. Jackson misses 3-pt jump shot from 27 ft,,97,105
386,4,1:42.0,,Defensive rebound by Team,97,105
387,4,1:19.0,,B. Bogdanović makes 2-pt jump shot from 1 ft,97,107
388,4,1:19.0,Detroit full timeout,,97,107
389,4,1:14.0,Turnover by R. Jackson (bad pass; steal by B. Bogdanović),,97,107
390,4,1:02.0,,T. Evans misses 3-pt jump shot from 25 ft,97,107
391,4,0:59.0,Defensive rebound by T. Maker,,97,107
392,4,0:52.0,R. Jackson misses 2-pt layup from 1 ft,,97,107
393,4,0:49.0,,Defensive rebound by T. Evans,97,107
394,4,0:44.0,,T. Evans misses 2-pt layup from 1 ft (block by T. Maker),97,107
395,4,0:41.0,Defensive rebound by W. Ellington,,97,107
396,4,0:36.0,L. Galloway misses 3-pt jump shot from 22 ft,,97,107
397,4,0:32.0,Offensive rebound by R. Jackson,,97,107
398,4,0:29.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by R. Jackson),,100,107
399,4,0:29.0,,Indiana full timeout,100,107
400,4,0:29.0,,A. Holiday enters the game for C. Joseph,100,107
401,4,0:29.0,,D. McDermott enters the game for T. Young,100,107
402,4,0:21.0,,Personal take foul by L. Galloway (drawn by A. Holiday),100,107
403,4,0:21.0,,A. Holiday makes free throw 1 of 2,100,108
404,4,0:21.0,,T. Young enters the game for D. McDermott,100,108
405,4,0:21.0,,A. Holiday misses free throw 2 of 2,100,108
406,4,0:21.0,Defensive rebound by A. Drummond,,100,108
407,4,0:21.0,Detroit full timeout,,100,108
408,4,0:21.0,,C. Joseph enters the game for A. Holiday,100,108
409,4,0:19.0,W. Ellington misses 3-pt jump shot from 24 ft,,100,108
410,4,0:17.0,Offensive rebound by A. Drummond,,100,108
411,4,0:16.0,A. Drummond makes 2-pt dunk at rim,,102,108
412,4,0:16.0,,Indiana full timeout,102,108
413,4,0:16.0,,A. Holiday enters the game for C. Joseph,102,108
414,4,0:16.0,,D. McDermott enters the game for T. Young,102,108
415,4,0:11.0,,Personal take foul by T. Maker (drawn by A. Holiday),102,108
416,4,0:11.0,,Offensive rebound by Team,102,108
417,4,0:11.0,,A. Holiday misses free throw 1 of 2,102,108
418,4,0:11.0,,T. Young enters the game for D. McDermott,102,108
419,4,0:11.0,,A. Holiday makes free throw 2 of 2,102,109
420,4,0:05.0,R. Jackson misses 2-pt jump shot from 6 ft,,102,109
421,4,0:02.0,Offensive rebound by A. Drummond,,102,109
422,4,0:02.0,A. Drummond misses 2-pt layup from 1 ft,,102,109
423,4,0:01.0,,Defensive rebound by B. Bogdanović,102,109
424,4,0:01.0,,Personal take foul by A. Drummond (drawn by B. Bogdanović),102,109
425,4,0:01.0,,B. Bogdanović makes free throw 1 of 2,102,110
426,4,0:01.0,,B. Bogdanović makes free throw 2 of 2,102,111
