,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW YORK_ACTION,MINNESOTA_SCORE,NEW YORK_SCORE
386,4,8:51.0,,Offensive rebound by Team,103,88
387,4,8:47.0,,E. Mudiay misses 3-pt jump shot from 28 ft,103,88
388,4,8:45.0,,Offensive rebound by Team,103,88
389,4,8:45.0,,Turnover by Team (shot clock),103,88
390,4,8:25.0,L. Deng makes 2-pt jump shot from 11 ft,,105,88
391,4,8:12.0,,Turnover by K. Knox (lost ball; steal by D. Rose),105,88
392,4,8:07.0,A. Tolliver misses 3-pt jump shot from 26 ft,,105,88
393,4,8:03.0,,Defensive rebound by E. Mudiay,105,88
394,4,7:56.0,,Turnover by A. Trier (bad pass),105,88
395,4,7:56.0,Minnesota full timeout,,105,88
396,4,7:56.0,T. Gibson enters the game for L. Deng,,105,88
397,4,7:56.0,,D. Dotson enters the game for J. Jenkins,105,88
398,4,7:56.0,,D. Jordan enters the game for N. Vonleh,105,88
399,4,7:50.0,Turnover by A. Tolliver (bad pass),,105,88
400,4,7:42.0,,Personal foul by T. Gibson (drawn by D. Jordan),105,88
401,4,7:39.0,,Personal foul by A. Tolliver (drawn by K. Knox),105,88
402,4,7:37.0,,Turnover by K. Knox (bad pass; steal by D. Rose),105,88
403,4,7:33.0,D. Rose makes 2-pt layup from 1 ft,,107,88
404,4,7:19.0,,A. Trier makes 2-pt layup from 1 ft,107,90
405,4,7:00.0,D. Rose misses 2-pt jump shot from 17 ft,,107,90
406,4,6:56.0,Offensive rebound by D. Rose,,107,90
407,4,6:53.0,K. Bates-Diop misses 3-pt jump shot from 23 ft,,107,90
408,4,6:50.0,,Defensive rebound by D. Jordan,107,90
409,4,6:43.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by E. Mudiay),107,92
410,4,6:23.0,A. Tolliver misses 2-pt hook shot from 1 ft,,107,92
411,4,6:19.0,,Defensive rebound by D. Jordan,107,92
412,4,6:17.0,,Offensive foul by A. Trier (drawn by D. Rose),107,92
413,4,6:17.0,,Turnover by A. Trier (offensive foul),107,92
414,4,6:17.0,D. Šarić enters the game for K. Bates-Diop,,107,92
415,4,6:17.0,A. Wiggins enters the game for A. Tolliver,,107,92
416,4,6:03.0,D. Rose misses 3-pt jump shot from 23 ft,,107,92
417,4,6:00.0,,Defensive rebound by K. Knox,107,92
418,4,5:48.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by D. Dotson),107,94
419,4,5:22.0,Turnover by J. Teague (bad pass; steal by A. Trier),,107,94
420,4,5:16.0,,A. Trier makes 2-pt layup from 1 ft,107,96
421,4,5:16.0,,Shooting foul by D. Rose (drawn by A. Trier),107,96
422,4,5:16.0,T. Jones enters the game for D. Rose,,107,96
423,4,5:16.0,,A. Trier makes free throw 1 of 1,107,97
424,4,5:07.0,A. Wiggins misses 2-pt jump shot from 20 ft,,107,97
425,4,5:02.0,,Defensive rebound by K. Knox,107,97
426,4,4:59.0,,D. Dotson misses 2-pt jump shot from 13 ft,107,97
427,4,4:56.0,Defensive rebound by T. Gibson,,107,97
428,4,4:48.0,J. Teague makes 2-pt jump shot from 10 ft,,109,97
429,4,4:28.0,,K. Knox makes 2-pt jump shot from 22 ft,109,99
430,4,4:07.0,D. Šarić misses 2-pt jump shot from 22 ft,,109,99
431,4,4:04.0,,Defensive rebound by E. Mudiay,109,99
432,4,4:00.0,,E. Mudiay makes 2-pt layup from 1 ft,109,101
433,4,3:59.0,Minnesota full timeout,,109,101
434,4,3:59.0,A. Tolliver enters the game for D. Šarić,,109,101
435,4,3:47.0,J. Teague makes 2-pt jump shot from 13 ft,,111,101
436,4,3:26.0,,E. Mudiay misses 2-pt jump shot from 10 ft,111,101
437,4,3:24.0,Defensive rebound by A. Tolliver,,111,101
438,4,3:14.0,T. Gibson makes 2-pt dunk from 1 ft (assist by J. Teague),,113,101
439,4,3:14.0,,New York full timeout,113,101
440,4,3:14.0,L. Deng enters the game for T. Jones,,113,101
441,4,3:14.0,D. Rose enters the game for A. Tolliver,,113,101
442,4,2:55.0,,K. Knox misses 2-pt jump shot from 21 ft,113,101
443,4,2:54.0,,Offensive rebound by D. Jordan,113,101
444,4,2:54.0,,D. Jordan misses 2-pt layup at rim,113,101
445,4,2:54.0,,Offensive rebound by Team,113,101
446,4,2:54.0,Loose ball foul by T. Gibson (drawn by D. Jordan),,113,101
447,4,2:54.0,,D. Jordan makes free throw 1 of 2,113,102
448,4,2:54.0,,D. Jordan misses free throw 2 of 2,113,102
449,4,2:51.0,Defensive rebound by T. Gibson,,113,102
450,4,2:42.0,T. Gibson makes 2-pt dunk from 1 ft (assist by J. Teague),,115,102
451,4,2:23.0,,K. Knox misses 3-pt jump shot from 26 ft,115,102
452,4,2:20.0,Defensive rebound by T. Gibson,,115,102
453,4,2:08.0,Turnover by J. Teague (lost ball; steal by K. Knox),,115,102
454,4,2:02.0,,Turnover by K. Knox (out of bounds lost ball),115,102
455,4,1:45.0,D. Rose misses 2-pt jump shot from 21 ft,,115,102
456,4,1:42.0,,Defensive rebound by E. Mudiay,115,102
457,4,1:32.0,,E. Mudiay misses 3-pt jump shot from 25 ft,115,102
458,4,1:30.0,Defensive rebound by T. Gibson,,115,102
459,4,1:15.0,D. Rose misses 3-pt jump shot from 26 ft,,115,102
460,4,1:12.0,,Defensive rebound by D. Jordan,115,102
461,4,1:05.0,,Shooting foul by T. Gibson (drawn by K. Knox),115,102
462,4,1:05.0,K. Bates-Diop enters the game for D. Rose,,115,102
463,4,1:05.0,T. Jones enters the game for J. Teague,,115,102
464,4,1:05.0,J. Okogie enters the game for A. Wiggins,,115,102
465,4,1:05.0,,K. Knox makes free throw 1 of 2,115,103
466,4,1:05.0,,K. Knox makes free throw 2 of 2,115,104
467,4,0:53.0,J. Okogie misses 2-pt jump shot from 17 ft,,115,104
468,4,0:50.0,,Defensive rebound by D. Jordan,115,104
469,4,0:45.0,,Turnover by E. Mudiay (bad pass; steal by T. Gibson),115,104
470,4,0:28.0,K. Bates-Diop misses 3-pt jump shot from 25 ft,,115,104
471,4,0:25.0,,Defensive rebound by D. Jordan,115,104
472,4,0:19.0,,A. Trier misses 2-pt layup from 1 ft (block by L. Deng),115,104
473,4,0:16.0,Defensive rebound by L. Deng,,115,104
