,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
384,4,2:38.0,W. Johnson misses 3-pt jump shot from 23 ft,,103,114
385,4,2:36.0,,Defensive rebound by A. Drummond,103,114
386,4,2:25.0,,Offensive foul by B. Griffin (drawn by J. Green),103,114
387,4,2:25.0,,Turnover by B. Griffin (offensive foul),103,114
388,4,2:17.0,Turnover by J. Green (traveling),,103,114
389,4,1:57.0,,Offensive foul by B. Griffin (drawn by J. Green),103,114
390,4,1:57.0,,Turnover by B. Griffin (offensive foul),103,114
391,4,1:49.0,B. Portis makes 3-pt jump shot from 23 ft (assist by J. Green),,106,114
392,4,1:35.0,,R. Jackson makes 3-pt jump shot from 25 ft,106,117
393,4,1:15.0,B. Portis makes 3-pt jump shot from 24 ft (assist by T. Ariza),,109,117
394,4,1:09.0,,Personal take foul by T. Ariza (drawn by B. Brown),109,117
395,4,0:58.0,,Personal foul by B. Beal (drawn by B. Griffin),109,117
396,4,0:58.0,,B. Griffin makes free throw 1 of 2,109,118
397,4,0:58.0,,L. Galloway enters the game for L. Kennard,109,118
398,4,0:58.0,,B. Griffin makes free throw 2 of 2,109,119
399,4,0:52.0,B. Beal misses 2-pt jump shot from 16 ft,,109,119
400,4,0:46.0,,Defensive rebound by A. Drummond,109,119
401,4,0:41.0,,Turnover by R. Jackson (lost ball; steal by B. Portis),109,119
402,4,0:39.0,B. Portis misses 2-pt jump shot from 24 ft,,109,119
403,4,0:35.0,,Defensive rebound by L. Galloway,109,119
404,4,0:34.0,,Turnover by R. Jackson (discontinued dribble),109,119
405,4,0:26.0,B. Beal makes 2-pt layup from 2 ft,,111,119
406,4,0:26.0,,Detroit full timeout,111,119
407,4,0:26.0,,Detroit full timeout,111,119
408,4,0:26.0,,J. Calderón enters the game for B. Brown,111,119
409,4,0:26.0,,W. Ellington enters the game for A. Drummond,111,119
410,4,0:26.0,,L. Kennard enters the game for L. Galloway,111,119
411,4,0:24.0,,Personal take foul by J. Green (drawn by R. Jackson),111,119
412,4,0:24.0,,R. Jackson makes free throw 1 of 2,111,120
413,4,0:24.0,,B. Brown enters the game for J. Calderón,111,120
414,4,0:24.0,,A. Drummond enters the game for W. Ellington,111,120
415,4,0:24.0,,L. Galloway enters the game for L. Kennard,111,120
416,4,0:24.0,,R. Jackson makes free throw 2 of 2,111,121
417,4,0:24.0,Washington full timeout,,111,121
418,4,0:24.0,Away from play foul by B. Griffin (drawn by J. Green),,111,121
419,4,0:24.0,B. Beal makes free throw 1 of 1,,112,121
420,4,0:23.0,J. Green misses 3-pt jump shot from 27 ft,,112,121
421,4,0:18.0,Offensive rebound by J. Green,,112,121
422,4,0:16.0,B. Portis misses 3-pt jump shot from 26 ft,,112,121
423,4,0:12.0,,Defensive rebound by B. Griffin,112,121
