,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
384,4,8:42.0,Offensive rebound by G. Monroe,,106,92
385,4,8:41.0,G. Monroe makes 2-pt hook shot from 3 ft,,108,92
386,4,8:30.0,,J. Butler misses 2-pt jump shot from 17 ft,108,92
387,4,8:27.0,,Offensive rebound by B. Simmons,108,92
388,4,8:26.0,,Shooting foul by N. Powell (drawn by J. Embiid),108,92
389,4,8:26.0,,J. Embiid makes free throw 1 of 2,108,93
390,4,8:26.0,,J. Embiid makes free throw 2 of 2,108,94
391,4,8:01.0,O. Anunoby misses 3-pt jump shot from 23 ft,,108,94
392,4,7:59.0,,Defensive rebound by J. Embiid,108,94
393,4,7:53.0,,Shooting foul by O. Anunoby (drawn by J. Embiid),108,94
394,4,7:53.0,,J. Embiid makes free throw 1 of 2,108,95
395,4,7:53.0,K. Leonard enters the game for O. Anunoby,,108,95
396,4,7:53.0,K. Lowry enters the game for N. Powell,,108,95
397,4,7:53.0,,J. Embiid makes free throw 2 of 2,108,96
398,4,7:41.0,D. Wright misses 3-pt jump shot from 25 ft,,108,96
399,4,7:37.0,,Defensive rebound by B. Simmons,108,96
400,4,7:29.0,,J. Embiid makes 2-pt layup from 4 ft,108,98
401,4,7:29.0,,Shooting foul by K. Leonard (drawn by J. Embiid),108,98
402,4,7:29.0,P. Siakam enters the game for D. Wright,,108,98
403,4,7:29.0,,M. Muscala enters the game for T. McConnell,108,98
404,4,7:29.0,,J. Embiid makes free throw 1 of 1,108,99
405,4,7:16.0,Turnover by K. Leonard (lost ball; steal by J. Butler),,108,99
406,4,6:59.0,,J. Embiid makes 2-pt jump shot from 12 ft,108,101
407,4,6:59.0,Toronto full timeout,,108,101
408,4,6:59.0,S. Ibaka enters the game for G. Monroe,,108,101
409,4,6:59.0,,T. McConnell enters the game for J. Butler,108,101
410,4,6:39.0,K. Lowry misses 2-pt jump shot from 7 ft,,108,101
411,4,6:36.0,,Defensive rebound by J. Embiid,108,101
412,4,6:23.0,,J. Embiid misses 3-pt jump shot from 26 ft,108,101
413,4,6:21.0,Defensive rebound by P. Siakam,,108,101
414,4,6:09.0,Personal foul by L. Shamet (drawn by K. Leonard),,108,101
415,4,5:56.0,S. Ibaka misses 2-pt layup from 6 ft,,108,101
416,4,5:54.0,,Defensive rebound by T. McConnell,108,101
417,4,5:32.0,,M. Muscala misses 3-pt jump shot from 24 ft,108,101
418,4,5:30.0,Defensive rebound by S. Ibaka,,108,101
419,4,5:24.0,S. Ibaka makes 2-pt dunk at rim (assist by K. Leonard),,110,101
420,4,5:01.0,,Turnover by J. Embiid (bad pass),110,101
421,4,4:49.0,P. Siakam misses 2-pt layup from 5 ft,,110,101
422,4,4:47.0,Offensive rebound by P. Siakam,,110,101
423,4,4:39.0,P. Siakam makes 2-pt jump shot from 6 ft,,112,101
424,4,4:29.0,,B. Simmons makes 2-pt layup from 2 ft,112,103
425,4,4:09.0,S. Ibaka misses 2-pt jump shot from 18 ft,,112,103
426,4,4:06.0,,Defensive rebound by M. Muscala,112,103
427,4,3:56.0,,J. Embiid misses 2-pt layup from 3 ft,112,103
428,4,3:53.0,Defensive rebound by S. Ibaka,,112,103
429,4,3:51.0,Turnover by K. Lowry (bad pass; steal by T. McConnell),,112,103
430,4,3:47.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by T. McConnell),112,105
431,4,3:47.0,Toronto full timeout,,112,105
432,4,3:47.0,,J. Butler enters the game for T. McConnell,112,105
433,4,3:35.0,Shooting foul by J. Embiid (drawn by K. Leonard),,112,105
434,4,3:35.0,K. Leonard misses free throw 1 of 2,,112,105
435,4,3:35.0,Offensive rebound by Team,,112,105
436,4,3:35.0,K. Leonard makes free throw 2 of 2,,113,105
437,4,3:16.0,,L. Shamet misses 3-pt jump shot from 25 ft,113,105
438,4,3:13.0,Defensive rebound by P. Siakam,,113,105
439,4,2:52.0,Turnover by K. Leonard (lost ball; steal by J. Butler),,113,105
440,4,2:49.0,,Offensive foul by L. Shamet (drawn by P. Siakam),113,105
441,4,2:49.0,,Turnover by L. Shamet (offensive foul),113,105
442,4,2:28.0,P. Siakam misses 3-pt jump shot from 23 ft,,113,105
443,4,2:24.0,Offensive rebound by S. Ibaka,,113,105
444,4,2:09.0,F. VanVleet misses 2-pt jump shot from 2 ft,,113,105
445,4,2:07.0,Offensive rebound by P. Siakam,,113,105
446,4,1:56.0,K. Leonard misses 3-pt jump shot from 26 ft,,113,105
447,4,1:52.0,,Defensive rebound by J. Embiid,113,105
448,4,1:47.0,,Turnover by B. Simmons (lost ball; steal by F. VanVleet),113,105
449,4,1:45.0,Shooting foul by M. Muscala (drawn by K. Leonard),,113,105
450,4,1:45.0,K. Leonard makes free throw 1 of 2,,114,105
451,4,1:45.0,K. Leonard makes free throw 2 of 2,,115,105
452,4,1:39.0,,L. Shamet misses 3-pt jump shot from 25 ft,115,105
453,4,1:35.0,Defensive rebound by K. Leonard,,115,105
454,4,1:34.0,Personal take foul by J. Embiid (drawn by K. Leonard),,115,105
455,4,1:34.0,K. Leonard makes free throw 1 of 2,,116,105
456,4,1:34.0,K. Leonard makes free throw 2 of 2,,117,105
457,4,1:23.0,,J. Embiid misses 3-pt jump shot from 26 ft,117,105
458,4,1:19.0,Defensive rebound by P. Siakam,,117,105
459,4,0:56.0,Turnover by Team (shot clock),,117,105
460,4,0:46.0,,J. Butler makes 2-pt jump shot from 13 ft (assist by B. Simmons),117,107
461,4,0:24.0,P. Siakam makes 2-pt layup from 1 ft (assist by S. Ibaka),,119,107
462,4,0:14.0,,J. Embiid misses 3-pt jump shot from 26 ft,119,107
463,4,0:11.0,Defensive rebound by S. Ibaka,,119,107
