,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
384,4,5:26.0,E. Mudiay makes free throw 2 of 2,,85,88
385,4,5:16.0,,V. Oladipo makes 3-pt jump shot from 29 ft (assist by C. Joseph),85,91
386,4,5:01.0,E. Freedom misses 2-pt hook shot from 6 ft (block by M. Turner),,85,91
387,4,4:57.0,,Defensive rebound by V. Oladipo,85,91
388,4,4:56.0,,Turnover by V. Oladipo (bad pass; steal by T. Hardaway),85,91
389,4,4:52.0,E. Mudiay misses 2-pt dunk from 1 ft,,85,91
390,4,4:49.0,,Defensive rebound by V. Oladipo,85,91
391,4,4:44.0,,M. Turner misses 3-pt jump shot from 26 ft,85,91
392,4,4:41.0,,Offensive rebound by C. Joseph,85,91
393,4,4:28.0,,V. Oladipo misses 2-pt jump shot from 13 ft (block by T. Hardaway),85,91
394,4,4:26.0,Defensive rebound by E. Mudiay,,85,91
395,4,4:19.0,K. Knox makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,88,91
396,4,3:59.0,,M. Turner makes 2-pt jump shot from 9 ft (assist by V. Oladipo),88,93
397,4,3:33.0,N. Vonleh misses 2-pt layup from 5 ft (block by T. Young),,88,93
398,4,3:30.0,,Defensive rebound by V. Oladipo,88,93
399,4,3:29.0,,B. Bogdanović makes 2-pt dunk from 1 ft (assist by V. Oladipo),88,95
400,4,3:12.0,Turnover by E. Freedom (lost ball; steal by T. Young),,88,95
401,4,3:07.0,,C. Joseph misses 3-pt jump shot from 27 ft,88,95
402,4,3:04.0,,Offensive rebound by T. Young,88,95
403,4,3:03.0,,T. Young misses 2-pt layup from 2 ft,88,95
404,4,3:00.0,Defensive rebound by K. Knox,,88,95
405,4,2:57.0,New York full timeout,,88,95
406,4,2:47.0,Shooting foul by V. Oladipo (drawn by T. Hardaway),,88,95
407,4,2:47.0,T. Hardaway misses free throw 1 of 3,,88,95
408,4,2:47.0,Offensive rebound by Team,,88,95
409,4,2:47.0,T. Hardaway makes free throw 2 of 3,,89,95
410,4,2:47.0,T. Hardaway makes free throw 3 of 3,,90,95
411,4,2:34.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,90,95
412,4,2:31.0,,Offensive rebound by T. Young,90,95
413,4,2:30.0,,T. Young makes 2-pt hook shot from 8 ft,90,97
414,4,2:14.0,E. Mudiay misses 3-pt jump shot from 28 ft,,90,97
415,4,2:11.0,Offensive rebound by N. Vonleh,,90,97
416,4,2:06.0,T. Hardaway misses 2-pt layup from 5 ft,,90,97
417,4,2:06.0,Offensive rebound by Team,,90,97
418,4,2:05.0,Turnover by K. Knox (bad pass),,90,97
419,4,1:51.0,,Shooting foul by E. Freedom (drawn by M. Turner),90,97
420,4,1:51.0,,M. Turner makes free throw 1 of 2,90,98
421,4,1:51.0,,M. Turner makes free throw 2 of 2,90,99
422,4,1:32.0,Turnover by E. Freedom (bad pass; steal by B. Bogdanović),,90,99
423,4,1:29.0,,Shooting foul by T. Hardaway (drawn by V. Oladipo),90,99
424,4,1:29.0,,V. Oladipo misses free throw 1 of 2,90,99
425,4,1:29.0,,Offensive rebound by Team,90,99
426,4,1:29.0,L. Kornet enters the game for E. Freedom,,90,99
427,4,1:29.0,,V. Oladipo makes free throw 2 of 2,90,100
428,4,1:15.0,T. Hardaway makes 2-pt jump shot from 21 ft,,92,100
429,4,0:57.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by V. Oladipo),92,103
430,4,0:50.0,Turnover by E. Mudiay (lost ball; steal by C. Joseph),,92,103
431,4,0:50.0,,Personal foul by E. Mudiay (drawn by C. Joseph),92,103
432,4,0:50.0,,C. Joseph misses free throw 1 of 2,92,103
433,4,0:50.0,,Offensive rebound by Team,92,103
434,4,0:50.0,,C. Joseph makes free throw 2 of 2,92,104
435,4,0:40.0,K. Knox makes 3-pt jump shot from 27 ft (assist by N. Vonleh),,95,104
436,4,0:36.0,,Personal take foul by T. Hardaway (drawn by V. Oladipo),95,104
437,4,0:36.0,,V. Oladipo makes free throw 1 of 2,95,105
438,4,0:36.0,,V. Oladipo makes free throw 2 of 2,95,106
439,4,0:36.0,New York full timeout,,95,106
440,4,0:34.0,K. Knox misses 3-pt jump shot from 26 ft,,95,106
441,4,0:31.0,Offensive rebound by T. Hardaway,,95,106
442,4,0:30.0,T. Hardaway makes 2-pt jump shot from 14 ft,,97,106
443,4,0:30.0,,Indiana full timeout,97,106
444,4,0:30.0,F. Ntilikina enters the game for L. Kornet,,97,106
445,4,0:30.0,,D. McDermott enters the game for T. Young,97,106
446,4,0:28.0,,Personal take foul by E. Mudiay (drawn by V. Oladipo),97,106
447,4,0:28.0,,V. Oladipo makes free throw 1 of 2,97,107
448,4,0:28.0,,V. Oladipo makes free throw 2 of 2,97,108
449,4,0:23.0,E. Mudiay makes 2-pt layup from 1 ft,,99,108
450,4,0:23.0,,Violation by Team (def goaltending),99,108
451,4,0:22.0,,Personal take foul by F. Ntilikina (drawn by V. Oladipo),99,108
452,4,0:22.0,,V. Oladipo makes free throw 1 of 2,99,109
453,4,0:22.0,,V. Oladipo makes free throw 2 of 2,99,110
454,4,0:17.0,N. Vonleh misses 3-pt jump shot from 28 ft,,99,110
455,4,0:14.0,,Defensive rebound by C. Joseph,99,110
