,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,ATLANTA_ACTION,SAN ANTONIO_SCORE,ATLANTA_SCORE
389,4,7:01.0,,T. Young misses 3-pt jump shot from 25 ft,90,86
390,4,6:58.0,Defensive rebound by L. Aldridge,,90,86
391,4,6:43.0,Turnover by D. White (bad pass),,90,86
392,4,6:27.0,,K. Bazemore misses 3-pt jump shot from 22 ft,90,86
393,4,6:23.0,,Offensive rebound by K. Bazemore,90,86
394,4,6:20.0,,A. Len misses 2-pt jump shot from 9 ft (block by D. White),90,86
395,4,6:17.0,Defensive rebound by D. White,,90,86
396,4,6:15.0,B. Forbes misses 3-pt jump shot from 23 ft,,90,86
397,4,6:11.0,,Defensive rebound by A. Len,90,86
398,4,6:02.0,,V. Carter misses 2-pt layup from 5 ft (block by D. White),90,86
399,4,6:02.0,Defensive rebound by D. White,,90,86
400,4,6:02.0,,Technical foul by V. Carter,90,86
401,4,6:02.0,L. Aldridge makes technical free throw,,91,86
402,4,6:02.0,D. Bertāns enters the game for M. Belinelli,,91,86
403,4,5:52.0,D. DeRozan misses 2-pt layup from 2 ft (block by K. Bazemore),,91,86
404,4,5:52.0,Offensive rebound by Team,,91,86
405,4,5:50.0,B. Forbes misses 2-pt jump shot from 15 ft,,91,86
406,4,5:47.0,,Defensive rebound by A. Len,91,86
407,4,5:43.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by K. Huerter),91,89
408,4,5:26.0,D. DeRozan misses 2-pt jump shot from 13 ft,,91,89
409,4,5:24.0,,Defensive rebound by Team,91,89
410,4,5:24.0,Loose ball foul by D. White (drawn by K. Bazemore),,91,89
411,4,5:24.0,,K. Bazemore makes free throw 1 of 2,91,90
412,4,5:24.0,,K. Bazemore makes free throw 2 of 2,91,91
413,4,5:12.0,D. White makes 3-pt jump shot from 26 ft (assist by B. Forbes),,94,91
414,4,4:57.0,,T. Young makes 2-pt jump shot from 11 ft,94,93
415,4,4:44.0,D. White makes 2-pt jump shot from 8 ft,,96,93
416,4,4:24.0,,K. Huerter misses 3-pt jump shot from 25 ft,96,93
417,4,4:22.0,Defensive rebound by L. Aldridge,,96,93
418,4,4:11.0,D. White makes 2-pt layup from 1 ft,,98,93
419,4,4:11.0,,Atlanta full timeout,98,93
420,4,4:11.0,R. Gay enters the game for B. Forbes,,98,93
421,4,4:11.0,,D. Bembry enters the game for V. Carter,98,93
422,4,4:11.0,,J. Collins enters the game for K. Huerter,98,93
423,4,3:57.0,,D. Bembry makes 3-pt jump shot from 24 ft (assist by K. Bazemore),98,96
424,4,3:36.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. White),,100,96
425,4,3:18.0,,T. Young misses 3-pt jump shot from 26 ft,100,96
426,4,3:14.0,,Offensive rebound by A. Len,100,96
427,4,3:04.0,,D. Bembry misses 2-pt layup from 1 ft,100,96
428,4,3:01.0,Defensive rebound by R. Gay,,100,96
429,4,2:56.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by D. White),,103,96
430,4,2:42.0,,T. Young misses 2-pt layup from 1 ft (block by D. White),103,96
431,4,2:39.0,,Offensive rebound by T. Young,103,96
432,4,2:37.0,,Personal foul by D. White (drawn by T. Young),103,96
433,4,2:37.0,,T. Young makes free throw 1 of 2,103,97
434,4,2:37.0,,V. Carter enters the game for A. Len,103,97
435,4,2:37.0,,T. Young makes free throw 2 of 2,103,98
436,4,2:19.0,D. White misses 2-pt jump shot from 18 ft,,103,98
437,4,2:15.0,,Defensive rebound by T. Young,103,98
438,4,2:11.0,,T. Young makes 2-pt layup from 1 ft,103,100
439,4,2:11.0,,Shooting foul by D. Bertāns (drawn by T. Young),103,100
440,4,2:11.0,,K. Huerter enters the game for K. Bazemore,103,100
441,4,2:11.0,,T. Young misses free throw 1 of 1,103,100
442,4,2:08.0,Defensive rebound by R. Gay,,103,100
443,4,1:51.0,L. Aldridge makes 2-pt jump shot from 11 ft,,105,100
444,4,1:51.0,Shooting foul by V. Carter (drawn by L. Aldridge),,105,100
445,4,1:51.0,L. Aldridge makes free throw 1 of 1,,106,100
446,4,1:43.0,,T. Young misses 2-pt layup from 1 ft (block by L. Aldridge),106,100
447,4,1:40.0,Defensive rebound by L. Aldridge,,106,100
448,4,1:32.0,D. DeRozan makes 2-pt layup from 1 ft,,108,100
449,4,1:19.0,,T. Young misses 2-pt layup from 5 ft (block by L. Aldridge),108,100
450,4,1:19.0,,Offensive rebound by Team,108,100
451,4,1:10.0,,Turnover by T. Young (bad pass; steal by L. Aldridge),108,100
452,4,1:06.0,D. Bertāns misses 3-pt jump shot from 24 ft,,108,100
453,4,1:02.0,,Defensive rebound by J. Collins,108,100
454,4,0:53.0,,J. Collins makes 2-pt hook shot from 7 ft,108,102
455,4,0:36.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. White),,110,102
456,4,0:36.0,,Atlanta full timeout,110,102
457,4,0:36.0,,A. Len enters the game for J. Collins,110,102
458,4,0:34.0,,A. Len makes 2-pt hook shot from 10 ft (assist by V. Carter),110,104
459,4,0:31.0,Personal foul by V. Carter (drawn by D. White),,110,104
460,4,0:31.0,D. White misses free throw 1 of 2,,110,104
461,4,0:31.0,Offensive rebound by Team,,110,104
462,4,0:31.0,D. White makes free throw 2 of 2,,111,104
463,4,0:21.0,,T. Young misses 2-pt jump shot from 12 ft,111,104
464,4,0:18.0,Defensive rebound by R. Gay,,111,104
