,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
379,3,0:26.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,82,83
380,3,0:06.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by B. Simmons),82,86
381,3,0:00.0,K. Middleton misses 3-pt jump shot from 28 ft (block by B. Simmons),,82,86
382,3,0:00.0,,Defensive rebound by Z. Smith,82,86
383,4,11:45.0,K. Middleton misses 2-pt jump shot from 22 ft,,82,86
384,4,11:42.0,,Defensive rebound by J. Embiid,82,86
385,4,11:31.0,,Shooting foul by E. İlyasova (drawn by J. Embiid),82,86
386,4,11:31.0,,J. Embiid misses free throw 1 of 2,82,86
387,4,11:31.0,,Offensive rebound by Team,82,86
388,4,11:31.0,,J. Embiid makes free throw 2 of 2,82,87
389,4,11:19.0,Turnover by D. Wilson (out of bounds lost ball),,82,87
390,4,11:05.0,,J. Embiid makes 2-pt layup from 1 ft (assist by J. Redick),82,89
391,4,11:05.0,Violation by Team (def goaltending),,82,89
392,4,10:50.0,K. Middleton makes 2-pt layup from 3 ft (assist by D. Wilson),,84,89
393,4,10:50.0,Shooting foul by Z. Smith (drawn by K. Middleton),,84,89
394,4,10:50.0,K. Middleton makes free throw 1 of 1,,85,89
395,4,10:41.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),85,92
396,4,10:24.0,G. Hill misses 2-pt jump shot from 9 ft,,85,92
397,4,10:21.0,Offensive rebound by D. Wilson,,85,92
398,4,10:18.0,Shooting foul by J. Embiid (drawn by G. Hill),,85,92
399,4,10:18.0,G. Hill makes free throw 1 of 3,,86,92
400,4,10:18.0,G. Hill makes free throw 2 of 3,,87,92
401,4,10:18.0,G. Hill makes free throw 3 of 3,,88,92
402,4,10:05.0,,J. Embiid makes 2-pt jump shot from 13 ft,88,94
403,4,9:56.0,Turnover by K. Middleton (bad pass; steal by Z. Smith),,88,94
404,4,9:52.0,,Z. Smith misses 2-pt layup from 2 ft,88,94
405,4,9:48.0,Defensive rebound by S. Brown,,88,94
406,4,9:45.0,D. Wilson makes 3-pt jump shot from 28 ft (assist by S. Brown),,91,94
407,4,9:45.0,G. Antetokounmpo enters the game for D. Wilson,,91,94
408,4,9:45.0,,S. Milton enters the game for J. Redick,91,94
409,4,9:28.0,,J. Embiid makes 2-pt jump shot from 13 ft,91,96
410,4,9:10.0,G. Hill makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,93,96
411,4,8:54.0,,Turnover by B. Simmons (bad pass; steal by S. Brown),93,96
412,4,8:50.0,Turnover by S. Brown (bad pass; steal by J. Embiid),,93,96
413,4,8:37.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Embiid),93,99
414,4,8:25.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,95,99
415,4,8:14.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),95,102
416,4,8:04.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by K. Middleton),,98,102
417,4,8:03.0,,Philadelphia full timeout,98,102
418,4,8:03.0,P. Connaughton enters the game for E. İlyasova,,98,102
419,4,8:03.0,B. Lopez enters the game for K. Middleton,,98,102
420,4,8:03.0,,T. Harris enters the game for Z. Smith,98,102
421,4,7:36.0,,J. Embiid makes 2-pt jump shot from 8 ft (assist by T. Harris),98,104
422,4,7:19.0,B. Lopez makes 2-pt jump shot from 11 ft,,100,104
423,4,7:04.0,,J. Embiid misses 2-pt jump shot from 11 ft,100,104
424,4,7:02.0,Defensive rebound by B. Lopez,,100,104
425,4,6:55.0,B. Lopez makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),,103,104
426,4,6:32.0,,J. Embiid misses 2-pt hook shot from 6 ft,103,104
427,4,6:30.0,Defensive rebound by P. Connaughton,,103,104
428,4,6:27.0,Shooting foul by M. Scott (drawn by G. Antetokounmpo),,103,104
429,4,6:27.0,G. Antetokounmpo misses free throw 1 of 2,,103,104
430,4,6:27.0,Offensive rebound by Team,,103,104
431,4,6:27.0,,J. Bolden enters the game for J. Embiid,103,104
432,4,6:27.0,,J. Redick enters the game for S. Milton,103,104
433,4,6:27.0,G. Antetokounmpo makes free throw 2 of 2,,104,104
434,4,6:07.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by B. Simmons),104,106
435,4,5:58.0,Shooting foul by B. Simmons (drawn by G. Antetokounmpo),,104,106
436,4,5:58.0,G. Antetokounmpo makes free throw 1 of 2,,105,106
437,4,5:58.0,G. Antetokounmpo misses free throw 2 of 2,,105,106
438,4,5:56.0,,Defensive rebound by J. Bolden,105,106
439,4,5:50.0,,J. Bolden makes 3-pt jump shot from 26 ft (assist by J. Redick),105,109
440,4,5:28.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by P. Connaughton),,107,109
441,4,5:08.0,,M. Scott misses 3-pt jump shot from 23 ft,107,109
442,4,5:05.0,Defensive rebound by S. Brown,,107,109
443,4,5:02.0,S. Brown makes 2-pt dunk at rim,,109,109
444,4,5:02.0,,Philadelphia full timeout,109,109
445,4,5:02.0,,J. Embiid enters the game for J. Bolden,109,109
446,4,4:52.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Embiid),109,111
447,4,4:30.0,G. Antetokounmpo misses 2-pt layup from 4 ft (block by J. Embiid),,109,111
448,4,4:26.0,Offensive rebound by Team,,109,111
449,4,4:25.0,S. Brown makes 2-pt jump shot from 4 ft,,111,111
450,4,4:14.0,,M. Scott makes 3-pt jump shot from 23 ft (assist by J. Embiid),111,114
451,4,4:04.0,B. Lopez misses 3-pt jump shot from 26 ft,,111,114
452,4,4:01.0,,Defensive rebound by T. Harris,111,114
453,4,3:53.0,,Shooting foul by B. Lopez (drawn by J. Embiid),111,114
454,4,3:53.0,,J. Embiid misses free throw 1 of 2,111,114
455,4,3:53.0,,Offensive rebound by Team,111,114
456,4,3:53.0,E. İlyasova enters the game for P. Connaughton,,111,114
457,4,3:53.0,K. Middleton enters the game for G. Hill,,111,114
458,4,3:53.0,,J. Embiid makes free throw 2 of 2,111,115
459,4,3:35.0,S. Brown misses 2-pt layup from 3 ft (block by T. Harris),,111,115
460,4,3:34.0,,Defensive rebound by Team,111,115
461,4,3:20.0,,J. Embiid misses 2-pt jump shot from 21 ft,111,115
462,4,3:20.0,Defensive rebound by G. Antetokounmpo,,111,115
463,4,3:12.0,Personal foul by M. Scott (drawn by G. Antetokounmpo),,111,115
464,4,3:12.0,G. Antetokounmpo makes free throw 1 of 2,,112,115
465,4,3:12.0,G. Hill enters the game for S. Brown,,112,115
466,4,3:12.0,Milwaukee full timeout,,112,115
467,4,3:12.0,P. Connaughton enters the game for E. İlyasova,,112,115
468,4,3:12.0,G. Antetokounmpo makes free throw 2 of 2,,113,115
469,4,2:54.0,,M. Scott makes 3-pt jump shot from 22 ft (assist by J. Embiid),113,118
470,4,2:35.0,G. Hill misses 2-pt layup from 2 ft (block by J. Embiid),,113,118
471,4,2:32.0,Offensive rebound by K. Middleton,,113,118
472,4,2:26.0,Personal foul by M. Scott (drawn by K. Middleton),,113,118
473,4,2:26.0,K. Middleton misses free throw 1 of 2,,113,118
474,4,2:26.0,Offensive rebound by Team,,113,118
475,4,2:26.0,S. Brown enters the game for P. Connaughton,,113,118
476,4,2:26.0,K. Middleton makes free throw 2 of 2,,114,118
477,4,2:11.0,,Offensive foul by T. Harris (drawn by G. Hill),114,118
478,4,2:11.0,,Turnover by T. Harris (offensive foul),114,118
479,4,1:54.0,G. Hill makes 3-pt jump shot from 26 ft,,117,118
480,4,1:38.0,,Shooting foul by B. Lopez (drawn by J. Embiid),117,118
481,4,1:38.0,,J. Embiid makes free throw 1 of 2,117,119
482,4,1:38.0,,J. Embiid misses free throw 2 of 2,117,119
483,4,1:36.0,Defensive rebound by K. Middleton,,117,119
484,4,1:24.0,G. Hill makes 2-pt jump shot from 14 ft,,119,119
485,4,1:07.0,,J. Redick misses 3-pt jump shot from 26 ft,119,119
486,4,1:03.0,Defensive rebound by G. Antetokounmpo,,119,119
487,4,1:02.0,G. Hill makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,121,119
488,4,1:02.0,,Philadelphia full timeout,121,119
489,4,0:48.0,,J. Embiid misses 2-pt layup from 5 ft (block by G. Antetokounmpo),121,119
490,4,0:48.0,,Offensive rebound by Team,121,119
491,4,0:44.0,,Turnover by J. Embiid (bad pass; steal by B. Lopez),121,119
492,4,0:40.0,S. Brown makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,123,119
493,4,0:31.0,,T. Harris misses 2-pt jump shot from 19 ft,123,119
494,4,0:27.0,Defensive rebound by G. Antetokounmpo,,123,119
495,4,0:25.0,Personal take foul by B. Simmons (drawn by K. Middleton),,123,119
496,4,0:25.0,K. Middleton makes free throw 1 of 2,,124,119
497,4,0:25.0,K. Middleton makes free throw 2 of 2,,125,119
498,4,0:25.0,,Philadelphia full timeout,125,119
499,4,0:23.0,,J. Embiid misses 3-pt jump shot from 26 ft,125,119
500,4,0:20.0,Defensive rebound by G. Antetokounmpo,,125,119
501,4,0:16.0,B. Lopez makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,127,119
502,4,0:11.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by M. Scott),127,122
503,4,0:11.0,Personal take foul by J. Redick (drawn by G. Hill),,127,122
504,4,0:11.0,G. Hill misses free throw 1 of 2,,127,122
505,4,0:11.0,Offensive rebound by Team,,127,122
506,4,0:11.0,P. Connaughton enters the game for K. Middleton,,127,122
507,4,0:11.0,G. Hill makes free throw 2 of 2,,128,122
508,4,0:05.0,,J. Redick misses 3-pt jump shot from 26 ft,128,122
509,4,0:01.0,Defensive rebound by B. Lopez,,128,122
