,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
380,4,5:32.0,,B. Bogdanović enters the game for I. Shumpert,90,86
381,4,5:16.0,,Loose ball foul by J. Jackson (drawn by M. Conley),90,86
382,4,5:12.0,Shooting foul by D. Fox (drawn by M. Gasol),,90,86
383,4,5:12.0,M. Gasol makes free throw 1 of 2,,91,86
384,4,5:12.0,,N. Bjelica enters the game for J. Jackson,91,86
385,4,5:12.0,M. Gasol makes free throw 2 of 2,,92,86
386,4,4:59.0,,Shooting foul by M. Gasol (drawn by D. Fox),92,86
387,4,4:59.0,,D. Fox misses free throw 1 of 2,92,86
388,4,4:59.0,,Offensive rebound by Team,92,86
389,4,4:59.0,,D. Fox misses free throw 2 of 2,92,86
390,4,4:57.0,Defensive rebound by Team,,92,86
391,4,4:41.0,K. Anderson misses 2-pt jump shot from 9 ft,,92,86
392,4,4:38.0,,Defensive rebound by W. Cauley-Stein,92,86
393,4,4:23.0,,N. Bjelica makes 2-pt jump shot from 5 ft (assist by D. Fox),92,88
394,4,4:03.0,G. Temple makes 3-pt jump shot from 25 ft (assist by M. Conley),,95,88
395,4,3:48.0,,B. Hield misses 3-pt jump shot from 25 ft,95,88
396,4,3:45.0,Defensive rebound by M. Gasol,,95,88
397,4,3:27.0,M. Gasol misses 3-pt jump shot from 25 ft,,95,88
398,4,3:27.0,Offensive rebound by J. Green,,95,88
399,4,3:27.0,J. Green misses 2-pt layup from 3 ft,,95,88
400,4,3:26.0,,Defensive rebound by B. Hield,95,88
401,4,3:17.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by N. Bjelica),95,91
402,4,2:53.0,J. Green misses 3-pt jump shot from 23 ft,,95,91
403,4,2:51.0,Offensive rebound by J. Green,,95,91
404,4,2:50.0,Offensive foul by M. Gasol (drawn by D. Fox),,95,91
405,4,2:50.0,Turnover by M. Gasol (offensive foul),,95,91
406,4,2:50.0,S. Mack enters the game for J. Green,,95,91
407,4,2:36.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by B. Bogdanović),95,93
408,4,2:22.0,Personal foul by B. Hield (drawn by K. Anderson),,95,93
409,4,2:20.0,Personal foul by D. Fox (drawn by M. Gasol),,95,93
410,4,2:20.0,M. Gasol makes free throw 1 of 2,,96,93
411,4,2:20.0,M. Gasol makes free throw 2 of 2,,97,93
412,4,2:04.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),97,96
413,4,1:48.0,M. Conley misses 3-pt jump shot from 25 ft,,97,96
414,4,1:45.0,,Defensive rebound by D. Fox,97,96
415,4,1:39.0,,B. Hield misses 2-pt jump shot from 19 ft,97,96
416,4,1:37.0,,Offensive rebound by N. Bjelica,97,96
417,4,1:37.0,,N. Bjelica misses 2-pt layup from 3 ft,97,96
418,4,1:37.0,Defensive rebound by Team,,97,96
419,4,1:19.0,Turnover by S. Mack (bad pass; steal by D. Fox),,97,96
420,4,1:17.0,,Personal foul by S. Mack (drawn by D. Fox),97,96
421,4,1:17.0,,D. Fox makes free throw 1 of 2,97,97
422,4,1:17.0,,D. Fox makes free throw 2 of 2,97,98
423,4,0:53.0,M. Conley misses 2-pt jump shot from 17 ft,,97,98
424,4,0:50.0,,Defensive rebound by N. Bjelica,97,98
425,4,0:28.0,,B. Hield misses 2-pt jump shot from 17 ft,97,98
426,4,0:25.0,Defensive rebound by M. Conley,,97,98
427,4,0:20.0,Memphis full timeout,,97,98
428,4,0:20.0,J. Jackson enters the game for S. Mack,,97,98
429,4,0:15.0,M. Conley misses 2-pt jump shot from 14 ft,,97,98
430,4,0:13.0,,Defensive rebound by W. Cauley-Stein,97,98
431,4,0:13.0,,Personal foul by J. Jackson (drawn by W. Cauley-Stein),97,98
432,4,0:13.0,,W. Cauley-Stein makes free throw 1 of 2,97,99
433,4,0:13.0,S. Mack enters the game for K. Anderson,,97,99
434,4,0:13.0,,W. Cauley-Stein makes free throw 2 of 2,97,100
435,4,0:07.0,M. Gasol misses 3-pt jump shot from 25 ft,,97,100
436,4,0:05.0,,Defensive rebound by W. Cauley-Stein,97,100
437,4,0:03.0,,Personal foul by J. Jackson (drawn by B. Hield),97,100
438,4,0:03.0,W. Selden enters the game for J. Jackson,,97,100
439,4,0:03.0,,B. Hield makes free throw 1 of 2,97,101
440,4,0:03.0,,B. Hield makes free throw 2 of 2,97,102
441,4,0:00.0,S. Mack makes 2-pt layup from 2 ft (assist by W. Selden),,99,102
442,4,0:00.0,,Violation by Team (def goaltending),99,102
