,QUARTER,TIME_REMAINING,PHOENIX_ACTION,CHARLOTTE_ACTION,PHOENIX_SCORE,CHARLOTTE_SCORE
381,4,8:48.0,K. Oubre misses 3-pt jump shot from 24 ft,,95,109
382,4,8:46.0,,Defensive rebound by B. Biyombo,95,109
383,4,8:40.0,,Turnover by K. Walker (lost ball; steal by K. Oubre),95,109
384,4,8:37.0,Shooting foul by M. Kidd-Gilchrist (drawn by D. Booker),,95,109
385,4,8:37.0,D. Booker misses free throw 1 of 2,,95,109
386,4,8:37.0,Offensive rebound by Team,,95,109
387,4,8:37.0,M. Bridges enters the game for T. Warren,,95,109
388,4,8:37.0,D. Booker makes free throw 2 of 2,,96,109
389,4,8:22.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by J. Lamb),96,112
390,4,8:10.0,M. Bridges misses 2-pt layup from 2 ft (block by B. Biyombo),,96,112
391,4,8:10.0,,Defensive rebound by K. Walker,96,112
392,4,8:10.0,,Personal foul by Q. Acy (drawn by K. Walker),96,112
393,4,8:10.0,,T. Parker enters the game for J. Lamb,96,112
394,4,8:02.0,,Personal foul by K. Oubre (drawn by K. Walker),96,112
395,4,7:55.0,,Personal foul by Q. Acy (drawn by K. Walker),96,112
396,4,7:42.0,,Turnover by K. Walker (dbl dribble),96,112
397,4,7:31.0,K. Oubre makes 2-pt jump shot from 6 ft (assist by D. Booker),,98,112
398,4,7:10.0,,N. Batum misses 2-pt jump shot from 17 ft,98,112
399,4,7:07.0,Defensive rebound by Q. Acy,,98,112
400,4,7:02.0,Q. Acy misses 3-pt jump shot from 28 ft,,98,112
401,4,6:58.0,,Defensive rebound by M. Kidd-Gilchrist,98,112
402,4,6:47.0,,T. Parker makes 2-pt jump shot from 20 ft,98,114
403,4,6:46.0,Phoenix full timeout,,98,114
404,4,6:36.0,D. Booker makes 2-pt jump shot from 15 ft (assist by K. Oubre),,100,114
405,4,6:13.0,,T. Parker misses 2-pt jump shot from 17 ft,100,114
406,4,6:10.0,Defensive rebound by Team,,100,114
407,4,6:01.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by D. Booker),,103,114
408,4,5:43.0,,N. Batum makes 2-pt jump shot from 20 ft (assist by T. Parker),103,116
409,4,5:31.0,D. Booker misses 2-pt jump shot from 9 ft (block by B. Biyombo),,103,116
410,4,5:28.0,,Defensive rebound by K. Walker,103,116
411,4,5:25.0,,K. Walker misses 3-pt jump shot from 29 ft,103,116
412,4,5:21.0,,Offensive rebound by M. Kidd-Gilchrist,103,116
413,4,5:09.0,,K. Walker misses 3-pt jump shot from 26 ft,103,116
414,4,5:07.0,Defensive rebound by K. Oubre,,103,116
415,4,5:00.0,K. Oubre misses 3-pt jump shot from 28 ft,,103,116
416,4,4:56.0,,Defensive rebound by B. Biyombo,103,116
417,4,4:51.0,,T. Parker makes 2-pt jump shot from 20 ft,103,118
418,4,4:33.0,J. Jackson misses 3-pt jump shot from 25 ft,,103,118
419,4,4:31.0,,Defensive rebound by B. Biyombo,103,118
420,4,4:27.0,,Shooting foul by M. Bridges (drawn by T. Parker),103,118
421,4,4:27.0,,T. Parker makes free throw 1 of 2,103,119
422,4,4:27.0,,T. Parker makes free throw 2 of 2,103,120
423,4,4:27.0,Phoenix full timeout,,103,120
424,4,4:11.0,K. Oubre misses 2-pt layup from 4 ft (block by B. Biyombo),,103,120
425,4,4:08.0,,Defensive rebound by T. Parker,103,120
426,4,3:55.0,,K. Walker makes 2-pt jump shot from 10 ft (assist by T. Parker),103,122
427,4,3:35.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by D. Booker),,106,122
428,4,3:23.0,,Shooting foul by J. Jackson (drawn by T. Parker),106,122
429,4,3:23.0,,T. Parker makes free throw 1 of 2,106,123
430,4,3:23.0,,T. Parker makes free throw 2 of 2,106,124
431,4,3:15.0,K. Oubre misses 3-pt jump shot from 26 ft,,106,124
432,4,3:14.0,,Defensive rebound by Team,106,124
433,4,2:58.0,,K. Walker misses 3-pt jump shot from 25 ft,106,124
434,4,2:55.0,Defensive rebound by D. Booker,,106,124
435,4,2:53.0,Shooting foul by B. Biyombo (drawn by K. Oubre),,106,124
436,4,2:53.0,K. Oubre makes free throw 1 of 2,,107,124
437,4,2:53.0,E. Okobo enters the game for D. Booker,,107,124
438,4,2:53.0,K. Oubre makes free throw 2 of 2,,108,124
439,4,2:35.0,,T. Parker misses 2-pt jump shot from 15 ft,108,124
440,4,2:34.0,,Offensive rebound by B. Biyombo,108,124
441,4,2:34.0,,B. Biyombo makes 2-pt layup at rim,108,126
442,4,2:34.0,,Shooting foul by J. Jackson (drawn by B. Biyombo),108,126
443,4,2:34.0,D. Bender enters the game for Q. Acy,,108,126
444,4,2:34.0,T. Daniels enters the game for J. Jackson,,108,126
445,4,2:34.0,D. Melton enters the game for K. Oubre,,108,126
446,4,2:34.0,,D. Bacon enters the game for N. Batum,108,126
447,4,2:34.0,,M. Bridges enters the game for M. Kidd-Gilchrist,108,126
448,4,2:34.0,,D. Graham enters the game for T. Parker,108,126
449,4,2:34.0,,M. Monk enters the game for K. Walker,108,126
450,4,2:34.0,,B. Biyombo makes free throw 1 of 1,108,127
451,4,2:19.0,E. Okobo misses 3-pt jump shot from 27 ft,,108,127
452,4,2:17.0,,Defensive rebound by B. Biyombo,108,127
453,4,2:05.0,,D. Graham makes 3-pt jump shot from 23 ft (assist by D. Bacon),108,130
454,4,1:48.0,D. Bender misses 3-pt jump shot from 26 ft,,108,130
455,4,1:45.0,,Defensive rebound by M. Bridges,108,130
456,4,1:37.0,,D. Bacon makes 3-pt jump shot from 26 ft,108,133
457,4,1:34.0,Personal take foul by B. Biyombo (drawn by E. Okobo),,108,133
458,4,1:34.0,,W. Hernangómez enters the game for B. Biyombo,108,133
459,4,1:34.0,E. Okobo makes free throw 1 of 2,,109,133
460,4,1:34.0,E. Okobo makes free throw 2 of 2,,110,133
461,4,1:22.0,,Turnover by W. Hernangómez (lost ball; steal by M. Bridges),110,133
462,4,1:18.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by E. Okobo),,113,133
463,4,0:59.0,,D. Bacon misses 2-pt jump shot from 18 ft,113,133
464,4,0:59.0,Defensive rebound by Team,,113,133
465,4,0:59.0,,Loose ball foul by W. Hernangómez (drawn by T. Daniels),113,133
466,4,0:59.0,,M. Kidd-Gilchrist enters the game for W. Hernangómez,113,133
467,4,0:59.0,T. Daniels makes free throw 1 of 2,,114,133
468,4,0:59.0,T. Daniels makes free throw 2 of 2,,115,133
469,4,0:48.0,,M. Bridges makes 2-pt layup from 6 ft (assist by M. Monk),115,135
470,4,0:25.0,E. Okobo misses 3-pt jump shot from 26 ft,,115,135
471,4,0:24.0,Offensive rebound by Team,,115,135
472,4,0:24.0,Turnover by Team (shot clock),,115,135
473,4,0:00.0,,Turnover by Team (shot clock),115,135
