,QUARTER,TIME_REMAINING,UTAH_ACTION,INDIANA_ACTION,UTAH_SCORE,INDIANA_SCORE
378,4,3:08.0,,C. Joseph misses 3-pt jump shot from 27 ft,88,110
379,4,3:05.0,Defensive rebound by E. Udoh,,88,110
380,4,2:53.0,R. Neto misses 3-pt jump shot from 26 ft,,88,110
381,4,2:50.0,,Defensive rebound by A. Holiday,88,110
382,4,2:48.0,,A. Holiday makes 2-pt layup from 1 ft,88,112
383,4,2:48.0,,Shooting foul by G. Allen (drawn by A. Holiday),88,112
384,4,2:48.0,,Indiana full timeout,88,112
385,4,2:48.0,,T. Leaf enters the game for B. Bogdanović,88,112
386,4,2:48.0,,K. O'Quinn enters the game for D. Sabonis,88,112
387,4,2:48.0,,A. Holiday makes free throw 1 of 1,88,113
388,4,2:37.0,G. Allen misses 3-pt jump shot from 27 ft,,88,113
389,4,2:35.0,,Defensive rebound by K. O'Quinn,88,113
390,4,2:25.0,,A. Holiday makes 2-pt dunk from 1 ft (assist by K. O'Quinn),88,115
391,4,2:07.0,G. Allen makes 2-pt dunk from 1 ft,,90,115
392,4,1:54.0,,Shooting foul by T. Sefolosha (drawn by D. McDermott),90,115
393,4,1:54.0,,D. McDermott makes free throw 1 of 2,90,116
394,4,1:54.0,,D. Reed enters the game for C. Joseph,90,116
395,4,1:54.0,,D. McDermott makes free throw 2 of 2,90,117
396,4,1:45.0,Personal foul by D. McDermott (drawn by G. Allen),,90,117
397,4,1:39.0,G. Allen misses 2-pt layup from 4 ft,,90,117
398,4,1:36.0,,Defensive rebound by K. O'Quinn,90,117
399,4,1:30.0,,D. McDermott misses 3-pt jump shot from 24 ft,90,117
400,4,1:26.0,,Offensive rebound by T. Leaf,90,117
401,4,1:25.0,,Turnover by T. Leaf (lost ball; steal by R. Neto),90,117
402,4,1:20.0,R. Neto misses 3-pt jump shot from 23 ft,,90,117
403,4,1:18.0,Offensive rebound by T. Sefolosha,,90,117
404,4,1:14.0,G. Allen misses 3-pt jump shot from 28 ft,,90,117
405,4,1:14.0,Offensive rebound by Team,,90,117
406,4,1:03.0,E. Udoh makes 2-pt dunk from 1 ft (assist by R. Neto),,92,117
407,4,0:55.0,,T. Leaf makes 2-pt layup at rim,92,119
408,4,0:50.0,Turnover by G. Allen (step out of bounds),,92,119
409,4,0:35.0,,K. O'Quinn misses 2-pt layup from 5 ft (block by E. Udoh),92,119
410,4,0:34.0,Defensive rebound by D. Exum,,92,119
411,4,0:34.0,Personal foul by K. O'Quinn (drawn by D. Exum),,92,119
412,4,0:34.0,D. Exum makes free throw 1 of 2,,93,119
413,4,0:34.0,D. Exum makes free throw 2 of 2,,94,119
414,4,0:26.0,,D. McDermott makes 2-pt layup from 2 ft (assist by K. O'Quinn),94,121
415,4,0:13.0,D. Exum misses 2-pt layup from 2 ft,,94,121
416,4,0:10.0,,Defensive rebound by A. Holiday,94,121
