,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
380,4,7:37.0,Personal foul by T. Young (drawn by G. Antetokounmpo),,82,88
381,4,7:23.0,K. Middleton makes 2-pt layup from 1 ft (assist by B. Lopez),,84,88
382,4,7:23.0,Shooting foul by D. Sabonis (drawn by K. Middleton),,84,88
383,4,7:23.0,K. Middleton makes free throw 1 of 1,,85,88
384,4,7:20.0,,Indiana full timeout,85,88
385,4,7:20.0,,B. Bogdanović enters the game for T. Young,85,88
386,4,7:02.0,,D. Sabonis makes 2-pt hook shot from 7 ft (assist by D. McDermott),85,90
387,4,6:48.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,87,90
388,4,6:36.0,,Offensive foul by D. Sabonis (drawn by E. İlyasova),87,90
389,4,6:36.0,,Turnover by D. Sabonis (offensive foul),87,90
390,4,6:23.0,E. İlyasova makes 2-pt layup from 2 ft (assist by M. Brogdon),,89,90
391,4,6:06.0,,C. Joseph misses 3-pt jump shot from 27 ft,89,90
392,4,6:04.0,Defensive rebound by G. Antetokounmpo,,89,90
393,4,5:56.0,M. Brogdon makes 2-pt jump shot from 11 ft (assist by G. Antetokounmpo),,91,90
394,4,5:54.0,,Indiana full timeout,91,90
395,4,5:54.0,,D. Collison enters the game for T. Evans,91,90
396,4,5:54.0,,W. Matthews enters the game for C. Joseph,91,90
397,4,5:54.0,,M. Turner enters the game for D. McDermott,91,90
398,4,5:54.0,,T. Young enters the game for D. Sabonis,91,90
399,4,5:38.0,,B. Bogdanović makes 2-pt layup from 1 ft,91,92
400,4,5:15.0,E. İlyasova misses 2-pt layup from 6 ft,,91,92
401,4,5:11.0,Offensive rebound by G. Antetokounmpo,,91,92
402,4,5:11.0,G. Antetokounmpo misses 2-pt layup at rim,,91,92
403,4,5:11.0,Offensive rebound by G. Antetokounmpo,,91,92
404,4,5:06.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,93,92
405,4,4:42.0,,T. Young makes 3-pt jump shot from 23 ft (assist by W. Matthews),93,95
406,4,4:26.0,B. Lopez misses 3-pt jump shot from 24 ft,,93,95
407,4,4:23.0,,Defensive rebound by B. Bogdanović,93,95
408,4,4:10.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by B. Lopez),93,95
409,4,4:07.0,Defensive rebound by M. Brogdon,,93,95
410,4,3:51.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft,,95,95
411,4,3:34.0,,Personal foul by M. Brogdon (drawn by M. Turner),95,95
412,4,3:34.0,G. Hill enters the game for G. Antetokounmpo,,95,95
413,4,3:34.0,T. Snell enters the game for E. İlyasova,,95,95
414,4,3:21.0,,Turnover by D. Collison (traveling),95,95
415,4,3:21.0,Milwaukee full timeout,,95,95
416,4,3:21.0,G. Antetokounmpo enters the game for G. Hill,,95,95
417,4,3:21.0,E. İlyasova enters the game for T. Snell,,95,95
418,4,3:07.0,K. Middleton misses 2-pt jump shot from 21 ft,,95,95
419,4,3:05.0,,Defensive rebound by W. Matthews,95,95
420,4,2:51.0,,T. Young misses 2-pt jump shot from 12 ft,95,95
421,4,2:48.0,Defensive rebound by E. İlyasova,,95,95
422,4,2:36.0,E. İlyasova makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,97,95
423,4,2:15.0,,B. Bogdanović misses 2-pt layup from 1 ft,97,95
424,4,2:12.0,Defensive rebound by B. Lopez,,97,95
425,4,2:08.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,100,95
426,4,1:40.0,,Turnover by M. Turner (lost ball; steal by B. Lopez),100,95
427,4,1:39.0,Turnover by B. Lopez (traveling),,100,95
428,4,1:23.0,,T. Young misses 3-pt jump shot from 24 ft,100,95
429,4,1:19.0,Defensive rebound by E. İlyasova,,100,95
430,4,1:08.0,Shooting foul by M. Turner (drawn by G. Antetokounmpo),,100,95
431,4,1:08.0,G. Antetokounmpo makes free throw 1 of 2,,101,95
432,4,1:08.0,G. Antetokounmpo makes free throw 2 of 2,,102,95
433,4,0:59.0,,M. Turner misses 3-pt jump shot from 27 ft,102,95
434,4,0:57.0,Defensive rebound by K. Middleton,,102,95
435,4,0:54.0,Personal foul by B. Bogdanović (drawn by G. Antetokounmpo),,102,95
436,4,0:54.0,G. Antetokounmpo makes free throw 1 of 2,,103,95
437,4,0:54.0,G. Antetokounmpo makes free throw 2 of 2,,104,95
438,4,0:54.0,,Indiana full timeout,104,95
439,4,0:50.0,,B. Bogdanović makes 2-pt jump shot from 6 ft (assist by W. Matthews),104,97
440,4,0:49.0,Personal foul by B. Bogdanović (drawn by M. Brogdon),,104,97
441,4,0:49.0,M. Brogdon misses free throw 1 of 2,,104,97
442,4,0:49.0,Offensive rebound by Team,,104,97
443,4,0:49.0,M. Brogdon makes free throw 2 of 2,,105,97
444,4,0:47.0,,Personal foul by E. İlyasova (drawn by B. Bogdanović),105,97
445,4,0:44.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,105,97
446,4,0:41.0,Defensive rebound by G. Antetokounmpo,,105,97
447,4,0:24.0,Personal foul by B. Bogdanović (drawn by E. İlyasova),,105,97
448,4,0:24.0,,Violation by Team (delay of game),105,97
449,4,0:24.0,E. İlyasova misses free throw 1 of 2,,105,97
450,4,0:24.0,Offensive rebound by Team,,105,97
451,4,0:24.0,S. Brown enters the game for G. Antetokounmpo,,105,97
452,4,0:24.0,T. Snell enters the game for B. Lopez,,105,97
453,4,0:24.0,D. Wilson enters the game for K. Middleton,,105,97
454,4,0:24.0,E. İlyasova makes free throw 2 of 2,,106,97
455,4,0:16.0,,M. Turner misses 2-pt jump shot from 21 ft,106,97
456,4,0:14.0,Defensive rebound by D. Wilson,,106,97
