,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
386,4,8:28.0,,P. Millsap misses 2-pt layup at rim,84,99
387,4,8:28.0,,Offensive rebound by M. Plumlee,84,99
388,4,8:17.0,,J. Murray misses 3-pt jump shot from 24 ft,84,99
389,4,8:13.0,Defensive rebound by D. Ayton,,84,99
390,4,8:03.0,Shooting foul by P. Millsap (drawn by D. Booker),,84,99
391,4,8:03.0,D. Booker makes free throw 1 of 2,,85,99
392,4,8:03.0,D. Booker makes free throw 2 of 2,,86,99
393,4,7:49.0,,Offensive foul by P. Millsap (drawn by J. Jackson),86,99
394,4,7:49.0,,Turnover by P. Millsap (offensive foul),86,99
395,4,7:49.0,,Technical foul by J. Murray,86,99
396,4,7:49.0,,N. Jokić enters the game for M. Plumlee,86,99
397,4,7:49.0,D. Booker makes technical free throw,,87,99
398,4,7:49.0,,G. Harris enters the game for J. Hernangómez,87,99
399,4,7:36.0,T. Ariza misses 3-pt jump shot from 23 ft,,87,99
400,4,7:33.0,,Defensive rebound by J. Murray,87,99
401,4,7:29.0,,Personal foul by D. Booker (drawn by P. Millsap),87,99
402,4,7:29.0,,P. Millsap makes free throw 1 of 2,87,100
403,4,7:29.0,,P. Millsap makes free throw 2 of 2,87,101
404,4,7:14.0,D. Booker misses 3-pt jump shot from 26 ft,,87,101
405,4,7:11.0,,Defensive rebound by P. Millsap,87,101
406,4,6:56.0,,J. Murray misses 2-pt jump shot from 14 ft,87,101
407,4,6:54.0,Defensive rebound by Team,,87,101
408,4,6:54.0,,Denver full timeout,87,101
409,4,6:40.0,Personal foul by T. Craig (drawn by D. Ayton),,87,101
410,4,6:38.0,D. Booker misses 3-pt jump shot from 25 ft,,87,101
411,4,6:37.0,,Defensive rebound by Team,87,101
412,4,6:25.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by J. Murray),87,103
413,4,6:25.0,,Shooting foul by D. Ayton (drawn by N. Jokić),87,103
414,4,6:25.0,,N. Jokić makes free throw 1 of 1,87,104
415,4,6:25.0,Technical foul by J. Jackson,,87,104
416,4,6:25.0,,J. Murray makes technical free throw,87,105
417,4,6:25.0,I. Canaan enters the game for D. Ayton,,87,105
418,4,6:25.0,T. Chandler enters the game for J. Jackson,,87,105
419,4,6:13.0,Personal foul by T. Craig (drawn by T. Chandler),,87,105
420,4,6:00.0,R. Anderson misses 2-pt jump shot from 13 ft,,87,105
421,4,5:52.0,,Defensive rebound by P. Millsap,87,105
422,4,5:41.0,,G. Harris misses 2-pt jump shot from 5 ft,87,105
423,4,5:39.0,,Offensive rebound by P. Millsap,87,105
424,4,5:32.0,,J. Murray makes 2-pt jump shot from 6 ft (assist by N. Jokić),87,107
425,4,5:22.0,T. Ariza misses 3-pt jump shot from 25 ft,,87,107
426,4,5:18.0,,Defensive rebound by P. Millsap,87,107
427,4,5:08.0,,Personal foul by T. Chandler (drawn by G. Harris),87,107
428,4,5:08.0,,G. Harris makes free throw 1 of 2,87,108
429,4,5:08.0,,M. Morris enters the game for J. Murray,87,108
430,4,5:08.0,,G. Harris makes free throw 2 of 2,87,109
431,4,5:05.0,Phoenix full timeout,,87,109
432,4,4:53.0,R. Anderson misses 3-pt jump shot from 24 ft,,87,109
433,4,4:50.0,,Defensive rebound by N. Jokić,87,109
434,4,4:38.0,,G. Harris misses 2-pt jump shot from 6 ft (block by T. Ariza),87,109
435,4,4:34.0,Defensive rebound by T. Ariza,,87,109
436,4,4:32.0,D. Booker misses 2-pt layup from 2 ft (block by T. Craig),,87,109
437,4,4:32.0,Offensive rebound by R. Anderson,,87,109
438,4,4:31.0,R. Anderson misses 2-pt dunk from 2 ft,,87,109
439,4,4:30.0,,Defensive rebound by G. Harris,87,109
440,4,4:22.0,,T. Craig misses 3-pt jump shot from 25 ft,87,109
441,4,4:20.0,,Offensive rebound by P. Millsap,87,109
442,4,4:10.0,,G. Harris misses 2-pt layup from 4 ft,87,109
443,4,4:08.0,Defensive rebound by T. Chandler,,87,109
444,4,4:06.0,T. Ariza misses 3-pt jump shot from 25 ft,,87,109
445,4,4:04.0,,Defensive rebound by T. Craig,87,109
446,4,3:53.0,,Personal foul by T. Chandler (drawn by N. Jokić),87,109
447,4,3:53.0,,N. Jokić makes free throw 1 of 2,87,110
448,4,3:53.0,D. Ayton enters the game for T. Ariza,,87,110
449,4,3:53.0,M. Bridges enters the game for T. Chandler,,87,110
450,4,3:53.0,,J. Murray enters the game for M. Morris,87,110
451,4,3:53.0,,N. Jokić makes free throw 2 of 2,87,111
452,4,3:42.0,Personal foul by T. Craig (drawn by D. Booker),,87,111
453,4,3:42.0,,J. Hernangómez enters the game for T. Craig,87,111
454,4,3:42.0,D. Booker makes free throw 1 of 2,,88,111
455,4,3:42.0,D. Bender enters the game for R. Anderson,,88,111
456,4,3:42.0,E. Okobo enters the game for I. Canaan,,88,111
457,4,3:42.0,D. Booker makes free throw 2 of 2,,89,111
458,4,3:28.0,,J. Murray makes 2-pt layup from 4 ft (assist by N. Jokić),89,113
459,4,3:13.0,Turnover by D. Bender (lost ball; steal by N. Jokić),,89,113
460,4,3:06.0,,Denver full timeout,89,113
461,4,3:06.0,R. Holmes enters the game for D. Ayton,,89,113
462,4,3:06.0,J. Jackson enters the game for D. Booker,,89,113
463,4,3:06.0,,M. Beasley enters the game for G. Harris,89,113
464,4,3:06.0,,T. Lyles enters the game for N. Jokić,89,113
465,4,3:06.0,,M. Morris enters the game for P. Millsap,89,113
466,4,3:06.0,,M. Plumlee enters the game for J. Murray,89,113
467,4,2:58.0,,M. Morris misses 2-pt layup from 3 ft,89,113
468,4,2:57.0,,Offensive rebound by M. Plumlee,89,113
469,4,2:57.0,,M. Plumlee makes 2-pt layup at rim,89,115
470,4,2:44.0,Turnover by J. Jackson (lost ball; steal by M. Plumlee),,89,115
471,4,2:43.0,,Personal foul by J. Jackson (drawn by T. Lyles),89,115
472,4,2:43.0,,T. Lyles misses free throw 1 of 2,89,115
473,4,2:43.0,,Offensive rebound by Team,89,115
474,4,2:43.0,,T. Welsh enters the game for M. Plumlee,89,115
475,4,2:43.0,,T. Lyles misses free throw 2 of 2,89,115
476,4,2:41.0,,Offensive rebound by J. Hernangómez,89,115
477,4,2:30.0,,T. Welsh misses 3-pt jump shot from 25 ft,89,115
478,4,2:27.0,Defensive rebound by M. Bridges,,89,115
479,4,2:22.0,M. Bridges makes 2-pt layup from 3 ft,,91,115
480,4,2:15.0,,M. Beasley misses 3-pt jump shot from 22 ft,91,115
481,4,2:12.0,Defensive rebound by D. Bender,,91,115
482,4,2:06.0,Turnover by E. Okobo (bad pass; steal by M. Beasley),,91,115
483,4,1:58.0,,T. Lyles misses 2-pt jump shot from 5 ft,91,115
484,4,1:55.0,Defensive rebound by M. Bridges,,91,115
485,4,1:51.0,D. Bender misses 3-pt jump shot from 24 ft,,91,115
486,4,1:47.0,,Defensive rebound by J. Hernangómez,91,115
487,4,1:34.0,,Shooting foul by R. Holmes (drawn by T. Lyles),91,115
488,4,1:34.0,,T. Lyles makes free throw 1 of 2,91,116
489,4,1:34.0,,T. Lydon enters the game for J. Hernangómez,91,116
490,4,1:34.0,,T. Lyles makes free throw 2 of 2,91,117
491,4,1:20.0,M. Bridges misses 3-pt jump shot from 26 ft,,91,117
492,4,1:16.0,,Defensive rebound by M. Beasley,91,117
493,4,1:05.0,,Turnover by T. Lyles (bad pass; steal by M. Bridges),91,117
494,4,0:47.0,J. Jackson misses 3-pt jump shot from 26 ft,,91,117
495,4,0:45.0,,Defensive rebound by M. Beasley,91,117
496,4,0:36.0,,M. Beasley makes 2-pt dunk from 1 ft (assist by T. Lyles),91,119
497,4,0:19.0,Personal foul by M. Beasley (drawn by R. Holmes),,91,119
498,4,0:19.0,R. Holmes misses free throw 1 of 2,,91,119
499,4,0:19.0,Offensive rebound by Team,,91,119
500,4,0:19.0,R. Holmes misses free throw 2 of 2,,91,119
501,4,0:16.0,,Defensive rebound by T. Welsh,91,119
