,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
390,4,5:21.0,,P. Siakam misses 2-pt jump shot from 14 ft,83,70
391,4,5:19.0,,Offensive rebound by K. Leonard,83,70
392,4,5:19.0,,K. Leonard makes 2-pt layup from 1 ft,83,72
393,4,5:19.0,,Shooting foul by B. Simmons (drawn by K. Leonard),83,72
394,4,5:19.0,J. Embiid enters the game for A. Johnson,,83,72
395,4,5:19.0,,K. Leonard makes free throw 1 of 1,83,73
396,4,5:01.0,Turnover by J. Embiid (lost ball; steal by P. Siakam),,83,73
397,4,4:49.0,,P. Siakam makes 2-pt layup from 2 ft (assist by K. Leonard),83,75
398,4,4:49.0,Philadelphia full timeout,,83,75
399,4,4:49.0,J. Redick enters the game for J. Ennis,,83,75
400,4,4:29.0,J. Butler misses 2-pt jump shot from 17 ft,,83,75
401,4,4:26.0,,Defensive rebound by P. Siakam,83,75
402,4,4:19.0,,Turnover by P. Siakam (lost ball),83,75
403,4,4:19.0,,Loose ball foul by P. Siakam (drawn by J. Butler),83,75
404,4,4:06.0,J. Redick misses 3-pt jump shot from 26 ft,,83,75
405,4,4:03.0,,Defensive rebound by P. Siakam,83,75
406,4,3:50.0,,K. Lowry misses 3-pt jump shot from 26 ft,83,75
407,4,3:46.0,,Offensive rebound by K. Lowry,83,75
408,4,3:39.0,,P. Siakam misses 2-pt jump shot from 4 ft,83,75
409,4,3:39.0,,Offensive rebound by Team,83,75
410,4,3:39.0,Loose ball foul by J. Redick (drawn by P. Siakam),,83,75
411,4,3:30.0,,K. Leonard makes 2-pt jump shot from 10 ft,83,77
412,4,3:30.0,,Shooting foul by B. Simmons (drawn by K. Leonard),83,77
413,4,3:30.0,,K. Leonard makes free throw 1 of 1,83,78
414,4,3:15.0,J. Embiid misses 3-pt jump shot from 26 ft,,83,78
415,4,3:12.0,,Defensive rebound by K. Lowry,83,78
416,4,3:03.0,,K. Leonard misses 2-pt hook shot from 2 ft,83,78
417,4,3:01.0,Defensive rebound by J. Embiid,,83,78
418,4,2:55.0,J. Butler makes 2-pt layup from 2 ft,,85,78
419,4,2:41.0,,P. Siakam makes 3-pt jump shot from 22 ft (assist by K. Leonard),85,81
420,4,2:14.0,J. Butler makes 3-pt jump shot from 28 ft (assist by J. Embiid),,88,81
421,4,2:11.0,,Toronto full timeout,88,81
422,4,2:00.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by P. Siakam),88,84
423,4,1:42.0,Shooting foul by M. Gasol (drawn by J. Butler),,88,84
424,4,1:42.0,J. Butler makes free throw 1 of 2,,89,84
425,4,1:42.0,J. Butler makes free throw 2 of 2,,90,84
426,4,1:36.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by K. Leonard),90,87
427,4,1:16.0,Turnover by T. Harris (bad pass; steal by P. Siakam),,90,87
428,4,1:01.0,,D. Green misses 3-pt jump shot from 25 ft,90,87
429,4,0:58.0,,Offensive rebound by P. Siakam,90,87
430,4,0:48.0,,P. Siakam misses 2-pt layup from 3 ft,90,87
431,4,0:46.0,,Offensive rebound by P. Siakam,90,87
432,4,0:46.0,,P. Siakam makes 2-pt layup from 2 ft,90,89
433,4,0:24.0,J. Embiid makes 2-pt hook shot from 1 ft (assist by J. Butler),,92,89
434,4,0:24.0,,Toronto full timeout,92,89
435,4,0:24.0,J. Ennis enters the game for J. Redick,,92,89
436,4,0:10.0,,D. Green misses 3-pt jump shot from 26 ft,92,89
437,4,0:04.0,Defensive rebound by T. Harris,,92,89
438,4,0:03.0,Personal foul by D. Green (drawn by T. Harris),,92,89
439,4,0:03.0,T. Harris makes free throw 1 of 2,,93,89
440,4,0:03.0,T. Harris makes free throw 2 of 2,,94,89
441,4,0:01.0,,K. Leonard misses 3-pt jump shot from 27 ft,94,89
442,4,0:01.0,,Offensive rebound by Team,94,89
