,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
389,4,6:29.0,Defensive rebound by M. Morris,,80,95
390,4,6:24.0,Shooting foul by B. Brown (drawn by J. Tatum),,80,95
391,4,6:24.0,Technical foul by J. Tatum,,80,95
392,4,6:24.0,,L. Galloway misses technical free throw,80,95
393,4,6:24.0,Defensive rebound by Team,,80,95
394,4,6:24.0,J. Tatum makes free throw 1 of 2,,81,95
395,4,6:24.0,J. Tatum misses free throw 2 of 2,,81,95
396,4,6:17.0,,Defensive rebound by A. Drummond,81,95
397,4,6:02.0,,L. Galloway misses 3-pt jump shot from 25 ft,81,95
398,4,5:56.0,Defensive rebound by R. Williams,,81,95
399,4,5:45.0,T. Rozier misses 3-pt jump shot from 27 ft,,81,95
400,4,5:43.0,,Defensive rebound by A. Drummond,81,95
401,4,5:22.0,,L. Galloway makes 2-pt layup from 3 ft (assist by J. Calderón),81,97
402,4,5:16.0,Personal foul by J. Calderón (drawn by J. Tatum),,81,97
403,4,5:16.0,J. Tatum makes free throw 1 of 2,,82,97
404,4,5:16.0,G. Hayward enters the game for M. Morris,,82,97
405,4,5:16.0,M. Smart enters the game for T. Rozier,,82,97
406,4,5:16.0,,R. Bullock enters the game for L. Galloway,82,97
407,4,5:16.0,J. Tatum makes free throw 2 of 2,,83,97
408,4,5:01.0,,Turnover by R. Bullock (bad pass; steal by M. Smart),83,97
409,4,4:57.0,Shooting foul by R. Bullock (drawn by M. Smart),,83,97
410,4,4:57.0,M. Smart makes free throw 1 of 2,,84,97
411,4,4:57.0,M. Smart makes free throw 2 of 2,,85,97
412,4,4:36.0,,B. Brown misses 2-pt layup from 6 ft (block by J. Tatum),85,97
413,4,4:33.0,Defensive rebound by J. Tatum,,85,97
414,4,4:29.0,M. Smart makes 3-pt jump shot from 24 ft (assist by G. Hayward),,88,97
415,4,4:20.0,,Detroit full timeout,88,97
416,4,4:20.0,,L. Galloway enters the game for B. Brown,88,97
417,4,4:04.0,,L. Galloway misses 3-pt jump shot from 26 ft,88,97
418,4,4:00.0,Defensive rebound by M. Smart,,88,97
419,4,3:56.0,G. Hayward makes 2-pt layup from 1 ft (assist by M. Smart),,90,97
420,4,3:37.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by J. Calderón),90,100
421,4,3:28.0,G. Hayward misses 3-pt jump shot from 26 ft,,90,100
422,4,3:22.0,,Defensive rebound by R. Bullock,90,100
423,4,3:09.0,,Shooting foul by M. Smart (drawn by B. Griffin),90,100
424,4,3:09.0,,B. Griffin makes free throw 1 of 2,90,101
425,4,3:09.0,D. Theis enters the game for R. Williams,,90,101
426,4,3:09.0,,B. Griffin makes free throw 2 of 2,90,102
427,4,3:03.0,K. Irving misses 3-pt jump shot from 25 ft,,90,102
428,4,3:00.0,,Defensive rebound by A. Drummond,90,102
429,4,2:51.0,,Personal foul by J. Tatum (drawn by B. Griffin),90,102
430,4,2:51.0,,B. Griffin makes free throw 1 of 2,90,103
431,4,2:51.0,,B. Griffin makes free throw 2 of 2,90,104
432,4,2:43.0,K. Irving makes 2-pt layup from 2 ft,,92,104
433,4,2:35.0,,Personal take foul by D. Theis (drawn by A. Drummond),92,104
434,4,2:35.0,,A. Drummond misses free throw 1 of 2,92,104
435,4,2:35.0,,Offensive rebound by Team,92,104
436,4,2:35.0,,A. Drummond makes free throw 2 of 2,92,105
437,4,2:24.0,M. Smart makes 2-pt layup from 2 ft (assist by K. Irving),,94,105
438,4,2:21.0,,Personal take foul by D. Theis (drawn by A. Drummond),94,105
439,4,2:21.0,,A. Drummond makes free throw 1 of 2,94,106
440,4,2:21.0,,A. Drummond makes free throw 2 of 2,94,107
441,4,2:15.0,D. Theis misses 3-pt jump shot from 23 ft,,94,107
442,4,2:13.0,Offensive rebound by M. Smart,,94,107
443,4,2:13.0,M. Smart misses 2-pt layup from 3 ft,,94,107
444,4,2:13.0,Offensive rebound by Team,,94,107
445,4,2:13.0,Shooting foul by J. Calderón (drawn by J. Tatum),,94,107
446,4,2:13.0,J. Tatum makes free throw 1 of 2,,95,107
447,4,2:13.0,J. Tatum makes free throw 2 of 2,,96,107
448,4,2:00.0,,Turnover by B. Griffin (lost ball; steal by K. Irving),96,107
449,4,1:55.0,K. Irving misses 2-pt layup from 1 ft,,96,107
450,4,1:54.0,Offensive rebound by J. Tatum,,96,107
451,4,1:54.0,J. Tatum makes 2-pt layup at rim,,98,107
452,4,1:34.0,,R. Bullock misses 3-pt jump shot from 24 ft,98,107
453,4,1:30.0,Defensive rebound by M. Smart,,98,107
454,4,1:25.0,J. Tatum misses 2-pt dunk from 2 ft (block by A. Drummond),,98,107
455,4,1:22.0,,Defensive rebound by B. Griffin,98,107
456,4,1:22.0,,Personal foul by K. Irving (drawn by B. Griffin),98,107
457,4,1:22.0,,B. Griffin makes free throw 1 of 2,98,108
458,4,1:22.0,,B. Griffin makes free throw 2 of 2,98,109
459,4,1:21.0,Personal foul by J. Calderón (drawn by M. Smart),,98,109
460,4,1:21.0,M. Smart misses free throw 1 of 2,,98,109
461,4,1:21.0,Offensive rebound by Team,,98,109
462,4,1:21.0,M. Morris enters the game for D. Theis,,98,109
463,4,1:21.0,,R. Jackson enters the game for J. Calderón,98,109
464,4,1:21.0,M. Smart makes free throw 2 of 2,,99,109
465,4,1:07.0,,Turnover by R. Bullock (lost ball; steal by J. Tatum),99,109
466,4,1:06.0,J. Tatum makes 2-pt dunk from 1 ft,,101,109
467,4,0:58.0,,Turnover by B. Griffin (bad pass),101,109
468,4,0:48.0,M. Morris misses 3-pt jump shot from 28 ft,,101,109
469,4,0:45.0,,Defensive rebound by A. Drummond,101,109
470,4,0:42.0,,Personal foul by M. Smart (drawn by R. Jackson),101,109
471,4,0:42.0,,R. Jackson makes free throw 1 of 2,101,110
472,4,0:42.0,,R. Jackson makes free throw 2 of 2,101,111
473,4,0:38.0,K. Irving makes 3-pt jump shot from 26 ft,,104,111
474,4,0:33.0,,Detroit full timeout,104,111
475,4,0:33.0,,Detroit full timeout,104,111
476,4,0:33.0,,L. Kennard enters the game for A. Drummond,104,111
477,4,0:28.0,,Personal foul by M. Morris (drawn by R. Jackson),104,111
478,4,0:28.0,T. Rozier enters the game for M. Morris,,104,111
479,4,0:28.0,,R. Jackson makes free throw 1 of 2,104,112
480,4,0:28.0,,R. Jackson makes free throw 2 of 2,104,113
481,4,0:28.0,Boston full timeout,,104,113
482,4,0:25.0,K. Irving misses 3-pt jump shot from 30 ft,,104,113
483,4,0:21.0,,Defensive rebound by B. Griffin,104,113
