,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
380,4,3:18.0,,H. Barnes misses 2-pt layup from 2 ft (block by L. Aldridge),96,94
381,4,3:15.0,Defensive rebound by D. White,,96,94
382,4,2:57.0,D. White misses 3-pt jump shot from 26 ft,,96,94
383,4,2:55.0,,Defensive rebound by L. Dončić,96,94
384,4,2:39.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by L. Dončić),96,96
385,4,2:19.0,L. Aldridge misses 2-pt jump shot from 6 ft,,96,96
386,4,2:16.0,,Defensive rebound by H. Barnes,96,96
387,4,2:06.0,,H. Barnes misses 3-pt jump shot from 23 ft,96,96
388,4,2:03.0,,Offensive rebound by D. Jordan,96,96
389,4,2:00.0,,W. Matthews misses 3-pt jump shot from 27 ft,96,96
390,4,1:56.0,Defensive rebound by D. Bertāns,,96,96
391,4,1:41.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,99,96
392,4,1:28.0,,L. Dončić misses 3-pt jump shot from 27 ft,99,96
393,4,1:24.0,Defensive rebound by B. Forbes,,99,96
394,4,1:09.0,D. DeRozan misses 2-pt layup from 1 ft,,99,96
395,4,1:08.0,Offensive rebound by L. Aldridge,,99,96
396,4,1:07.0,L. Aldridge makes 2-pt layup at rim,,101,96
397,4,1:07.0,,Dallas full timeout,101,96
398,4,0:55.0,,W. Matthews makes 3-pt jump shot from 32 ft (assist by L. Dončić),101,99
399,4,0:36.0,D. DeRozan makes 2-pt jump shot from 20 ft,,103,99
400,4,0:30.0,,L. Dončić misses 3-pt jump shot from 29 ft,103,99
401,4,0:27.0,,Offensive rebound by M. Kleber,103,99
402,4,0:26.0,,W. Matthews misses 3-pt jump shot from 29 ft,103,99
403,4,0:23.0,Defensive rebound by Team,,103,99
404,4,0:15.0,Personal foul by L. Dončić (drawn by B. Forbes),,103,99
405,4,0:15.0,M. Belinelli enters the game for D. White,,103,99
406,4,0:11.0,Personal take foul by L. Dončić (drawn by M. Belinelli),,103,99
407,4,0:11.0,M. Belinelli makes free throw 1 of 2,,104,99
408,4,0:11.0,D. White enters the game for D. Bertāns,,104,99
409,4,0:11.0,M. Belinelli makes free throw 2 of 2,,105,99
410,4,0:08.0,,Personal foul by D. White (drawn by L. Dončić),105,99
411,4,0:02.0,,L. Dončić makes 2-pt layup from 2 ft,105,101
412,4,0:02.0,San Antonio full timeout,,105,101
