,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
386,4,6:46.0,Defensive rebound by R. Gobert,,98,86
387,4,6:28.0,J. Crowder makes 2-pt layup at rim (assist by R. Rubio),,100,86
388,4,6:28.0,,Dallas full timeout,100,86
389,4,6:17.0,,Personal foul by J. Crowder (drawn by W. Matthews),100,86
390,4,6:17.0,,W. Matthews misses free throw 1 of 2,100,86
391,4,6:17.0,,Offensive rebound by Team,100,86
392,4,6:17.0,,W. Matthews makes free throw 2 of 2,100,87
393,4,5:56.0,D. Mitchell makes 2-pt jump shot from 15 ft,,102,87
394,4,5:46.0,,Personal foul by D. Mitchell (drawn by W. Matthews),102,87
395,4,5:46.0,,W. Matthews makes free throw 1 of 2,102,88
396,4,5:46.0,,W. Matthews makes free throw 2 of 2,102,89
397,4,5:32.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,104,89
398,4,5:05.0,,L. Dončić misses 3-pt jump shot from 26 ft,104,89
399,4,5:02.0,Defensive rebound by R. Gobert,,104,89
400,4,4:50.0,R. Rubio misses 2-pt layup from 2 ft (block by D. Smith),,104,89
401,4,4:48.0,,Defensive rebound by H. Barnes,104,89
402,4,4:45.0,,H. Barnes makes 2-pt layup from 4 ft,104,91
403,4,4:29.0,D. Mitchell misses 2-pt layup from 6 ft,,104,91
404,4,4:28.0,Offensive rebound by R. Gobert,,104,91
405,4,4:28.0,R. Gobert makes 2-pt layup at rim,,106,91
406,4,4:27.0,Shooting foul by L. Dončić (drawn by R. Gobert),,106,91
407,4,4:27.0,R. Gobert misses free throw 1 of 1,,106,91
408,4,4:25.0,,Defensive rebound by L. Dončić,106,91
409,4,4:21.0,,L. Dončić makes 2-pt layup from 1 ft,106,93
410,4,4:21.0,Violation by Team (def goaltending),,106,93
411,4,4:05.0,Turnover by D. Mitchell (lost ball; steal by W. Matthews),,106,93
412,4,4:04.0,,Personal foul by R. Rubio (drawn by D. Jordan),106,93
413,4,4:04.0,,D. Jordan makes free throw 1 of 2,106,94
414,4,4:04.0,,D. Jordan makes free throw 2 of 2,106,95
415,4,3:52.0,Turnover by R. Gobert (lost ball; steal by L. Dončić),,106,95
416,4,3:48.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by L. Dončić),106,98
417,4,3:47.0,Utah full timeout,,106,98
418,4,3:32.0,J. Ingles misses 2-pt layup from 2 ft,,106,98
419,4,3:30.0,,Defensive rebound by D. Jordan,106,98
420,4,3:28.0,,Turnover by D. Smith (traveling),106,98
421,4,3:12.0,R. Gobert misses 2-pt dunk from 1 ft,,106,98
422,4,3:10.0,,Defensive rebound by D. Jordan,106,98
423,4,3:07.0,,D. Smith misses 2-pt layup from 1 ft,106,98
424,4,3:05.0,Defensive rebound by J. Ingles,,106,98
425,4,2:51.0,Shooting foul by D. Jordan (drawn by R. Gobert),,106,98
426,4,2:51.0,R. Gobert makes free throw 1 of 2,,107,98
427,4,2:51.0,R. Gobert makes free throw 2 of 2,,108,98
428,4,2:40.0,,D. Smith makes 3-pt jump shot from 23 ft (assist by H. Barnes),108,101
429,4,2:23.0,J. Ingles misses 2-pt layup from 3 ft,,108,101
430,4,2:23.0,Offensive rebound by R. Gobert,,108,101
431,4,2:23.0,Shooting foul by D. Smith (drawn by R. Gobert),,108,101
432,4,2:23.0,R. Gobert makes free throw 1 of 2,,109,101
433,4,2:23.0,R. Gobert makes free throw 2 of 2,,110,101
434,4,2:08.0,,W. Matthews misses 2-pt layup from 1 ft,110,101
435,4,2:07.0,Defensive rebound by R. Gobert,,110,101
436,4,1:55.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),,113,101
437,4,1:55.0,,Dallas full timeout,113,101
438,4,1:45.0,,Personal foul by J. Crowder (drawn by H. Barnes),113,101
439,4,1:45.0,,H. Barnes misses free throw 1 of 2,113,101
440,4,1:45.0,,Offensive rebound by Team,113,101
441,4,1:45.0,,H. Barnes makes free throw 2 of 2,113,102
442,4,1:27.0,J. Crowder misses 3-pt jump shot from 25 ft,,113,102
443,4,1:24.0,,Defensive rebound by W. Matthews,113,102
444,4,1:21.0,,D. Smith misses 2-pt layup from 7 ft (block by R. Gobert),113,102
445,4,1:20.0,Defensive rebound by Team,,113,102
446,4,1:02.0,D. Mitchell misses 2-pt jump shot from 9 ft,,113,102
447,4,1:00.0,,Defensive rebound by W. Matthews,113,102
448,4,0:56.0,,L. Dončić misses 2-pt layup from 2 ft,113,102
449,4,0:54.0,Defensive rebound by J. Ingles,,113,102
450,4,0:37.0,J. Crowder misses 3-pt jump shot from 25 ft,,113,102
451,4,0:34.0,,Defensive rebound by L. Dončić,113,102
452,4,0:27.0,,W. Matthews misses 3-pt jump shot from 26 ft,113,102
453,4,0:25.0,,Offensive rebound by D. Jordan,113,102
454,4,0:22.0,,H. Barnes misses 3-pt jump shot from 25 ft,113,102
455,4,0:21.0,,Offensive rebound by D. Jordan,113,102
456,4,0:21.0,,D. Jordan makes 2-pt dunk from 1 ft,113,104
457,4,0:21.0,Utah full timeout,,113,104
