,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
385,4,8:07.0,T. Harris misses 2-pt layup from 7 ft,,95,96
386,4,8:05.0,,Defensive rebound by J. Lamb,95,96
387,4,7:58.0,,Turnover by J. Lamb (lost ball; steal by J. Bolden),95,96
388,4,7:53.0,J. Butler misses 3-pt jump shot from 23 ft,,95,96
389,4,7:50.0,,Defensive rebound by K. Walker,95,96
390,4,7:48.0,,K. Walker makes 2-pt layup from 1 ft,95,98
391,4,7:48.0,Philadelphia full timeout,,95,98
392,4,7:48.0,,N. Batum enters the game for F. Kaminsky,95,98
393,4,7:48.0,,M. Bridges enters the game for J. Lamb,95,98
394,4,7:25.0,J. Butler misses 2-pt jump shot from 18 ft,,95,98
395,4,7:22.0,,Defensive rebound by K. Walker,95,98
396,4,7:21.0,,Turnover by M. Williams (step out of bounds),95,98
397,4,7:21.0,J. Ennis enters the game for J. Bolden,,95,98
398,4,7:21.0,M. Scott enters the game for J. Redick,,95,98
399,4,7:04.0,J. Ennis makes 2-pt layup from 3 ft (assist by T. Harris),,97,98
400,4,6:44.0,,M. Bridges misses 2-pt layup from 2 ft,97,98
401,4,6:41.0,Defensive rebound by J. Butler,,97,98
402,4,6:31.0,T. Harris misses 2-pt jump shot from 11 ft,,97,98
403,4,6:28.0,,Defensive rebound by M. Bridges,97,98
404,4,6:17.0,,K. Walker makes 2-pt jump shot from 16 ft,97,100
405,4,5:48.0,J. Ennis makes 3-pt jump shot from 26 ft (assist by J. Butler),,100,100
406,4,5:46.0,,Charlotte full timeout,100,100
407,4,5:46.0,,F. Kaminsky enters the game for N. Batum,100,100
408,4,5:46.0,,J. Lamb enters the game for M. Williams,100,100
409,4,5:32.0,,D. Bacon makes 2-pt layup from 1 ft,100,102
410,4,5:32.0,,Shooting foul by J. Ennis (drawn by D. Bacon),100,102
411,4,5:32.0,,D. Bacon misses free throw 1 of 1,100,102
412,4,5:23.0,Defensive rebound by T. Harris,,100,102
413,4,5:20.0,T. Harris makes 2-pt dunk from 1 ft (assist by J. Butler),,102,102
414,4,5:04.0,,Shooting foul by M. Scott (drawn by D. Bacon),102,102
415,4,5:04.0,J. Redick enters the game for M. Scott,,102,102
416,4,5:04.0,,D. Bacon makes free throw 1 of 2,102,103
417,4,5:04.0,,D. Bacon misses free throw 2 of 2,102,103
418,4,4:59.0,Defensive rebound by J. Redick,,102,103
419,4,4:54.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),,105,103
420,4,4:52.0,,Charlotte full timeout,105,103
421,4,4:52.0,,N. Batum enters the game for M. Bridges,105,103
422,4,4:29.0,,K. Walker misses 2-pt jump shot from 15 ft (block by J. Ennis),105,103
423,4,4:25.0,Defensive rebound by T. Harris,,105,103
424,4,4:10.0,J. Butler misses 2-pt jump shot from 19 ft,,105,103
425,4,4:07.0,,Defensive rebound by D. Bacon,105,103
426,4,4:00.0,,Offensive foul by F. Kaminsky (drawn by J. Redick),105,103
427,4,4:00.0,,Turnover by F. Kaminsky (offensive foul),105,103
428,4,3:49.0,J. Butler makes 2-pt layup from 3 ft,,107,103
429,4,3:38.0,,Personal foul by J. Ennis (drawn by K. Walker),107,103
430,4,3:25.0,,Shooting foul by J. Butler (drawn by F. Kaminsky),107,103
431,4,3:25.0,,F. Kaminsky makes free throw 1 of 2,107,104
432,4,3:25.0,Philadelphia full timeout,,107,104
433,4,3:25.0,,F. Kaminsky misses free throw 2 of 2,107,104
434,4,3:22.0,Defensive rebound by B. Simmons,,107,104
435,4,3:06.0,J. Butler misses 2-pt layup from 5 ft (block by F. Kaminsky),,107,104
436,4,3:06.0,Offensive rebound by Team,,107,104
437,4,3:05.0,Personal foul by F. Kaminsky (drawn by J. Butler),,107,104
438,4,2:58.0,T. Harris misses 3-pt jump shot from 29 ft,,107,104
439,4,2:54.0,,Defensive rebound by J. Lamb,107,104
440,4,2:46.0,,D. Bacon makes 2-pt layup from 2 ft (assist by J. Lamb),107,106
441,4,2:33.0,J. Redick misses 3-pt jump shot from 26 ft,,107,106
442,4,2:30.0,,Defensive rebound by J. Lamb,107,106
443,4,2:25.0,,D. Bacon misses 2-pt layup from 2 ft,107,106
444,4,2:22.0,,Offensive rebound by N. Batum,107,106
445,4,2:19.0,,K. Walker misses 3-pt jump shot from 25 ft,107,106
446,4,2:17.0,Defensive rebound by J. Redick,,107,106
447,4,2:01.0,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Butler),,109,106
448,4,1:45.0,,J. Lamb makes 3-pt jump shot from 24 ft (assist by K. Walker),109,109
449,4,1:26.0,J. Butler makes 3-pt jump shot from 27 ft,,112,109
450,4,1:11.0,,Shooting foul by J. Ennis (drawn by J. Lamb),112,109
451,4,1:11.0,,J. Lamb makes free throw 1 of 2,112,110
452,4,1:11.0,,M. Bridges enters the game for F. Kaminsky,112,110
453,4,1:11.0,,J. Lamb makes free throw 2 of 2,112,111
454,4,1:00.0,J. Redick misses 2-pt jump shot from 17 ft,,112,111
455,4,0:58.0,,Defensive rebound by D. Bacon,112,111
456,4,0:50.0,,M. Bridges misses 3-pt jump shot from 23 ft,112,111
457,4,0:47.0,Defensive rebound by B. Simmons,,112,111
458,4,0:33.0,J. Butler misses 3-pt jump shot from 26 ft,,112,111
459,4,0:28.0,Offensive rebound by T. Harris,,112,111
460,4,0:18.0,J. Ennis makes 3-pt jump shot from 24 ft (assist by J. Butler),,115,111
461,4,0:18.0,,Charlotte full timeout,115,111
462,4,0:18.0,T. McConnell enters the game for J. Redick,,115,111
463,4,0:18.0,,F. Kaminsky enters the game for M. Bridges,115,111
464,4,0:12.0,,Shooting foul by J. Ennis (drawn by J. Lamb),115,111
465,4,0:12.0,,J. Lamb makes free throw 1 of 3,115,112
466,4,0:12.0,,J. Lamb makes free throw 2 of 3,115,113
467,4,0:12.0,J. Redick enters the game for T. McConnell,,115,113
468,4,0:12.0,,B. Biyombo enters the game for F. Kaminsky,115,113
469,4,0:12.0,,J. Lamb makes free throw 3 of 3,115,114
470,4,0:12.0,Philadelphia full timeout,,115,114
471,4,0:10.0,Personal foul by N. Batum (drawn by J. Butler),,115,114
472,4,0:08.0,Personal take foul by B. Biyombo (drawn by T. Harris),,115,114
473,4,0:08.0,T. Harris misses free throw 1 of 2,,115,114
474,4,0:08.0,Offensive rebound by Team,,115,114
475,4,0:08.0,,F. Kaminsky enters the game for D. Bacon,115,114
476,4,0:08.0,T. Harris makes free throw 2 of 2,,116,114
477,4,0:08.0,,Charlotte full timeout,116,114
478,4,0:08.0,T. McConnell enters the game for J. Redick,,116,114
479,4,0:08.0,,D. Bacon enters the game for B. Biyombo,116,114
480,4,0:02.0,,J. Lamb misses 2-pt layup from 4 ft,116,114
481,4,0:00.0,,Offensive rebound by N. Batum,116,114
482,4,0:00.0,,N. Batum misses 2-pt layup at rim,116,114
483,4,0:00.0,Defensive rebound by T. Harris,,116,114
484,4,0:00.0,Personal take foul by F. Kaminsky (drawn by T. Harris),,116,114
485,4,0:00.0,T. Harris makes free throw 1 of 2,,117,114
486,4,0:00.0,T. Harris makes free throw 2 of 2,,118,114
487,4,0:00.0,,K. Walker misses 3-pt jump shot from 75 ft,118,114
488,4,0:00.0,,Offensive rebound by Team,118,114
