,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
387,4,11:28.0,J. Collins misses 2-pt layup from 3 ft (block by N. Batum),,75,86
388,4,11:25.0,,Defensive rebound by F. Kaminsky,75,86
389,4,11:14.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,75,86
390,4,11:10.0,Defensive rebound by T. Prince,,75,86
391,4,11:06.0,Personal foul by M. Bridges (drawn by J. Collins),,75,86
392,4,11:00.0,T. Young misses 2-pt layup from 2 ft,,75,86
393,4,10:58.0,,Defensive rebound by F. Kaminsky,75,86
394,4,10:42.0,,M. Bridges misses 3-pt jump shot from 26 ft,75,86
395,4,10:39.0,Defensive rebound by D. Dedmon,,75,86
396,4,10:33.0,D. Dedmon misses 3-pt jump shot from 26 ft,,75,86
397,4,10:31.0,,Defensive rebound by N. Batum,75,86
398,4,10:18.0,,M. Bridges misses 2-pt layup from 2 ft (block by T. Prince),75,86
399,4,10:15.0,Defensive rebound by T. Prince,,75,86
400,4,10:06.0,Turnover by T. Young (bad pass; steal by M. Bridges),,75,86
401,4,10:00.0,,T. Parker makes 2-pt layup from 2 ft,75,88
402,4,10:00.0,Atlanta full timeout,,75,88
403,4,9:45.0,D. Dedmon makes 2-pt layup from 2 ft (assist by J. Collins),,77,88
404,4,9:33.0,,T. Parker misses 2-pt jump shot from 19 ft,77,88
405,4,9:28.0,Defensive rebound by D. Dedmon,,77,88
406,4,9:24.0,Turnover by T. Young (bad pass; steal by N. Batum),,77,88
407,4,9:17.0,,T. Parker makes 2-pt layup from 1 ft,77,90
408,4,8:59.0,D. Dedmon makes 2-pt layup from 2 ft (assist by J. Collins),,79,90
409,4,8:40.0,,J. Lamb makes 2-pt dunk from 2 ft (assist by T. Parker),79,92
410,4,8:22.0,T. Prince misses 3-pt jump shot from 26 ft,,79,92
411,4,8:19.0,,Defensive rebound by F. Kaminsky,79,92
412,4,8:02.0,,F. Kaminsky misses 2-pt layup from 3 ft,79,92
413,4,7:59.0,Defensive rebound by J. Collins,,79,92
414,4,7:52.0,J. Collins misses 2-pt jump shot from 8 ft,,79,92
415,4,7:50.0,,Defensive rebound by F. Kaminsky,79,92
416,4,7:49.0,,Turnover by F. Kaminsky (lost ball; steal by J. Collins),79,92
417,4,7:45.0,D. Dedmon misses 2-pt layup from 2 ft,,79,92
418,4,7:41.0,,Defensive rebound by M. Bridges,79,92
419,4,7:40.0,,T. Parker misses 2-pt layup from 2 ft (block by T. Young),79,92
420,4,7:40.0,Defensive rebound by T. Young,,79,92
421,4,7:40.0,,M. Kidd-Gilchrist enters the game for M. Bridges,79,92
422,4,7:20.0,Turnover by K. Huerter (bad pass; steal by M. Kidd-Gilchrist),,79,92
423,4,7:17.0,,N. Batum makes 2-pt dunk from 1 ft,79,94
424,4,7:02.0,T. Young makes 2-pt jump shot from 3 ft,,81,94
425,4,6:46.0,,F. Kaminsky misses 2-pt layup from 2 ft,81,94
426,4,6:43.0,Defensive rebound by K. Huerter,,81,94
427,4,6:38.0,Offensive foul by T. Prince (drawn by M. Kidd-Gilchrist),,81,94
428,4,6:38.0,Turnover by T. Prince (offensive foul),,81,94
429,4,6:38.0,K. Bazemore enters the game for D. Dedmon,,81,94
430,4,6:38.0,O. Spellman enters the game for K. Huerter,,81,94
431,4,6:38.0,,K. Walker enters the game for F. Kaminsky,81,94
432,4,6:38.0,,C. Zeller enters the game for T. Parker,81,94
433,4,6:17.0,,C. Zeller makes 2-pt jump shot from 2 ft (assist by K. Walker),81,96
434,4,6:05.0,T. Young misses 3-pt jump shot from 29 ft,,81,96
435,4,6:01.0,,Defensive rebound by J. Lamb,81,96
436,4,5:52.0,,K. Walker makes 2-pt jump shot from 23 ft,81,98
437,4,5:52.0,Atlanta full timeout,,81,98
438,4,5:52.0,J. Anderson enters the game for J. Collins,,81,98
439,4,5:52.0,D. Bembry enters the game for T. Prince,,81,98
440,4,5:52.0,K. Huerter enters the game for T. Young,,81,98
441,4,5:31.0,Personal foul by K. Walker (drawn by K. Bazemore),,81,98
442,4,5:26.0,Shooting foul by J. Lamb (drawn by K. Bazemore),,81,98
443,4,5:26.0,K. Bazemore misses free throw 1 of 2,,81,98
444,4,5:26.0,Offensive rebound by Team,,81,98
445,4,5:26.0,K. Bazemore makes free throw 2 of 2,,82,98
446,4,5:23.0,,Personal foul by D. Bembry (drawn by K. Walker),82,98
447,4,5:07.0,,N. Batum misses 3-pt jump shot from 26 ft,82,98
448,4,5:03.0,Defensive rebound by J. Anderson,,82,98
449,4,4:57.0,D. Bembry makes 2-pt layup from 2 ft (assist by J. Anderson),,84,98
450,4,4:40.0,,Shooting foul by O. Spellman (drawn by J. Lamb),84,98
451,4,4:40.0,,J. Lamb makes free throw 1 of 2,84,99
452,4,4:40.0,,J. Lamb makes free throw 2 of 2,84,100
453,4,4:24.0,Turnover by K. Bazemore (bad pass; steal by N. Batum),,84,100
454,4,4:18.0,,J. Lamb makes 3-pt jump shot from 23 ft (assist by N. Batum),84,103
455,4,4:01.0,Personal foul by K. Walker (drawn by O. Spellman),,84,103
456,4,4:01.0,O. Spellman makes free throw 1 of 2,,85,103
457,4,4:01.0,D. Hamilton enters the game for K. Bazemore,,85,103
458,4,4:01.0,,T. Parker enters the game for J. Lamb,85,103
459,4,4:01.0,O. Spellman makes free throw 2 of 2,,86,103
460,4,3:38.0,,Shooting foul by J. Anderson (drawn by N. Batum),86,103
461,4,3:38.0,,N. Batum makes free throw 1 of 2,86,104
462,4,3:38.0,M. Plumlee enters the game for O. Spellman,,86,104
463,4,3:38.0,,N. Batum misses free throw 2 of 2,86,104
464,4,3:35.0,Defensive rebound by M. Plumlee,,86,104
465,4,3:27.0,K. Huerter misses 2-pt jump shot from 8 ft,,86,104
466,4,3:21.0,Offensive rebound by J. Anderson,,86,104
467,4,3:21.0,J. Anderson makes 2-pt dunk from 1 ft,,88,104
468,4,3:00.0,,N. Batum misses 3-pt jump shot from 23 ft,88,104
469,4,2:57.0,Defensive rebound by D. Bembry,,88,104
470,4,2:50.0,Turnover by D. Bembry (bad pass; steal by M. Kidd-Gilchrist),,88,104
471,4,2:37.0,,K. Walker misses 3-pt jump shot from 25 ft,88,104
472,4,2:36.0,Defensive rebound by Team,,88,104
473,4,2:24.0,J. Anderson misses 2-pt layup from 4 ft,,88,104
474,4,2:21.0,,Defensive rebound by K. Walker,88,104
475,4,2:04.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,88,104
476,4,2:02.0,Defensive rebound by K. Huerter,,88,104
477,4,2:00.0,K. Huerter misses 3-pt jump shot from 26 ft,,88,104
478,4,1:52.0,Offensive rebound by J. Anderson,,88,104
479,4,1:52.0,J. Anderson misses 2-pt layup from 1 ft,,88,104
480,4,1:51.0,,Defensive rebound by M. Kidd-Gilchrist,88,104
481,4,1:51.0,,D. Bacon enters the game for N. Batum,88,104
482,4,1:51.0,,M. Bridges enters the game for T. Parker,88,104
483,4,1:51.0,,D. Graham enters the game for K. Walker,88,104
484,4,1:51.0,,W. Hernangómez enters the game for C. Zeller,88,104
485,4,1:41.0,,Violation by Team (delay of game),88,104
486,4,1:34.0,,M. Bridges misses 3-pt jump shot from 30 ft,88,104
487,4,1:30.0,Defensive rebound by D. Bembry,,88,104
488,4,1:21.0,D. Hamilton misses 2-pt layup from 3 ft,,88,104
489,4,1:19.0,,Defensive rebound by W. Hernangómez,88,104
490,4,1:14.0,,D. Graham makes 2-pt layup from 1 ft,88,106
491,4,1:00.0,D. Hamilton makes 2-pt layup from 1 ft,,90,106
492,4,0:45.0,,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft (assist by D. Bacon),90,108
493,4,0:34.0,J. Anderson makes 2-pt layup from 2 ft (assist by D. Hamilton),,92,108
494,4,0:19.0,,Turnover by D. Graham (lost ball; steal by J. Anderson),92,108
495,4,0:18.0,J. Anderson makes 2-pt dunk from 1 ft (assist by K. Huerter),,94,108
