,QUARTER,TIME_REMAINING,INDIANA_ACTION,GOLDEN STATE_ACTION,INDIANA_SCORE,GOLDEN STATE_SCORE
384,4,5:37.0,Offensive foul by A. Holiday (drawn by A. Bogut),,69,103
385,4,5:37.0,Turnover by A. Holiday (offensive foul),,69,103
386,4,5:29.0,,J. Jerebko misses 3-pt jump shot from 26 ft,69,103
387,4,5:24.0,Defensive rebound by K. O'Quinn,,69,103
388,4,5:22.0,D. McDermott makes 2-pt dunk from 1 ft (assist by K. O'Quinn),,71,103
389,4,5:04.0,,Shooting foul by D. McDermott (drawn by J. Jerebko),71,103
390,4,5:04.0,,Offensive rebound by Team,71,103
391,4,5:04.0,,J. Jerebko misses free throw 1 of 2,71,103
392,4,5:04.0,,J. Jerebko misses free throw 2 of 2,71,103
393,4,4:59.0,,A. Bogut misses 2-pt layup at rim,71,103
394,4,4:59.0,,Offensive rebound by A. Bogut,71,103
395,4,4:57.0,,Offensive rebound by A. Bogut,71,103
396,4,4:57.0,,A. Bogut misses 2-pt layup from 2 ft,71,103
397,4,4:57.0,,Offensive rebound by A. Bogut,71,103
398,4,4:57.0,,A. Bogut misses 2-pt layup from 3 ft,71,103
399,4,4:57.0,Defensive rebound by D. McDermott,,71,103
400,4,4:57.0,Personal foul by J. Jerebko (drawn by T. Evans),,71,103
401,4,4:46.0,D. McDermott makes 2-pt jump shot from 11 ft (assist by K. O'Quinn),,73,103
402,4,4:36.0,,J. Bell makes 2-pt jump shot from 12 ft,73,105
403,4,4:23.0,T. Evans makes 2-pt jump shot from 21 ft,,75,105
404,4,4:09.0,,Personal foul by A. Holiday (drawn by A. Bogut),75,105
405,4,4:09.0,,A. Bogut makes free throw 1 of 2,75,106
406,4,4:09.0,,A. Bogut makes free throw 2 of 2,75,107
407,4,3:55.0,Shooting foul by A. Bogut (drawn by T. Leaf),,75,107
408,4,3:55.0,Offensive rebound by Team,,75,107
409,4,3:55.0,T. Leaf misses free throw 1 of 2,,75,107
410,4,3:55.0,T. Leaf misses free throw 2 of 2,,75,107
411,4,3:54.0,,Defensive rebound by A. Bogut,75,107
412,4,3:43.0,,Turnover by J. Jerebko (bad pass; steal by K. O'Quinn),75,107
413,4,3:37.0,T. Evans misses 2-pt layup from 3 ft (block by J. Bell),,75,107
414,4,3:36.0,Offensive rebound by Team,,75,107
415,4,3:34.0,Turnover by K. O'Quinn (bad pass),,75,107
416,4,3:20.0,,A. Bogut makes 2-pt jump shot from 10 ft,75,109
417,4,3:08.0,T. Evans makes 2-pt layup from 3 ft,,77,109
418,4,3:08.0,Shooting foul by A. McKinnie (drawn by T. Evans),,77,109
419,4,3:08.0,T. Evans makes free throw 1 of 1,,78,109
420,4,2:49.0,,A. Bogut misses 2-pt hook shot from 9 ft,78,109
421,4,2:48.0,Defensive rebound by T. Evans,,78,109
422,4,2:38.0,D. McDermott makes 2-pt layup from 2 ft (assist by K. O'Quinn),,80,109
423,4,2:25.0,,Q. Cook misses 2-pt layup from 2 ft,80,109
424,4,2:24.0,Defensive rebound by T. Evans,,80,109
425,4,2:18.0,Turnover by T. Evans (bad pass),,80,109
426,4,2:18.0,,Golden State full timeout,80,109
427,4,1:55.0,,A. Bogut misses 2-pt hook shot from 17 ft,80,109
428,4,1:54.0,,Offensive rebound by Team,80,109
429,4,1:54.0,,Turnover by Team (shot clock),80,109
430,4,1:29.0,T. Evans misses 2-pt jump shot from 6 ft,,80,109
431,4,1:25.0,Offensive rebound by T. Leaf,,80,109
432,4,1:25.0,T. Leaf makes 2-pt layup from 1 ft,,82,109
433,4,1:20.0,,A. Bogut misses 2-pt jump shot from 11 ft (block by K. O'Quinn),82,109
434,4,1:18.0,Defensive rebound by K. O'Quinn,,82,109
435,4,1:10.0,T. Evans makes 2-pt layup from 2 ft,,84,109
436,4,0:54.0,,Q. Cook misses 3-pt jump shot from 23 ft,84,109
437,4,0:50.0,Defensive rebound by K. O'Quinn,,84,109
438,4,0:41.0,A. Holiday makes 2-pt jump shot from 12 ft,,86,109
439,4,0:33.0,,A. McKinnie makes 3-pt jump shot from 23 ft (assist by J. Jerebko),86,112
440,4,0:23.0,A. Holiday makes 3-pt jump shot from 28 ft (assist by K. O'Quinn),,89,112
