,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHARLOTTE_ACTION,OKLAHOMA CITY_SCORE,CHARLOTTE_SCORE
384,4,11:30.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by T. Parker),75,80
385,4,11:23.0,Shooting foul by M. Monk (drawn by D. Schröder),,75,80
386,4,11:23.0,D. Schröder makes free throw 1 of 2,,76,80
387,4,11:23.0,D. Schröder makes free throw 2 of 2,,77,80
388,4,11:13.0,,M. Monk misses 3-pt jump shot from 25 ft,77,80
389,4,11:10.0,Defensive rebound by J. Grant,,77,80
390,4,11:03.0,D. Schröder misses 2-pt layup from 1 ft,,77,80
391,4,10:57.0,Offensive rebound by H. Diallo,,77,80
392,4,10:57.0,H. Diallo makes 2-pt layup from 1 ft,,79,80
393,4,10:39.0,,T. Parker makes 2-pt jump shot from 7 ft,79,82
394,4,10:18.0,D. Schröder misses 3-pt jump shot from 25 ft,,79,82
395,4,10:15.0,,Defensive rebound by N. Batum,79,82
396,4,10:11.0,,Offensive foul by M. Williams (drawn by Á. Abrines),79,82
397,4,10:11.0,,Turnover by M. Williams (offensive foul),79,82
398,4,9:59.0,J. Grant makes 2-pt dunk from 1 ft (assist by D. Schröder),,81,82
399,4,9:40.0,,M. Monk makes 2-pt jump shot from 7 ft (assist by N. Batum),81,84
400,4,9:21.0,D. Schröder makes 2-pt layup from 1 ft,,83,84
401,4,8:54.0,,M. Williams makes 2-pt jump shot from 7 ft (assist by T. Parker),83,86
402,4,8:42.0,D. Schröder misses 3-pt jump shot from 28 ft,,83,86
403,4,8:39.0,,Defensive rebound by M. Bridges,83,86
404,4,8:33.0,,T. Parker makes 2-pt layup from 1 ft,83,88
405,4,8:33.0,Oklahoma City full timeout,,83,88
406,4,8:33.0,P. George enters the game for Á. Abrines,,83,88
407,4,8:33.0,R. Westbrook enters the game for D. Schröder,,83,88
408,4,8:27.0,Personal foul by N. Batum (drawn by P. George),,83,88
409,4,8:15.0,H. Diallo misses 3-pt jump shot from 24 ft,,83,88
410,4,8:11.0,,Defensive rebound by M. Bridges,83,88
411,4,8:04.0,,T. Parker misses 2-pt jump shot from 8 ft,83,88
412,4,8:00.0,Defensive rebound by T. Ferguson,,83,88
413,4,7:53.0,J. Grant makes 3-pt jump shot from 23 ft (assist by T. Ferguson),,86,88
414,4,7:36.0,,Turnover by N. Batum (lost ball; steal by P. George),86,88
415,4,7:32.0,H. Diallo makes 2-pt dunk from 1 ft,,88,88
416,4,7:09.0,,T. Parker misses 2-pt jump shot from 13 ft,88,88
417,4,7:09.0,,Offensive rebound by T. Parker,88,88
418,4,7:09.0,,Shooting foul by T. Ferguson (drawn by T. Parker),88,88
419,4,7:09.0,,T. Parker makes free throw 1 of 2,88,89
420,4,7:09.0,Á. Abrines enters the game for T. Ferguson,,88,89
421,4,7:09.0,S. Adams enters the game for J. Grant,,88,89
422,4,7:09.0,,M. Kidd-Gilchrist enters the game for M. Bridges,88,89
423,4,7:09.0,,C. Zeller enters the game for M. Williams,88,89
424,4,7:09.0,,T. Parker makes free throw 2 of 2,88,90
425,4,6:54.0,P. George misses 2-pt jump shot from 18 ft,,88,90
426,4,6:52.0,Offensive rebound by S. Adams,,88,90
427,4,6:48.0,R. Westbrook makes 2-pt jump shot from 19 ft,,90,90
428,4,6:31.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by N. Batum),90,93
429,4,6:13.0,R. Westbrook makes 2-pt jump shot from 13 ft,,92,93
430,4,5:47.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 23 ft,92,93
431,4,5:45.0,Defensive rebound by R. Westbrook,,92,93
432,4,5:45.0,Personal take foul by T. Parker (drawn by R. Westbrook),,92,93
433,4,5:45.0,D. Schröder enters the game for H. Diallo,,92,93
434,4,5:45.0,,J. Lamb enters the game for N. Batum,92,93
435,4,5:45.0,,K. Walker enters the game for T. Parker,92,93
436,4,5:31.0,D. Schröder makes 2-pt layup from 1 ft (assist by R. Westbrook),,94,93
437,4,5:13.0,,M. Monk misses 3-pt jump shot from 26 ft,94,93
438,4,5:09.0,Defensive rebound by Á. Abrines,,94,93
439,4,4:57.0,R. Westbrook makes 2-pt jump shot from 17 ft,,96,93
440,4,4:37.0,,J. Lamb misses 3-pt jump shot from 26 ft,96,93
441,4,4:34.0,Defensive rebound by Á. Abrines,,96,93
442,4,4:26.0,P. George misses 3-pt jump shot from 28 ft,,96,93
443,4,4:23.0,,Defensive rebound by M. Kidd-Gilchrist,96,93
444,4,4:21.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,96,95
445,4,4:21.0,,Shooting foul by Á. Abrines (drawn by M. Kidd-Gilchrist),96,95
446,4,4:21.0,,M. Kidd-Gilchrist makes free throw 1 of 1,96,96
447,4,4:05.0,R. Westbrook misses 2-pt jump shot from 18 ft,,96,96
448,4,4:01.0,Offensive rebound by S. Adams,,96,96
449,4,3:57.0,Á. Abrines misses 3-pt jump shot from 25 ft,,96,96
450,4,3:57.0,Offensive rebound by Team,,96,96
451,4,3:57.0,,Loose ball foul by K. Walker (drawn by S. Adams),96,96
452,4,3:57.0,,N. Batum enters the game for M. Monk,96,96
453,4,3:49.0,R. Westbrook makes 2-pt layup from 1 ft,,98,96
454,4,3:49.0,Shooting foul by N. Batum (drawn by R. Westbrook),,98,96
455,4,3:49.0,R. Westbrook makes free throw 1 of 1,,99,96
456,4,3:27.0,,K. Walker misses 2-pt jump shot from 8 ft,99,96
457,4,3:25.0,Defensive rebound by P. George,,99,96
458,4,3:14.0,Á. Abrines misses 3-pt jump shot from 28 ft,,99,96
459,4,3:09.0,Offensive rebound by S. Adams,,99,96
460,4,3:09.0,S. Adams misses 2-pt layup from 3 ft,,99,96
461,4,3:08.0,,Defensive rebound by N. Batum,99,96
462,4,2:49.0,,Shooting foul by D. Schröder (drawn by J. Lamb),99,96
463,4,2:49.0,,Charlotte full timeout,99,96
464,4,2:49.0,,J. Lamb makes free throw 1 of 2,99,97
465,4,2:49.0,,J. Lamb makes free throw 2 of 2,99,98
466,4,2:35.0,Á. Abrines misses 2-pt layup from 2 ft,,99,98
467,4,2:35.0,Offensive rebound by Team,,99,98
468,4,2:33.0,Shooting foul by M. Kidd-Gilchrist (drawn by P. George),,99,98
469,4,2:33.0,P. George makes free throw 1 of 2,,100,98
470,4,2:33.0,,T. Parker enters the game for M. Kidd-Gilchrist,100,98
471,4,2:33.0,P. George makes free throw 2 of 2,,101,98
472,4,2:12.0,,Turnover by C. Zeller (bad pass; steal by P. George),101,98
473,4,2:07.0,D. Schröder misses 2-pt layup from 2 ft (block by C. Zeller),,101,98
474,4,2:04.0,,Defensive rebound by N. Batum,101,98
475,4,2:00.0,,K. Walker misses 2-pt layup from 2 ft (block by P. George),101,98
476,4,1:57.0,,Offensive rebound by K. Walker,101,98
477,4,1:57.0,,Shooting foul by P. George (drawn by K. Walker),101,98
478,4,1:57.0,,K. Walker makes free throw 1 of 2,101,99
479,4,1:57.0,,M. Kidd-Gilchrist enters the game for T. Parker,101,99
480,4,1:57.0,,K. Walker makes free throw 2 of 2,101,100
481,4,1:43.0,Á. Abrines makes 2-pt jump shot from 20 ft (assist by R. Westbrook),,103,100
482,4,1:27.0,,K. Walker makes 2-pt jump shot from 20 ft,103,102
483,4,1:12.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,106,102
484,4,0:53.0,,K. Walker misses 3-pt jump shot from 26 ft,106,102
485,4,0:51.0,Defensive rebound by R. Westbrook,,106,102
486,4,0:35.0,R. Westbrook makes 2-pt layup from 1 ft,,108,102
487,4,0:35.0,,Charlotte full timeout,108,102
488,4,0:35.0,T. Ferguson enters the game for Á. Abrines,,108,102
489,4,0:35.0,J. Grant enters the game for S. Adams,,108,102
490,4,0:35.0,,M. Monk enters the game for M. Kidd-Gilchrist,108,102
491,4,0:28.0,,M. Monk misses 3-pt jump shot from 23 ft,108,102
492,4,0:25.0,Defensive rebound by D. Schröder,,108,102
493,4,0:25.0,Personal foul by C. Zeller (drawn by D. Schröder),,108,102
494,4,0:25.0,D. Schröder misses free throw 1 of 2,,108,102
495,4,0:25.0,Offensive rebound by Team,,108,102
496,4,0:25.0,S. Adams enters the game for J. Grant,,108,102
497,4,0:25.0,D. Schröder misses free throw 2 of 2,,108,102
498,4,0:22.0,,Defensive rebound by J. Lamb,108,102
499,4,0:17.0,,K. Walker makes 2-pt layup from 1 ft,108,104
500,4,0:13.0,R. Westbrook makes 2-pt dunk from 1 ft (assist by D. Schröder),,110,104
501,4,0:07.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by K. Walker),110,107
502,4,0:05.0,Personal foul by N. Batum (drawn by P. George),,110,107
503,4,0:05.0,P. George makes free throw 1 of 2,,111,107
504,4,0:05.0,P. George misses free throw 2 of 2,,111,107
505,4,0:02.0,,Defensive rebound by K. Walker,111,107
506,4,0:00.0,,Turnover by K. Walker (lost ball; steal by P. George),111,107
