,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
388,4,4:31.0,M. Conley misses 2-pt layup from 2 ft,,95,93
389,4,4:29.0,,Defensive rebound by R. Anderson,95,93
390,4,4:25.0,,R. Anderson misses 3-pt jump shot from 27 ft,95,93
391,4,4:19.0,Defensive rebound by M. Gasol,,95,93
392,4,4:14.0,Memphis full timeout,,95,93
393,4,4:14.0,,T. Ariza enters the game for R. Anderson,95,93
394,4,4:03.0,Turnover by M. Conley (bad pass; steal by M. Bridges),,95,93
395,4,3:45.0,,Turnover by T. Ariza (bad pass; steal by S. Mack),95,93
396,4,3:27.0,M. Conley misses 2-pt layup at rim,,95,93
397,4,3:24.0,,Defensive rebound by I. Canaan,95,93
398,4,3:12.0,,D. Booker misses 3-pt jump shot from 26 ft,95,93
399,4,3:10.0,,Offensive rebound by Team,95,93
400,4,3:10.0,Loose ball foul by M. Gasol (drawn by D. Ayton),,95,93
401,4,3:10.0,,D. Ayton makes free throw 1 of 2,95,94
402,4,3:10.0,,D. Ayton makes free throw 2 of 2,95,95
403,4,2:50.0,S. Mack makes 3-pt jump shot from 24 ft (assist by M. Conley),,98,95
404,4,2:27.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Booker),98,98
405,4,1:59.0,M. Conley misses 2-pt layup from 1 ft,,98,98
406,4,1:59.0,,Defensive rebound by T. Ariza,98,98
407,4,1:52.0,,T. Ariza misses 3-pt jump shot from 25 ft,98,98
408,4,1:48.0,Defensive rebound by G. Temple,,98,98
409,4,1:32.0,M. Gasol misses 3-pt jump shot from 26 ft,,98,98
410,4,1:29.0,,Defensive rebound by T. Ariza,98,98
411,4,1:15.0,,D. Booker misses 2-pt jump shot from 1 ft,98,98
412,4,1:14.0,Defensive rebound by G. Temple,,98,98
413,4,0:54.0,M. Conley misses 3-pt jump shot from 23 ft,,98,98
414,4,0:52.0,,Defensive rebound by D. Ayton,98,98
415,4,0:51.0,,Phoenix full timeout,98,98
416,4,0:29.0,,D. Booker makes 2-pt jump shot from 20 ft,98,100
417,4,0:29.0,Memphis full timeout,,98,100
418,4,0:29.0,K. Anderson enters the game for D. Brooks,,98,100
419,4,0:25.0,M. Conley makes 2-pt jump shot from 9 ft,,100,100
420,4,0:02.0,,D. Booker makes 2-pt jump shot from 17 ft,100,102
421,4,0:01.0,Memphis full timeout,,100,102
422,4,0:01.0,J. Jackson enters the game for K. Anderson,,100,102
423,4,0:00.0,M. Conley misses 3-pt jump shot from 30 ft,,100,102
424,4,0:00.0,Offensive rebound by Team,,100,102
