,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW ORLEANS_ACTION,MIAMI_SCORE,NEW ORLEANS_SCORE
387,4,7:04.0,Turnover by B. Adebayo (offensive foul),,89,78
388,4,6:51.0,,D. Miller misses 3-pt jump shot from 23 ft,89,78
389,4,6:49.0,Defensive rebound by Team,,89,78
390,4,6:49.0,,Loose ball foul by J. Randle (drawn by D. Jones),89,78
391,4,6:49.0,,New Orleans full timeout,89,78
392,4,6:49.0,,A. Harrison enters the game for J. Randle,89,78
393,4,6:40.0,T. Johnson misses 2-pt jump shot from 8 ft,,89,78
394,4,6:37.0,,Defensive rebound by A. Harrison,89,78
395,4,6:24.0,,D. Miller misses 2-pt layup from 2 ft,89,78
396,4,6:23.0,Defensive rebound by B. Adebayo,,89,78
397,4,6:03.0,Turnover by J. Richardson (bad pass; steal by E. Moore),,89,78
398,4,5:43.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),89,81
399,4,5:27.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by K. Olynyk),,92,81
400,4,5:10.0,,D. Miller misses 3-pt jump shot from 25 ft,92,81
401,4,5:07.0,Defensive rebound by D. Jones,,92,81
402,4,4:51.0,Offensive foul by B. Adebayo (drawn by D. Miller),,92,81
403,4,4:51.0,Turnover by B. Adebayo (offensive foul),,92,81
404,4,4:33.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),92,83
405,4,4:33.0,,Shooting foul by J. Richardson (drawn by A. Davis),92,83
406,4,4:33.0,,A. Davis makes free throw 1 of 1,92,84
407,4,4:19.0,T. Johnson misses 2-pt jump shot from 5 ft,,92,84
408,4,4:16.0,Offensive rebound by D. Jones,,92,84
409,4,4:03.0,J. Richardson misses 2-pt jump shot from 6 ft,,92,84
410,4,4:00.0,Offensive rebound by B. Adebayo,,92,84
411,4,3:59.0,D. Jones makes 2-pt layup from 3 ft (assist by B. Adebayo),,94,84
412,4,3:43.0,,A. Harrison misses 3-pt jump shot from 26 ft,94,84
413,4,3:39.0,,Offensive rebound by A. Harrison,94,84
414,4,3:38.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by A. Harrison),94,87
415,4,3:15.0,J. Richardson makes 2-pt jump shot from 21 ft (assist by B. Adebayo),,96,87
416,4,3:00.0,,A. Harrison misses 3-pt jump shot from 25 ft,96,87
417,4,2:57.0,Defensive rebound by D. Jones,,96,87
418,4,2:46.0,Offensive foul by B. Adebayo (drawn by A. Harrison),,96,87
419,4,2:46.0,Turnover by B. Adebayo (offensive foul),,96,87
420,4,2:46.0,Miami full timeout,,96,87
421,4,2:32.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by D. Miller),96,90
422,4,2:06.0,Shooting foul by A. Davis (drawn by T. Johnson),,96,90
423,4,2:06.0,T. Johnson makes free throw 1 of 2,,97,90
424,4,2:06.0,T. Johnson makes free throw 2 of 2,,98,90
425,4,1:49.0,,J. Holiday makes 2-pt layup from 1 ft,98,92
426,4,1:27.0,T. Johnson misses 2-pt jump shot from 9 ft,,98,92
427,4,1:25.0,Offensive rebound by B. Adebayo,,98,92
428,4,1:25.0,D. Wade enters the game for T. Johnson,,98,92
429,4,1:13.0,K. Olynyk misses 3-pt jump shot from 25 ft,,98,92
430,4,1:09.0,,Defensive rebound by A. Davis,98,92
431,4,1:04.0,,J. Holiday misses 2-pt layup from 1 ft,98,92
432,4,1:02.0,Defensive rebound by J. Richardson,,98,92
433,4,0:50.0,D. Wade makes 2-pt jump shot from 6 ft,,100,92
434,4,0:50.0,,New Orleans full timeout,100,92
435,4,0:37.0,,A. Harrison misses 3-pt jump shot from 25 ft,100,92
436,4,0:34.0,Defensive rebound by B. Adebayo,,100,92
437,4,0:26.0,Turnover by D. Wade (bad pass; steal by J. Holiday),,100,92
438,4,0:22.0,,J. Holiday misses 3-pt jump shot from 23 ft,100,92
439,4,0:22.0,,Offensive rebound by Team,100,92
440,4,0:22.0,Loose ball foul by B. Adebayo (drawn by A. Harrison),,100,92
441,4,0:22.0,,A. Harrison misses free throw 1 of 2,100,92
442,4,0:22.0,,Offensive rebound by Team,100,92
443,4,0:22.0,,A. Harrison makes free throw 2 of 2,100,93
444,4,0:17.0,Personal take foul by J. Holiday (drawn by D. Jones),,100,93
445,4,0:17.0,D. Jones misses free throw 1 of 2,,100,93
446,4,0:17.0,Offensive rebound by Team,,100,93
447,4,0:17.0,D. Jones misses free throw 2 of 2,,100,93
448,4,0:16.0,,Defensive rebound by A. Davis,100,93
449,4,0:09.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by A. Davis),100,96
450,4,0:08.0,Miami full timeout,,100,96
451,4,0:08.0,T. Johnson enters the game for D. Jones,,100,96
452,4,0:07.0,Personal take foul by J. Holiday (drawn by J. Richardson),,100,96
453,4,0:07.0,D. Jones enters the game for K. Olynyk,,100,96
454,4,0:07.0,,F. Jackson enters the game for J. Holiday,100,96
455,4,0:07.0,J. Richardson makes free throw 1 of 2,,101,96
456,4,0:07.0,J. Richardson makes free throw 2 of 2,,102,96
457,4,0:07.0,,New Orleans full timeout,102,96
458,4,0:07.0,K. Olynyk enters the game for T. Johnson,,102,96
459,4,0:05.0,,A. Davis misses 3-pt jump shot from 25 ft,102,96
460,4,0:01.0,Defensive rebound by K. Olynyk,,102,96
