,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
373,4,11:04.0,Defensive rebound by W. Cauley-Stein,,78,89
374,4,10:59.0,Personal foul by J. Robinson (drawn by B. Bogdanović),,78,89
375,4,10:51.0,W. Cauley-Stein makes 2-pt dunk from 3 ft (assist by B. Bogdanović),,80,89
376,4,10:39.0,,Turnover by L. Williams (bad pass; steal by W. Cauley-Stein),80,89
377,4,10:36.0,W. Cauley-Stein makes 2-pt dunk at rim,,82,89
378,4,10:36.0,,LA Clippers full timeout,82,89
379,4,10:20.0,,L. Williams misses 3-pt jump shot from 27 ft,82,89
380,4,10:17.0,,Offensive rebound by J. Robinson,82,89
381,4,10:10.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by B. Bogdanović),82,89
382,4,9:57.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,82,89
383,4,9:55.0,,Defensive rebound by L. Williams,82,89
384,4,9:51.0,,J. Robinson makes 2-pt layup from 1 ft (assist by L. Williams),82,91
385,4,9:34.0,Shooting foul by J. Robinson (drawn by B. Bogdanović),,82,91
386,4,9:34.0,B. Bogdanović makes free throw 1 of 2,,83,91
387,4,9:34.0,B. Bogdanović makes free throw 2 of 2,,84,91
388,4,9:24.0,Violation by Team (kicked ball),,84,91
389,4,9:22.0,,Personal foul by J. Jackson (drawn by L. Williams),84,91
390,4,9:12.0,,L. Williams misses 3-pt jump shot from 25 ft,84,91
391,4,9:10.0,Defensive rebound by B. Bogdanović,,84,91
392,4,9:04.0,B. Bogdanović makes 2-pt jump shot from 20 ft,,86,91
393,4,8:53.0,,Shooting foul by W. Cauley-Stein (drawn by L. Williams),86,91
394,4,8:53.0,,L. Williams makes free throw 1 of 2,86,92
395,4,8:53.0,,P. Beverley enters the game for S. Gilgeous-Alexander,86,92
396,4,8:53.0,,A. Bradley enters the game for J. Robinson,86,92
397,4,8:53.0,,T. Harris enters the game for M. Scott,86,92
398,4,8:53.0,,L. Williams makes free throw 2 of 2,86,93
399,4,8:38.0,B. Bogdanović makes 2-pt jump shot from 12 ft,,88,93
400,4,8:09.0,,T. Harris makes 3-pt jump shot from 28 ft (assist by A. Bradley),88,96
401,4,8:00.0,Personal foul by P. Beverley (drawn by B. Bogdanović),,88,96
402,4,7:47.0,M. Bagley makes 2-pt hook shot from 4 ft,,90,96
403,4,7:20.0,,P. Beverley makes 2-pt layup from 3 ft,90,98
404,4,7:09.0,B. Hield misses 3-pt jump shot from 26 ft,,90,98
405,4,7:04.0,Offensive rebound by J. Jackson,,90,98
406,4,6:52.0,B. Hield misses 2-pt jump shot from 22 ft,,90,98
407,4,6:48.0,,Defensive rebound by P. Beverley,90,98
408,4,6:44.0,,L. Williams misses 2-pt layup from 3 ft (block by M. Bagley),90,98
409,4,6:42.0,,Offensive rebound by L. Williams,90,98
410,4,6:40.0,,Personal foul by B. Hield (drawn by M. Harrell),90,98
411,4,6:30.0,,T. Harris misses 3-pt jump shot from 27 ft,90,98
412,4,6:26.0,,Offensive rebound by P. Beverley,90,98
413,4,6:17.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by T. Harris),90,101
414,4,6:16.0,Sacramento full timeout,,90,101
415,4,6:16.0,D. Fox enters the game for M. Bagley,,90,101
416,4,6:16.0,I. Shumpert enters the game for J. Jackson,,90,101
417,4,5:57.0,D. Fox makes 2-pt layup from 2 ft,,92,101
418,4,5:36.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by P. Beverley),92,103
419,4,5:26.0,Offensive foul by D. Fox (drawn by M. Harrell),,92,103
420,4,5:26.0,Turnover by D. Fox (offensive foul),,92,103
421,4,5:08.0,,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),92,105
422,4,5:08.0,,Shooting foul by D. Fox (drawn by M. Harrell),92,105
423,4,5:08.0,,M. Harrell makes free throw 1 of 1,92,106
424,4,4:54.0,Shooting foul by T. Harris (drawn by B. Bogdanović),,92,106
425,4,4:54.0,B. Bogdanović makes free throw 1 of 2,,93,106
426,4,4:54.0,B. Bogdanović makes free throw 2 of 2,,94,106
427,4,4:39.0,,P. Beverley misses 2-pt layup from 4 ft,94,106
428,4,4:33.0,,Offensive rebound by M. Harrell,94,106
429,4,4:33.0,,M. Harrell makes 2-pt dunk at rim,94,108
430,4,4:27.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by B. Hield),,96,108
431,4,4:27.0,Shooting foul by A. Bradley (drawn by B. Bogdanović),,96,108
432,4,4:27.0,B. Bogdanović makes free throw 1 of 1,,97,108
433,4,4:14.0,,T. Harris misses 2-pt layup from 4 ft (block by I. Shumpert),97,108
434,4,4:14.0,,Offensive rebound by Team,97,108
435,4,4:11.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),97,110
436,4,3:58.0,Shooting foul by P. Beverley (drawn by D. Fox),,97,110
437,4,3:58.0,D. Fox misses free throw 1 of 2,,97,110
438,4,3:58.0,Offensive rebound by Team,,97,110
439,4,3:58.0,D. Fox makes free throw 2 of 2,,98,110
440,4,3:33.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by A. Bradley),98,113
441,4,3:23.0,Offensive foul by B. Bogdanović (drawn by P. Beverley),,98,113
442,4,3:23.0,Turnover by B. Bogdanović (offensive foul),,98,113
443,4,3:09.0,,Personal foul by W. Cauley-Stein (drawn by T. Harris),98,113
444,4,3:09.0,,T. Harris makes free throw 1 of 2,98,114
445,4,3:09.0,,T. Harris makes free throw 2 of 2,98,115
446,4,2:56.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,98,115
447,4,2:54.0,Offensive rebound by W. Cauley-Stein,,98,115
448,4,2:51.0,I. Shumpert misses 3-pt jump shot from 27 ft,,98,115
449,4,2:51.0,Offensive rebound by Team,,98,115
450,4,2:46.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,98,115
451,4,2:44.0,,Defensive rebound by P. Beverley,98,115
452,4,2:30.0,,Turnover by L. Williams (out of bounds lost ball),98,115
453,4,2:24.0,Turnover by D. Fox (bad pass),,98,115
454,4,2:09.0,,Personal foul by I. Shumpert (drawn by L. Williams),98,115
455,4,2:09.0,,L. Williams makes free throw 1 of 2,98,116
456,4,2:09.0,Y. Ferrell enters the game for W. Cauley-Stein,,98,116
457,4,2:09.0,H. Giles enters the game for D. Fox,,98,116
458,4,2:09.0,,L. Williams makes free throw 2 of 2,98,117
459,4,2:02.0,B. Bogdanović makes 2-pt jump shot from 14 ft,,100,117
460,4,1:43.0,,L. Williams misses 2-pt jump shot from 6 ft,100,117
461,4,1:40.0,,Offensive rebound by M. Harrell,100,117
462,4,1:38.0,,Shooting foul by H. Giles (drawn by M. Harrell),100,117
463,4,1:38.0,,S. Gilgeous-Alexander enters the game for L. Williams,100,117
464,4,1:38.0,,M. Harrell makes free throw 1 of 2,100,118
465,4,1:38.0,,M. Harrell misses free throw 2 of 2,100,118
466,4,1:38.0,,Offensive rebound by P. Beverley,100,118
467,4,1:37.0,,P. Beverley misses 2-pt layup from 3 ft,100,118
468,4,1:36.0,Defensive rebound by I. Shumpert,,100,118
469,4,1:23.0,I. Shumpert makes 2-pt layup from 4 ft,,102,118
470,4,1:16.0,,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by M. Harrell),102,120
471,4,1:07.0,B. Hield makes 2-pt jump shot from 18 ft (assist by I. Shumpert),,104,120
472,4,0:46.0,,Turnover by P. Beverley (bad pass; steal by B. Bogdanović),104,120
473,4,0:45.0,Personal take foul by M. Harrell (drawn by B. Bogdanović),,104,120
474,4,0:45.0,B. Bogdanović makes free throw 1 of 2,,105,120
475,4,0:45.0,,J. Motley enters the game for P. Beverley,105,120
476,4,0:45.0,,J. Robinson enters the game for A. Bradley,105,120
477,4,0:45.0,,T. Wallace enters the game for T. Harris,105,120
478,4,0:45.0,B. Bogdanović makes free throw 2 of 2,,106,120
479,4,0:35.0,,Personal foul by I. Shumpert (drawn by S. Gilgeous-Alexander),106,120
480,4,0:35.0,,S. Gilgeous-Alexander makes free throw 1 of 2,106,121
481,4,0:35.0,,S. Gilgeous-Alexander makes free throw 2 of 2,106,122
482,4,0:27.0,B. Hield misses 3-pt jump shot from 24 ft,,106,122
483,4,0:24.0,Offensive rebound by I. Shumpert,,106,122
484,4,0:23.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,106,122
485,4,0:20.0,Offensive rebound by I. Shumpert,,106,122
486,4,0:15.0,Shooting foul by T. Wallace (drawn by I. Shumpert),,106,122
487,4,0:15.0,I. Shumpert makes free throw 1 of 2,,107,122
488,4,0:15.0,I. Shumpert makes free throw 2 of 2,,108,122
