,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA CLIPPERS_ACTION,OKLAHOMA CITY_SCORE,LA CLIPPERS_SCORE
390,3,0:47.0,,M. Harrell makes free throw 2 of 2,79,88
391,3,0:31.0,N. Noel makes 2-pt dunk from 2 ft (assist by D. Schröder),,81,88
392,3,0:10.0,,J. Green misses 2-pt jump shot from 21 ft,81,88
393,3,0:07.0,Defensive rebound by D. Schröder,,81,88
394,3,0:01.0,A. Nader makes 3-pt jump shot from 26 ft (assist by D. Schröder),,84,88
395,4,11:42.0,A. Nader makes 2-pt dunk from 1 ft (assist by M. Morris),,86,88
396,4,11:42.0,Shooting foul by M. Harrell (drawn by A. Nader),,86,88
397,4,11:42.0,A. Nader makes free throw 1 of 1,,87,88
398,4,11:28.0,,S. Gilgeous-Alexander misses 2-pt layup from 5 ft (block by N. Noel),87,88
399,4,11:24.0,Defensive rebound by M. Morris,,87,88
400,4,11:22.0,N. Noel misses 2-pt layup at rim,,87,88
401,4,11:20.0,,Defensive rebound by G. Temple,87,88
402,4,11:15.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by G. Temple),87,91
403,4,10:52.0,D. Schröder misses 3-pt jump shot from 27 ft,,87,91
404,4,10:51.0,,Defensive rebound by J. Green,87,91
405,4,10:45.0,,Shooting foul by T. Ferguson (drawn by L. Williams),87,91
406,4,10:45.0,,L. Williams makes free throw 1 of 2,87,92
407,4,10:45.0,,L. Williams misses free throw 2 of 2,87,92
408,4,10:41.0,,Offensive rebound by J. Green,87,92
409,4,10:40.0,,L. Williams misses 2-pt jump shot from 18 ft (block by T. Ferguson),87,92
410,4,10:36.0,,Offensive rebound by L. Williams,87,92
411,4,10:34.0,,J. Green misses 3-pt jump shot from 26 ft,87,92
412,4,10:32.0,Defensive rebound by T. Ferguson,,87,92
413,4,10:20.0,M. Morris makes 2-pt jump shot from 18 ft,,89,92
414,4,10:07.0,,Turnover by G. Temple (step out of bounds),89,92
415,4,9:53.0,Turnover by A. Nader (bad pass; steal by L. Williams),,89,92
416,4,9:50.0,,J. Green makes 2-pt dunk from 2 ft (assist by L. Williams),89,94
417,4,9:26.0,D. Schröder misses 2-pt layup from 2 ft (block by M. Harrell),,89,94
418,4,9:26.0,Offensive rebound by Team,,89,94
419,4,9:26.0,R. Westbrook enters the game for A. Nader,,89,94
420,4,9:24.0,D. Schröder misses 2-pt jump shot from 16 ft,,89,94
421,4,9:22.0,Offensive rebound by N. Noel,,89,94
422,4,9:11.0,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),,91,94
423,4,8:52.0,,Personal foul by N. Noel (drawn by L. Williams),91,94
424,4,8:41.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by M. Harrell),91,97
425,4,8:24.0,N. Noel misses 2-pt jump shot from 13 ft,,91,97
426,4,8:21.0,,Defensive rebound by G. Temple,91,97
427,4,8:15.0,,L. Williams misses 2-pt jump shot from 14 ft,91,97
428,4,8:12.0,,Offensive rebound by M. Harrell,91,97
429,4,8:11.0,,Turnover by M. Harrell (bad pass),91,97
430,4,7:58.0,Personal foul by G. Temple (drawn by M. Morris),,91,97
431,4,7:47.0,M. Morris makes 2-pt jump shot from 9 ft,,93,97
432,4,7:32.0,,Turnover by L. Williams (bad pass; steal by N. Noel),93,97
433,4,7:27.0,R. Westbrook misses 3-pt jump shot from 25 ft,,93,97
434,4,7:24.0,,Defensive rebound by J. Green,93,97
435,4,7:15.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,93,97
436,4,7:11.0,,Offensive rebound by M. Harrell,93,97
437,4,7:11.0,,Shooting foul by N. Noel (drawn by M. Harrell),93,97
438,4,7:11.0,,M. Harrell misses free throw 1 of 2,93,97
439,4,7:11.0,,Offensive rebound by Team,93,97
440,4,7:11.0,S. Adams enters the game for N. Noel,,93,97
441,4,7:11.0,,D. Gallinari enters the game for J. Green,93,97
442,4,7:11.0,,M. Harrell misses free throw 2 of 2,93,97
443,4,7:09.0,Defensive rebound by R. Westbrook,,93,97
444,4,7:02.0,M. Morris makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,96,97
445,4,6:40.0,,L. Williams misses 2-pt layup from 1 ft,96,97
446,4,6:38.0,Defensive rebound by M. Morris,,96,97
447,4,6:29.0,R. Westbrook misses 2-pt jump shot from 17 ft,,96,97
448,4,6:27.0,,Defensive rebound by L. Williams,96,97
449,4,6:23.0,,Shooting foul by S. Adams (drawn by L. Williams),96,97
450,4,6:23.0,,LA Clippers full timeout,96,97
451,4,6:23.0,P. George enters the game for D. Schröder,,96,97
452,4,6:23.0,,P. Beverley enters the game for S. Gilgeous-Alexander,96,97
453,4,6:23.0,,L. Shamet enters the game for G. Temple,96,97
454,4,6:23.0,,L. Williams misses free throw 1 of 2,96,97
455,4,6:23.0,,Offensive rebound by Team,96,97
456,4,6:23.0,,L. Williams misses free throw 2 of 2,96,97
457,4,6:21.0,Defensive rebound by R. Westbrook,,96,97
458,4,6:08.0,M. Morris misses 2-pt jump shot from 16 ft,,96,97
459,4,6:06.0,,Defensive rebound by L. Williams,96,97
460,4,5:51.0,,M. Harrell misses 2-pt hook shot from 13 ft,96,97
461,4,5:49.0,Defensive rebound by S. Adams,,96,97
462,4,5:38.0,S. Adams misses 2-pt jump shot from 9 ft,,96,97
463,4,5:36.0,,Defensive rebound by L. Williams,96,97
464,4,5:28.0,,D. Gallinari misses 3-pt jump shot from 24 ft,96,97
465,4,5:25.0,,Offensive rebound by Team,96,97
466,4,5:25.0,J. Grant enters the game for M. Morris,,96,97
467,4,5:25.0,,S. Gilgeous-Alexander enters the game for L. Williams,96,97
468,4,5:15.0,,D. Gallinari misses 2-pt layup from 2 ft,96,97
469,4,5:13.0,Defensive rebound by R. Westbrook,,96,97
470,4,5:05.0,R. Westbrook misses 2-pt jump shot from 15 ft,,96,97
471,4,5:03.0,,Defensive rebound by D. Gallinari,96,97
472,4,4:59.0,,Personal foul by J. Grant (drawn by D. Gallinari),96,97
473,4,4:59.0,,D. Gallinari misses free throw 1 of 2,96,97
474,4,4:59.0,,Offensive rebound by Team,96,97
475,4,4:59.0,,D. Gallinari makes free throw 2 of 2,96,98
476,4,4:51.0,P. George misses 2-pt jump shot from 15 ft,,96,98
477,4,4:49.0,,Defensive rebound by D. Gallinari,96,98
478,4,4:30.0,,D. Gallinari misses 2-pt layup from 2 ft,96,98
479,4,4:28.0,Defensive rebound by P. George,,96,98
480,4,4:20.0,P. George makes 3-pt jump shot from 27 ft,,99,98
481,4,4:20.0,,LA Clippers full timeout,99,98
482,4,4:20.0,,L. Williams enters the game for S. Gilgeous-Alexander,99,98
483,4,4:10.0,,L. Williams misses 2-pt jump shot from 20 ft,99,98
484,4,4:10.0,,Offensive rebound by Team,99,98
485,4,4:10.0,D. Schröder enters the game for T. Ferguson,,99,98
486,4,4:00.0,,D. Gallinari makes 2-pt layup from 3 ft,99,100
487,4,3:50.0,D. Schröder misses 3-pt jump shot from 23 ft,,99,100
488,4,3:49.0,Offensive rebound by S. Adams,,99,100
489,4,3:49.0,Offensive foul by P. George (drawn by P. Beverley),,99,100
490,4,3:49.0,Turnover by P. George (offensive foul),,99,100
491,4,3:49.0,T. Ferguson enters the game for P. George,,99,100
492,4,3:41.0,,Shooting foul by D. Schröder (drawn by L. Williams),99,100
493,4,3:41.0,,L. Williams makes free throw 1 of 2,99,101
494,4,3:41.0,Oklahoma City full timeout,,99,101
495,4,3:41.0,,L. Williams misses free throw 2 of 2,99,101
496,4,3:39.0,Defensive rebound by R. Westbrook,,99,101
497,4,3:31.0,R. Westbrook misses 3-pt jump shot from 26 ft,,99,101
498,4,3:30.0,,Defensive rebound by Team,99,101
499,4,3:14.0,,M. Harrell misses 2-pt layup from 2 ft,99,101
500,4,3:11.0,Defensive rebound by S. Adams,,99,101
501,4,3:08.0,R. Westbrook makes 2-pt layup from 1 ft,,101,101
502,4,2:46.0,,LA Clippers full timeout,101,101
503,4,2:45.0,Loose ball foul by T. Ferguson (drawn by L. Shamet),,101,101
504,4,2:45.0,,L. Shamet makes free throw 1 of 2,101,102
505,4,2:45.0,,L. Shamet makes free throw 2 of 2,101,103
506,4,2:40.0,Personal foul by P. Beverley (drawn by R. Westbrook),,101,103
507,4,2:30.0,R. Westbrook makes 2-pt layup from 2 ft,,103,103
508,4,2:30.0,Shooting foul by M. Harrell (drawn by R. Westbrook),,103,103
509,4,2:30.0,R. Westbrook makes free throw 1 of 1,,104,103
510,4,2:17.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by D. Gallinari),104,106
511,4,1:56.0,T. Ferguson misses 3-pt jump shot from 24 ft,,104,106
512,4,1:52.0,,Defensive rebound by M. Harrell,104,106
513,4,1:37.0,,L. Williams makes 2-pt jump shot from 11 ft,104,108
514,4,1:24.0,R. Westbrook makes 3-pt jump shot from 25 ft,,107,108
515,4,1:04.0,,D. Gallinari makes 2-pt jump shot from 21 ft,107,110
516,4,0:54.0,Offensive foul by R. Westbrook (drawn by D. Gallinari),,107,110
517,4,0:54.0,Turnover by R. Westbrook (offensive foul),,107,110
518,4,0:54.0,A. Nader enters the game for R. Westbrook,,107,110
519,4,0:35.0,,L. Williams makes 2-pt jump shot from 21 ft,107,112
520,4,0:35.0,Oklahoma City full timeout,,107,112
521,4,0:31.0,Turnover by D. Schröder (lost ball; steal by L. Williams),,107,112
522,4,0:31.0,,Personal take foul by D. Schröder (drawn by L. Williams),107,112
523,4,0:31.0,,L. Williams makes free throw 1 of 2,107,113
524,4,0:31.0,,L. Williams makes free throw 2 of 2,107,114
525,4,0:27.0,D. Schröder misses 3-pt jump shot from 26 ft,,107,114
526,4,0:24.0,Offensive rebound by S. Adams,,107,114
527,4,0:21.0,T. Ferguson misses 3-pt jump shot from 27 ft,,107,114
528,4,0:21.0,,Defensive rebound by Team,107,114
529,4,0:18.0,,Personal take foul by D. Schröder (drawn by D. Gallinari),107,114
530,4,0:18.0,,D. Gallinari makes free throw 1 of 2,107,115
531,4,0:18.0,,D. Gallinari makes free throw 2 of 2,107,116
532,4,0:11.0,T. Ferguson makes 3-pt jump shot from 23 ft (assist by D. Schröder),,110,116
533,4,0:09.0,,Personal take foul by S. Adams (drawn by D. Gallinari),110,116
534,4,0:09.0,D. Grantham enters the game for S. Adams,,110,116
535,4,0:09.0,,D. Gallinari makes free throw 1 of 2,110,117
536,4,0:09.0,,D. Gallinari makes free throw 2 of 2,110,118
537,4,0:03.0,D. Grantham misses 3-pt jump shot from 26 ft,,110,118
538,4,0:01.0,,Defensive rebound by P. Beverley,110,118
