,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
378,4,4:01.0,,S. Harrison makes 3-pt jump shot from 24 ft (assist by K. Dunn),98,103
379,4,3:37.0,Turnover by T. Satoranský (bad pass; steal by S. Harrison),,98,103
380,4,3:36.0,,S. Harrison makes 2-pt layup at rim,98,105
381,4,3:36.0,,Shooting foul by B. Beal (drawn by S. Harrison),98,105
382,4,3:36.0,B. Portis enters the game for T. Bryant,,98,105
383,4,3:36.0,,S. Harrison makes free throw 1 of 1,98,106
384,4,3:24.0,Shooting foul by K. Dunn (drawn by B. Beal),,98,106
385,4,3:24.0,B. Beal makes free throw 1 of 2,,99,106
386,4,3:24.0,B. Beal makes free throw 2 of 2,,100,106
387,4,3:15.0,,K. Dunn misses 2-pt jump shot from 18 ft,100,106
388,4,3:11.0,Defensive rebound by B. Beal,,100,106
389,4,3:06.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by B. Beal),,103,106
390,4,3:06.0,,Chicago full timeout,103,106
391,4,3:06.0,,R. Arcidiacono enters the game for T. Luwawu-Cabarrot,103,106
392,4,2:52.0,,L. Markkanen makes 2-pt jump shot from 8 ft (assist by K. Dunn),103,108
393,4,2:38.0,B. Beal misses 3-pt jump shot from 25 ft,,103,108
394,4,2:34.0,Offensive rebound by T. Satoranský,,103,108
395,4,2:34.0,T. Satoranský makes 2-pt dunk at rim,,105,108
396,4,2:19.0,,K. Dunn misses 2-pt jump shot from 9 ft,105,108
397,4,2:14.0,Defensive rebound by Team,,105,108
398,4,1:57.0,B. Beal makes 2-pt layup from 2 ft,,107,108
399,4,1:41.0,,L. Markkanen misses 2-pt jump shot from 7 ft,107,108
400,4,1:39.0,Defensive rebound by J. Parker,,107,108
401,4,1:36.0,J. Parker makes 2-pt layup from 2 ft,,109,108
402,4,1:17.0,,L. Markkanen makes 2-pt layup from 4 ft,109,110
403,4,1:00.0,Turnover by T. Brown (traveling),,109,110
404,4,0:50.0,,Flagrant foul type 1 by B. Portis (drawn by L. Markkanen),109,110
405,4,0:50.0,,L. Markkanen makes flagrant free throw 1 of 2,109,111
406,4,0:50.0,,L. Markkanen makes flagrant free throw 2 of 2,109,112
407,4,0:31.0,,K. Dunn misses 3-pt jump shot from 26 ft,109,112
408,4,0:27.0,Defensive rebound by T. Brown,,109,112
409,4,0:20.0,B. Beal misses 3-pt jump shot from 26 ft,,109,112
410,4,0:18.0,Offensive rebound by B. Portis,,109,112
411,4,0:15.0,T. Brown makes 2-pt dunk from 1 ft (assist by B. Portis),,111,112
412,4,0:14.0,,Personal take foul by T. Satoranský (drawn by R. Arcidiacono),111,112
413,4,0:14.0,,R. Arcidiacono makes free throw 1 of 2,111,113
414,4,0:14.0,,R. Arcidiacono misses free throw 2 of 2,111,113
415,4,0:13.0,Defensive rebound by J. Parker,,111,113
416,4,0:13.0,Washington full timeout,,111,113
417,4,0:13.0,,W. Selden enters the game for R. Lopez,111,113
418,4,0:02.0,B. Beal makes 2-pt jump shot from 14 ft (assist by J. Parker),,113,113
419,1OT,4:37.0,,Shooting foul by T. Brown (drawn by R. Lopez),113,113
420,1OT,4:37.0,,R. Lopez makes free throw 1 of 2,113,114
421,1OT,4:37.0,,R. Lopez makes free throw 2 of 2,113,115
422,1OT,4:18.0,J. Parker misses 2-pt jump shot from 18 ft,,113,115
423,1OT,4:13.0,,Defensive rebound by S. Harrison,113,115
424,1OT,3:55.0,,S. Harrison misses 2-pt layup from 2 ft,113,115
425,1OT,3:53.0,Defensive rebound by B. Beal,,113,115
426,1OT,3:46.0,B. Portis misses 2-pt jump shot from 20 ft,,113,115
427,1OT,3:44.0,,Defensive rebound by K. Dunn,113,115
428,1OT,3:37.0,,K. Dunn makes 3-pt jump shot from 26 ft,113,118
429,1OT,3:25.0,Shooting foul by K. Dunn (drawn by B. Beal),,113,118
430,1OT,3:25.0,B. Beal makes free throw 1 of 2,,114,118
431,1OT,3:25.0,B. Beal makes free throw 2 of 2,,115,118
432,1OT,3:12.0,,K. Dunn makes 3-pt jump shot from 25 ft (assist by L. Markkanen),115,121
433,1OT,3:00.0,B. Beal misses 3-pt jump shot from 26 ft,,115,121
434,1OT,2:56.0,Offensive rebound by T. Brown,,115,121
435,1OT,2:54.0,Shooting foul by S. Harrison (drawn by B. Portis),,115,121
436,1OT,2:54.0,B. Portis makes free throw 1 of 2,,116,121
437,1OT,2:54.0,B. Portis makes free throw 2 of 2,,117,121
438,1OT,2:42.0,,Turnover by K. Dunn (bad pass; steal by B. Beal),117,121
439,1OT,2:31.0,J. Parker misses 3-pt jump shot from 25 ft,,117,121
440,1OT,2:27.0,Offensive rebound by B. Portis,,117,121
441,1OT,2:26.0,B. Portis misses 2-pt layup from 2 ft (block by L. Markkanen),,117,121
442,1OT,2:26.0,,Defensive rebound by R. Arcidiacono,117,121
443,1OT,2:19.0,,Personal foul by B. Portis (drawn by R. Lopez),117,121
444,1OT,2:06.0,,Turnover by R. Lopez (lost ball; steal by B. Beal),117,121
445,1OT,2:02.0,Turnover by B. Beal (bad pass; steal by S. Harrison),,117,121
446,1OT,1:44.0,,Personal foul by B. Portis (drawn by R. Lopez),117,121
447,1OT,1:32.0,,Turnover by R. Arcidiacono (bad pass; steal by J. Parker),117,121
448,1OT,1:30.0,Personal take foul by K. Dunn (drawn by B. Beal),,117,121
449,1OT,1:24.0,B. Portis misses 3-pt jump shot from 25 ft,,117,121
450,1OT,1:21.0,,Defensive rebound by S. Harrison,117,121
451,1OT,1:00.0,,Shooting foul by B. Beal (drawn by K. Dunn),117,121
452,1OT,1:00.0,,K. Dunn misses free throw 1 of 2,117,121
453,1OT,1:00.0,,Offensive rebound by Team,117,121
454,1OT,1:00.0,,K. Dunn misses free throw 2 of 2,117,121
455,1OT,0:57.0,Defensive rebound by J. Parker,,117,121
456,1OT,0:44.0,Shooting foul by S. Harrison (drawn by B. Beal),,117,121
457,1OT,0:44.0,B. Beal misses free throw 1 of 3,,117,121
458,1OT,0:44.0,Offensive rebound by Team,,117,121
459,1OT,0:44.0,B. Beal makes free throw 2 of 3,,118,121
460,1OT,0:44.0,B. Beal makes free throw 3 of 3,,119,121
461,1OT,0:44.0,,Chicago full timeout,119,121
462,1OT,0:32.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),119,124
463,1OT,0:32.0,Washington full timeout,,119,124
464,1OT,0:32.0,,W. Selden enters the game for R. Lopez,119,124
465,1OT,0:25.0,Shooting foul by S. Harrison (drawn by J. Parker),,119,124
466,1OT,0:25.0,J. Parker makes free throw 1 of 2,,120,124
467,1OT,0:25.0,,R. Lopez enters the game for W. Selden,120,124
468,1OT,0:25.0,J. Parker misses free throw 2 of 2,,120,124
469,1OT,0:25.0,,Defensive rebound by Team,120,124
470,1OT,0:19.0,,Personal foul by T. Satoranský (drawn by K. Dunn),120,124
471,1OT,0:19.0,,K. Dunn makes free throw 1 of 2,120,125
472,1OT,0:19.0,,K. Dunn makes free throw 2 of 2,120,126
473,1OT,0:12.0,Turnover by B. Beal (back court),,120,126
