,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
383,4,5:41.0,,Shooting foul by D. Mitchell (drawn by D. Cousins),93,97
384,4,5:41.0,,D. Cousins misses free throw 1 of 1,93,97
385,4,5:40.0,Defensive rebound by R. O'Neale,,93,97
386,4,5:20.0,D. Mitchell makes 2-pt jump shot from 10 ft,,95,97
387,4,4:59.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),95,100
388,4,4:48.0,D. Mitchell misses 3-pt jump shot from 27 ft,,95,100
389,4,4:46.0,,Defensive rebound by D. Cousins,95,100
390,4,4:39.0,,S. Curry makes 3-pt jump shot from 27 ft,95,103
391,4,4:38.0,Utah full timeout,,95,103
392,4,4:38.0,J. Ingles enters the game for R. O'Neale,,95,103
393,4,4:38.0,,A. Iguodala enters the game for S. Livingston,95,103
394,4,4:22.0,D. Mitchell misses 2-pt jump shot from 7 ft (block by K. Thompson),,95,103
395,4,4:21.0,,Defensive rebound by S. Curry,95,103
396,4,4:13.0,,S. Curry makes 2-pt layup from 3 ft,95,105
397,4,3:58.0,R. Rubio makes 2-pt layup from 2 ft,,97,105
398,4,3:51.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Iguodala),97,108
399,4,3:35.0,R. Rubio makes 2-pt jump shot from 11 ft (assist by R. Gobert),,99,108
400,4,3:20.0,,Shooting foul by R. Gobert (drawn by D. Cousins),99,108
401,4,3:20.0,,D. Cousins makes free throw 1 of 2,99,109
402,4,3:20.0,,D. Cousins misses free throw 2 of 2,99,109
403,4,3:19.0,Defensive rebound by D. Mitchell,,99,109
404,4,3:14.0,D. Mitchell misses 2-pt jump shot from 9 ft,,99,109
405,4,3:12.0,Offensive rebound by D. Mitchell,,99,109
406,4,3:12.0,D. Mitchell makes 2-pt dunk at rim,,101,109
407,4,2:57.0,,D. Cousins misses 2-pt layup from 3 ft,101,109
408,4,2:56.0,Defensive rebound by R. Gobert,,101,109
409,4,2:48.0,R. Rubio makes 2-pt layup from 2 ft,,103,109
410,4,2:30.0,,D. Cousins misses 2-pt layup from 3 ft,103,109
411,4,2:29.0,Defensive rebound by R. Gobert,,103,109
412,4,2:23.0,R. Rubio misses 2-pt jump shot from 7 ft,,103,109
413,4,2:22.0,,Defensive rebound by A. Iguodala,103,109
414,4,2:14.0,,Personal foul by D. Mitchell (drawn by D. Cousins),103,109
415,4,2:14.0,,D. Cousins makes free throw 1 of 2,103,110
416,4,2:14.0,,D. Cousins makes free throw 2 of 2,103,111
417,4,2:13.0,Personal take foul by K. Durant (drawn by R. Rubio),,103,111
418,4,2:13.0,,D. Green enters the game for D. Cousins,103,111
419,4,2:08.0,D. Mitchell misses 3-pt jump shot from 29 ft,,103,111
420,4,2:06.0,,Defensive rebound by S. Curry,103,111
421,4,2:06.0,,Turnover by S. Curry (bad pass; steal by R. Rubio),103,111
422,4,1:59.0,R. Rubio misses 3-pt jump shot from 28 ft,,103,111
423,4,1:57.0,,Defensive rebound by D. Green,103,111
424,4,1:40.0,,S. Curry misses 3-pt jump shot from 30 ft,103,111
425,4,1:37.0,Defensive rebound by Team,,103,111
426,4,1:31.0,D. Mitchell makes 2-pt jump shot from 11 ft,,105,111
427,4,1:31.0,Shooting foul by S. Curry (drawn by D. Mitchell),,105,111
428,4,1:31.0,D. Mitchell makes free throw 1 of 1,,106,111
429,4,1:16.0,,K. Durant makes 3-pt jump shot from 27 ft,106,114
430,4,1:09.0,D. Mitchell misses 2-pt hook shot from 6 ft,,106,114
431,4,1:08.0,,Defensive rebound by A. Iguodala,106,114
432,4,0:55.0,,K. Durant misses 3-pt jump shot from 33 ft,106,114
433,4,0:53.0,Defensive rebound by R. Gobert,,106,114
434,4,0:45.0,J. Crowder misses 2-pt jump shot from 21 ft,,106,114
435,4,0:43.0,Offensive rebound by D. Mitchell,,106,114
436,4,0:41.0,D. Mitchell makes 2-pt layup from 2 ft,,108,114
437,4,0:20.0,,Shooting foul by R. Gobert (drawn by K. Durant),108,114
438,4,0:20.0,,K. Durant misses free throw 1 of 2,108,114
439,4,0:20.0,,Offensive rebound by Team,108,114
440,4,0:20.0,,K. Durant makes free throw 2 of 2,108,115
441,4,0:14.0,D. Mitchell misses 3-pt jump shot from 28 ft,,108,115
442,4,0:12.0,,Defensive rebound by S. Curry,108,115
