,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
395,3,0:57.0,,K. Bazemore makes free throw 2 of 2,81,77
396,3,0:41.0,Shooting foul by J. Adams (drawn by S. Dinwiddie),,81,77
397,3,0:41.0,S. Dinwiddie makes free throw 1 of 2,,82,77
398,3,0:41.0,S. Dinwiddie makes free throw 2 of 2,,83,77
399,3,0:33.0,,K. Bazemore misses 3-pt jump shot from 25 ft,83,77
400,3,0:29.0,,Offensive rebound by D. Bembry,83,77
401,3,0:18.0,,J. Adams misses 3-pt jump shot from 24 ft,83,77
402,3,0:15.0,Defensive rebound by D. Carroll,,83,77
403,3,0:01.0,Personal foul by T. Zeller (drawn by E. Davis),,83,77
404,3,0:01.0,E. Davis misses free throw 1 of 2,,83,77
405,3,0:01.0,Offensive rebound by Team,,83,77
406,3,0:01.0,E. Davis misses free throw 2 of 2,,83,77
407,3,0:01.0,Offensive rebound by A. Crabbe,,83,77
408,3,0:01.0,A. Crabbe misses 2-pt layup from 3 ft,,83,77
409,3,0:00.0,Offensive rebound by Team,,83,77
410,4,11:41.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,86,77
411,4,11:23.0,Violation by Team (kicked ball),,86,77
412,4,11:16.0,,J. Collins makes 2-pt jump shot from 7 ft,86,79
413,4,10:57.0,S. Dinwiddie makes 2-pt layup from 1 ft,,88,79
414,4,10:49.0,,A. Len misses 3-pt jump shot from 25 ft,88,79
415,4,10:46.0,Defensive rebound by S. Dinwiddie,,88,79
416,4,10:41.0,Turnover by D. Carroll (bad pass; steal by D. Bembry),,88,79
417,4,10:35.0,,D. Bembry misses 2-pt layup at rim,88,79
418,4,10:32.0,,Offensive rebound by A. Len,88,79
419,4,10:29.0,,J. Collins makes 2-pt jump shot from 5 ft (assist by K. Huerter),88,81
420,4,10:29.0,,Personal foul by D. Carroll (drawn by J. Collins),88,81
421,4,10:29.0,Technical foul by D. Carroll,,88,81
422,4,10:29.0,,J. Collins makes technical free throw,88,82
423,4,10:29.0,,J. Collins makes free throw 1 of 1,88,83
424,4,10:16.0,Shooting foul by J. Collins (drawn by E. Davis),,88,83
425,4,10:16.0,E. Davis misses free throw 1 of 2,,88,83
426,4,10:16.0,Offensive rebound by Team,,88,83
427,4,10:16.0,E. Davis misses free throw 2 of 2,,88,83
428,4,10:13.0,,Defensive rebound by J. Collins,88,83
429,4,10:05.0,,Personal foul by A. Crabbe (drawn by K. Huerter),88,83
430,4,10:05.0,R. Kurucs enters the game for D. Carroll,,88,83
431,4,10:00.0,,A. Len makes 2-pt layup from 2 ft (assist by J. Collins),88,85
432,4,9:41.0,R. Kurucs makes 3-pt jump shot from 26 ft,,91,85
433,4,9:31.0,,K. Huerter misses 3-pt jump shot from 25 ft,91,85
434,4,9:29.0,,Offensive rebound by K. Huerter,91,85
435,4,9:20.0,,J. Collins misses 2-pt layup from 6 ft,91,85
436,4,9:16.0,,Offensive rebound by J. Collins,91,85
437,4,9:16.0,,J. Collins makes 2-pt layup from 1 ft,91,87
438,4,9:15.0,Turnover by S. Dinwiddie (traveling),,91,87
439,4,8:58.0,,K. Huerter misses 2-pt jump shot from 11 ft,91,87
440,4,8:54.0,,Offensive rebound by J. Collins,91,87
441,4,8:53.0,,J. Collins misses 2-pt layup from 2 ft,91,87
442,4,8:51.0,Defensive rebound by Team,,91,87
443,4,8:51.0,,Loose ball foul by J. Collins (drawn by E. Davis),91,87
444,4,8:51.0,J. Allen enters the game for E. Davis,,91,87
445,4,8:51.0,D. Russell enters the game for C. LeVert,,91,87
446,4,8:51.0,,V. Carter enters the game for J. Adams,91,87
447,4,8:51.0,,T. Prince enters the game for D. Bembry,91,87
448,4,8:51.0,,T. Young enters the game for J. Collins,91,87
449,4,8:46.0,Personal foul by T. Prince (drawn by D. Russell),,91,87
450,4,8:46.0,J. Harris enters the game for S. Dinwiddie,,91,87
451,4,8:36.0,Shooting foul by K. Huerter (drawn by R. Kurucs),,91,87
452,4,8:36.0,R. Kurucs makes free throw 1 of 2,,92,87
453,4,8:36.0,R. Kurucs makes free throw 2 of 2,,93,87
454,4,8:21.0,,Shooting foul by R. Kurucs (drawn by T. Young),93,87
455,4,8:21.0,,T. Young misses free throw 1 of 2,93,87
456,4,8:21.0,,Offensive rebound by Team,93,87
457,4,8:21.0,,T. Young makes free throw 2 of 2,93,88
458,4,8:09.0,D. Russell misses 2-pt jump shot from 9 ft,,93,88
459,4,8:07.0,,Defensive rebound by Team,93,88
460,4,7:58.0,,V. Carter misses 2-pt layup from 1 ft,93,88
461,4,7:55.0,Defensive rebound by D. Russell,,93,88
462,4,7:50.0,Shooting foul by K. Huerter (drawn by J. Allen),,93,88
463,4,7:50.0,J. Allen makes free throw 1 of 2,,94,88
464,4,7:50.0,J. Allen misses free throw 2 of 2,,94,88
465,4,7:47.0,,Defensive rebound by A. Len,94,88
466,4,7:29.0,,A. Len makes 2-pt layup from 1 ft,94,90
467,4,7:19.0,J. Allen misses 2-pt layup from 2 ft,,94,90
468,4,7:15.0,,Defensive rebound by K. Huerter,94,90
469,4,7:11.0,,Turnover by K. Huerter (bad pass),94,90
470,4,7:02.0,J. Harris misses 2-pt jump shot from 3 ft,,94,90
471,4,6:58.0,,Defensive rebound by T. Young,94,90
472,4,6:57.0,,T. Young misses 2-pt layup from 2 ft (block by A. Crabbe),94,90
473,4,6:56.0,,Offensive rebound by T. Young,94,90
474,4,6:55.0,,T. Young makes 2-pt layup from 1 ft,94,92
475,4,6:54.0,Brooklyn full timeout,,94,92
476,4,6:54.0,S. Dinwiddie enters the game for A. Crabbe,,94,92
477,4,6:54.0,,K. Bazemore enters the game for K. Huerter,94,92
478,4,6:48.0,Personal foul by K. Bazemore (drawn by J. Harris),,94,92
479,4,6:48.0,J. Harris makes free throw 1 of 2,,95,92
480,4,6:48.0,J. Harris makes free throw 2 of 2,,96,92
481,4,6:33.0,,T. Young misses 2-pt jump shot from 13 ft,96,92
482,4,6:29.0,,Offensive rebound by A. Len,96,92
483,4,6:29.0,,A. Len makes 2-pt layup from 1 ft,96,94
484,4,6:23.0,D. Russell misses 2-pt layup from 2 ft,,96,94
485,4,6:22.0,Offensive rebound by J. Allen,,96,94
486,4,6:22.0,Shooting foul by A. Len (drawn by J. Allen),,96,94
487,4,6:22.0,J. Allen misses free throw 1 of 2,,96,94
488,4,6:22.0,Offensive rebound by Team,,96,94
489,4,6:22.0,J. Allen makes free throw 2 of 2,,97,94
490,4,6:13.0,,Personal foul by S. Dinwiddie (drawn by T. Young),97,94
491,4,6:09.0,,T. Young makes 3-pt jump shot from 30 ft,97,97
492,4,5:53.0,R. Kurucs makes 2-pt dunk from 1 ft,,99,97
493,4,5:43.0,,Personal foul by D. Russell (drawn by T. Young),99,97
494,4,5:43.0,,T. Young makes free throw 1 of 2,99,98
495,4,5:43.0,,J. Collins enters the game for V. Carter,99,98
496,4,5:43.0,,T. Young misses free throw 2 of 2,99,98
497,4,5:41.0,Defensive rebound by R. Kurucs,,99,98
498,4,5:26.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,99,98
499,4,5:23.0,Offensive rebound by D. Russell,,99,98
500,4,5:21.0,D. Russell misses 2-pt layup from 1 ft,,99,98
501,4,5:21.0,,Defensive rebound by Team,99,98
502,4,5:11.0,,Personal foul by S. Dinwiddie (drawn by T. Young),99,98
503,4,5:11.0,,T. Young makes free throw 1 of 2,99,99
504,4,5:11.0,,V. Carter enters the game for J. Collins,99,99
505,4,5:11.0,,T. Young makes free throw 2 of 2,99,100
506,4,4:59.0,D. Russell misses 3-pt jump shot from 25 ft,,99,100
507,4,4:55.0,,Defensive rebound by T. Prince,99,100
508,4,4:43.0,,V. Carter makes 2-pt layup from 1 ft (assist by T. Young),99,102
509,4,4:43.0,,Shooting foul by R. Kurucs (drawn by V. Carter),99,102
510,4,4:43.0,Brooklyn full timeout,,99,102
511,4,4:43.0,D. Carroll enters the game for R. Kurucs,,99,102
512,4,4:43.0,,J. Collins enters the game for A. Len,99,102
513,4,4:43.0,,V. Carter misses free throw 1 of 1,99,102
514,4,4:37.0,Defensive rebound by D. Carroll,,99,102
515,4,4:25.0,Shooting foul by V. Carter (drawn by S. Dinwiddie),,99,102
516,4,4:25.0,S. Dinwiddie makes free throw 1 of 2,,100,102
517,4,4:25.0,S. Dinwiddie makes free throw 2 of 2,,101,102
518,4,4:15.0,,T. Young makes 3-pt jump shot from 25 ft,101,105
519,4,4:02.0,D. Russell misses 2-pt layup from 2 ft,,101,105
520,4,3:59.0,Offensive rebound by J. Allen,,101,105
521,4,3:53.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,101,105
522,4,3:50.0,,Defensive rebound by J. Collins,101,105
523,4,3:39.0,,J. Collins misses 3-pt jump shot from 26 ft,101,105
524,4,3:34.0,Defensive rebound by J. Harris,,101,105
525,4,3:31.0,S. Dinwiddie misses 2-pt dunk from 1 ft (block by J. Collins),,101,105
526,4,3:31.0,Offensive rebound by J. Allen,,101,105
527,4,3:31.0,J. Allen makes 2-pt layup from 1 ft,,103,105
528,4,3:31.0,Shooting foul by K. Bazemore (drawn by J. Allen),,103,105
529,4,3:31.0,,A. Len enters the game for V. Carter,103,105
530,4,3:31.0,J. Allen misses free throw 1 of 1,,103,105
531,4,3:31.0,,Defensive rebound by J. Collins,103,105
532,4,3:12.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),103,107
533,4,2:58.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,105,107
534,4,2:38.0,,J. Collins makes 2-pt layup from 2 ft (assist by T. Young),105,109
535,4,2:15.0,J. Allen makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,107,109
536,4,2:15.0,Personal foul by A. Len (drawn by J. Allen),,107,109
537,4,2:15.0,J. Allen makes free throw 1 of 1,,108,109
538,4,2:04.0,,T. Young misses 2-pt jump shot from 11 ft,108,109
539,4,2:00.0,Defensive rebound by J. Harris,,108,109
540,4,1:44.0,D. Russell misses 3-pt jump shot from 25 ft,,108,109
541,4,1:42.0,Offensive rebound by J. Harris,,108,109
542,4,1:40.0,,Atlanta full timeout,108,109
543,4,1:40.0,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Harris),,111,109
544,4,1:40.0,,K. Huerter enters the game for K. Bazemore,111,109
545,4,1:26.0,,K. Huerter misses 2-pt layup from 1 ft,111,109
546,4,1:25.0,Defensive rebound by D. Carroll,,111,109
547,4,1:25.0,Personal foul by K. Huerter (drawn by D. Carroll),,111,109
548,4,1:25.0,D. Carroll makes free throw 1 of 2,,112,109
549,4,1:25.0,D. Carroll makes free throw 2 of 2,,113,109
550,4,1:18.0,,Personal foul by S. Dinwiddie (drawn by T. Young),113,109
551,4,1:18.0,,T. Young makes free throw 1 of 2,113,110
552,4,1:18.0,,T. Young misses free throw 2 of 2,113,110
553,4,1:18.0,Defensive rebound by S. Dinwiddie,,113,110
554,4,1:11.0,S. Dinwiddie misses 2-pt layup from 2 ft,,113,110
555,4,1:08.0,,Defensive rebound by T. Young,113,110
556,4,1:03.0,,J. Collins makes 2-pt layup at rim (assist by T. Young),113,112
557,4,1:03.0,Brooklyn full timeout,,113,112
558,4,1:03.0,Away from play foul by A. Len (drawn by J. Harris),,113,112
559,4,1:03.0,D. Russell misses free throw 1 of 1,,113,112
560,4,1:03.0,Offensive rebound by Team,,113,112
561,4,0:53.0,D. Russell misses 2-pt layup from 8 ft,,113,112
562,4,0:52.0,Offensive rebound by Team,,113,112
563,4,0:45.0,S. Dinwiddie misses 2-pt layup from 3 ft,,113,112
564,4,0:43.0,,Defensive rebound by T. Young,113,112
565,4,0:26.0,,T. Prince misses 3-pt jump shot from 25 ft,113,112
566,4,0:23.0,,Offensive rebound by J. Collins,113,112
567,4,0:22.0,,Turnover by J. Collins (lost ball; steal by J. Allen),113,112
568,4,0:16.0,Personal foul by J. Collins (drawn by J. Harris),,113,112
569,4,0:16.0,J. Harris misses free throw 1 of 2,,113,112
570,4,0:16.0,Offensive rebound by Team,,113,112
571,4,0:16.0,J. Harris makes free throw 2 of 2,,114,112
572,4,0:16.0,,Atlanta full timeout,114,112
573,4,0:16.0,R. Kurucs enters the game for D. Russell,,114,112
574,4,0:16.0,,V. Carter enters the game for A. Len,114,112
575,4,0:01.0,,V. Carter misses 3-pt jump shot from 29 ft,114,112
576,4,0:01.0,,Offensive rebound by Team,114,112
