,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
380,4,7:40.0,,Defensive rebound by R. Rondo,96,109
381,4,7:36.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Rondo),96,112
382,4,7:24.0,D. Lillard misses 3-pt jump shot from 27 ft,,96,112
383,4,7:17.0,,Defensive rebound by K. Caldwell-Pope,96,112
384,4,7:16.0,,L. Stephenson misses 3-pt jump shot from 26 ft,96,112
385,4,7:13.0,Defensive rebound by J. Layman,,96,112
386,4,7:04.0,C. McCollum makes 2-pt layup from 2 ft,,98,112
387,4,7:03.0,,LA Lakers full timeout,98,112
388,4,7:03.0,A. Aminu enters the game for E. Turner,,98,112
389,4,7:03.0,,T. Chandler enters the game for J. Hart,98,112
390,4,7:03.0,,B. Ingram enters the game for J. McGee,98,112
391,4,7:03.0,,L. James enters the game for L. Stephenson,98,112
392,4,6:55.0,,Personal foul by J. Layman (drawn by B. Ingram),98,112
393,4,6:48.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,98,112
394,4,6:45.0,Defensive rebound by D. Lillard,,98,112
395,4,6:38.0,Def 3 sec tech foul by Team,,98,112
396,4,6:38.0,D. Lillard makes technical free throw,,99,112
397,4,6:29.0,A. Aminu misses 3-pt jump shot from 26 ft,,99,112
398,4,6:26.0,Offensive rebound by J. Layman,,99,112
399,4,6:25.0,C. McCollum misses 3-pt jump shot from 26 ft,,99,112
400,4,6:25.0,,Defensive rebound by K. Caldwell-Pope,99,112
401,4,6:18.0,,Shooting foul by J. Layman (drawn by L. James),99,112
402,4,6:18.0,,L. James makes free throw 1 of 2,99,113
403,4,6:18.0,,L. James makes free throw 2 of 2,99,114
404,4,6:09.0,Turnover by A. Aminu (bad pass; steal by L. James),,99,114
405,4,5:56.0,,B. Ingram misses 2-pt jump shot from 19 ft,99,114
406,4,5:53.0,Defensive rebound by J. Nurkić,,99,114
407,4,5:36.0,D. Lillard misses 2-pt jump shot from 14 ft,,99,114
408,4,5:34.0,Offensive rebound by J. Nurkić,,99,114
409,4,5:31.0,J. Nurkić misses 2-pt layup from 3 ft,,99,114
410,4,5:26.0,,Defensive rebound by T. Chandler,99,114
411,4,5:22.0,,Turnover by R. Rondo (bad pass; steal by J. Nurkić),99,114
412,4,5:20.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),,101,114
413,4,5:20.0,Shooting foul by T. Chandler (drawn by J. Nurkić),,101,114
414,4,5:20.0,,L. Ball enters the game for K. Caldwell-Pope,101,114
415,4,5:20.0,,J. Hart enters the game for R. Rondo,101,114
416,4,5:20.0,J. Nurkić makes free throw 1 of 1,,102,114
417,4,5:03.0,,B. Ingram makes 2-pt jump shot from 10 ft,102,116
418,4,4:51.0,D. Lillard makes 2-pt layup from 3 ft,,104,116
419,4,4:38.0,,Flagrant foul type 1 by C. McCollum (drawn by L. James),104,116
420,4,4:38.0,,L. James makes flagrant free throw 1 of 2,104,117
421,4,4:38.0,,L. James makes flagrant free throw 2 of 2,104,118
422,4,4:23.0,,L. Ball misses 3-pt jump shot from 23 ft,104,118
423,4,4:22.0,Defensive rebound by Team,,104,118
424,4,4:17.0,Personal foul by L. Ball (drawn by D. Lillard),,104,118
425,4,4:17.0,D. Lillard makes free throw 1 of 2,,105,118
426,4,4:17.0,D. Lillard makes free throw 2 of 2,,106,118
427,4,3:55.0,,L. James makes 2-pt jump shot from 12 ft,106,120
428,4,3:55.0,,Shooting foul by J. Layman (drawn by L. James),106,120
429,4,3:55.0,,L. James makes free throw 1 of 1,106,121
430,4,3:44.0,A. Aminu makes 3-pt jump shot from 27 ft (assist by C. McCollum),,109,121
431,4,3:22.0,,Turnover by L. James (bad pass; steal by J. Layman),109,121
432,4,3:14.0,D. Lillard misses 2-pt layup from 2 ft,,109,121
433,4,3:12.0,,Defensive rebound by L. James,109,121
434,4,2:51.0,,L. James misses 2-pt jump shot from 19 ft,109,121
435,4,2:48.0,,Offensive rebound by L. Ball,109,121
436,4,2:46.0,,B. Ingram misses 3-pt jump shot from 27 ft,109,121
437,4,2:43.0,Defensive rebound by J. Nurkić,,109,121
438,4,2:35.0,A. Aminu makes 2-pt layup from 1 ft,,111,121
439,4,2:17.0,,B. Ingram misses 2-pt layup from 3 ft,111,121
440,4,2:15.0,Defensive rebound by J. Nurkić,,111,121
441,4,2:08.0,C. McCollum misses 2-pt layup from 2 ft,,111,121
442,4,2:05.0,,Defensive rebound by T. Chandler,111,121
443,4,1:57.0,,LA Lakers full timeout,111,121
444,4,1:51.0,,Personal foul by D. Lillard (drawn by L. James),111,121
445,4,1:51.0,,L. James makes free throw 1 of 2,111,122
446,4,1:51.0,,L. James makes free throw 2 of 2,111,123
447,4,1:38.0,C. McCollum makes 2-pt layup from 2 ft,,113,123
448,4,1:14.0,,J. Hart misses 3-pt jump shot from 23 ft,113,123
449,4,1:11.0,Defensive rebound by D. Lillard,,113,123
450,4,1:04.0,D. Lillard misses 2-pt layup from 1 ft (block by L. James),,113,123
451,4,1:00.0,,Defensive rebound by B. Ingram,113,123
452,4,0:50.0,,L. James makes 2-pt layup from 1 ft (assist by J. Hart),113,125
453,4,0:50.0,,Shooting foul by J. Nurkić (drawn by L. James),113,125
454,4,0:50.0,Z. Collins enters the game for D. Lillard,,113,125
455,4,0:50.0,M. Leonard enters the game for C. McCollum,,113,125
456,4,0:50.0,N. Stauskas enters the game for J. Nurkić,,113,125
457,4,0:50.0,,K. Kuzma enters the game for T. Chandler,113,125
458,4,0:50.0,,L. James makes free throw 1 of 1,113,126
459,4,0:39.0,Z. Collins misses 3-pt jump shot from 26 ft,,113,126
460,4,0:38.0,Offensive rebound by A. Aminu,,113,126
461,4,0:38.0,A. Aminu makes 2-pt dunk from 2 ft,,115,126
462,4,0:19.0,,B. Ingram misses 3-pt jump shot from 27 ft,115,126
463,4,0:14.0,Defensive rebound by M. Leonard,,115,126
464,4,0:09.0,M. Leonard makes 2-pt dunk from 2 ft (assist by N. Stauskas),,117,126
