,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
380,4,1:40.0,,Offensive rebound by C. Sexton,109,90
381,4,1:40.0,,C. Sexton misses 2-pt hook shot from 5 ft,109,90
382,4,1:40.0,Defensive rebound by L. Markkanen,,109,90
383,4,1:35.0,Chicago full timeout,,109,90
384,4,1:35.0,R. Alkins enters the game for K. Dunn,,109,90
385,4,1:35.0,A. Blakeney enters the game for J. Holiday,,109,90
386,4,1:35.0,C. Felício enters the game for R. Lopez,,109,90
387,4,1:35.0,S. Harrison enters the game for L. Markkanen,,109,90
388,4,1:35.0,,J. Jones enters the game for A. Burks,109,90
389,4,1:35.0,,A. Žižić enters the game for L. Nance,109,90
390,4,1:29.0,R. Alkins misses 2-pt layup from 4 ft (block by A. Žižić),,109,90
391,4,1:28.0,Offensive rebound by R. Alkins,,109,90
392,4,1:25.0,R. Alkins misses 2-pt layup from 2 ft,,109,90
393,4,1:24.0,,Defensive rebound by C. Osman,109,90
394,4,1:16.0,,Shooting foul by C. Felício (drawn by C. Osman),109,90
395,4,1:16.0,,C. Osman makes free throw 1 of 2,109,91
396,4,1:16.0,,C. Osman makes free throw 2 of 2,109,92
397,4,1:04.0,A. Blakeney misses 3-pt jump shot from 23 ft,,109,92
398,4,1:02.0,Offensive rebound by R. Alkins,,109,92
399,4,0:59.0,R. Alkins makes 3-pt jump shot from 24 ft (assist by S. Harrison),,112,92
400,4,0:36.0,,C. Sexton misses 2-pt jump shot from 17 ft,112,92
401,4,0:33.0,Defensive rebound by C. Hutchison,,112,92
402,4,0:11.0,Turnover by Team (shot clock),,112,92
