,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
381,4,6:54.0,,G. Dragić misses 3-pt jump shot from 25 ft,107,89
382,4,6:51.0,Defensive rebound by M. Gasol,,107,89
383,4,6:41.0,O. Anunoby makes 2-pt dunk at rim (assist by M. Gasol),,109,89
384,4,6:24.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Winslow),109,91
385,4,6:15.0,K. Lowry misses 3-pt jump shot from 26 ft,,109,91
386,4,6:13.0,,Defensive rebound by J. Winslow,109,91
387,4,5:51.0,,J. Winslow misses 2-pt jump shot from 6 ft,109,91
388,4,5:49.0,Defensive rebound by M. Gasol,,109,91
389,4,5:38.0,O. Anunoby makes 2-pt dunk from 1 ft (assist by J. Lin),,111,91
390,4,5:37.0,,Miami full timeout,111,91
391,4,5:37.0,,B. Adebayo enters the game for K. Olynyk,111,91
392,4,5:31.0,,Offensive foul by D. Jones (drawn by O. Anunoby),111,91
393,4,5:31.0,,Turnover by D. Jones (offensive foul),111,91
394,4,5:08.0,N. Powell misses 3-pt jump shot from 25 ft,,111,91
395,4,5:06.0,Offensive rebound by K. Lowry,,111,91
396,4,4:58.0,Shooting foul by J. Winslow (drawn by J. Lin),,111,91
397,4,4:58.0,J. Lin makes free throw 1 of 2,,112,91
398,4,4:58.0,,R. McGruder enters the game for G. Dragić,112,91
399,4,4:58.0,J. Lin makes free throw 2 of 2,,113,91
400,4,4:52.0,,Personal foul by N. Powell (drawn by J. Richardson),113,91
401,4,4:52.0,,J. Richardson makes free throw 1 of 2,113,92
402,4,4:52.0,,J. Richardson makes free throw 2 of 2,113,93
403,4,4:35.0,O. Anunoby misses 3-pt jump shot from 23 ft,,113,93
404,4,4:33.0,,Defensive rebound by B. Adebayo,113,93
405,4,4:30.0,,Turnover by J. Winslow (bad pass; steal by O. Anunoby),113,93
406,4,4:25.0,Turnover by K. Lowry (lost ball; steal by R. McGruder),,113,93
407,4,4:13.0,,R. McGruder misses 3-pt jump shot from 24 ft,113,93
408,4,4:11.0,Defensive rebound by M. Gasol,,113,93
409,4,3:55.0,Turnover by M. Gasol (bad pass; steal by B. Adebayo),,113,93
410,4,3:46.0,,J. Richardson misses 2-pt jump shot from 5 ft,113,93
411,4,3:44.0,Defensive rebound by J. Lin,,113,93
412,4,3:43.0,Shooting foul by J. Winslow (drawn by N. Powell),,113,93
413,4,3:43.0,N. Powell makes free throw 1 of 2,,114,93
414,4,3:43.0,C. Boucher enters the game for M. Gasol,,114,93
415,4,3:43.0,M. Miller enters the game for K. Lowry,,114,93
416,4,3:43.0,,R. Anderson enters the game for J. Richardson,114,93
417,4,3:43.0,,D. Waiters enters the game for J. Winslow,114,93
418,4,3:43.0,N. Powell makes free throw 2 of 2,,115,93
419,4,3:29.0,,D. Jones misses 3-pt jump shot from 25 ft,115,93
420,4,3:26.0,Defensive rebound by J. Lin,,115,93
421,4,3:19.0,J. Lin makes 2-pt jump shot from 13 ft,,117,93
422,4,3:07.0,,Turnover by D. Waiters (bad pass),117,93
423,4,2:57.0,Turnover by O. Anunoby (bad pass; steal by R. McGruder),,117,93
424,4,2:52.0,,D. Jones makes 2-pt dunk from 1 ft (assist by B. Adebayo),117,95
425,4,2:36.0,C. Boucher misses 3-pt jump shot from 25 ft,,117,95
426,4,2:34.0,,Defensive rebound by R. McGruder,117,95
427,4,2:29.0,,Shooting foul by J. Lin (drawn by R. McGruder),117,95
428,4,2:29.0,,R. McGruder makes free throw 1 of 2,117,96
429,4,2:29.0,P. McCaw enters the game for J. Lin,,117,96
430,4,2:29.0,,R. McGruder misses free throw 2 of 2,117,96
431,4,2:25.0,Defensive rebound by C. Boucher,,117,96
432,4,2:09.0,M. Miller makes 3-pt jump shot from 25 ft (assist by O. Anunoby),,120,96
433,4,1:47.0,,B. Adebayo makes 2-pt layup from 2 ft,120,98
434,4,1:47.0,,Shooting foul by C. Boucher (drawn by B. Adebayo),120,98
435,4,1:47.0,,B. Adebayo makes free throw 1 of 1,120,99
436,4,1:22.0,M. Miller misses 3-pt jump shot from 26 ft,,120,99
437,4,1:20.0,,Defensive rebound by D. Waiters,120,99
438,4,1:13.0,,Shooting foul by C. Boucher (drawn by B. Adebayo),120,99
439,4,1:13.0,,B. Adebayo makes free throw 1 of 2,120,100
440,4,1:13.0,,B. Adebayo makes free throw 2 of 2,120,101
441,4,1:06.0,Shooting foul by R. Anderson (drawn by N. Powell),,120,101
442,4,1:06.0,N. Powell makes free throw 1 of 2,,121,101
443,4,1:06.0,N. Powell makes free throw 2 of 2,,122,101
444,4,0:44.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. McGruder),122,104
445,4,0:22.0,N. Powell makes 3-pt jump shot from 25 ft (assist by M. Miller),,125,104
