,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHILADELPHIA_ACTION,MEMPHIS_SCORE,PHILADELPHIA_SCORE
391,4,4:38.0,,Defensive rebound by T. McConnell,81,92
392,4,4:18.0,,Turnover by J. Embiid (out of bounds lost ball),81,92
393,4,4:06.0,M. Gasol makes 3-pt jump shot from 28 ft (assist by M. Conley),,84,92
394,4,4:04.0,,Philadelphia full timeout,84,92
395,4,3:52.0,,Personal foul by J. Jackson (drawn by B. Simmons),84,92
396,4,3:52.0,,Offensive rebound by Team,84,92
397,4,3:52.0,,B. Simmons misses free throw 1 of 2,84,92
398,4,3:52.0,J. Green enters the game for J. Jackson,,84,92
399,4,3:52.0,,B. Simmons misses free throw 2 of 2,84,92
400,4,3:47.0,Defensive rebound by M. Brooks,,84,92
401,4,3:35.0,M. Gasol misses 2-pt jump shot from 19 ft,,84,92
402,4,3:31.0,,Defensive rebound by J. Embiid,84,92
403,4,3:18.0,,Turnover by J. Redick (lost ball; steal by M. Gasol),84,92
404,4,3:18.0,Personal foul by J. Redick (drawn by M. Gasol),,84,92
405,4,2:57.0,M. Conley makes 3-pt jump shot from 30 ft (assist by M. Gasol),,87,92
406,4,2:37.0,,Shooting foul by M. Brooks (drawn by J. Butler),87,92
407,4,2:37.0,,J. Butler misses free throw 1 of 2,87,92
408,4,2:37.0,,Offensive rebound by Team,87,92
409,4,2:37.0,,J. Butler makes free throw 2 of 2,87,93
410,4,2:21.0,J. Green misses 2-pt dunk from 2 ft,,87,93
411,4,2:18.0,,Defensive rebound by J. Embiid,87,93
412,4,2:09.0,,J. Redick misses 3-pt jump shot from 26 ft,87,93
413,4,2:09.0,Defensive rebound by J. Green,,87,93
414,4,2:03.0,Shooting foul by B. Simmons (drawn by M. Conley),,87,93
415,4,2:03.0,M. Conley makes free throw 1 of 2,,88,93
416,4,2:03.0,M. Conley makes free throw 2 of 2,,89,93
417,4,1:45.0,,J. Butler misses 2-pt layup from 4 ft (block by M. Gasol),89,93
418,4,1:42.0,Defensive rebound by J. Green,,89,93
419,4,1:41.0,Turnover by M. Brooks (lost ball; steal by B. Simmons),,89,93
420,4,1:31.0,,Personal foul by M. Conley (drawn by J. Butler),89,93
421,4,1:31.0,,J. Butler makes free throw 1 of 2,89,94
422,4,1:31.0,S. Mack enters the game for M. Brooks,,89,94
423,4,1:31.0,,J. Butler makes free throw 2 of 2,89,95
424,4,1:15.0,M. Conley misses 2-pt jump shot from 20 ft,,89,95
425,4,1:12.0,,Defensive rebound by T. McConnell,89,95
426,4,0:49.0,,J. Butler makes 2-pt jump shot from 22 ft,89,97
427,4,0:49.0,Memphis full timeout,,89,97
428,4,0:49.0,K. Anderson enters the game for J. Green,,89,97
429,4,0:48.0,G. Temple misses 3-pt jump shot from 23 ft,,89,97
430,4,0:45.0,,Defensive rebound by J. Butler,89,97
431,4,0:44.0,,Turnover by J. Butler (step out of bounds),89,97
432,4,0:44.0,J. Jackson enters the game for S. Mack,,89,97
433,4,0:42.0,M. Gasol makes 2-pt jump shot from 20 ft (assist by K. Anderson),,91,97
434,4,0:42.0,Shooting foul by T. McConnell (drawn by M. Gasol),,91,97
435,4,0:42.0,M. Gasol misses free throw 1 of 1,,91,97
436,4,0:42.0,Offensive rebound by J. Jackson,,91,97
437,4,0:38.0,J. Jackson makes 2-pt layup from 2 ft,,93,97
438,4,0:38.0,,Philadelphia full timeout,93,97
439,4,0:38.0,J. Green enters the game for J. Jackson,,93,97
440,4,0:37.0,,J. Redick makes 2-pt layup from 2 ft (assist by B. Simmons),93,99
441,4,0:31.0,M. Conley makes 2-pt layup from 1 ft,,95,99
442,4,0:24.0,,Personal foul by J. Green (drawn by J. Redick),95,99
443,4,0:24.0,,J. Redick makes free throw 1 of 2,95,100
444,4,0:24.0,,J. Redick makes free throw 2 of 2,95,101
445,4,0:24.0,Memphis full timeout,,95,101
446,4,0:24.0,J. Jackson enters the game for K. Anderson,,95,101
447,4,0:24.0,S. Mack enters the game for J. Green,,95,101
448,4,0:18.0,Turnover by M. Gasol (bad pass),,95,101
449,4,0:15.0,,Personal foul by S. Mack (drawn by J. Butler),95,101
450,4,0:15.0,,J. Butler makes free throw 1 of 2,95,102
451,4,0:15.0,,J. Butler makes free throw 2 of 2,95,103
452,4,0:11.0,M. Conley misses 3-pt jump shot from 28 ft,,95,103
453,4,0:08.0,,Defensive rebound by J. Embiid,95,103
