,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
382,4,4:34.0,D. Smith enters the game for D. Powell,,94,101
383,4,4:34.0,,D. Booker makes free throw 1 of 1,94,102
384,4,4:27.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),,97,102
385,4,3:58.0,,T. Ariza misses 3-pt jump shot from 23 ft,97,102
386,4,3:56.0,Defensive rebound by L. Dončić,,97,102
387,4,3:48.0,W. Matthews misses 3-pt jump shot from 26 ft,,97,102
388,4,3:47.0,,Defensive rebound by Team,97,102
389,4,3:47.0,Loose ball foul by D. Jordan (drawn by J. Jackson),,97,102
390,4,3:32.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by D. Ayton),97,105
391,4,3:14.0,Personal foul by J. Jackson (drawn by D. Smith),,97,105
392,4,3:08.0,D. Smith misses 3-pt jump shot from 26 ft,,97,105
393,4,3:04.0,,Defensive rebound by T. Ariza,97,105
394,4,2:52.0,,D. Booker makes 3-pt jump shot from 25 ft,97,108
395,4,2:51.0,Dallas full timeout,,97,108
396,4,2:36.0,Turnover by L. Dončić (bad pass),,97,108
397,4,2:27.0,,Personal foul by D. Jordan (drawn by R. Anderson),97,108
398,4,2:17.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by R. Anderson),97,111
399,4,2:03.0,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by D. Smith),,100,111
400,4,1:42.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by T. Ariza),100,114
401,4,1:42.0,Dallas full timeout,,100,114
402,4,1:42.0,J. Brunson enters the game for W. Matthews,,100,114
403,4,1:33.0,L. Dončić misses 3-pt jump shot from 26 ft,,100,114
404,4,1:30.0,,Defensive rebound by T. Ariza,100,114
405,4,1:17.0,,D. Booker makes 3-pt jump shot from 25 ft,100,117
406,4,1:07.0,D. Smith misses 2-pt layup from 1 ft (block by D. Ayton),,100,117
407,4,1:05.0,,Defensive rebound by D. Booker,100,117
408,4,0:54.0,,Shooting foul by D. Smith (drawn by D. Booker),100,117
409,4,0:54.0,,D. Booker misses free throw 1 of 3,100,117
410,4,0:54.0,,Offensive rebound by Team,100,117
411,4,0:54.0,,D. Booker makes free throw 2 of 3,100,118
412,4,0:54.0,R. Broekhoff enters the game for D. Finney-Smith,,100,118
413,4,0:54.0,D. Powell enters the game for D. Jordan,,100,118
414,4,0:54.0,R. Spalding enters the game for D. Smith,,100,118
415,4,0:54.0,,E. Okobo enters the game for J. Jackson,100,118
416,4,0:54.0,,D. Booker makes free throw 3 of 3,100,119
417,4,0:42.0,L. Dončić misses 2-pt layup from 2 ft,,100,119
418,4,0:40.0,,Defensive rebound by R. Anderson,100,119
419,4,0:23.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),100,121
420,4,0:13.0,J. Brunson misses 3-pt jump shot from 25 ft,,100,121
421,4,0:11.0,,Defensive rebound by D. Ayton,100,121
