,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,UTAH_ACTION,BROOKLYN_SCORE,UTAH_SCORE
387,4,10:02.0,D. Russell makes 2-pt layup from 3 ft (assist by C. LeVert),,72,87
388,4,9:46.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Ingles),72,90
389,4,9:46.0,,Shooting foul by R. Kurucs (drawn by J. Crowder),72,90
390,4,9:46.0,,R. Gobert enters the game for D. Favors,72,90
391,4,9:46.0,,D. Mitchell enters the game for R. Neto,72,90
392,4,9:46.0,,J. Crowder makes free throw 1 of 1,72,91
393,4,9:35.0,D. Russell misses 2-pt jump shot from 14 ft,,72,91
394,4,9:32.0,,Defensive rebound by J. Ingles,72,91
395,4,9:23.0,,Shooting foul by J. Allen (drawn by R. Gobert),72,91
396,4,9:23.0,Brooklyn full timeout,,72,91
397,4,9:23.0,J. Dudley enters the game for J. Allen,,72,91
398,4,9:23.0,T. Graham enters the game for S. Dinwiddie,,72,91
399,4,9:23.0,R. Hollis-Jefferson enters the game for R. Kurucs,,72,91
400,4,9:23.0,T. Pinson enters the game for D. Russell,,72,91
401,4,9:23.0,,R. Gobert makes free throw 1 of 2,72,92
402,4,9:23.0,,R. Gobert misses free throw 2 of 2,72,92
403,4,9:21.0,Defensive rebound by R. Hollis-Jefferson,,72,92
404,4,9:06.0,C. LeVert makes 2-pt layup from 2 ft (assist by J. Dudley),,74,92
405,4,8:52.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),74,94
406,4,8:39.0,C. LeVert makes 2-pt jump shot from 8 ft,,76,94
407,4,8:27.0,,Turnover by D. Mitchell (lost ball; steal by C. LeVert),76,94
408,4,8:22.0,T. Pinson makes 2-pt layup from 3 ft (assist by C. LeVert),,78,94
409,4,8:08.0,,Offensive foul by R. Gobert (drawn by C. LeVert),78,94
410,4,8:08.0,,Turnover by R. Gobert (offensive foul),78,94
411,4,8:08.0,,R. Neto enters the game for J. Crowder,78,94
412,4,8:08.0,,G. Niang enters the game for J. Ingles,78,94
413,4,8:08.0,,R. O'Neale enters the game for K. Korver,78,94
414,4,7:52.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by C. LeVert),,80,94
415,4,7:51.0,,G. Niang makes 3-pt jump shot from 23 ft (assist by R. Neto),80,97
416,4,7:27.0,C. LeVert misses 3-pt jump shot from 25 ft,,80,97
417,4,7:23.0,,Defensive rebound by G. Niang,80,97
418,4,7:17.0,,R. Neto misses 3-pt jump shot from 25 ft,80,97
419,4,7:13.0,Defensive rebound by R. Hollis-Jefferson,,80,97
420,4,7:09.0,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,,80,97
421,4,7:06.0,,Defensive rebound by R. Gobert,80,97
422,4,6:52.0,,D. Mitchell misses 2-pt layup from 3 ft,80,97
423,4,6:50.0,,Offensive rebound by R. Gobert,80,97
424,4,6:50.0,,R. Gobert misses 2-pt layup from 2 ft,80,97
425,4,6:50.0,,Offensive rebound by R. Gobert,80,97
426,4,6:47.0,,Turnover by G. Niang (bad pass; steal by C. LeVert),80,97
427,4,6:41.0,T. Pinson makes 3-pt jump shot from 25 ft (assist by C. LeVert),,83,97
428,4,6:38.0,,Utah full timeout,83,97
429,4,6:38.0,,R. Rubio enters the game for R. Neto,83,97
430,4,6:25.0,,D. Mitchell makes 3-pt jump shot from 27 ft (assist by R. O'Neale),83,100
431,4,6:12.0,T. Pinson misses 3-pt jump shot from 26 ft,,83,100
432,4,6:08.0,,Defensive rebound by R. Gobert,83,100
433,4,5:59.0,,D. Mitchell misses 2-pt jump shot from 14 ft,83,100
434,4,5:55.0,Defensive rebound by C. LeVert,,83,100
435,4,5:48.0,T. Graham misses 3-pt jump shot from 23 ft,,83,100
436,4,5:45.0,,Defensive rebound by R. Gobert,83,100
437,4,5:30.0,,G. Niang misses 3-pt jump shot from 25 ft,83,100
438,4,5:27.0,,Offensive rebound by R. Rubio,83,100
439,4,5:13.0,,D. Mitchell misses 2-pt jump shot from 14 ft,83,100
440,4,5:10.0,Defensive rebound by T. Pinson,,83,100
441,4,5:04.0,Shooting foul by R. O'Neale (drawn by T. Pinson),,83,100
442,4,5:04.0,T. Pinson makes free throw 1 of 2,,84,100
443,4,5:04.0,A. Williams enters the game for C. LeVert,,84,100
444,4,5:04.0,T. Pinson makes free throw 2 of 2,,85,100
445,4,4:54.0,,R. Rubio makes 2-pt layup from 2 ft,85,102
446,4,4:48.0,T. Graham misses 3-pt jump shot from 24 ft,,85,102
447,4,4:45.0,,Defensive rebound by G. Niang,85,102
448,4,4:35.0,,R. Rubio misses 2-pt jump shot from 6 ft,85,102
449,4,4:32.0,Defensive rebound by A. Williams,,85,102
450,4,4:26.0,A. Williams makes 2-pt jump shot from 9 ft (assist by T. Pinson),,87,102
451,4,4:08.0,,Shooting foul by R. Hollis-Jefferson (drawn by D. Mitchell),87,102
452,4,4:08.0,,D. Mitchell makes free throw 1 of 2,87,103
453,4,4:08.0,,J. Crowder enters the game for G. Niang,87,103
454,4,4:08.0,,J. Ingles enters the game for R. O'Neale,87,103
455,4,4:08.0,,D. Mitchell makes free throw 2 of 2,87,104
456,4,3:53.0,Shooting foul by J. Crowder (drawn by T. Pinson),,87,104
457,4,3:53.0,T. Pinson misses free throw 1 of 2,,87,104
458,4,3:53.0,Offensive rebound by Team,,87,104
459,4,3:53.0,T. Pinson makes free throw 2 of 2,,88,104
460,4,3:36.0,,R. Rubio misses 2-pt jump shot from 15 ft,88,104
461,4,3:34.0,,Offensive rebound by R. Rubio,88,104
462,4,3:26.0,,Turnover by R. Rubio (lost ball; steal by A. Williams),88,104
463,4,3:22.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,88,104
464,4,3:19.0,,Defensive rebound by J. Ingles,88,104
465,4,3:16.0,,Personal foul by T. Pinson (drawn by R. Rubio),88,104
466,4,3:16.0,,R. Rubio makes free throw 1 of 2,88,105
467,4,3:16.0,,R. Rubio makes free throw 2 of 2,88,106
468,4,3:08.0,T. Pinson makes 3-pt jump shot from 27 ft,,91,106
469,4,2:48.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. Rubio),91,109
470,4,2:34.0,Turnover by T. Pinson (bad pass; steal by J. Ingles),,91,109
471,4,2:27.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by R. Rubio),91,112
472,4,2:03.0,R. Hollis-Jefferson misses 2-pt layup from 5 ft,,91,112
473,4,2:00.0,Offensive rebound by A. Williams,,91,112
474,4,2:00.0,A. Williams makes 2-pt layup from 3 ft,,93,112
475,4,1:45.0,,R. Rubio misses 2-pt jump shot from 17 ft,93,112
476,4,1:45.0,Defensive rebound by T. Graham,,93,112
477,4,1:45.0,Personal take foul by J. Crowder (drawn by T. Pinson),,93,112
478,4,1:45.0,T. Pinson makes free throw 1 of 2,,94,112
479,4,1:45.0,,R. Neto enters the game for R. Gobert,94,112
480,4,1:45.0,,G. Niang enters the game for J. Ingles,94,112
481,4,1:45.0,,R. O'Neale enters the game for D. Mitchell,94,112
482,4,1:45.0,,E. Udoh enters the game for R. Rubio,94,112
483,4,1:45.0,T. Pinson misses free throw 2 of 2,,94,112
484,4,1:41.0,Offensive rebound by J. Dudley,,94,112
485,4,1:35.0,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,,94,112
486,4,1:32.0,,Defensive rebound by R. Neto,94,112
487,4,1:21.0,,G. Niang makes 2-pt dunk from 2 ft (assist by R. O'Neale),94,114
488,4,1:02.0,T. Pinson misses 3-pt jump shot from 24 ft,,94,114
489,4,0:58.0,,Defensive rebound by J. Crowder,94,114
490,4,0:46.0,,R. O'Neale misses 3-pt jump shot from 25 ft,94,114
491,4,0:43.0,Defensive rebound by T. Graham,,94,114
492,4,0:33.0,Shooting foul by R. O'Neale (drawn by R. Hollis-Jefferson),,94,114
493,4,0:33.0,R. Hollis-Jefferson makes free throw 1 of 2,,95,114
494,4,0:33.0,R. Hollis-Jefferson makes free throw 2 of 2,,96,114
495,4,0:18.0,,R. Neto misses 3-pt jump shot from 25 ft,96,114
496,4,0:14.0,Defensive rebound by A. Williams,,96,114
497,4,0:08.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by A. Williams),,98,114
