,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
392,4,9:15.0,T. Dorsey misses 2-pt layup from 5 ft,,74,78
393,4,9:13.0,,Defensive rebound by D. Sabonis,74,78
394,4,9:09.0,,D. McDermott misses 3-pt jump shot from 29 ft,74,78
395,4,9:07.0,,Offensive rebound by D. Sabonis,74,78
396,4,9:06.0,,Personal foul by K. Bazemore (drawn by D. Sabonis),74,78
397,4,9:06.0,D. Bembry enters the game for K. Bazemore,,74,78
398,4,9:06.0,K. Huerter enters the game for D. Dedmon,,74,78
399,4,9:06.0,A. Len enters the game for T. Dorsey,,74,78
400,4,9:01.0,,Turnover by C. Joseph (bad pass),74,78
401,4,8:40.0,Turnover by J. Lin (bad pass; steal by C. Joseph),,74,78
402,4,8:37.0,,C. Joseph misses 2-pt layup from 1 ft,74,78
403,4,8:35.0,,Offensive rebound by D. Sabonis,74,78
404,4,8:30.0,,A. Holiday makes 2-pt layup from 1 ft,74,80
405,4,8:25.0,V. Carter misses 3-pt jump shot from 29 ft,,74,80
406,4,8:19.0,,Defensive rebound by D. Sabonis,74,80
407,4,8:12.0,,D. McDermott misses 2-pt jump shot from 18 ft,74,80
408,4,8:09.0,Defensive rebound by V. Carter,,74,80
409,4,7:55.0,D. Bembry misses 3-pt jump shot from 25 ft,,74,80
410,4,7:52.0,,Defensive rebound by Team,74,80
411,4,7:52.0,T. Young enters the game for J. Lin,,74,80
412,4,7:39.0,,D. Sabonis misses 2-pt jump shot from 20 ft,74,80
413,4,7:36.0,Defensive rebound by K. Huerter,,74,80
414,4,7:23.0,D. Bembry makes 2-pt layup at rim,,76,80
415,4,7:23.0,,Indiana full timeout,76,80
416,4,7:23.0,O. Spellman enters the game for V. Carter,,76,80
417,4,7:23.0,,B. Bogdanović enters the game for T. Young,76,80
418,4,7:10.0,,D. McDermott misses 3-pt jump shot from 29 ft,76,80
419,4,7:07.0,Defensive rebound by T. Young,,76,80
420,4,7:01.0,Turnover by T. Young (bad pass; steal by D. Sabonis),,76,80
421,4,6:55.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,76,80
422,4,6:51.0,Defensive rebound by O. Spellman,,76,80
423,4,6:29.0,K. Huerter misses 3-pt jump shot from 27 ft,,76,80
424,4,6:26.0,,Defensive rebound by C. Joseph,76,80
425,4,6:20.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by C. Joseph),76,82
426,4,6:11.0,T. Young misses 3-pt jump shot from 27 ft,,76,82
427,4,6:09.0,,Defensive rebound by B. Bogdanović,76,82
428,4,6:04.0,,Personal foul by O. Spellman (drawn by B. Bogdanović),76,82
429,4,6:04.0,K. Bazemore enters the game for D. Bembry,,76,82
430,4,5:54.0,Violation by Team (kicked ball),,76,82
431,4,5:49.0,,C. Joseph misses 2-pt layup from 2 ft,76,82
432,4,5:45.0,,Offensive rebound by D. Sabonis,76,82
433,4,5:45.0,,D. Sabonis makes 2-pt layup at rim,76,84
434,4,5:36.0,T. Young makes 2-pt layup from 1 ft (assist by K. Bazemore),,78,84
435,4,5:28.0,,B. Bogdanović misses 2-pt jump shot at rim,78,84
436,4,5:26.0,Defensive rebound by A. Len,,78,84
437,4,5:24.0,Personal foul by A. Holiday (drawn by T. Young),,78,84
438,4,5:21.0,Personal foul by A. Holiday (drawn by T. Young),,78,84
439,4,5:11.0,T. Young misses 3-pt jump shot from 30 ft,,78,84
440,4,5:08.0,,Defensive rebound by B. Bogdanović,78,84
441,4,4:56.0,,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),78,86
442,4,4:51.0,Personal foul by A. Holiday (drawn by T. Young),,78,86
443,4,4:51.0,V. Carter enters the game for A. Len,,78,86
444,4,4:41.0,T. Young misses 2-pt layup at rim (block by D. Sabonis),,78,86
445,4,4:39.0,,Defensive rebound by Team,78,86
446,4,4:39.0,Loose ball foul by K. Bazemore (drawn by C. Joseph),,78,86
447,4,4:39.0,J. Lin enters the game for T. Young,,78,86
448,4,4:21.0,,A. Holiday makes 3-pt jump shot from 27 ft (assist by C. Joseph),78,89
449,4,4:08.0,J. Lin makes 2-pt layup at rim (assist by K. Bazemore),,80,89
450,4,3:55.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by A. Holiday),80,91
451,4,3:45.0,Offensive foul by J. Lin (drawn by A. Holiday),,80,91
452,4,3:45.0,Turnover by J. Lin (offensive foul),,80,91
453,4,3:31.0,,Turnover by A. Holiday (bad pass; steal by K. Bazemore),80,91
454,4,3:29.0,Shooting foul by D. McDermott (drawn by K. Bazemore),,80,91
455,4,3:29.0,K. Bazemore makes free throw 1 of 2,,81,91
456,4,3:29.0,K. Bazemore misses free throw 2 of 2,,81,91
457,4,3:25.0,,Defensive rebound by A. Holiday,81,91
458,4,3:22.0,,Indiana full timeout,81,91
459,4,3:22.0,D. Bembry enters the game for K. Huerter,,81,91
460,4,3:13.0,,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by A. Holiday),81,94
461,4,3:00.0,J. Lin makes 2-pt layup from 1 ft,,83,94
462,4,2:43.0,,Turnover by B. Bogdanović (lost ball; steal by J. Lin),83,94
463,4,2:38.0,K. Bazemore misses 2-pt layup at rim,,83,94
464,4,2:36.0,,Defensive rebound by D. Sabonis,83,94
465,4,2:29.0,,C. Joseph misses 3-pt jump shot from 27 ft,83,94
466,4,2:25.0,Defensive rebound by V. Carter,,83,94
467,4,2:17.0,O. Spellman misses 2-pt jump shot from 14 ft,,83,94
468,4,2:14.0,,Defensive rebound by D. Sabonis,83,94
469,4,1:59.0,,D. McDermott misses 3-pt jump shot from 24 ft,83,94
470,4,1:55.0,Defensive rebound by D. Bembry,,83,94
471,4,1:51.0,Shooting foul by C. Joseph (drawn by V. Carter),,83,94
472,4,1:51.0,V. Carter misses free throw 1 of 2,,83,94
473,4,1:51.0,Offensive rebound by Team,,83,94
474,4,1:51.0,V. Carter makes free throw 2 of 2,,84,94
475,4,1:50.0,,Turnover by C. Joseph (bad pass; steal by O. Spellman),84,94
476,4,1:47.0,D. Bembry misses 2-pt layup from 3 ft,,84,94
477,4,1:45.0,Offensive rebound by O. Spellman,,84,94
478,4,1:41.0,Turnover by K. Bazemore (traveling),,84,94
479,4,1:25.0,,A. Holiday misses 3-pt jump shot from 36 ft,84,94
480,4,1:22.0,Defensive rebound by D. Bembry,,84,94
481,4,1:16.0,J. Lin misses 2-pt jump shot from 1 ft,,84,94
482,4,1:14.0,,Defensive rebound by D. Sabonis,84,94
483,4,1:14.0,K. Huerter enters the game for K. Bazemore,,84,94
484,4,0:58.0,,Turnover by C. Joseph (bad pass; steal by J. Lin),84,94
485,4,0:55.0,Shooting foul by A. Holiday (drawn by O. Spellman),,84,94
486,4,0:55.0,O. Spellman misses free throw 1 of 2,,84,94
487,4,0:55.0,Offensive rebound by Team,,84,94
488,4,0:55.0,T. Dorsey enters the game for V. Carter,,84,94
489,4,0:55.0,O. Spellman misses free throw 2 of 2,,84,94
490,4,0:54.0,,Defensive rebound by D. Sabonis,84,94
491,4,0:50.0,,Personal foul by J. Lin (drawn by A. Holiday),84,94
492,4,0:50.0,,A. Holiday misses free throw 1 of 2,84,94
493,4,0:50.0,,Offensive rebound by Team,84,94
494,4,0:50.0,,A. Holiday makes free throw 2 of 2,84,95
495,4,0:45.0,J. Lin misses 2-pt layup from 1 ft,,84,95
496,4,0:44.0,Offensive rebound by Team,,84,95
497,4,0:43.0,O. Spellman misses 2-pt layup from 1 ft,,84,95
498,4,0:40.0,,Defensive rebound by D. Sabonis,84,95
499,4,0:27.0,,Turnover by C. Joseph (lost ball; steal by K. Huerter),84,95
500,4,0:24.0,J. Lin makes 2-pt layup from 1 ft (assist by K. Huerter),,86,95
501,4,0:24.0,,Violation by Team (def goaltending),86,95
502,4,0:24.0,,Indiana full timeout,86,95
503,4,0:16.0,,Personal take foul by K. Huerter (drawn by B. Bogdanović),86,95
504,4,0:16.0,,B. Bogdanović makes free throw 1 of 2,86,96
505,4,0:16.0,,B. Bogdanović makes free throw 2 of 2,86,97
506,4,0:09.0,J. Lin makes 3-pt jump shot from 32 ft (assist by D. Bembry),,89,97
