,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DENVER_ACTION,NEW YORK_SCORE,DENVER_SCORE
380,4,7:45.0,E. Mudiay enters the game for E. Freedom,,91,96
381,4,7:35.0,,M. Plumlee makes 2-pt hook shot from 3 ft (assist by M. Beasley),91,98
382,4,7:22.0,F. Ntilikina makes 2-pt layup from 3 ft,,93,98
383,4,7:05.0,,G. Harris makes 2-pt layup from 2 ft,93,100
384,4,6:54.0,L. Kornet misses 3-pt jump shot from 29 ft,,93,100
385,4,6:51.0,Offensive rebound by N. Vonleh,,93,100
386,4,6:43.0,E. Mudiay makes 3-pt jump shot from 24 ft (assist by N. Vonleh),,96,100
387,4,6:29.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by N. Jokić),96,103
388,4,6:14.0,E. Mudiay misses 2-pt jump shot from 20 ft,,96,103
389,4,6:11.0,,Defensive rebound by N. Jokić,96,103
390,4,6:07.0,,M. Beasley misses 3-pt jump shot from 23 ft,96,103
391,4,6:01.0,Defensive rebound by N. Vonleh,,96,103
392,4,6:01.0,Turnover by N. Vonleh (lost ball; steal by M. Plumlee),,96,103
393,4,6:01.0,,Denver full timeout,96,103
394,4,6:01.0,K. Knox enters the game for F. Ntilikina,,96,103
395,4,6:01.0,,J. Murray enters the game for G. Harris,96,103
396,4,5:56.0,,M. Beasley misses 2-pt layup from 3 ft (block by L. Kornet),96,103
397,4,5:53.0,Defensive rebound by K. Knox,,96,103
398,4,5:42.0,K. Knox misses 3-pt jump shot from 22 ft,,96,103
399,4,5:38.0,,Defensive rebound by M. Plumlee,96,103
400,4,5:30.0,,M. Beasley misses 3-pt jump shot from 22 ft,96,103
401,4,5:27.0,Defensive rebound by N. Vonleh,,96,103
402,4,5:13.0,E. Mudiay makes 2-pt layup from 2 ft,,98,103
403,4,5:13.0,,Denver full timeout,98,103
404,4,5:04.0,,Turnover by J. Murray (traveling),98,103
405,4,4:50.0,E. Mudiay makes 2-pt jump shot from 13 ft (assist by L. Kornet),,100,103
406,4,4:30.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by M. Beasley),100,106
407,4,4:17.0,Turnover by E. Mudiay (discontinued dribble),,100,106
408,4,4:05.0,,N. Jokić misses 2-pt jump shot from 6 ft,100,106
409,4,4:05.0,,Offensive rebound by Team,100,106
410,4,4:05.0,Loose ball foul by N. Vonleh (drawn by N. Jokić),,100,106
411,4,3:57.0,,J. Murray misses 2-pt layup from 1 ft,100,106
412,4,3:54.0,Defensive rebound by N. Vonleh,,100,106
413,4,3:47.0,T. Hardaway makes 2-pt jump shot from 3 ft,,102,106
414,4,3:32.0,,M. Morris misses 2-pt jump shot from 11 ft,102,106
415,4,3:32.0,,Offensive rebound by Team,102,106
416,4,3:32.0,Loose ball foul by E. Mudiay (drawn by M. Morris),,102,106
417,4,3:32.0,,P. Millsap enters the game for M. Plumlee,102,106
418,4,3:20.0,,J. Murray misses 3-pt jump shot from 22 ft (block by N. Vonleh),102,106
419,4,3:19.0,,Offensive rebound by N. Jokić,102,106
420,4,3:18.0,,N. Jokić misses 2-pt layup from 6 ft,102,106
421,4,3:18.0,,Offensive rebound by Team,102,106
422,4,3:18.0,,Turnover by Team (shot clock),102,106
423,4,3:07.0,Turnover by T. Hardaway (lost ball; steal by M. Beasley),,102,106
424,4,2:55.0,,N. Jokić makes 3-pt jump shot from 23 ft (assist by M. Morris),102,109
425,4,2:52.0,New York full timeout,,102,109
426,4,2:41.0,N. Vonleh misses 2-pt layup from 2 ft,,102,109
427,4,2:40.0,,Defensive rebound by N. Jokić,102,109
428,4,2:34.0,,J. Murray misses 2-pt layup from 2 ft,102,109
429,4,2:31.0,Defensive rebound by L. Kornet,,102,109
430,4,2:21.0,E. Mudiay misses 2-pt layup from 4 ft,,102,109
431,4,2:19.0,,Defensive rebound by P. Millsap,102,109
432,4,2:01.0,,N. Jokić misses 2-pt jump shot from 3 ft,102,109
433,4,2:00.0,,Offensive rebound by N. Jokić,102,109
434,4,2:00.0,,N. Jokić makes 2-pt layup from 1 ft,102,111
435,4,1:45.0,L. Kornet makes 3-pt jump shot from 22 ft (assist by E. Mudiay),,105,111
436,4,1:24.0,,M. Morris misses 2-pt jump shot from 11 ft,105,111
437,4,1:21.0,,Offensive rebound by N. Jokić,105,111
438,4,1:11.0,,N. Jokić misses 2-pt jump shot from 21 ft,105,111
439,4,1:07.0,Defensive rebound by L. Kornet,,105,111
440,4,0:55.0,E. Mudiay misses 2-pt jump shot from 10 ft (block by J. Murray),,105,111
441,4,0:52.0,,Defensive rebound by M. Beasley,105,111
442,4,0:37.0,,M. Beasley makes 2-pt layup from 1 ft (assist by N. Jokić),105,113
443,4,0:37.0,New York full timeout,,105,113
444,4,0:37.0,,M. Plumlee enters the game for N. Jokić,105,113
445,4,0:35.0,Shooting foul by M. Morris (drawn by L. Kornet),,105,113
446,4,0:35.0,L. Kornet makes free throw 1 of 3,,106,113
447,4,0:35.0,L. Kornet makes free throw 2 of 3,,107,113
448,4,0:35.0,F. Ntilikina enters the game for K. Knox,,107,113
449,4,0:35.0,,N. Jokić enters the game for M. Plumlee,107,113
450,4,0:35.0,L. Kornet makes free throw 3 of 3,,108,113
451,4,0:34.0,,Personal take foul by T. Hardaway (drawn by M. Morris),108,113
452,4,0:31.0,,Turnover by N. Jokić (bad pass; steal by E. Mudiay),108,113
453,4,0:27.0,E. Mudiay misses 3-pt jump shot from 26 ft,,108,113
454,4,0:25.0,Offensive rebound by N. Vonleh,,108,113
455,4,0:24.0,L. Kornet misses 3-pt jump shot from 27 ft,,108,113
456,4,0:21.0,,Defensive rebound by M. Beasley,108,113
457,4,0:21.0,,Personal take foul by F. Ntilikina (drawn by M. Beasley),108,113
458,4,0:21.0,,M. Beasley makes free throw 1 of 2,108,114
459,4,0:21.0,K. Knox enters the game for F. Ntilikina,,108,114
460,4,0:21.0,,M. Plumlee enters the game for N. Jokić,108,114
461,4,0:21.0,,M. Beasley makes free throw 2 of 2,108,115
462,4,0:14.0,E. Mudiay misses 2-pt layup from 3 ft,,108,115
463,4,0:12.0,,Defensive rebound by M. Beasley,108,115
