,QUARTER,TIME_REMAINING,NEW YORK_ACTION,SAN ANTONIO_ACTION,NEW YORK_SCORE,SAN ANTONIO_SCORE
381,4,3:08.0,Personal foul by Q. Pondexter (drawn by K. Allen),,79,103
382,4,3:08.0,K. Knox enters the game for E. Mudiay,,79,103
383,4,3:03.0,Personal foul by C. Metu (drawn by D. Jordan),,79,103
384,4,2:46.0,D. Dotson misses 2-pt jump shot from 19 ft,,79,103
385,4,2:44.0,,Defensive rebound by C. Metu,79,103
386,4,2:22.0,,C. Metu makes 2-pt jump shot from 7 ft (assist by L. Walker),79,105
387,4,2:07.0,Turnover by D. Jordan (bad pass; steal by D. Cunningham),,79,105
388,4,2:04.0,,Q. Pondexter makes 2-pt dunk from 1 ft,79,107
389,4,1:44.0,K. Allen makes 3-pt jump shot from 25 ft (assist by L. Kornet),,82,107
390,4,1:42.0,,Personal take foul by D. Jordan (drawn by P. Mills),82,107
391,4,1:42.0,H. Ellenson enters the game for D. Jordan,,82,107
392,4,1:23.0,,L. Walker makes 2-pt layup from 1 ft (assist by P. Mills),82,109
393,4,1:08.0,Shooting foul by L. Walker (drawn by K. Knox),,82,109
394,4,1:08.0,K. Knox misses free throw 1 of 2,,82,109
395,4,1:08.0,Offensive rebound by Team,,82,109
396,4,1:08.0,K. Knox makes free throw 2 of 2,,83,109
397,4,0:52.0,,C. Metu misses 2-pt jump shot from 19 ft,83,109
398,4,0:49.0,Defensive rebound by H. Ellenson,,83,109
399,4,0:40.0,H. Ellenson misses 2-pt jump shot from 9 ft,,83,109
400,4,0:38.0,,Defensive rebound by Q. Pondexter,83,109
401,4,0:15.0,,Q. Pondexter misses 2-pt layup from 2 ft (block by K. Knox),83,109
402,4,0:15.0,,Offensive rebound by Team,83,109
403,4,0:15.0,,Turnover by Team (shot clock),83,109
404,4,0:08.0,L. Kornet misses 3-pt jump shot from 25 ft,,83,109
405,4,0:04.0,,Defensive rebound by P. Mills,83,109
