,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
385,4,5:03.0,Shooting foul by A. Bradley (drawn by C. McCollum),,96,96
386,4,5:03.0,C. McCollum makes free throw 1 of 2,,97,96
387,4,5:03.0,C. McCollum makes free throw 2 of 2,,98,96
388,4,4:49.0,,Personal foul by M. Harkless (drawn by M. Conley),98,96
389,4,4:40.0,,J. Valančiūnas makes 2-pt layup from 2 ft,98,98
390,4,4:15.0,C. McCollum makes 2-pt jump shot from 12 ft,,100,98
391,4,4:01.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by M. Conley),100,101
392,4,3:51.0,Personal take foul by M. Conley (drawn by D. Lillard),,100,101
393,4,3:51.0,,D. Wright enters the game for A. Bradley,100,101
394,4,3:38.0,C. McCollum makes 2-pt jump shot from 11 ft,,102,101
395,4,3:19.0,,J. Valančiūnas makes 2-pt jump shot from 1 ft (assist by M. Conley),102,103
396,4,3:19.0,Portland full timeout,,102,103
397,4,3:19.0,,A. Bradley enters the game for J. Holiday,102,103
398,4,3:19.0,,J. Noah enters the game for J. Valančiūnas,102,103
399,4,3:03.0,C. McCollum misses 3-pt jump shot from 26 ft,,102,103
400,4,2:59.0,,Defensive rebound by J. Noah,102,103
401,4,2:59.0,,Personal foul by D. Lillard (drawn by J. Noah),102,103
402,4,2:59.0,,J. Noah makes free throw 1 of 2,102,104
403,4,2:59.0,,J. Noah misses free throw 2 of 2,102,104
404,4,2:57.0,Defensive rebound by J. Nurkić,,102,104
405,4,2:40.0,D. Lillard misses 2-pt layup from 2 ft (block by D. Wright),,102,104
406,4,2:37.0,,Defensive rebound by M. Conley,102,104
407,4,2:27.0,,M. Conley makes 3-pt jump shot from 26 ft,102,107
408,4,2:16.0,Personal foul by J. Noah (drawn by J. Nurkić),,102,107
409,4,2:12.0,M. Harkless makes 2-pt dunk from 1 ft (assist by J. Nurkić),,104,107
410,4,1:56.0,,J. Noah makes 2-pt dunk from 1 ft (assist by C. Miles),104,109
411,4,1:51.0,D. Lillard makes 2-pt layup from 1 ft,,106,109
412,4,1:51.0,Shooting foul by M. Conley (drawn by D. Lillard),,106,109
413,4,1:51.0,D. Lillard makes free throw 1 of 1,,107,109
414,4,1:38.0,,M. Conley makes 3-pt jump shot from 27 ft,107,112
415,4,1:38.0,,Shooting foul by M. Harkless (drawn by M. Conley),107,112
416,4,1:38.0,,M. Conley makes free throw 1 of 1,107,113
417,4,1:29.0,A. Aminu misses 3-pt jump shot from 23 ft,,107,113
418,4,1:25.0,,Defensive rebound by D. Wright,107,113
419,4,1:23.0,,M. Conley makes 2-pt layup from 1 ft (assist by D. Wright),107,115
420,4,1:23.0,Portland full timeout,,107,115
421,4,1:23.0,J. Layman enters the game for A. Aminu,,107,115
422,4,1:17.0,J. Nurkić misses 2-pt dunk from 1 ft (block by C. Miles),,107,115
423,4,1:15.0,,Defensive rebound by M. Conley,107,115
424,4,1:15.0,,Personal take foul by D. Lillard (drawn by M. Conley),107,115
425,4,1:15.0,,M. Conley makes free throw 1 of 2,107,116
426,4,1:15.0,,M. Conley misses free throw 2 of 2,107,116
427,4,1:14.0,Defensive rebound by J. Layman,,107,116
428,4,1:05.0,J. Layman makes 2-pt dunk from 1 ft (assist by M. Harkless),,109,116
429,4,0:47.0,,M. Conley misses 2-pt jump shot from 11 ft (block by M. Harkless),109,116
430,4,0:47.0,Defensive rebound by M. Harkless,,109,116
431,4,0:47.0,Turnover by M. Harkless (step out of bounds),,109,116
432,4,0:31.0,,C. Miles misses 3-pt jump shot from 26 ft,109,116
433,4,0:29.0,,Offensive rebound by M. Conley,109,116
434,4,0:28.0,,Personal take foul by C. McCollum (drawn by M. Conley),109,116
435,4,0:28.0,,M. Conley makes free throw 1 of 2,109,117
436,4,0:28.0,,M. Conley makes free throw 2 of 2,109,118
437,4,0:22.0,Shooting foul by J. Noah (drawn by D. Lillard),,109,118
438,4,0:22.0,D. Lillard makes free throw 1 of 2,,110,118
439,4,0:22.0,,J. Valančiūnas enters the game for J. Noah,110,118
440,4,0:22.0,D. Lillard makes free throw 2 of 2,,111,118
441,4,0:19.0,,Personal take foul by J. Layman (drawn by D. Wright),111,118
442,4,0:19.0,,D. Wright makes free throw 1 of 2,111,119
443,4,0:19.0,,J. Noah enters the game for J. Valančiūnas,111,119
444,4,0:19.0,,D. Wright makes free throw 2 of 2,111,120
445,4,0:13.0,D. Lillard misses 3-pt jump shot from 25 ft,,111,120
446,4,0:09.0,,Defensive rebound by J. Noah,111,120
