,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
382,4,8:59.0,,H. Barnes makes free throw 1 of 2,89,93
383,4,8:59.0,,H. Barnes makes free throw 2 of 2,89,94
384,4,8:40.0,D. Gallinari misses 2-pt jump shot from 15 ft,,89,94
385,4,8:37.0,,Defensive rebound by H. Barnes,89,94
386,4,8:29.0,,D. Powell makes 2-pt dunk from 1 ft (assist by J. Barea),89,96
387,4,8:18.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by L. Williams),,92,96
388,4,8:04.0,,Personal foul by M. Teodosić (drawn by D. Smith),92,96
389,4,8:04.0,S. Gilgeous-Alexander enters the game for M. Teodosić,,92,96
390,4,7:55.0,,Turnover by J. Barea (lost ball; steal by A. Bradley),92,96
391,4,7:48.0,D. Gallinari makes 3-pt jump shot from 25 ft,,95,96
392,4,7:35.0,,Turnover by J. Barea (lost ball; steal by A. Bradley),95,96
393,4,7:31.0,Turnover by T. Harris (lost ball; steal by D. Smith),,95,96
394,4,7:25.0,,D. Finney-Smith makes 2-pt dunk from 2 ft (assist by D. Smith),95,98
395,4,7:07.0,L. Williams misses 3-pt jump shot from 26 ft,,95,98
396,4,7:05.0,,Defensive rebound by J. Barea,95,98
397,4,6:53.0,,D. Powell makes 2-pt hook shot from 4 ft (assist by J. Barea),95,100
398,4,6:39.0,Shooting foul by D. Powell (drawn by T. Harris),,95,100
399,4,6:39.0,T. Harris makes free throw 1 of 2,,96,100
400,4,6:39.0,T. Harris makes free throw 2 of 2,,97,100
401,4,6:24.0,,H. Barnes misses 3-pt jump shot from 26 ft,97,100
402,4,6:21.0,,Offensive rebound by D. Powell,97,100
403,4,6:20.0,,H. Barnes makes 2-pt dunk from 1 ft (assist by D. Powell),97,102
404,4,6:05.0,L. Williams misses 2-pt jump shot from 13 ft,,97,102
405,4,6:01.0,Offensive rebound by D. Gallinari,,97,102
406,4,6:01.0,Personal foul by D. Finney-Smith (drawn by D. Gallinari),,97,102
407,4,6:01.0,M. Harrell enters the game for S. Gilgeous-Alexander,,97,102
408,4,6:01.0,,D. Jordan enters the game for D. Powell,97,102
409,4,5:47.0,Turnover by Team (shot clock),,97,102
410,4,5:38.0,,Personal foul by T. Harris (drawn by D. Jordan),97,102
411,4,5:38.0,,D. Jordan misses free throw 1 of 2,97,102
412,4,5:38.0,,Offensive rebound by Team,97,102
413,4,5:38.0,,D. Jordan makes free throw 2 of 2,97,103
414,4,5:24.0,Turnover by L. Williams (bad pass),,97,103
415,4,5:17.0,,J. Barea makes 2-pt jump shot from 22 ft,97,105
416,4,5:15.0,LA Clippers full timeout,,97,105
417,4,5:07.0,T. Harris misses 2-pt hook shot from 4 ft,,97,105
418,4,5:05.0,Offensive rebound by M. Harrell,,97,105
419,4,5:03.0,M. Harrell makes 2-pt layup from 1 ft,,99,105
420,4,4:50.0,,Offensive foul by D. Finney-Smith (drawn by M. Harrell),99,105
421,4,4:50.0,,Turnover by D. Finney-Smith (offensive foul),99,105
422,4,4:50.0,,W. Matthews enters the game for D. Finney-Smith,99,105
423,4,4:27.0,D. Gallinari misses 2-pt jump shot from 19 ft,,99,105
424,4,4:24.0,,Defensive rebound by D. Jordan,99,105
425,4,4:14.0,,D. Jordan misses 2-pt hook shot from 4 ft,99,105
426,4,4:11.0,Defensive rebound by T. Harris,,99,105
427,4,4:06.0,L. Williams makes 2-pt jump shot from 17 ft,,101,105
428,4,3:49.0,,J. Barea misses 2-pt hook shot from 4 ft,101,105
429,4,3:48.0,Defensive rebound by M. Harrell,,101,105
430,4,3:41.0,A. Bradley misses 2-pt jump shot from 19 ft,,101,105
431,4,3:39.0,,Defensive rebound by W. Matthews,101,105
432,4,3:20.0,,H. Barnes misses 3-pt jump shot from 26 ft,101,105
433,4,3:15.0,Defensive rebound by T. Harris,,101,105
434,4,3:10.0,M. Harrell makes 2-pt jump shot from 2 ft (assist by L. Williams),,103,105
435,4,3:10.0,,Dallas full timeout,103,105
436,4,2:55.0,,D. Smith misses 2-pt jump shot from 18 ft,103,105
437,4,2:51.0,Defensive rebound by L. Williams,,103,105
438,4,2:37.0,A. Bradley makes 2-pt layup from 1 ft (assist by L. Williams),,105,105
439,4,2:28.0,,H. Barnes makes 2-pt layup from 1 ft (assist by J. Barea),105,107
440,4,2:05.0,M. Harrell misses 2-pt layup from 1 ft (block by D. Jordan),,105,107
441,4,2:01.0,,Defensive rebound by H. Barnes,105,107
442,4,1:53.0,,H. Barnes misses 2-pt jump shot from 5 ft,105,107
443,4,1:50.0,Defensive rebound by M. Harrell,,105,107
444,4,1:33.0,A. Bradley misses 2-pt jump shot from 4 ft,,105,107
445,4,1:31.0,,Defensive rebound by D. Jordan,105,107
446,4,1:25.0,,D. Smith misses 3-pt jump shot from 25 ft,105,107
447,4,1:21.0,Defensive rebound by M. Harrell,,105,107
448,4,1:15.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,107,107
449,4,1:15.0,Shooting foul by D. Jordan (drawn by M. Harrell),,107,107
450,4,1:15.0,S. Gilgeous-Alexander enters the game for L. Williams,,107,107
451,4,1:15.0,M. Harrell misses free throw 1 of 1,,107,107
452,4,1:15.0,,Defensive rebound by D. Jordan,107,107
453,4,0:53.0,,H. Barnes misses 2-pt jump shot from 4 ft,107,107
454,4,0:52.0,,Offensive rebound by D. Jordan,107,107
455,4,0:52.0,,D. Jordan makes 2-pt layup at rim,107,109
456,4,0:52.0,LA Clippers full timeout,,107,109
457,4,0:52.0,L. Williams enters the game for S. Gilgeous-Alexander,,107,109
458,4,0:52.0,,D. Finney-Smith enters the game for J. Barea,107,109
459,4,0:48.0,L. Williams makes 3-pt jump shot from 28 ft,,110,109
460,4,0:36.0,,H. Barnes misses 2-pt jump shot from 6 ft,110,109
461,4,0:35.0,,Offensive rebound by D. Finney-Smith,110,109
462,4,0:34.0,,D. Finney-Smith makes 2-pt layup at rim,110,111
463,4,0:28.0,Turnover by L. Williams (bad pass; steal by D. Jordan),,110,111
464,4,0:27.0,,Personal foul by L. Williams (drawn by D. Jordan),110,111
465,4,0:27.0,,D. Jordan makes free throw 1 of 2,110,112
466,4,0:27.0,,D. Jordan misses free throw 2 of 2,110,112
467,4,0:27.0,Defensive rebound by T. Harris,,110,112
468,4,0:27.0,LA Clippers full timeout,,110,112
469,4,0:21.0,T. Harris misses 3-pt jump shot from 26 ft,,110,112
470,4,0:19.0,Offensive rebound by Team,,110,112
471,4,0:12.0,T. Harris misses 2-pt jump shot from 5 ft (block by D. Smith),,110,112
472,4,0:09.0,,Defensive rebound by D. Smith,110,112
473,4,0:09.0,,Personal take foul by A. Bradley (drawn by D. Smith),110,112
474,4,0:09.0,,D. Smith makes free throw 1 of 2,110,113
475,4,0:09.0,M. Scott enters the game for M. Harrell,,110,113
476,4,0:09.0,,D. Smith makes free throw 2 of 2,110,114
477,4,0:05.0,L. Williams misses 3-pt jump shot from 31 ft,,110,114
478,4,0:02.0,,Defensive rebound by D. Jordan,110,114
