,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
380,4,9:26.0,Defensive rebound by G. Hill,,82,94
381,4,9:26.0,Personal foul by P. George (drawn by G. Hill),,82,94
382,4,9:26.0,E. Bledsoe enters the game for S. Brown,,82,94
383,4,9:26.0,,J. Grant enters the game for P. Patterson,82,94
384,4,9:16.0,K. Middleton misses 2-pt layup from 3 ft,,82,94
385,4,9:14.0,,Defensive rebound by P. George,82,94
386,4,9:07.0,,P. George makes 2-pt jump shot from 7 ft,82,96
387,4,8:57.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,82,96
388,4,8:57.0,,Defensive rebound by Team,82,96
389,4,8:57.0,Loose ball foul by T. Snell (drawn by J. Grant),,82,96
390,4,8:57.0,M. Brogdon enters the game for T. Snell,,82,96
391,4,8:44.0,,P. George misses 2-pt jump shot from 17 ft,82,96
392,4,8:41.0,Defensive rebound by M. Brogdon,,82,96
393,4,8:36.0,G. Hill misses 3-pt jump shot from 26 ft,,82,96
394,4,8:33.0,,Defensive rebound by Team,82,96
395,4,8:33.0,,R. Westbrook enters the game for D. Schröder,82,96
396,4,8:18.0,,T. Ferguson misses 3-pt jump shot from 25 ft,82,96
397,4,8:14.0,Defensive rebound by K. Middleton,,82,96
398,4,8:14.0,B. Lopez enters the game for G. Hill,,82,96
399,4,8:07.0,K. Middleton makes 2-pt layup from 1 ft,,84,96
400,4,7:44.0,,N. Noel misses 2-pt jump shot from 14 ft,84,96
401,4,7:41.0,Defensive rebound by G. Antetokounmpo,,84,96
402,4,7:37.0,G. Antetokounmpo misses 2-pt layup from 5 ft (block by J. Grant),,84,96
403,4,7:37.0,Offensive rebound by Team,,84,96
404,4,7:37.0,,D. Schröder enters the game for P. George,84,96
405,4,7:34.0,Shooting foul by N. Noel (drawn by B. Lopez),,84,96
406,4,7:34.0,B. Lopez makes free throw 1 of 2,,85,96
407,4,7:34.0,S. Brown enters the game for G. Antetokounmpo,,85,96
408,4,7:34.0,,S. Adams enters the game for N. Noel,85,96
409,4,7:34.0,B. Lopez misses free throw 2 of 2,,85,96
410,4,7:33.0,,Defensive rebound by R. Westbrook,85,96
411,4,7:17.0,,Shooting foul by M. Brogdon (drawn by J. Grant),85,96
412,4,7:17.0,,J. Grant makes free throw 1 of 2,85,97
413,4,7:17.0,,J. Grant makes free throw 2 of 2,85,98
414,4,6:52.0,S. Brown misses 2-pt layup from 2 ft,,85,98
415,4,6:51.0,,Defensive rebound by Team,85,98
416,4,6:51.0,Loose ball foul by S. Brown (drawn by T. Ferguson),,85,98
417,4,6:51.0,,Oklahoma City full timeout,85,98
418,4,6:51.0,G. Antetokounmpo enters the game for S. Brown,,85,98
419,4,6:51.0,,T. Ferguson misses free throw 1 of 2,85,98
420,4,6:51.0,,Offensive rebound by Team,85,98
421,4,6:51.0,,T. Ferguson misses free throw 2 of 2,85,98
422,4,6:47.0,Defensive rebound by M. Brogdon,,85,98
423,4,6:31.0,E. Bledsoe misses 2-pt layup from 1 ft,,85,98
424,4,6:28.0,Offensive rebound by G. Antetokounmpo,,85,98
425,4,6:28.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,87,98
426,4,6:11.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by J. Grant),87,101
427,4,5:49.0,K. Middleton misses 3-pt jump shot from 25 ft,,87,101
428,4,5:47.0,Offensive rebound by G. Antetokounmpo,,87,101
429,4,5:47.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,89,101
430,4,5:47.0,Shooting foul by J. Grant (drawn by G. Antetokounmpo),,89,101
431,4,5:47.0,G. Antetokounmpo makes free throw 1 of 1,,90,101
432,4,5:34.0,,J. Grant misses 3-pt jump shot from 25 ft,90,101
433,4,5:30.0,Defensive rebound by M. Brogdon,,90,101
434,4,5:26.0,M. Brogdon misses 3-pt jump shot from 25 ft,,90,101
435,4,5:24.0,,Defensive rebound by S. Adams,90,101
436,4,5:14.0,,R. Westbrook makes 2-pt jump shot from 15 ft,90,103
437,4,4:59.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),,92,103
438,4,4:51.0,,T. Ferguson makes 2-pt layup from 1 ft (assist by R. Westbrook),92,105
439,4,4:38.0,M. Brogdon makes 2-pt layup from 3 ft (assist by K. Middleton),,94,105
440,4,4:25.0,,R. Westbrook misses 2-pt jump shot from 22 ft,94,105
441,4,4:21.0,Defensive rebound by K. Middleton,,94,105
442,4,4:12.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by R. Westbrook),,94,105
443,4,4:11.0,Offensive rebound by G. Antetokounmpo,,94,105
444,4,4:11.0,Shooting foul by R. Westbrook (drawn by G. Antetokounmpo),,94,105
445,4,4:11.0,G. Antetokounmpo makes free throw 1 of 2,,95,105
446,4,4:11.0,S. Brown enters the game for K. Middleton,,95,105
447,4,4:11.0,,P. George enters the game for D. Schröder,95,105
448,4,4:11.0,G. Antetokounmpo misses free throw 2 of 2,,95,105
449,4,4:10.0,,Defensive rebound by R. Westbrook,95,105
450,4,3:58.0,,Turnover by T. Ferguson (traveling),95,105
451,4,3:38.0,,Violation by Team (kicked ball),95,105
452,4,3:32.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,95,105
453,4,3:30.0,,Defensive rebound by P. George,95,105
454,4,3:26.0,,Shooting foul by B. Lopez (drawn by J. Grant),95,105
455,4,3:26.0,,J. Grant makes free throw 1 of 2,95,106
456,4,3:26.0,Milwaukee full timeout,,95,106
457,4,3:26.0,K. Middleton enters the game for B. Lopez,,95,106
458,4,3:26.0,,J. Grant misses free throw 2 of 2,95,106
459,4,3:23.0,Defensive rebound by E. Bledsoe,,95,106
460,4,3:00.0,K. Middleton makes 2-pt jump shot from 11 ft,,97,106
461,4,2:46.0,,R. Westbrook misses 2-pt layup from 2 ft,97,106
462,4,2:43.0,,Offensive rebound by S. Adams,97,106
463,4,2:38.0,,R. Westbrook misses 2-pt jump shot from 16 ft,97,106
464,4,2:35.0,Defensive rebound by S. Brown,,97,106
465,4,2:29.0,S. Brown makes 2-pt layup at rim (assist by E. Bledsoe),,99,106
466,4,2:17.0,,Shooting foul by M. Brogdon (drawn by S. Adams),99,106
467,4,2:17.0,,S. Adams misses free throw 1 of 2,99,106
468,4,2:17.0,,Offensive rebound by Team,99,106
469,4,2:17.0,,S. Adams misses free throw 2 of 2,99,106
470,4,2:15.0,Defensive rebound by G. Antetokounmpo,,99,106
471,4,2:02.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft,,102,106
472,4,1:44.0,,S. Adams makes 2-pt layup from 1 ft (assist by P. George),102,108
473,4,1:24.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),,104,108
474,4,1:15.0,,P. George makes 2-pt dunk at rim (assist by J. Grant),104,110
475,4,1:09.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,107,110
476,4,0:48.0,,P. George makes 3-pt jump shot from 25 ft,107,113
477,4,0:47.0,Milwaukee full timeout,,107,113
478,4,0:47.0,B. Lopez enters the game for S. Brown,,107,113
479,4,0:40.0,Turnover by E. Bledsoe (bad pass; steal by P. George),,107,113
480,4,0:31.0,,Personal take foul by B. Lopez (drawn by R. Westbrook),107,113
481,4,0:31.0,,R. Westbrook misses free throw 1 of 2,107,113
482,4,0:31.0,,Offensive rebound by Team,107,113
483,4,0:31.0,,R. Westbrook makes free throw 2 of 2,107,114
484,4,0:25.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,109,114
485,4,0:25.0,,Oklahoma City full timeout,109,114
486,4,0:25.0,S. Brown enters the game for B. Lopez,,109,114
487,4,0:25.0,,A. Nader enters the game for S. Adams,109,114
488,4,0:25.0,,Personal take foul by M. Brogdon (drawn by P. George),109,114
489,4,0:25.0,,P. George makes free throw 1 of 2,109,115
490,4,0:25.0,B. Lopez enters the game for S. Brown,,109,115
491,4,0:25.0,,S. Adams enters the game for A. Nader,109,115
492,4,0:25.0,,P. George makes free throw 2 of 2,109,116
493,4,0:17.0,B. Lopez makes 3-pt jump shot from 25 ft,,112,116
494,4,0:10.0,,Personal take foul by M. Brogdon (drawn by J. Grant),112,116
495,4,0:10.0,S. Brown enters the game for M. Brogdon,,112,116
496,4,0:10.0,,J. Grant makes free throw 1 of 2,112,117
497,4,0:10.0,,J. Grant makes free throw 2 of 2,112,118
498,4,0:03.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,112,118
499,4,0:02.0,,Defensive rebound by P. George,112,118
