,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
376,4,8:40.0,,Personal foul by L. Brown (drawn by K. Middleton),89,105
377,4,8:33.0,,K. Middleton makes 3-pt jump shot from 27 ft,89,108
378,4,8:19.0,Shooting foul by K. Middleton (drawn by C. Miles),,89,108
379,4,8:19.0,N. Powell enters the game for L. Brown,,89,108
380,4,8:19.0,,E. Bledsoe enters the game for M. Brogdon,89,108
381,4,8:19.0,C. Miles makes free throw 1 of 2,,90,108
382,4,8:19.0,C. Miles misses free throw 2 of 2,,90,108
383,4,8:16.0,,Defensive rebound by T. Snell,90,108
384,4,8:07.0,,T. Snell makes 3-pt jump shot from 27 ft (assist by K. Middleton),90,111
385,4,7:53.0,K. Lowry misses 3-pt jump shot from 27 ft,,90,111
386,4,7:51.0,,Defensive rebound by P. Connaughton,90,111
387,4,7:39.0,,T. Snell makes 2-pt layup from 2 ft,90,113
388,4,7:39.0,Toronto full timeout,,90,113
389,4,7:39.0,S. Ibaka enters the game for C. Miles,,90,113
390,4,7:23.0,P. Siakam makes 2-pt dunk from 1 ft (assist by K. Lowry),,92,113
391,4,7:07.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by K. Middleton),92,116
392,4,6:53.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by K. Lowry),,94,116
393,4,6:43.0,,K. Middleton misses 3-pt jump shot from 27 ft,94,116
394,4,6:41.0,Defensive rebound by N. Powell,,94,116
395,4,6:35.0,K. Lowry misses 3-pt jump shot from 26 ft,,94,116
396,4,6:32.0,Offensive rebound by S. Ibaka,,94,116
397,4,6:30.0,S. Ibaka misses 2-pt layup from 1 ft,,94,116
398,4,6:30.0,Offensive rebound by S. Ibaka,,94,116
399,4,6:30.0,Shooting foul by T. Snell (drawn by S. Ibaka),,94,116
400,4,6:30.0,S. Ibaka makes free throw 1 of 2,,95,116
401,4,6:30.0,,E. İlyasova enters the game for T. Snell,95,116
402,4,6:30.0,S. Ibaka makes free throw 2 of 2,,96,116
403,4,6:14.0,,P. Connaughton makes 3-pt jump shot from 29 ft (assist by E. Bledsoe),96,119
404,4,6:05.0,K. Lowry misses 3-pt jump shot from 29 ft,,96,119
405,4,6:02.0,Offensive rebound by K. Lowry,,96,119
406,4,6:00.0,S. Ibaka misses 3-pt jump shot from 27 ft,,96,119
407,4,6:00.0,,Defensive rebound by P. Connaughton,96,119
408,4,5:50.0,,Turnover by K. Middleton (lost ball; steal by P. Siakam),96,119
409,4,5:47.0,Shooting foul by P. Connaughton (drawn by K. Lowry),,96,119
410,4,5:47.0,K. Lowry makes free throw 1 of 2,,97,119
411,4,5:47.0,C. Miles enters the game for D. Green,,97,119
412,4,5:47.0,M. Richardson enters the game for N. Powell,,97,119
413,4,5:47.0,D. Wright enters the game for P. Siakam,,97,119
414,4,5:47.0,,D. DiVincenzo enters the game for B. Lopez,97,119
415,4,5:47.0,,T. Maker enters the game for K. Middleton,97,119
416,4,5:47.0,K. Lowry misses free throw 2 of 2,,97,119
417,4,5:44.0,,Defensive rebound by E. Bledsoe,97,119
418,4,5:35.0,,P. Connaughton misses 2-pt layup from 2 ft,97,119
419,4,5:31.0,Defensive rebound by M. Richardson,,97,119
420,4,5:23.0,K. Lowry misses 2-pt layup from 2 ft,,97,119
421,4,5:21.0,,Defensive rebound by T. Maker,97,119
422,4,5:16.0,,Turnover by T. Maker (bad pass; steal by K. Lowry),97,119
423,4,5:11.0,D. Wright misses 2-pt layup from 1 ft,,97,119
424,4,5:09.0,Offensive rebound by K. Lowry,,97,119
425,4,5:02.0,Turnover by K. Lowry (bad pass; steal by P. Connaughton),,97,119
426,4,4:55.0,,P. Connaughton misses 3-pt jump shot from 28 ft,97,119
427,4,4:51.0,Defensive rebound by S. Ibaka,,97,119
428,4,4:49.0,Toronto full timeout,,97,119
429,4,4:49.0,L. Brown enters the game for S. Ibaka,,97,119
430,4,4:49.0,G. Monroe enters the game for K. Lowry,,97,119
431,4,4:49.0,,J. Henson enters the game for E. İlyasova,97,119
432,4,4:39.0,G. Monroe misses 2-pt layup from 3 ft (block by E. Bledsoe),,97,119
433,4,4:35.0,Offensive rebound by L. Brown,,97,119
434,4,4:33.0,L. Brown misses 3-pt jump shot from 22 ft,,97,119
435,4,4:29.0,,Defensive rebound by D. DiVincenzo,97,119
436,4,4:29.0,,E. Bledsoe makes 2-pt layup from 1 ft,97,121
437,4,4:29.0,,Shooting foul by M. Richardson (drawn by E. Bledsoe),97,121
438,4,4:29.0,,S. Brown enters the game for D. DiVincenzo,97,121
439,4,4:29.0,,M. Dellavedova enters the game for J. Henson,97,121
440,4,4:29.0,,E. Bledsoe makes free throw 1 of 1,97,122
441,4,4:27.0,Personal foul by E. Bledsoe (drawn by D. Wright),,97,122
442,4,4:27.0,,C. Wood enters the game for E. Bledsoe,97,122
443,4,4:27.0,D. Wright makes free throw 1 of 2,,98,122
444,4,4:27.0,D. Wright makes free throw 2 of 2,,99,122
445,4,4:11.0,,Turnover by M. Dellavedova (bad pass),99,122
446,4,3:53.0,C. Miles misses 3-pt jump shot from 23 ft,,99,122
447,4,3:50.0,,Defensive rebound by S. Brown,99,122
448,4,3:42.0,,C. Wood misses 3-pt jump shot from 27 ft,99,122
449,4,3:39.0,Defensive rebound by L. Brown,,99,122
450,4,3:29.0,G. Monroe misses 2-pt jump shot from 15 ft,,99,122
451,4,3:26.0,,Defensive rebound by P. Connaughton,99,122
452,4,3:14.0,,M. Dellavedova misses 3-pt jump shot from 28 ft,99,122
453,4,3:14.0,Defensive rebound by G. Monroe,,99,122
454,4,3:06.0,M. Richardson misses 3-pt jump shot from 24 ft,,99,122
455,4,3:03.0,,Defensive rebound by P. Connaughton,99,122
456,4,2:57.0,,P. Connaughton misses 3-pt jump shot from 28 ft,99,122
457,4,2:53.0,Defensive rebound by D. Wright,,99,122
458,4,2:35.0,D. Wright makes 2-pt layup from 2 ft (assist by L. Brown),,101,122
459,4,2:17.0,,Shooting foul by G. Monroe (drawn by C. Wood),101,122
460,4,2:17.0,,C. Wood makes free throw 1 of 2,101,123
461,4,2:17.0,,C. Wood makes free throw 2 of 2,101,124
462,4,2:17.0,C. Boucher enters the game for C. Miles,,101,124
463,4,2:17.0,J. Loyd enters the game for D. Wright,,101,124
464,4,2:06.0,C. Boucher misses 3-pt jump shot from 26 ft,,101,124
465,4,2:02.0,Offensive rebound by G. Monroe,,101,124
466,4,1:57.0,G. Monroe misses 2-pt jump shot from 4 ft,,101,124
467,4,1:55.0,Offensive rebound by G. Monroe,,101,124
468,4,1:53.0,M. Richardson misses 3-pt jump shot from 23 ft,,101,124
469,4,1:51.0,Offensive rebound by J. Loyd,,101,124
470,4,1:49.0,M. Richardson misses 3-pt jump shot from 23 ft,,101,124
471,4,1:47.0,Offensive rebound by Team,,101,124
472,4,1:47.0,,Loose ball foul by M. Dellavedova (drawn by C. Boucher),101,124
473,4,1:47.0,C. Boucher misses free throw 1 of 2,,101,124
474,4,1:47.0,Offensive rebound by Team,,101,124
475,4,1:47.0,C. Boucher makes free throw 2 of 2,,102,124
476,4,1:34.0,,Personal foul by M. Richardson (drawn by P. Connaughton),102,124
477,4,1:34.0,,P. Connaughton misses free throw 1 of 2,102,124
478,4,1:34.0,,Offensive rebound by Team,102,124
479,4,1:34.0,,P. Connaughton misses free throw 2 of 2,102,124
480,4,1:33.0,Defensive rebound by Team,,102,124
481,4,1:19.0,L. Brown makes 2-pt layup from 3 ft,,104,124
482,4,1:07.0,,C. Wood misses 2-pt layup from 4 ft (block by C. Boucher),104,124
483,4,1:06.0,Defensive rebound by M. Richardson,,104,124
484,4,0:58.0,G. Monroe misses 2-pt layup from 1 ft (block by T. Maker),,104,124
485,4,0:57.0,Offensive rebound by C. Boucher,,104,124
486,4,0:57.0,Shooting foul by C. Wood (drawn by C. Boucher),,104,124
487,4,0:57.0,C. Boucher makes free throw 1 of 2,,105,124
488,4,0:57.0,C. Boucher misses free throw 2 of 2,,105,124
489,4,0:52.0,,Defensive rebound by C. Wood,105,124
490,4,0:40.0,,M. Dellavedova misses 2-pt jump shot from 16 ft,105,124
491,4,0:37.0,Defensive rebound by L. Brown,,105,124
492,4,0:34.0,L. Brown misses 2-pt layup from 1 ft,,105,124
493,4,0:34.0,Offensive rebound by C. Boucher,,105,124
494,4,0:34.0,C. Boucher makes 2-pt layup from 2 ft,,107,124
495,4,0:14.0,,T. Maker misses 3-pt jump shot from 23 ft,107,124
496,4,0:13.0,Defensive rebound by G. Monroe,,107,124
497,4,0:08.0,Shooting foul by M. Dellavedova (drawn by C. Boucher),,107,124
498,4,0:08.0,C. Boucher makes free throw 1 of 2,,108,124
499,4,0:08.0,C. Boucher makes free throw 2 of 2,,109,124
