,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,CHARLOTTE_ACTION,SACRAMENTO_SCORE,CHARLOTTE_SCORE
375,4,7:52.0,,K. Walker enters the game for T. Parker,80,97
376,4,7:52.0,H. Giles misses free throw 2 of 2,,80,97
377,4,7:48.0,,Defensive rebound by W. Hernangómez,80,97
378,4,7:36.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),80,100
379,4,7:16.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by H. Giles),,82,100
380,4,6:58.0,,K. Walker misses 2-pt jump shot from 12 ft,82,100
381,4,6:58.0,Defensive rebound by Team,,82,100
382,4,6:58.0,,Loose ball foul by W. Hernangómez (drawn by H. Giles),82,100
383,4,6:58.0,W. Cauley-Stein enters the game for H. Giles,,82,100
384,4,6:58.0,,N. Batum enters the game for M. Bridges,82,100
385,4,6:52.0,D. Fox makes 2-pt layup from 3 ft,,84,100
386,4,6:32.0,,Turnover by M. Monk (bad pass; steal by W. Cauley-Stein),84,100
387,4,6:29.0,B. Hield makes 2-pt layup from 2 ft (assist by J. Jackson),,86,100
388,4,6:29.0,,Charlotte full timeout,86,100
389,4,6:29.0,,M. Kidd-Gilchrist enters the game for W. Hernangómez,86,100
390,4,6:11.0,,M. Monk misses 3-pt jump shot from 25 ft,86,100
391,4,6:08.0,Defensive rebound by D. Fox,,86,100
392,4,5:54.0,W. Cauley-Stein misses 2-pt dunk from 1 ft,,86,100
393,4,5:52.0,,Defensive rebound by M. Williams,86,100
394,4,5:47.0,,K. Walker misses 3-pt jump shot from 26 ft,86,100
395,4,5:43.0,Defensive rebound by W. Cauley-Stein,,86,100
396,4,5:37.0,B. Hield misses 3-pt jump shot from 26 ft,,86,100
397,4,5:35.0,,Defensive rebound by M. Williams,86,100
398,4,5:24.0,,Personal foul by D. Fox (drawn by M. Monk),86,100
399,4,5:24.0,,J. Lamb enters the game for M. Monk,86,100
400,4,5:21.0,,Personal foul by B. Bogdanović (drawn by N. Batum),86,100
401,4,5:21.0,,N. Batum misses free throw 1 of 2,86,100
402,4,5:21.0,,Offensive rebound by Team,86,100
403,4,5:21.0,,N. Batum makes free throw 2 of 2,86,101
404,4,5:14.0,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),,89,101
405,4,4:55.0,,J. Lamb misses 3-pt jump shot from 25 ft,89,101
406,4,4:55.0,Defensive rebound by J. Jackson,,89,101
407,4,4:47.0,D. Fox misses 2-pt layup from 3 ft,,89,101
408,4,4:43.0,Offensive rebound by W. Cauley-Stein,,89,101
409,4,4:41.0,J. Jackson misses 3-pt jump shot from 26 ft,,89,101
410,4,4:37.0,,Defensive rebound by N. Batum,89,101
411,4,4:37.0,,Personal foul by W. Cauley-Stein (drawn by N. Batum),89,101
412,4,4:37.0,,N. Batum makes free throw 1 of 2,89,102
413,4,4:37.0,,N. Batum makes free throw 2 of 2,89,103
414,4,4:23.0,J. Jackson misses 3-pt jump shot from 24 ft,,89,103
415,4,4:19.0,,Defensive rebound by M. Williams,89,103
416,4,4:05.0,,Turnover by N. Batum (lost ball; steal by B. Bogdanović),89,103
417,4,3:58.0,B. Hield makes 2-pt layup from 2 ft,,91,103
418,4,3:43.0,,K. Walker misses 2-pt layup from 2 ft (block by W. Cauley-Stein),91,103
419,4,3:40.0,Defensive rebound by J. Jackson,,91,103
420,4,3:31.0,Turnover by D. Fox (bad pass),,91,103
421,4,3:31.0,,Charlotte full timeout,91,103
422,4,3:17.0,,K. Walker misses 3-pt jump shot from 25 ft,91,103
423,4,3:14.0,Defensive rebound by D. Fox,,91,103
424,4,3:11.0,Turnover by D. Fox (lost ball; steal by M. Williams),,91,103
425,4,2:49.0,,K. Walker makes 2-pt layup from 1 ft,91,105
426,4,2:31.0,D. Fox makes 2-pt jump shot from 5 ft (assist by W. Cauley-Stein),,93,105
427,4,2:10.0,,J. Lamb makes 2-pt jump shot from 7 ft (assist by K. Walker),93,107
428,4,1:53.0,B. Bogdanović misses 2-pt layup from 2 ft,,93,107
429,4,1:47.0,Offensive rebound by W. Cauley-Stein,,93,107
430,4,1:47.0,Turnover by W. Cauley-Stein (bad pass; steal by J. Lamb),,93,107
431,4,1:46.0,,K. Walker makes 2-pt layup from 1 ft,93,109
432,4,1:46.0,Sacramento full timeout,,93,109
433,4,1:46.0,Y. Ferrell enters the game for B. Bogdanović,,93,109
434,4,1:46.0,H. Giles enters the game for W. Cauley-Stein,,93,109
435,4,1:46.0,F. Mason enters the game for D. Fox,,93,109
436,4,1:46.0,B. McLemore enters the game for B. Hield,,93,109
437,4,1:46.0,,M. Bridges enters the game for N. Batum,93,109
438,4,1:46.0,,D. Graham enters the game for M. Kidd-Gilchrist,93,109
439,4,1:46.0,,W. Hernangómez enters the game for J. Lamb,93,109
440,4,1:46.0,,M. Monk enters the game for K. Walker,93,109
441,4,1:31.0,Turnover by H. Giles (bad pass),,93,109
442,4,1:20.0,,Personal foul by H. Giles (drawn by W. Hernangómez),93,109
443,4,1:20.0,,W. Hernangómez makes free throw 1 of 2,93,110
444,4,1:20.0,M. Bagley enters the game for H. Giles,,93,110
445,4,1:20.0,,W. Hernangómez makes free throw 2 of 2,93,111
446,4,1:20.0,,D. Bacon enters the game for M. Williams,93,111
447,4,1:04.0,B. McLemore misses 3-pt jump shot from 23 ft,,93,111
448,4,1:00.0,,Defensive rebound by W. Hernangómez,93,111
449,4,0:50.0,,M. Bridges misses 3-pt jump shot from 25 ft,93,111
450,4,0:47.0,Defensive rebound by J. Jackson,,93,111
451,4,0:37.0,B. McLemore misses 3-pt jump shot from 26 ft,,93,111
452,4,0:34.0,,Defensive rebound by M. Bridges,93,111
453,4,0:28.0,,M. Monk makes 3-pt jump shot from 26 ft (assist by M. Bridges),93,114
454,4,0:07.0,B. McLemore misses 2-pt layup from 2 ft,,93,114
455,4,0:06.0,Offensive rebound by M. Bagley,,93,114
456,4,0:06.0,M. Bagley makes 2-pt layup from 1 ft,,95,114
