,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
385,4,3:19.0,,Offensive rebound by B. Simmons,99,101
386,4,3:19.0,,B. Simmons misses 2-pt dunk from 1 ft,99,101
387,4,3:19.0,Defensive rebound by D. Augustin,,99,101
388,4,3:18.0,Orlando full timeout,,99,101
389,4,3:08.0,E. Fournier misses 2-pt layup from 3 ft,,99,101
390,4,3:05.0,,Defensive rebound by M. Scott,99,101
391,4,2:49.0,,J. Butler makes 2-pt jump shot from 19 ft,99,103
392,4,2:34.0,Turnover by N. Vučević (lost ball; steal by J. Butler),,99,103
393,4,2:19.0,,B. Simmons misses 2-pt hook shot from 4 ft,99,103
394,4,2:17.0,Defensive rebound by N. Vučević,,99,103
395,4,2:15.0,Turnover by A. Gordon (lost ball; steal by B. Simmons),,99,103
396,4,2:10.0,,J. Redick misses 3-pt jump shot from 27 ft,99,103
397,4,2:06.0,Defensive rebound by D. Augustin,,99,103
398,4,1:50.0,J. Isaac makes 3-pt jump shot from 24 ft (assist by N. Vučević),,102,103
399,4,1:32.0,,J. Butler makes 2-pt jump shot from 21 ft,102,105
400,4,1:06.0,J. Isaac misses 2-pt jump shot from 11 ft,,102,105
401,4,1:04.0,,Defensive rebound by M. Scott,102,105
402,4,0:48.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by J. Butler),102,108
403,4,0:47.0,Orlando full timeout,,102,108
404,4,0:47.0,,J. Simmons enters the game for J. Redick,102,108
405,4,0:40.0,E. Fournier makes 2-pt layup at rim,,104,108
406,4,0:40.0,,Philadelphia full timeout,104,108
407,4,0:40.0,,J. Redick enters the game for J. Simmons,104,108
408,4,0:39.0,,Turnover by B. Simmons (bad pass; steal by N. Vučević),104,108
409,4,0:36.0,Turnover by N. Vučević (bad pass; steal by M. Scott),,104,108
410,4,0:32.0,,Personal take foul by E. Fournier (drawn by J. Butler),104,108
411,4,0:22.0,,Personal take foul by D. Augustin (drawn by T. Harris),104,108
412,4,0:22.0,,T. Harris makes free throw 1 of 2,104,109
413,4,0:22.0,,J. Simmons enters the game for J. Redick,104,109
414,4,0:22.0,,T. Harris makes free throw 2 of 2,104,110
415,4,0:22.0,Orlando full timeout,,104,110
416,4,0:19.0,E. Fournier misses 3-pt jump shot from 26 ft,,104,110
417,4,0:16.0,Offensive rebound by J. Isaac,,104,110
418,4,0:15.0,J. Isaac misses 3-pt jump shot from 23 ft,,104,110
419,4,0:12.0,,Defensive rebound by T. Harris,104,110
420,4,0:11.0,,Personal take foul by N. Vučević (drawn by T. Harris),104,110
421,4,0:11.0,,T. Harris makes free throw 1 of 2,104,111
422,4,0:11.0,,T. Harris makes free throw 2 of 2,104,112
423,4,0:04.0,J. Isaac makes 2-pt dunk from 2 ft (assist by D. Augustin),,106,112
424,4,0:02.0,,Personal take foul by E. Fournier (drawn by J. Butler),106,112
425,4,0:02.0,,J. Butler makes free throw 1 of 2,106,113
426,4,0:02.0,,J. Butler makes free throw 2 of 2,106,114
