,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
384,4,6:44.0,,W. Matthews misses 3-pt jump shot from 25 ft,86,85
385,4,6:42.0,Defensive rebound by R. Arcidiacono,,86,85
386,4,6:18.0,Turnover by Team (shot clock),,86,85
387,4,6:18.0,K. Dunn enters the game for R. Arcidiacono,,86,85
388,4,6:18.0,,D. Collison enters the game for C. Joseph,86,85
389,4,6:05.0,,Turnover by T. Young (bad pass),86,85
390,4,5:51.0,Turnover by Z. LaVine (bad pass; steal by W. Matthews),,86,85
391,4,5:47.0,,Shooting foul by K. Dunn (drawn by B. Bogdanović),86,85
392,4,5:47.0,,B. Bogdanović makes free throw 1 of 2,86,86
393,4,5:47.0,,B. Bogdanović makes free throw 2 of 2,86,87
394,4,5:35.0,K. Dunn misses 2-pt jump shot from 3 ft,,86,87
395,4,5:34.0,Offensive rebound by R. Lopez,,86,87
396,4,5:34.0,R. Lopez misses 2-pt layup from 2 ft,,86,87
397,4,5:32.0,,Defensive rebound by B. Bogdanović,86,87
398,4,5:23.0,,W. Matthews misses 3-pt jump shot from 28 ft,86,87
399,4,5:20.0,Defensive rebound by K. Dunn,,86,87
400,4,5:11.0,O. Porter misses 2-pt layup from 1 ft,,86,87
401,4,5:08.0,,Defensive rebound by M. Turner,86,87
402,4,5:04.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Collison),86,90
403,4,4:46.0,Personal foul by D. Collison (drawn by L. Markkanen),,86,90
404,4,4:44.0,Z. LaVine misses 2-pt jump shot from 21 ft,,86,90
405,4,4:41.0,,Defensive rebound by B. Bogdanović,86,90
406,4,4:28.0,,D. Collison makes 3-pt jump shot from 28 ft,86,93
407,4,4:25.0,Chicago full timeout,,86,93
408,4,4:17.0,O. Porter misses 3-pt jump shot from 26 ft,,86,93
409,4,4:14.0,,Defensive rebound by B. Bogdanović,86,93
410,4,4:14.0,,Personal foul by O. Porter (drawn by B. Bogdanović),86,93
411,4,4:03.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by R. Lopez),86,93
412,4,4:00.0,,Offensive rebound by Team,86,93
413,4,3:58.0,,M. Turner makes 2-pt dunk from 1 ft (assist by B. Bogdanović),86,95
414,4,3:34.0,Z. LaVine makes 2-pt jump shot from 3 ft,,88,95
415,4,3:34.0,Shooting foul by W. Matthews (drawn by Z. LaVine),,88,95
416,4,3:34.0,Z. LaVine misses free throw 1 of 1,,88,95
417,4,3:34.0,,Defensive rebound by T. Young,88,95
418,4,3:28.0,,Indiana full timeout,88,95
419,4,3:13.0,,D. Collison misses 3-pt jump shot from 30 ft,88,95
420,4,3:10.0,,Offensive rebound by T. Young,88,95
421,4,3:10.0,,T. Young misses 2-pt layup from 1 ft,88,95
422,4,3:09.0,Defensive rebound by L. Markkanen,,88,95
423,4,2:55.0,Z. LaVine misses 2-pt jump shot from 11 ft,,88,95
424,4,2:52.0,Offensive rebound by L. Markkanen,,88,95
425,4,2:47.0,O. Porter misses 3-pt jump shot from 28 ft,,88,95
426,4,2:44.0,,Defensive rebound by T. Young,88,95
427,4,2:27.0,,T. Young makes 2-pt layup from 1 ft,88,97
428,4,2:10.0,R. Lopez makes 2-pt layup from 1 ft (assist by O. Porter),,90,97
429,4,1:48.0,,Turnover by W. Matthews (bad pass; steal by O. Porter),90,97
430,4,1:46.0,Personal take foul by M. Turner (drawn by Z. LaVine),,90,97
431,4,1:46.0,Z. LaVine makes free throw 1 of 2,,91,97
432,4,1:46.0,W. Selden enters the game for R. Lopez,,91,97
433,4,1:46.0,Z. LaVine makes free throw 2 of 2,,92,97
434,4,1:33.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by W. Matthews),92,100
435,4,1:25.0,Z. LaVine makes 2-pt layup at rim,,94,100
436,4,1:08.0,,T. Young makes 2-pt layup from 1 ft,94,102
437,4,1:08.0,Chicago full timeout,,94,102
438,4,1:08.0,R. Lopez enters the game for W. Selden,,94,102
439,4,0:56.0,L. Markkanen misses 3-pt jump shot from 27 ft,,94,102
440,4,0:53.0,Offensive rebound by R. Lopez,,94,102
441,4,0:53.0,R. Lopez misses 2-pt layup at rim,,94,102
442,4,0:52.0,Offensive rebound by R. Lopez,,94,102
443,4,0:48.0,Z. LaVine misses 3-pt jump shot from 28 ft,,94,102
444,4,0:45.0,Offensive rebound by Team,,94,102
445,4,0:45.0,,Loose ball foul by B. Bogdanović (drawn by L. Markkanen),94,102
446,4,0:45.0,L. Markkanen makes free throw 1 of 2,,95,102
447,4,0:45.0,R. Arcidiacono enters the game for K. Dunn,,95,102
448,4,0:45.0,W. Selden enters the game for R. Lopez,,95,102
449,4,0:45.0,L. Markkanen makes free throw 2 of 2,,96,102
450,4,0:36.0,,Personal take foul by L. Markkanen (drawn by D. Collison),96,102
451,4,0:34.0,,Personal take foul by Z. LaVine (drawn by D. Collison),96,102
452,4,0:34.0,,D. Collison makes free throw 1 of 2,96,103
453,4,0:34.0,,D. Collison makes free throw 2 of 2,96,104
454,4,0:25.0,Z. LaVine misses 2-pt layup from 1 ft,,96,104
455,4,0:25.0,,Defensive rebound by D. Collison,96,104
456,4,0:20.0,,Personal foul by R. Arcidiacono (drawn by D. Collison),96,104
457,4,0:20.0,A. Blakeney enters the game for Z. LaVine,,96,104
458,4,0:20.0,S. Harrison enters the game for L. Markkanen,,96,104
459,4,0:20.0,T. Luwawu-Cabarrot enters the game for O. Porter,,96,104
460,4,0:20.0,,D. Collison makes free throw 1 of 2,96,105
461,4,0:20.0,,D. Collison misses free throw 2 of 2,96,105
462,4,0:20.0,Defensive rebound by W. Selden,,96,105
463,4,0:20.0,Chicago full timeout,,96,105
464,4,0:14.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 29 ft,,96,105
465,4,0:11.0,,Defensive rebound by M. Turner,96,105
