,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
386,4,11:07.0,,D. Wade makes 2-pt jump shot from 9 ft (assist by K. Olynyk),100,90
387,4,11:07.0,Atlanta full timeout,,100,90
388,4,10:43.0,D. Dedmon makes 2-pt jump shot from 5 ft,,102,90
389,4,10:43.0,Shooting foul by B. Adebayo (drawn by D. Dedmon),,102,90
390,4,10:43.0,D. Dedmon makes free throw 1 of 1,,103,90
391,4,10:31.0,,J. Winslow misses 2-pt layup from 1 ft,103,90
392,4,10:28.0,,Offensive rebound by B. Adebayo,103,90
393,4,10:28.0,,B. Adebayo makes 2-pt dunk from 1 ft,103,92
394,4,10:28.0,,J. Richardson enters the game for B. Adebayo,103,92
395,4,10:03.0,T. Young misses 3-pt jump shot from 31 ft,,103,92
396,4,9:59.0,,Defensive rebound by J. Richardson,103,92
397,4,9:57.0,,Shooting foul by K. Huerter (drawn by D. Wade),103,92
398,4,9:57.0,,D. Wade makes free throw 1 of 2,103,93
399,4,9:57.0,D. Bembry enters the game for K. Huerter,,103,93
400,4,9:57.0,,D. Wade makes free throw 2 of 2,103,94
401,4,9:41.0,T. Prince misses 3-pt jump shot from 25 ft,,103,94
402,4,9:39.0,,Defensive rebound by J. Winslow,103,94
403,4,9:29.0,,K. Olynyk misses 3-pt jump shot from 26 ft,103,94
404,4,9:27.0,Defensive rebound by D. Bembry,,103,94
405,4,9:18.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Dedmon),,105,94
406,4,9:10.0,,Offensive foul by R. McGruder (drawn by D. Bembry),105,94
407,4,9:10.0,,Turnover by R. McGruder (offensive foul),105,94
408,4,8:50.0,T. Prince makes 2-pt jump shot from 12 ft,,107,94
409,4,8:38.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by D. Wade),107,97
410,4,8:21.0,Turnover by D. Dedmon (bad pass; steal by J. Richardson),,107,97
411,4,8:18.0,,Shooting foul by T. Prince (drawn by J. Richardson),107,97
412,4,8:18.0,,J. Richardson makes free throw 1 of 2,107,98
413,4,8:18.0,O. Spellman enters the game for D. Dedmon,,107,98
414,4,8:18.0,,W. Ellington enters the game for D. Wade,107,98
415,4,8:18.0,,J. Richardson makes free throw 2 of 2,107,99
416,4,8:06.0,D. Bembry misses 2-pt layup from 1 ft,,107,99
417,4,8:03.0,,Defensive rebound by K. Olynyk,107,99
418,4,7:58.0,,J. Winslow misses 2-pt layup from 2 ft,107,99
419,4,7:55.0,Defensive rebound by J. Collins,,107,99
420,4,7:50.0,Personal foul by J. Winslow (drawn by T. Young),,107,99
421,4,7:43.0,Turnover by T. Young (bad pass; steal by R. McGruder),,107,99
422,4,7:35.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Winslow),107,101
423,4,7:35.0,Atlanta full timeout,,107,101
424,4,7:35.0,K. Bazemore enters the game for J. Collins,,107,101
425,4,7:35.0,A. Len enters the game for T. Prince,,107,101
426,4,7:35.0,J. Lin enters the game for T. Young,,107,101
427,4,7:19.0,Turnover by D. Bembry (bad pass; steal by J. Richardson),,107,101
428,4,7:04.0,,W. Ellington makes 3-pt jump shot from 24 ft,107,104
429,4,6:46.0,Personal foul by K. Olynyk (drawn by A. Len),,107,104
430,4,6:36.0,K. Bazemore misses 2-pt layup from 2 ft,,107,104
431,4,6:33.0,Offensive rebound by O. Spellman,,107,104
432,4,6:31.0,O. Spellman misses 2-pt dunk from 4 ft,,107,104
433,4,6:29.0,Offensive rebound by O. Spellman,,107,104
434,4,6:28.0,O. Spellman misses 2-pt layup from 6 ft,,107,104
435,4,6:26.0,,Defensive rebound by W. Ellington,107,104
436,4,6:22.0,,J. Winslow makes 2-pt layup from 2 ft,107,106
437,4,6:07.0,Turnover by K. Bazemore (lost ball; steal by J. Richardson),,107,106
438,4,6:07.0,,Personal foul by O. Spellman (drawn by J. Richardson),107,106
439,4,5:53.0,,Turnover by J. Winslow (out of bounds lost ball),107,106
440,4,5:39.0,D. Bembry misses 2-pt layup from 1 ft,,107,106
441,4,5:37.0,,Defensive rebound by J. Winslow,107,106
442,4,5:28.0,,W. Ellington misses 3-pt jump shot from 26 ft (block by D. Bembry),107,106
443,4,5:23.0,Defensive rebound by J. Lin,,107,106
444,4,5:16.0,Offensive foul by A. Len (drawn by K. Olynyk),,107,106
445,4,5:16.0,Turnover by A. Len (offensive foul),,107,106
446,4,5:04.0,,J. Richardson makes 2-pt layup from 1 ft,107,108
447,4,4:48.0,J. Lin misses 2-pt jump shot from 15 ft,,107,108
448,4,4:46.0,,Defensive rebound by J. Richardson,107,108
449,4,4:45.0,,Offensive foul by J. Winslow (drawn by D. Bembry),107,108
450,4,4:45.0,,Turnover by J. Winslow (offensive foul),107,108
451,4,4:45.0,J. Collins enters the game for D. Bembry,,107,108
452,4,4:45.0,D. Dedmon enters the game for A. Len,,107,108
453,4,4:45.0,T. Prince enters the game for J. Lin,,107,108
454,4,4:45.0,T. Young enters the game for O. Spellman,,107,108
455,4,4:27.0,Personal foul by W. Ellington (drawn by K. Bazemore),,107,108
456,4,4:20.0,K. Bazemore makes 2-pt jump shot from 16 ft,,109,108
457,4,4:20.0,,Miami full timeout,109,108
458,4,4:07.0,,K. Olynyk misses 3-pt jump shot from 25 ft,109,108
459,4,4:04.0,Defensive rebound by K. Bazemore,,109,108
460,4,3:45.0,Turnover by J. Collins (bad pass; steal by W. Ellington),,109,108
461,4,3:36.0,,J. Richardson misses 3-pt jump shot from 26 ft,109,108
462,4,3:35.0,,Offensive rebound by Team,109,108
463,4,3:32.0,,Personal foul by D. Dedmon (drawn by K. Olynyk),109,108
464,4,3:32.0,,D. Wade enters the game for J. Winslow,109,108
465,4,3:24.0,,J. Richardson misses 2-pt layup from 1 ft (block by T. Young),109,108
466,4,3:16.0,,Offensive rebound by D. Wade,109,108
467,4,3:13.0,,D. Wade misses 2-pt jump shot from 5 ft,109,108
468,4,3:11.0,Defensive rebound by D. Dedmon,,109,108
469,4,2:57.0,K. Bazemore misses 2-pt layup from 1 ft,,109,108
470,4,2:54.0,Offensive rebound by D. Dedmon,,109,108
471,4,2:52.0,D. Dedmon makes 2-pt layup from 1 ft,,111,108
472,4,2:28.0,,J. Richardson misses 3-pt jump shot from 25 ft,111,108
473,4,2:26.0,Defensive rebound by T. Prince,,111,108
474,4,2:14.0,Turnover by J. Collins (lost ball; steal by J. Richardson),,111,108
475,4,2:03.0,,Turnover by J. Richardson (lost ball; steal by K. Bazemore),111,108
476,4,2:03.0,Shooting foul by D. Wade (drawn by T. Young),,111,108
477,4,2:03.0,T. Young makes free throw 1 of 2,,112,108
478,4,2:03.0,D. Bembry enters the game for D. Dedmon,,112,108
479,4,2:03.0,,B. Adebayo enters the game for K. Olynyk,112,108
480,4,2:03.0,T. Young misses free throw 2 of 2,,112,108
481,4,2:03.0,,Defensive rebound by W. Ellington,112,108
482,4,1:39.0,,R. McGruder misses 3-pt jump shot from 24 ft,112,108
483,4,1:36.0,,Offensive rebound by J. Richardson,112,108
484,4,1:35.0,,Turnover by J. Richardson (bad pass; steal by D. Bembry),112,108
485,4,1:33.0,J. Collins makes 2-pt layup from 1 ft,,114,108
486,4,1:33.0,,Miami full timeout,114,108
487,4,1:33.0,,K. Olynyk enters the game for B. Adebayo,114,108
488,4,1:27.0,,D. Wade misses 3-pt jump shot from 26 ft,114,108
489,4,1:23.0,Defensive rebound by K. Bazemore,,114,108
490,4,1:06.0,T. Young misses 3-pt jump shot from 27 ft,,114,108
491,4,1:03.0,,Defensive rebound by W. Ellington,114,108
492,4,0:58.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by W. Ellington),114,111
493,4,0:35.0,D. Bembry misses 3-pt jump shot from 23 ft,,114,111
494,4,0:31.0,,Defensive rebound by R. McGruder,114,111
495,4,0:26.0,,R. McGruder misses 2-pt layup from 2 ft (block by K. Bazemore),114,111
496,4,0:25.0,,Offensive rebound by J. Richardson,114,111
497,4,0:25.0,,J. Richardson makes 2-pt layup from 1 ft,114,113
498,4,0:25.0,Atlanta full timeout,,114,113
499,4,0:25.0,J. Anderson enters the game for T. Young,,114,113
500,4,0:25.0,,B. Adebayo enters the game for W. Ellington,114,113
501,4,0:25.0,,J. Winslow enters the game for R. McGruder,114,113
502,4,0:14.0,Personal take foul by J. Winslow (drawn by T. Prince),,114,113
503,4,0:14.0,T. Prince misses free throw 1 of 2,,114,113
504,4,0:14.0,Offensive rebound by Team,,114,113
505,4,0:14.0,T. Prince makes free throw 2 of 2,,115,113
506,4,0:14.0,,W. Ellington enters the game for B. Adebayo,115,113
507,4,0:14.0,,R. McGruder enters the game for J. Winslow,115,113
508,4,0:01.0,,J. Richardson misses 3-pt jump shot from 26 ft,115,113
509,4,0:00.0,Defensive rebound by J. Collins,,115,113
