,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
389,4,8:51.0,,H. Ellenson enters the game for D. Smith,95,66
390,4,8:51.0,,L. Kornet enters the game for L. Thomas,95,66
391,4,8:40.0,,K. Allen misses 2-pt jump shot from 16 ft,95,66
392,4,8:36.0,Defensive rebound by F. VanVleet,,95,66
393,4,8:17.0,Turnover by S. Ibaka (3 sec),,95,66
394,4,7:55.0,,Turnover by L. Kornet (bad pass; steal by N. Powell),95,66
395,4,7:52.0,P. Siakam makes 2-pt dunk from 2 ft (assist by F. VanVleet),,97,66
396,4,7:37.0,,K. Allen makes 2-pt jump shot from 8 ft,97,68
397,4,7:10.0,F. VanVleet misses 2-pt layup from 3 ft (block by M. Robinson),,97,68
398,4,7:09.0,Offensive rebound by Team,,97,68
399,4,7:09.0,Turnover by Team (shot clock),,97,68
400,4,7:09.0,P. McCaw enters the game for P. Siakam,,97,68
401,4,7:09.0,M. Miller enters the game for F. VanVleet,,97,68
402,4,6:51.0,,Shooting foul by P. McCaw (drawn by J. Jenkins),97,68
403,4,6:51.0,,J. Jenkins makes free throw 1 of 2,97,69
404,4,6:51.0,,J. Jenkins makes free throw 2 of 2,97,70
405,4,6:41.0,S. Ibaka misses 3-pt jump shot from 26 ft,,97,70
406,4,6:39.0,,Defensive rebound by J. Jenkins,97,70
407,4,6:30.0,,J. Jenkins misses 2-pt jump shot from 18 ft,97,70
408,4,6:28.0,Defensive rebound by S. Ibaka,,97,70
409,4,6:20.0,Turnover by N. Powell (bad pass; steal by M. Robinson),,97,70
410,4,6:13.0,,H. Ellenson misses 2-pt jump shot from 5 ft,97,70
411,4,6:11.0,Defensive rebound by S. Ibaka,,97,70
412,4,6:05.0,M. Miller misses 3-pt jump shot from 22 ft,,97,70
413,4,6:03.0,,Defensive rebound by M. Robinson,97,70
414,4,5:54.0,,K. Allen makes 2-pt layup at rim,97,72
415,4,5:33.0,M. Miller makes 3-pt jump shot from 26 ft (assist by P. McCaw),,100,72
416,4,5:12.0,,H. Ellenson misses 3-pt jump shot from 23 ft,100,72
417,4,5:10.0,Defensive rebound by S. Ibaka,,100,72
418,4,5:00.0,Personal foul by L. Kornet (drawn by S. Ibaka),,100,72
419,4,5:00.0,C. Boucher enters the game for S. Ibaka,,100,72
420,4,5:00.0,J. Meeks enters the game for N. Powell,,100,72
421,4,4:49.0,C. Boucher makes 3-pt jump shot from 26 ft (assist by J. Meeks),,103,72
422,4,4:28.0,,J. Jenkins misses 2-pt jump shot from 17 ft,103,72
423,4,4:27.0,,Offensive rebound by Team,103,72
424,4,4:27.0,Loose ball foul by C. Boucher (drawn by M. Robinson),,103,72
425,4,4:27.0,,M. Robinson makes free throw 1 of 2,103,73
426,4,4:27.0,,M. Robinson makes free throw 2 of 2,103,74
427,4,4:15.0,J. Lin makes 2-pt layup from 1 ft (assist by J. Meeks),,105,74
428,4,4:00.0,,K. Allen makes 3-pt jump shot from 25 ft (assist by H. Ellenson),105,77
429,4,3:33.0,J. Meeks makes 3-pt jump shot from 27 ft (assist by J. Lin),,108,77
430,4,3:24.0,,L. Kornet makes 3-pt jump shot from 27 ft (assist by J. Jenkins),108,80
431,4,3:11.0,Shooting foul by M. Robinson (drawn by J. Lin),,108,80
432,4,3:11.0,J. Lin makes free throw 1 of 2,,109,80
433,4,3:11.0,J. Lin misses free throw 2 of 2,,109,80
434,4,3:09.0,,Defensive rebound by M. Robinson,109,80
435,4,2:54.0,,J. Jenkins misses 3-pt jump shot from 26 ft,109,80
436,4,2:52.0,Defensive rebound by J. Meeks,,109,80
437,4,2:50.0,Shooting foul by K. Allen (drawn by M. Miller),,109,80
438,4,2:50.0,,New York full timeout,109,80
439,4,2:50.0,M. Miller makes free throw 1 of 2,,110,80
440,4,2:50.0,M. Miller makes free throw 2 of 2,,111,80
441,4,2:35.0,,K. Allen makes 2-pt layup from 2 ft,111,82
442,4,2:19.0,J. Meeks misses 3-pt jump shot from 23 ft,,111,82
443,4,2:17.0,,Defensive rebound by K. Allen,111,82
444,4,2:15.0,,Shooting foul by J. Meeks (drawn by K. Allen),111,82
445,4,2:15.0,,K. Allen makes free throw 1 of 2,111,83
446,4,2:15.0,,K. Allen makes free throw 2 of 2,111,84
447,4,1:59.0,Turnover by M. Miller (lost ball; steal by H. Ellenson),,111,84
448,4,1:55.0,,H. Ellenson misses 2-pt layup from 2 ft (block by M. Miller),111,84
449,4,1:54.0,,Offensive rebound by M. Robinson,111,84
450,4,1:54.0,,Shooting foul by C. Boucher (drawn by M. Robinson),111,84
451,4,1:54.0,,M. Robinson makes free throw 1 of 2,111,85
452,4,1:54.0,,M. Robinson misses free throw 2 of 2,111,85
453,4,1:52.0,Defensive rebound by C. Boucher,,111,85
454,4,1:37.0,J. Meeks makes 2-pt layup from 2 ft (assist by J. Lin),,113,85
455,4,1:19.0,,H. Ellenson makes 2-pt hook shot from 4 ft (assist by L. Kornet),113,87
456,4,1:19.0,,Shooting foul by C. Boucher (drawn by H. Ellenson),113,87
457,4,1:19.0,,H. Ellenson makes free throw 1 of 1,113,88
458,4,1:09.0,Turnover by C. Boucher (traveling),,113,88
459,4,1:01.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by K. Allen),113,90
460,4,0:43.0,J. Lin makes 3-pt jump shot from 26 ft (assist by J. Meeks),,116,90
461,4,0:28.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by L. Kornet),116,92
462,4,0:28.0,,Technical foul by M. Robinson,116,92
463,4,0:28.0,J. Meeks makes technical free throw,,117,92
464,4,0:16.0,M. Miller misses 3-pt jump shot from 26 ft,,117,92
465,4,0:12.0,,Defensive rebound by M. Robinson,117,92
466,4,0:03.0,,Shooting foul by J. Lin (drawn by M. Robinson),117,92
467,4,0:03.0,,M. Robinson misses free throw 1 of 2,117,92
468,4,0:03.0,,Offensive rebound by Team,117,92
469,4,0:03.0,,M. Robinson misses free throw 2 of 2,117,92
470,4,0:01.0,,Offensive rebound by M. Robinson,117,92
471,4,0:00.0,,M. Robinson misses 2-pt layup from 4 ft,117,92
472,4,0:00.0,Defensive rebound by J. Lin,,117,92
