,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
366,4,10:16.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by M. Brogdon),,99,87
367,4,10:04.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by T. Parker),99,90
368,4,9:48.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,99,90
369,4,9:43.0,,Defensive rebound by M. Monk,99,90
370,4,9:37.0,,K. Walker misses 2-pt layup from 2 ft,99,90
371,4,9:35.0,Defensive rebound by B. Lopez,,99,90
372,4,9:29.0,B. Lopez misses 3-pt jump shot from 27 ft,,99,90
373,4,9:26.0,,Defensive rebound by N. Batum,99,90
374,4,9:20.0,,T. Parker misses 2-pt layup from 2 ft,99,90
375,4,9:18.0,Defensive rebound by G. Antetokounmpo,,99,90
376,4,9:02.0,G. Antetokounmpo misses 2-pt layup from 7 ft (block by N. Batum),,99,90
377,4,8:59.0,,Defensive rebound by T. Parker,99,90
378,4,8:59.0,,M. Monk makes 2-pt dunk from 2 ft (assist by T. Parker),99,92
379,4,8:59.0,Milwaukee full timeout,,99,92
380,4,8:59.0,E. Bledsoe enters the game for D. DiVincenzo,,99,92
381,4,8:59.0,K. Middleton enters the game for B. Lopez,,99,92
382,4,8:39.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,101,92
383,4,8:26.0,,Shooting foul by E. Bledsoe (drawn by M. Kidd-Gilchrist),101,92
384,4,8:26.0,,M. Kidd-Gilchrist makes free throw 1 of 2,101,93
385,4,8:26.0,,M. Kidd-Gilchrist makes free throw 2 of 2,101,94
386,4,8:14.0,Turnover by E. Bledsoe (bad pass),,101,94
387,4,8:00.0,,Turnover by K. Walker (lost ball; steal by K. Middleton),101,94
388,4,7:56.0,G. Antetokounmpo misses 2-pt dunk from 2 ft (block by N. Batum),,101,94
389,4,7:52.0,,Defensive rebound by T. Parker,101,94
390,4,7:48.0,,T. Parker misses 2-pt layup from 2 ft,101,94
391,4,7:43.0,,Offensive rebound by M. Kidd-Gilchrist,101,94
392,4,7:43.0,,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft,101,96
393,4,7:31.0,Offensive foul by G. Antetokounmpo (drawn by K. Walker),,101,96
394,4,7:31.0,Turnover by G. Antetokounmpo (offensive foul),,101,96
395,4,7:31.0,D. DiVincenzo enters the game for G. Antetokounmpo,,101,96
396,4,7:06.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by N. Batum),101,98
397,4,6:56.0,Personal foul by T. Parker (drawn by D. DiVincenzo),,101,98
398,4,6:46.0,K. Middleton misses 2-pt jump shot from 12 ft,,101,98
399,4,6:41.0,,Defensive rebound by N. Batum,101,98
400,4,6:30.0,,Personal foul by K. Middleton (drawn by T. Parker),101,98
401,4,6:23.0,,K. Walker makes 3-pt jump shot from 26 ft,101,101
402,4,6:21.0,Milwaukee full timeout,,101,101
403,4,6:21.0,G. Antetokounmpo enters the game for D. DiVincenzo,,101,101
404,4,6:10.0,G. Antetokounmpo misses 2-pt layup from 6 ft (block by M. Monk),,101,101
405,4,6:10.0,Offensive rebound by Team,,101,101
406,4,5:59.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by E. İlyasova),,104,101
407,4,5:47.0,,Personal foul by E. Bledsoe (drawn by K. Walker),104,101
408,4,5:41.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by N. Batum),104,104
409,4,5:21.0,Turnover by G. Antetokounmpo (traveling),,104,104
410,4,5:04.0,,Turnover by T. Parker (traveling),104,104
411,4,4:47.0,K. Middleton makes 2-pt jump shot from 8 ft,,106,104
412,4,4:45.0,,Charlotte full timeout,106,104
413,4,4:45.0,,M. Williams enters the game for K. Walker,106,104
414,4,4:21.0,,Turnover by N. Batum (bad pass; steal by M. Brogdon),106,104
415,4,4:01.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by M. Williams),,106,104
416,4,3:59.0,,Defensive rebound by M. Kidd-Gilchrist,106,104
417,4,3:53.0,,M. Williams misses 3-pt jump shot from 26 ft,106,104
418,4,3:50.0,Defensive rebound by E. İlyasova,,106,104
419,4,3:33.0,E. Bledsoe makes 2-pt layup from 1 ft,,108,104
420,4,3:17.0,,Personal foul by K. Middleton (drawn by M. Williams),108,104
421,4,3:17.0,,Offensive rebound by Team,108,104
422,4,3:17.0,,M. Williams misses free throw 1 of 2,108,104
423,4,3:17.0,,K. Walker enters the game for T. Parker,108,104
424,4,3:17.0,,M. Williams misses free throw 2 of 2,108,104
425,4,3:14.0,Defensive rebound by G. Antetokounmpo,,108,104
426,4,2:55.0,E. Bledsoe misses 2-pt layup from 3 ft (block by M. Williams),,108,104
427,4,2:50.0,Offensive rebound by E. Bledsoe,,108,104
428,4,2:48.0,E. Bledsoe misses 2-pt jump shot from 2 ft,,108,104
429,4,2:48.0,,Defensive rebound by M. Williams,108,104
430,4,2:44.0,,K. Walker misses 2-pt layup from 3 ft (block by K. Middleton),108,104
431,4,2:41.0,Defensive rebound by K. Middleton,,108,104
432,4,2:41.0,Shooting foul by M. Williams (drawn by G. Antetokounmpo),,108,104
433,4,2:41.0,G. Antetokounmpo makes free throw 1 of 2,,109,104
434,4,2:41.0,,W. Hernangómez enters the game for M. Kidd-Gilchrist,109,104
435,4,2:41.0,G. Antetokounmpo makes free throw 2 of 2,,110,104
436,4,2:32.0,,Personal foul by E. İlyasova (drawn by W. Hernangómez),110,104
437,4,2:32.0,,W. Hernangómez makes free throw 1 of 2,110,105
438,4,2:32.0,,W. Hernangómez misses free throw 2 of 2,110,105
439,4,2:28.0,,Offensive rebound by N. Batum,110,105
440,4,2:15.0,,M. Monk misses 2-pt jump shot from 5 ft,110,105
441,4,2:13.0,Defensive rebound by E. İlyasova,,110,105
442,4,2:00.0,K. Middleton misses 3-pt jump shot from 25 ft,,110,105
443,4,1:58.0,,Defensive rebound by N. Batum,110,105
444,4,1:48.0,,W. Hernangómez misses 2-pt layup from 2 ft,110,105
445,4,1:46.0,,Offensive rebound by W. Hernangómez,110,105
446,4,1:46.0,,W. Hernangómez makes 2-pt layup from 1 ft,110,107
447,4,1:30.0,E. İlyasova misses 3-pt jump shot from 23 ft,,110,107
448,4,1:26.0,,Defensive rebound by M. Williams,110,107
449,4,1:17.0,,K. Walker misses 3-pt jump shot from 25 ft,110,107
450,4,1:14.0,Defensive rebound by K. Middleton,,110,107
451,4,1:00.0,Shooting foul by W. Hernangómez (drawn by G. Antetokounmpo),,110,107
452,4,1:00.0,G. Antetokounmpo makes free throw 1 of 2,,111,107
453,4,1:00.0,G. Antetokounmpo misses free throw 2 of 2,,111,107
454,4,0:58.0,,Defensive rebound by W. Hernangómez,111,107
455,4,0:58.0,,Charlotte full timeout,111,107
456,4,0:54.0,,M. Monk makes 3-pt jump shot from 29 ft,111,110
457,4,0:54.0,Turnover by M. Brogdon (bad pass; steal by K. Walker),,111,110
458,4,0:54.0,Milwaukee full timeout,,111,110
459,4,0:36.0,,Shooting foul by E. İlyasova (drawn by K. Walker),111,110
460,4,0:36.0,,K. Walker makes free throw 1 of 2,111,111
461,4,0:36.0,,K. Walker makes free throw 2 of 2,111,112
462,4,0:23.0,Shooting foul by W. Hernangómez (drawn by G. Antetokounmpo),,111,112
463,4,0:23.0,,M. Kidd-Gilchrist enters the game for M. Monk,111,112
464,4,0:23.0,,C. Zeller enters the game for M. Williams,111,112
465,4,0:23.0,G. Antetokounmpo makes free throw 1 of 2,,112,112
466,4,0:23.0,D. DiVincenzo enters the game for M. Brogdon,,112,112
467,4,0:23.0,J. Henson enters the game for E. İlyasova,,112,112
468,4,0:23.0,,M. Monk enters the game for M. Kidd-Gilchrist,112,112
469,4,0:23.0,,M. Williams enters the game for C. Zeller,112,112
470,4,0:23.0,G. Antetokounmpo makes free throw 2 of 2,,113,112
471,4,0:03.0,,K. Walker misses 2-pt layup from 3 ft,113,112
472,4,0:03.0,,Offensive rebound by M. Williams,113,112
473,4,0:00.0,,N. Batum misses 3-pt jump shot from 26 ft,113,112
474,4,0:00.0,,Offensive rebound by Team,113,112
