,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
383,4,4:21.0,,Defensive rebound by A. Drummond,77,93
384,4,4:06.0,,I. Smith makes 2-pt jump shot from 5 ft,77,95
385,4,4:06.0,,Shooting foul by R. Arcidiacono (drawn by I. Smith),77,95
386,4,4:06.0,,I. Smith makes free throw 1 of 1,77,96
387,4,3:53.0,J. Parker misses 2-pt layup from 3 ft,,77,96
388,4,3:51.0,,Defensive rebound by B. Griffin,77,96
389,4,3:48.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by B. Griffin),77,98
390,4,3:32.0,R. Arcidiacono makes 3-pt jump shot from 23 ft (assist by Z. LaVine),,80,98
391,4,3:24.0,,Detroit full timeout,80,98
392,4,3:24.0,A. Blakeney enters the game for R. Arcidiacono,,80,98
393,4,3:24.0,C. Felício enters the game for W. Carter,,80,98
394,4,3:24.0,S. Harrison enters the game for J. Holiday,,80,98
395,4,3:24.0,C. Hutchison enters the game for Z. LaVine,,80,98
396,4,3:24.0,C. Payne enters the game for J. Parker,,80,98
397,4,3:24.0,,B. Brown enters the game for B. Griffin,80,98
398,4,3:24.0,,S. Johnson enters the game for R. Jackson,80,98
399,4,3:10.0,,I. Smith misses 2-pt layup from 2 ft,80,98
400,4,3:09.0,,Offensive rebound by A. Drummond,80,98
401,4,3:09.0,,A. Drummond misses 2-pt layup from 1 ft,80,98
402,4,3:09.0,,Offensive rebound by A. Drummond,80,98
403,4,3:09.0,,A. Drummond misses 2-pt layup from 2 ft,80,98
404,4,3:08.0,,Offensive rebound by A. Drummond,80,98
405,4,3:06.0,,A. Drummond misses 2-pt layup from 1 ft,80,98
406,4,3:05.0,Defensive rebound by C. Hutchison,,80,98
407,4,2:44.0,C. Felício makes 2-pt layup from 2 ft (assist by C. Payne),,82,98
408,4,2:43.0,,Turnover by R. Bullock (bad pass; steal by S. Harrison),82,98
409,4,2:23.0,A. Blakeney misses 2-pt jump shot from 10 ft,,82,98
410,4,2:20.0,,Defensive rebound by A. Drummond,82,98
411,4,2:16.0,,I. Smith makes 3-pt jump shot from 29 ft (assist by R. Bullock),82,101
412,4,2:03.0,C. Payne misses 2-pt layup from 1 ft,,82,101
413,4,2:00.0,,Defensive rebound by A. Drummond,82,101
414,4,1:57.0,,S. Johnson misses 3-pt jump shot from 24 ft,82,101
415,4,1:52.0,Defensive rebound by C. Felício,,82,101
416,4,1:43.0,C. Felício misses 2-pt layup from 1 ft,,82,101
417,4,1:40.0,,Defensive rebound by S. Johnson,82,101
418,4,1:38.0,,A. Drummond makes 2-pt layup from 1 ft (assist by S. Johnson),82,103
419,4,1:33.0,Personal take foul by B. Brown (drawn by C. Payne),,82,103
420,4,1:33.0,C. Payne makes free throw 1 of 2,,83,103
421,4,1:33.0,,Z. Pachulia enters the game for R. Bullock,83,103
422,4,1:33.0,,K. Thomas enters the game for A. Drummond,83,103
423,4,1:33.0,C. Payne makes free throw 2 of 2,,84,103
424,4,1:14.0,,K. Thomas makes 2-pt layup from 1 ft (assist by Z. Pachulia),84,105
425,4,0:53.0,Turnover by C. Felício (lost ball; steal by Z. Pachulia),,84,105
426,4,0:49.0,,Shooting foul by C. Hutchison (drawn by S. Johnson),84,105
427,4,0:49.0,,S. Johnson makes free throw 1 of 2,84,106
428,4,0:49.0,,S. Johnson makes free throw 2 of 2,84,107
429,4,0:40.0,A. Blakeney misses 3-pt jump shot from 28 ft,,84,107
430,4,0:37.0,Offensive rebound by C. Payne,,84,107
431,4,0:29.0,S. Harrison misses 2-pt jump shot from 13 ft,,84,107
432,4,0:29.0,Offensive rebound by C. Felício,,84,107
433,4,0:29.0,C. Felício makes 2-pt layup at rim,,86,107
434,4,0:09.0,,I. Smith misses 3-pt jump shot from 27 ft,86,107
435,4,0:03.0,Defensive rebound by C. Felício,,86,107
436,4,0:00.0,A. Blakeney makes 2-pt layup from 2 ft,,88,107
