,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
389,4,4:39.0,Turnover by M. Conley (bad pass; steal by A. Davis),,85,104
390,4,4:36.0,,T. Frazier misses 2-pt layup from 2 ft (block by G. Temple),85,104
391,4,4:35.0,,Offensive rebound by Team,85,104
392,4,4:32.0,,J. Holiday misses 2-pt jump shot from 14 ft,85,104
393,4,4:28.0,Defensive rebound by K. Anderson,,85,104
394,4,4:19.0,J. Jackson misses 2-pt hook shot from 6 ft,,85,104
395,4,4:16.0,,Defensive rebound by A. Davis,85,104
396,4,4:07.0,,Personal foul by M. Gasol (drawn by J. Holiday),85,104
397,4,4:07.0,J. Noah enters the game for M. Gasol,,85,104
398,4,4:07.0,,J. Holiday makes free throw 1 of 2,85,105
399,4,4:07.0,,J. Holiday misses free throw 2 of 2,85,105
400,4,3:57.0,Defensive rebound by J. Noah,,85,105
401,4,3:48.0,J. Jackson misses 3-pt jump shot from 29 ft,,85,105
402,4,3:44.0,,Defensive rebound by J. Okafor,85,105
403,4,3:33.0,,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),85,107
404,4,3:11.0,K. Anderson misses 2-pt jump shot from 5 ft,,85,107
405,4,3:09.0,,Defensive rebound by A. Davis,85,107
406,4,3:06.0,,New Orleans full timeout,85,107
407,4,3:06.0,J. Carter enters the game for K. Anderson,,85,107
408,4,3:06.0,O. Casspi enters the game for M. Conley,,85,107
409,4,3:06.0,J. Holiday enters the game for J. Jackson,,85,107
410,4,3:06.0,I. Rabb enters the game for J. Noah,,85,107
411,4,3:06.0,Y. Watanabe enters the game for G. Temple,,85,107
412,4,3:06.0,,C. Diallo enters the game for A. Davis,85,107
413,4,3:06.0,,F. Jackson enters the game for J. Holiday,85,107
414,4,3:06.0,,K. Williams enters the game for D. Miller,85,107
415,4,3:00.0,,Turnover by T. Frazier (bad pass),85,107
416,4,2:51.0,Y. Watanabe makes 2-pt jump shot from 12 ft (assist by J. Holiday),,87,107
417,4,2:26.0,,F. Jackson makes 3-pt jump shot from 25 ft,87,110
418,4,2:09.0,O. Casspi makes 2-pt layup from 2 ft (assist by I. Rabb),,89,110
419,4,1:44.0,,T. Frazier makes 2-pt jump shot from 9 ft,89,112
420,4,1:40.0,Shooting foul by K. Williams (drawn by J. Holiday),,89,112
421,4,1:40.0,J. Holiday makes free throw 1 of 2,,90,112
422,4,1:40.0,J. Holiday makes free throw 2 of 2,,91,112
423,4,1:29.0,,K. Williams misses 2-pt jump shot from 19 ft,91,112
424,4,1:25.0,Defensive rebound by O. Casspi,,91,112
425,4,1:13.0,I. Rabb makes 2-pt hook shot from 3 ft (assist by O. Casspi),,93,112
426,4,0:58.0,,K. Williams misses 3-pt jump shot from 26 ft,93,112
427,4,0:55.0,Defensive rebound by J. Holiday,,93,112
428,4,0:52.0,Y. Watanabe misses 3-pt jump shot from 27 ft,,93,112
429,4,0:47.0,,Defensive rebound by J. Okafor,93,112
430,4,0:25.0,,F. Jackson makes 2-pt jump shot from 8 ft (assist by J. Okafor),93,114
431,4,0:15.0,Shooting foul by T. Frazier (drawn by J. Holiday),,93,114
432,4,0:15.0,J. Holiday makes free throw 1 of 2,,94,114
433,4,0:15.0,J. Holiday makes free throw 2 of 2,,95,114
