,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
386,4,7:32.0,Shooting foul by R. Gobert (drawn by Z. Collins),,83,94
387,4,7:32.0,Z. Collins misses free throw 1 of 2,,83,94
388,4,7:32.0,Offensive rebound by Team,,83,94
389,4,7:32.0,Z. Collins makes free throw 2 of 2,,84,94
390,4,7:09.0,,R. Rubio misses 2-pt jump shot from 12 ft,84,94
391,4,7:07.0,Defensive rebound by M. Leonard,,84,94
392,4,6:55.0,Turnover by Z. Collins (bad pass),,84,94
393,4,6:40.0,,J. Ingles makes 2-pt layup from 2 ft,84,96
394,4,6:39.0,Portland full timeout,,84,96
395,4,6:39.0,A. Aminu enters the game for Z. Collins,,84,96
396,4,6:39.0,D. Lillard enters the game for E. Turner,,84,96
397,4,6:39.0,,K. Korver enters the game for D. Mitchell,84,96
398,4,6:33.0,Turnover by C. McCollum (bad pass; steal by R. Gobert),,84,96
399,4,6:20.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by R. Rubio),84,98
400,4,6:20.0,,Shooting foul by M. Leonard (drawn by R. Gobert),84,98
401,4,6:20.0,J. Nurkić enters the game for M. Leonard,,84,98
402,4,6:20.0,,J. Crowder enters the game for K. Korver,84,98
403,4,6:20.0,,D. Mitchell enters the game for T. Sefolosha,84,98
404,4,6:20.0,,R. Gobert misses free throw 1 of 1,84,98
405,4,6:18.0,Defensive rebound by A. Aminu,,84,98
406,4,6:06.0,D. Lillard misses 3-pt jump shot from 27 ft,,84,98
407,4,6:06.0,,Defensive rebound by Team,84,98
408,4,5:54.0,,R. Rubio makes 2-pt jump shot from 11 ft,84,100
409,4,5:38.0,C. McCollum misses 2-pt jump shot from 13 ft,,84,100
410,4,5:34.0,,Defensive rebound by R. Gobert,84,100
411,4,5:24.0,,J. Ingles makes 3-pt jump shot from 23 ft,84,103
412,4,5:22.0,Portland full timeout,,84,103
413,4,5:22.0,M. Harkless enters the game for S. Curry,,84,103
414,4,5:10.0,Shooting foul by R. Rubio (drawn by A. Aminu),,84,103
415,4,5:10.0,A. Aminu misses free throw 1 of 2,,84,103
416,4,5:10.0,Offensive rebound by Team,,84,103
417,4,5:10.0,A. Aminu makes free throw 2 of 2,,85,103
418,4,4:49.0,,D. Mitchell makes 3-pt jump shot from 24 ft,85,106
419,4,4:34.0,D. Lillard misses 2-pt jump shot from 17 ft,,85,106
420,4,4:31.0,Offensive rebound by J. Nurkić,,85,106
421,4,4:27.0,J. Nurkić makes 2-pt layup from 2 ft (assist by C. McCollum),,87,106
422,4,4:03.0,,Shooting foul by J. Nurkić (drawn by R. Gobert),87,106
423,4,4:03.0,,R. Gobert makes free throw 1 of 2,87,107
424,4,4:03.0,,R. Gobert makes free throw 2 of 2,87,108
425,4,3:53.0,J. Nurkić makes 2-pt layup from 10 ft (assist by C. McCollum),,89,108
426,4,3:36.0,,D. Mitchell misses 2-pt jump shot from 10 ft,89,108
427,4,3:34.0,Defensive rebound by A. Aminu,,89,108
428,4,3:31.0,Shooting foul by R. Rubio (drawn by J. Nurkić),,89,108
429,4,3:31.0,J. Nurkić makes free throw 1 of 2,,90,108
430,4,3:31.0,J. Nurkić misses free throw 2 of 2,,90,108
431,4,3:29.0,,Defensive rebound by R. Gobert,90,108
432,4,3:12.0,,Turnover by J. Crowder (bad pass; steal by A. Aminu),90,108
433,4,3:01.0,J. Nurkić misses 2-pt hook shot from 5 ft,,90,108
434,4,2:58.0,,Defensive rebound by J. Ingles,90,108
435,4,2:43.0,,R. Rubio misses 3-pt jump shot from 27 ft,90,108
436,4,2:40.0,Defensive rebound by J. Nurkić,,90,108
437,4,2:40.0,Portland full timeout,,90,108
438,4,2:40.0,W. Baldwin enters the game for A. Aminu,,90,108
439,4,2:40.0,Z. Collins enters the game for M. Harkless,,90,108
440,4,2:40.0,J. Layman enters the game for D. Lillard,,90,108
441,4,2:40.0,N. Stauskas enters the game for C. McCollum,,90,108
442,4,2:40.0,C. Swanigan enters the game for J. Nurkić,,90,108
443,4,2:21.0,W. Baldwin makes 3-pt jump shot from 24 ft,,93,108
444,4,2:04.0,,Personal foul by W. Baldwin (drawn by D. Mitchell),93,108
445,4,2:04.0,,D. Exum enters the game for J. Crowder,93,108
446,4,2:04.0,,R. Neto enters the game for R. Gobert,93,108
447,4,2:04.0,,G. Niang enters the game for J. Ingles,93,108
448,4,2:04.0,,R. O'Neale enters the game for D. Mitchell,93,108
449,4,2:04.0,,E. Udoh enters the game for R. Rubio,93,108
450,4,1:55.0,,D. Exum makes 2-pt layup from 5 ft,93,110
451,4,1:47.0,N. Stauskas misses 3-pt jump shot from 24 ft,,93,110
452,4,1:43.0,,Defensive rebound by D. Exum,93,110
453,4,1:36.0,,D. Exum makes 2-pt jump shot from 6 ft,93,112
454,4,1:32.0,Turnover by C. Swanigan (offensive foul),,93,112
455,4,1:32.0,Offensive foul by C. Swanigan (drawn by E. Udoh),,93,112
456,4,1:19.0,,R. Neto makes 3-pt jump shot from 25 ft (assist by D. Exum),93,115
457,4,1:11.0,J. Layman misses 3-pt jump shot from 25 ft,,93,115
458,4,1:08.0,,Defensive rebound by R. Neto,93,115
459,4,1:03.0,,G. Niang misses 2-pt layup from 5 ft,93,115
460,4,1:01.0,Defensive rebound by C. Swanigan,,93,115
461,4,0:54.0,Shooting foul by E. Udoh (drawn by W. Baldwin),,93,115
462,4,0:54.0,W. Baldwin misses free throw 1 of 2,,93,115
463,4,0:54.0,Offensive rebound by Team,,93,115
464,4,0:54.0,W. Baldwin makes free throw 2 of 2,,94,115
465,4,0:34.0,,D. Exum makes 2-pt layup from 5 ft,94,117
466,4,0:17.0,Z. Collins makes 2-pt hook shot from 6 ft,,96,117
